Time (s),X (µT),Y (µT),Z (µT),Datetime
0.03558929166,12.76013184,-21.98374939,-37.1852951,2024-06-11 14:23:35.035589
0.07588029164,11.1817627,-20.6501236,-38.74212265,2024-06-11 14:23:35.075880
0.1161712916,10.07330322,-21.31337738,-38.65724945,2024-06-11 14:23:35.116171
0.1564632917,8.505950928,-20.45246124,-39.61085892,2024-06-11 14:23:35.156463
0.1967542917,7.70980835,-19.02406311,-40.35227203,2024-06-11 14:23:35.196754
0.2370452916,6.538085938,-18.4740448,-40.5274086,2024-06-11 14:23:35.237045
0.2773362916,5.174377441,-17.7317276,-41.05220413,2024-06-11 14:23:35.277336
0.3176282917,3.446777344,-15.73233795,-42.0917778,2024-06-11 14:23:35.317628
0.3579192917,0.2601928711,-12.70176697,-43.12005234,2024-06-11 14:23:35.357919
0.3982102916,-4.077087402,-9.109886169,-43.81324387,2024-06-11 14:23:35.398210
0.4385012916,-6.72467041,-3.485618591,-44.14254761,2024-06-11 14:23:35.438501
0.4787922917,-6.985321045,-3.2318573,-44.14854431,2024-06-11 14:23:35.478792
0.5190842916,-8.551086426,-7.464096069,-43.44091034,2024-06-11 14:23:35.519084
0.5593752916,-7.692871094,-6.449256897,-43.55976868,2024-06-11 14:23:35.559375
0.5996662916,-2.256591797,0.4329528809,-44.29120255,2024-06-11 14:23:35.599666
0.6399572917,9.916259766,5.984184265,-42.69024658,2024-06-11 14:23:35.639957
0.6802492916,19.43331909,13.77049637,-36.980793,2024-06-11 14:23:35.680249
0.7205402916,13.13485718,18.29668808,-37.86546707,2024-06-11 14:23:35.720540
0.7608315833,8.134857178,24.6898613,-35.10391617,2024-06-11 14:23:35.760832
0.8011225833,7.141235352,33.08766174,-27.3000145,2024-06-11 14:23:35.801123
0.8414135833,5.426513672,40.25192642,-14.47081947,2024-06-11 14:23:35.841414
0.8817055833,-0.899810791,42.98328018,0.2414405346,2024-06-11 14:23:35.881706
0.9219965833,-2.858459473,42.34211731,8.180389404,2024-06-11 14:23:35.921997
0.9622875833,1.512176514,40.39358139,14.83778572,2024-06-11 14:23:35.962288
1.002578583,4.810913086,39.74372482,16.74178886,2024-06-11 14:23:36.002579
1.042870583,7.755340576,39.95128632,14.20774841,2024-06-11 14:23:36.042871
1.083161583,12.52868652,39.3667984,12.59767914,2024-06-11 14:23:36.083162
1.123452583,18.2048645,37.43067169,11.83009911,2024-06-11 14:23:36.123453
1.163743583,23.04849243,34.20216751,13.27327538,2024-06-11 14:23:36.163744
1.204035583,26.55752563,30.08886719,16.67872429,2024-06-11 14:23:36.204036
1.244326583,30.95120239,28.99016953,9.117954254,2024-06-11 14:23:36.244327
1.284617583,33.34020996,27.90651321,4.118680477,2024-06-11 14:23:36.284618
1.324908583,33.99169922,26.73577118,5.182006359,2024-06-11 14:23:36.324909
1.365199583,34.52679443,24.81134415,8.763093948,2024-06-11 14:23:36.365200
1.405491583,36.64672852,21.67983627,9.28828907,2024-06-11 14:23:36.405492
1.445782583,35.74899292,23.33500671,9.457277298,2024-06-11 14:23:36.445783
1.486073583,35.37805176,24.22958374,8.595104218,2024-06-11 14:23:36.486074
1.526364583,35.84765625,23.31226349,9.118091583,2024-06-11 14:23:36.526365
1.566656583,35.2973938,22.92058182,11.48036385,2024-06-11 14:23:36.566657
1.606947583,34.12835693,23.75309753,13.59035873,2024-06-11 14:23:36.606948
1.647238583,34.05636597,24.96644974,12.04331207,2024-06-11 14:23:36.647239
1.687529583,33.08273315,25.73337555,12.86442947,2024-06-11 14:23:36.687530
1.727821958,33.1192627,25.95287704,11.83259201,2024-06-11 14:23:36.727822
1.768112958,33.41497803,26.09597397,10.87794685,2024-06-11 14:23:36.768113
1.808403958,34.69567871,24.2980423,11.05995274,2024-06-11 14:23:36.808404
1.848694958,35.98178101,22.39004517,10.96695328,2024-06-11 14:23:36.848695
1.888986958,37.00473022,22.74790192,5.378836632,2024-06-11 14:23:36.888987
1.929277958,36.81781006,23.75650024,-1.99225235,2024-06-11 14:23:36.929278
1.969568958,37.3732605,21.74081421,-6.959372044,2024-06-11 14:23:36.969569
2.009859958,38.54138184,20.72633743,-2.118153095,2024-06-11 14:23:37.009860
2.050151958,39.21310425,19.24224472,5.858022213,2024-06-11 14:23:37.050152
2.090442958,38.53540039,17.93840408,11.10563469,2024-06-11 14:23:37.090443
2.130733958,39.04455566,17.37643814,11.36461449,2024-06-11 14:23:37.130734
2.171024958,39.6625061,17.35669327,8.807189941,2024-06-11 14:23:37.171025
2.211316958,40.27966309,16.83005905,6.973240852,2024-06-11 14:23:37.211317
2.251607958,40.1557312,17.47056961,5.699191093,2024-06-11 14:23:37.251608
2.291898958,39.66705322,17.69128799,8.13633728,2024-06-11 14:23:37.291899
2.332190958,39.75436401,16.16572952,10.06069565,2024-06-11 14:23:37.332191
2.372481958,41.00967407,13.90784073,10.03034401,2024-06-11 14:23:37.372482
2.412772958,41.99954224,12.50798035,7.681833267,2024-06-11 14:23:37.412773
2.453063958,41.50894165,14.74127579,5.730558395,2024-06-11 14:23:37.453064
2.493355958,38.40841675,21.57350922,1.693656921,2024-06-11 14:23:37.493356
2.533646958,34.97525024,26.8947258,1.51941669,2024-06-11 14:23:37.533647
2.573937958,33.40280151,28.13067627,5.623930931,2024-06-11 14:23:37.573938
2.614229958,32.91137695,28.67789841,4.961935043,2024-06-11 14:23:37.614230
2.654520958,31.98623657,29.94912338,0.7006723881,2024-06-11 14:23:37.654521
2.694811958,30.27661133,31.45959854,-5.795629025,2024-06-11 14:23:37.694812
2.735103708,28.66897583,32.67206192,-7.562143803,2024-06-11 14:23:37.735104
2.775394708,27.87911987,33.54450226,-4.925889492,2024-06-11 14:23:37.775395
2.815685708,26.24740601,35.1997261,-3.208163261,2024-06-11 14:23:37.815686
2.855976708,23.48672485,37.02782059,-2.517056942,2024-06-11 14:23:37.855977
2.896268708,20.5062561,38.70372391,1.336824656,2024-06-11 14:23:37.896269
2.936559708,15.84188843,39.9858284,7.912030697,2024-06-11 14:23:37.936560
2.976850708,8.898284912,40.4885025,13.37775803,2024-06-11 14:23:37.976851
3.017142708,1.416442871,40.23675919,17.61800957,2024-06-11 14:23:38.017143
3.057433708,7.138671875,38.82329941,19.56125641,2024-06-11 14:23:38.057434
3.097724708,18.99874878,36.17037964,15.6672287,2024-06-11 14:23:38.097725
3.138016708,21.50582886,36.34021759,11.6915741,2024-06-11 14:23:38.138017
3.178307708,17.66796875,38.30346298,11.29084396,2024-06-11 14:23:38.178308
3.218598708,15.12432861,39.75463486,10.19802094,2024-06-11 14:23:38.218599
3.258890708,12.33547974,40.9490242,9.108613014,2024-06-11 14:23:38.258891
3.299181708,10.73849487,41.57966995,8.800920486,2024-06-11 14:23:38.299182
3.339472708,9.966247559,41.78636932,8.437303543,2024-06-11 14:23:38.339473
3.379764708,10.42169189,41.89537048,7.050107002,2024-06-11 14:23:38.379765
3.420055708,11.60614014,41.90209579,4.777075768,2024-06-11 14:23:38.420056
3.460346708,11.38381958,41.93755341,4.605592251,2024-06-11 14:23:38.460347
3.500638708,10.80966187,41.91469574,6.047118187,2024-06-11 14:23:38.500639
3.540929708,10.25210571,41.79211044,7.025153637,2024-06-11 14:23:38.540930
3.581221708,9.981323242,41.72697067,7.703818321,2024-06-11 14:23:38.581222
3.621512708,9.903656006,41.56135178,8.945702553,2024-06-11 14:23:38.621513
3.661803708,9.555358887,41.13785172,10.99561024,2024-06-11 14:23:38.661804
3.702095708,9.545593262,40.37971878,13.45149612,2024-06-11 14:23:38.702096
3.742386208,9.771087646,39.60339737,15.2300415,2024-06-11 14:23:38.742386
3.782677208,10.79196167,39.5607872,14.73874664,2024-06-11 14:23:38.782677
3.822969208,9.874664307,40.16932678,13.73075485,2024-06-11 14:23:38.822969
3.863260208,10.03479004,40.95449066,10.77216339,2024-06-11 14:23:38.863260
3.903551208,10.83999634,41.50707245,6.978983402,2024-06-11 14:23:38.903551
3.943843208,11.98046875,41.4461174,6.080609322,2024-06-11 14:23:38.943843
3.984135208,12.61636353,40.64183807,9.361409187,2024-06-11 14:23:38.984135
4.024426208,13.91836548,39.37225342,12.29722404,2024-06-11 14:23:39.024426
4.064717208,14.37872314,39.08524323,12.66534615,2024-06-11 14:23:39.064717
4.105009208,13.62814331,38.93845749,13.54660988,2024-06-11 14:23:39.105009
4.145300208,14.16299438,38.58535767,14.26282883,2024-06-11 14:23:39.145300
4.185591208,14.66702271,38.04421234,14.94332504,2024-06-11 14:23:39.185591
4.225883208,15.28939819,37.78871536,15.0669651,2024-06-11 14:23:39.225883
4.266174208,15.71047974,37.72571564,14.67505074,2024-06-11 14:23:39.266174
4.306466208,16.00546265,37.7088356,14.58587265,2024-06-11 14:23:39.306466
4.346757208,16.1022644,37.94779587,14.19227028,2024-06-11 14:23:39.346757
4.387048208,16.00762939,37.71421814,13.86633301,2024-06-11 14:23:39.387048
4.427340208,16.33023071,37.92893982,13.5536747,2024-06-11 14:23:39.427340
4.467631208,16.90875244,37.85684204,12.68901634,2024-06-11 14:23:39.467631
4.507923208,16.73471069,38.49693298,10.7569561,2024-06-11 14:23:39.507923
4.548214208,16.2272644,39.27205658,8.236783981,2024-06-11 14:23:39.548214
4.588506208,14.6499939,40.3657074,5.44474411,2024-06-11 14:23:39.588506
4.628797208,12.24612427,41.45264435,1.373562813,2024-06-11 14:23:39.628797
4.669088208,9.301177979,42.3313942,-2.261153221,2024-06-11 14:23:39.669088
4.709380208,8.080749512,42.41955948,-3.962619305,2024-06-11 14:23:39.709380
4.749671042,9.124084473,42.20570374,-3.246789455,2024-06-11 14:23:39.749671
4.789963042,9.7840271,42.18553925,-0.7961335182,2024-06-11 14:23:39.789963
4.830254042,10.68612671,41.97304916,0.8509316444,2024-06-11 14:23:39.830254
4.870545042,11.68939209,41.43195343,3.973824501,2024-06-11 14:23:39.870545
4.910837042,13.66210938,40.16523361,8.181411743,2024-06-11 14:23:39.910837
4.951128042,14.81365967,39.19968414,10.78988552,2024-06-11 14:23:39.951128
4.991420042,15.55960083,37.842556,13.87867737,2024-06-11 14:23:39.991420
5.031711042,16.05331421,36.80668259,15.56983757,2024-06-11 14:23:40.031711
5.072003042,16.26278687,36.02245712,17.59197617,2024-06-11 14:23:40.072003
5.112294042,15.32495117,35.24391556,19.92811584,2024-06-11 14:23:40.112294
5.152586042,14.95089722,34.76284027,21.29893112,2024-06-11 14:23:40.152586
5.192877042,14.67358398,34.72055054,21.19596481,2024-06-11 14:23:40.192877
5.233168042,15.94134521,33.47329712,22.1915493,2024-06-11 14:23:40.233168
5.273460042,16.74584961,34.26760483,20.54386139,2024-06-11 14:23:40.273460
5.313751042,16.4914856,35.29511642,19.00898552,2024-06-11 14:23:40.313751
5.354043042,15.43792725,35.83309555,18.56748199,2024-06-11 14:23:40.354043
5.394334042,14.4800415,36.37184143,18.85755157,2024-06-11 14:23:40.394334
5.434626042,14.72329712,36.28985977,18.73311424,2024-06-11 14:23:40.434626
5.474917042,15.03915405,36.07487106,18.92973709,2024-06-11 14:23:40.474917
5.515209042,15.01556396,36.0385437,18.87184334,2024-06-11 14:23:40.515209
5.555500042,14.95809937,35.87713242,19.02038765,2024-06-11 14:23:40.555500
5.595792042,14.48782349,35.67633438,19.82773972,2024-06-11 14:23:40.595792
5.636083042,14.0368042,35.00629807,21.07552528,2024-06-11 14:23:40.636083
5.676374042,14.20019531,34.04700089,22.53060341,2024-06-11 14:23:40.676374
5.716666042,15.72991943,33.76142502,22.06057167,2024-06-11 14:23:40.716666
5.756956958,15.38439941,34.4889679,21.19883156,2024-06-11 14:23:40.756957
5.797248958,14.41177368,35.16153336,20.5105648,2024-06-11 14:23:40.797249
5.837539958,14.08303833,35.52273178,20.52513885,2024-06-11 14:23:40.837540
5.877831958,14.25250244,35.16800308,20.96299553,2024-06-11 14:23:40.877832
5.918122958,14.59384155,34.65290451,20.85841179,2024-06-11 14:23:40.918123
5.958414958,16.35620117,34.48862839,20.42137337,2024-06-11 14:23:40.958415
5.998705958,16.8404541,34.30791473,20.704216,2024-06-11 14:23:40.998706
6.038997958,15.97790527,34.82632065,20.16574478,2024-06-11 14:23:41.038998
6.079288958,14.71847534,35.17204666,20.67350388,2024-06-11 14:23:41.079289
6.119580958,14.13180542,35.2416954,20.93990135,2024-06-11 14:23:41.119581
6.159871958,13.9597168,34.98409271,21.12045097,2024-06-11 14:23:41.159872
6.200163958,14.45385742,35.05358124,21.10429192,2024-06-11 14:23:41.200164
6.240454958,14.2701416,34.8469696,21.45634842,2024-06-11 14:23:41.240455
6.280746958,14.10067749,34.90702438,21.64877319,2024-06-11 14:23:41.280747
6.321037958,13.81674194,34.97115707,21.5532589,2024-06-11 14:23:41.321038
6.361329958,13.29385376,34.90120316,21.9096756,2024-06-11 14:23:41.361330
6.401620958,13.21813965,34.86198807,21.94135284,2024-06-11 14:23:41.401621
6.441912958,13.51486206,34.73460388,22.20190048,2024-06-11 14:23:41.441913
6.482203958,13.94692993,34.61505508,21.95604706,2024-06-11 14:23:41.482204
6.522495958,13.8739624,34.54679489,21.85589027,2024-06-11 14:23:41.522496
6.562786958,13.67211914,34.72974396,22.15490341,2024-06-11 14:23:41.562787
6.603078958,13.71606445,34.52046967,22.40265656,2024-06-11 14:23:41.603079
6.643370958,14.15359497,34.36816025,22.28763962,2024-06-11 14:23:41.643371
6.683661958,15.12069702,34.16870499,21.80691528,2024-06-11 14:23:41.683662
6.723954417,15.93908691,34.01478958,21.66743279,2024-06-11 14:23:41.723954
6.764245417,16.16046143,33.60030365,22.00202751,2024-06-11 14:23:41.764245
6.804537417,16.85803223,32.8260498,22.77296638,2024-06-11 14:23:41.804537
6.844828417,18.06002808,31.59637833,23.68950844,2024-06-11 14:23:41.844828
6.885120417,19.51446533,31.54046249,22.8265686,2024-06-11 14:23:41.885120
6.925411417,20.32247925,32.14067841,20.88866425,2024-06-11 14:23:41.925411
6.965703417,22.087677,33.50844955,16.81153107,2024-06-11 14:23:41.965703
7.005994417,22.40301514,35.41936874,10.89388847,2024-06-11 14:23:42.005994
7.046286417,21.59106445,37.1631012,6.061985493,2024-06-11 14:23:42.046286
7.086577417,20.14599609,38.31083679,4.067790031,2024-06-11 14:23:42.086577
7.126869417,18.85440063,39.14305496,2.177257538,2024-06-11 14:23:42.126869
7.167161417,18.48782349,39.44804382,-0.4536905289,2024-06-11 14:23:42.167161
7.207452417,18.57797241,39.29008865,-0.2485086918,2024-06-11 14:23:42.207452
7.247744417,19.77139282,38.68118668,1.681499243,2024-06-11 14:23:42.247744
7.288035417,21.69485474,37.8397789,0.6474239826,2024-06-11 14:23:42.288035
7.328327417,23.21966553,36.55562592,4.997894287,2024-06-11 14:23:42.328327
7.368618417,23.38070679,35.97637939,8.413816452,2024-06-11 14:23:42.368618
7.408910417,23.93054199,35.66267395,8.025351524,2024-06-11 14:23:42.408910
7.449202417,23.59701538,35.95385361,8.267026901,2024-06-11 14:23:42.449202
7.489493417,24.16278076,34.89899826,10.27076149,2024-06-11 14:23:42.489493
7.529785417,24.60424805,34.28673553,11.71824265,2024-06-11 14:23:42.529785
7.570076417,25.01483154,33.29298019,13.6514492,2024-06-11 14:23:42.570076
7.610368417,24.96005249,32.92401505,14.442976,2024-06-11 14:23:42.610368
7.650659417,25.94387817,33.50364304,10.53640175,2024-06-11 14:23:42.650659
7.690951417,28.230896,33.24093246,1.415363073,2024-06-11 14:23:42.690951
7.731243458,29.31027222,31.4565773,-6.799761295,2024-06-11 14:23:42.731243
7.771534458,29.18664551,30.14277649,-10.96762657,2024-06-11 14:23:42.771534
7.811826458,17.66348267,31.33325195,-24.13988304,2024-06-11 14:23:42.811826
7.852117458,14.82092285,28.38466263,-29.82723808,2024-06-11 14:23:42.852117
7.892409458,15.059021,25.12853241,-32.58605194,2024-06-11 14:23:42.892409
7.932701458,10.77368164,23.68697357,-35.17456055,2024-06-11 14:23:42.932701
7.972992458,7.21987915,23.2635498,-36.03564072,2024-06-11 14:23:42.972992
8.013284458,5.697753906,25.14809418,-35.19961166,2024-06-11 14:23:43.013284
8.053575458,2.695556641,27.21684647,-33.89637756,2024-06-11 14:23:43.053575
8.093867458,-0.2139282227,27.56913376,-33.92230606,2024-06-11 14:23:43.093867
8.134159458,1.834106445,25.50950623,-35.54203415,2024-06-11 14:23:43.134159
8.174450458,7.435882568,20.70649338,-37.5296936,2024-06-11 14:23:43.174450
8.214742458,9.078552246,18.58520126,-38.3324585,2024-06-11 14:23:43.214742
8.255033458,6.929168701,16.6595459,-39.87766647,2024-06-11 14:23:43.255033
8.295325458,10.32159424,14.61875153,-39.91096878,2024-06-11 14:23:43.295325
8.335617458,11.09909058,15.19622803,-39.52824783,2024-06-11 14:23:43.335617
8.375908458,9.315429688,17.52484894,-38.85076904,2024-06-11 14:23:43.375908
8.416200458,9.869262695,19.74993896,-37.42875671,2024-06-11 14:23:43.416200
8.456492458,13.58605957,21.51607895,-35.44125748,2024-06-11 14:23:43.456492
8.496783458,16.83514404,23.76819611,-32.30104828,2024-06-11 14:23:43.496783
8.537075458,17.98388672,26.21250153,-29.50642204,2024-06-11 14:23:43.537075
8.577366458,18.1697998,28.08614731,-27.49846268,2024-06-11 14:23:43.577366
8.617658458,18.75863647,30.99094772,-23.44805908,2024-06-11 14:23:43.617658
8.657950458,18.96902466,33.7152977,-18.85375214,2024-06-11 14:23:43.657950
8.698241458,19.37957764,36.39396286,-12.39358902,2024-06-11 14:23:43.698241
8.738534167,20.99829102,37.20557022,-4.384270191,2024-06-11 14:23:43.738534
8.778826167,22.9541626,36.23366928,-2.535777092,2024-06-11 14:23:43.778826
8.819117167,23.41778564,35.68013,-4.940397739,2024-06-11 14:23:43.819117
8.859409167,24.28479004,35.18917465,-5.410519123,2024-06-11 14:23:43.859409
8.899701167,24.16995239,35.45394897,4.895718575,2024-06-11 14:23:43.899701
8.939992167,22.55059814,36.41708374,4.568045616,2024-06-11 14:23:43.939992
8.980284167,22.64868164,36.45619583,1.925719738,2024-06-11 14:23:43.980284
9.020576167,22.7616272,36.53416443,0.2301106453,2024-06-11 14:23:44.020576
9.060867167,21.26895142,37.63640976,-0.01437163353,2024-06-11 14:23:44.060867
9.101159167,17.44512939,39.2669487,-2.973092079,2024-06-11 14:23:44.101159
9.141451167,12.52297974,41.40646362,-2.408491135,2024-06-11 14:23:44.141451
9.181742167,7.697875977,42.45674896,-1.922295094,2024-06-11 14:23:44.181742
9.222034167,2.854400635,43.29082489,-4.090206623,2024-06-11 14:23:44.222034
9.262326167,0.7399597168,42.60097885,-9.741016388,2024-06-11 14:23:44.262326
9.302617167,0.9461364746,41.4227066,-14.22296906,2024-06-11 14:23:44.302617
9.342909167,-0.2474365234,40.93107224,-15.89179993,2024-06-11 14:23:44.342909
9.383201167,-2.018096924,40.65451813,-16.89212036,2024-06-11 14:23:44.383201
9.423492167,-4.533477783,42.4169693,-11.06153107,2024-06-11 14:23:44.423492
9.463784167,-4.285247803,41.92572021,-13.48411751,2024-06-11 14:23:44.463784
9.504076167,-3.558685303,43.24091339,-8.866380692,2024-06-11 14:23:44.504076
9.544367167,-6.491394043,43.67576218,-2.44244957,2024-06-11 14:23:44.544367
9.584659167,-8.351165771,43.3898201,4.964682102,2024-06-11 14:23:44.584659
9.624951167,-12.07504272,41.67159653,10.15575409,2024-06-11 14:23:44.624951
9.665242167,-16.39932251,41.28702927,5.476636887,2024-06-11 14:23:44.665242
9.705534167,-17.27883911,40.56166458,7.912956715,2024-06-11 14:23:44.705534
9.745825792,-15.3626709,40.46613312,12.01827431,2024-06-11 14:23:44.745826
9.786117792,-15.65106201,41.42235947,7.672142982,2024-06-11 14:23:44.786118
9.826408792,-15.19348145,42.36115646,3.836344957,2024-06-11 14:23:44.826409
9.866700792,-12.18603516,43.51515579,-2.949785709,2024-06-11 14:23:44.866701
9.906992792,0.3965148926,44.71873093,-6.651772022,2024-06-11 14:23:44.906993
9.947283792,9.266143799,42.63275909,-11.28980255,2024-06-11 14:23:44.947284
9.987575792,13.67749023,42.16053772,-8.666225433,2024-06-11 14:23:44.987576
10.02786779,12.90808105,42.34893417,-9.405042648,2024-06-11 14:23:45.027868
10.06815879,9.050018311,43.80574799,-8.047111511,2024-06-11 14:23:45.068159
10.10845079,4.784240723,43.99790192,-9.893768311,2024-06-11 14:23:45.108451
10.14874279,6.05178833,42.50740051,-15.05933189,2024-06-11 14:23:45.148743
10.18903479,8.336669922,43.27329636,-11.69552422,2024-06-11 14:23:45.189035
10.22932579,13.04672241,41.47874832,-13.87309837,2024-06-11 14:23:45.229326
10.26961779,12.86376953,41.82814789,-13.52993011,2024-06-11 14:23:45.269618
10.30990979,2.311279297,43.71100616,-13.45552063,2024-06-11 14:23:45.309910
10.35020079,-3.086181641,43.1189537,-15.81447792,2024-06-11 14:23:45.350201
10.39049279,-3.718231201,42.29830551,-17.99131393,2024-06-11 14:23:45.390493
10.43078479,-3.232910156,42.36236954,-18.46355438,2024-06-11 14:23:45.430785
10.47107679,-1.394134521,43.4276886,-15.73620796,2024-06-11 14:23:45.471077
10.51136779,3.853027344,44.46414948,-12.53738594,2024-06-11 14:23:45.511368
10.55165979,1.395080566,45.59931946,-8.863704681,2024-06-11 14:23:45.551660
10.59195179,9.043792725,43.71812439,-13.09499168,2024-06-11 14:23:45.591952
10.63224279,10.0055542,43.35388184,-13.30825233,2024-06-11 14:23:45.632243
10.67253479,7.656158447,44.50309372,-10.81500626,2024-06-11 14:23:45.672535
10.71282679,6.148864746,43.02815628,-16.37424278,2024-06-11 14:23:45.712827
10.75311896,2.798156738,36.05329514,-29.86203575,2024-06-11 14:23:45.753119
10.79340996,-3.544067383,34.64123535,-31.77756691,2024-06-11 14:23:45.793410
10.83370196,-13.29098511,36.9178009,-26.30160904,2024-06-11 14:23:45.833702
10.87399396,-2.080535889,40.2203598,-24.60508156,2024-06-11 14:23:45.873994
10.91428596,7.154449463,41.08370972,-21.55920219,2024-06-11 14:23:45.914286
10.95457696,-0.8670043945,43.19358063,-19.38994217,2024-06-11 14:23:45.954577
10.99486896,3.196105957,44.22977448,-15.98981285,2024-06-11 14:23:45.994869
11.03516096,9.191253662,42.97582245,-17.13364983,2024-06-11 14:23:46.035161
11.07545296,6.903503418,43.26567078,-17.19168091,2024-06-11 14:23:46.075453
11.11574396,3.478942871,43.59361267,-17.1545639,2024-06-11 14:23:46.115744
11.15603596,-0.03091430664,43.87672806,-17.44220924,2024-06-11 14:23:46.156036
