Time (s),X (hPa),Datetime
38.20850692,1015.056229,2024-06-11 14:24:13.208507
39.28325092,1015.05394,2024-06-11 14:24:14.283251
40.35800292,1015.05249,2024-06-11 14:24:15.358003
41.43273992,1015.050354,2024-06-11 14:24:16.432740
42.50749892,1015.050278,2024-06-11 14:24:17.507499
43.58221192,1015.050354,2024-06-11 14:24:18.582212
44.65694292,1015.051117,2024-06-11 14:24:19.656943
45.73171892,1015.054932,2024-06-11 14:24:20.731719
46.80650792,1015.056076,2024-06-11 14:24:21.806508
47.88129692,1015.05806,2024-06-11 14:24:22.881297
48.95608492,1015.058899,2024-06-11 14:24:23.956085
50.03086192,1015.061264,2024-06-11 14:24:25.030862
51.10565092,1015.062714,2024-06-11 14:24:26.105651
52.18046392,1015.065002,2024-06-11 14:24:27.180464
53.25522892,1015.066147,2024-06-11 14:24:28.255229
54.33007392,1015.066376,2024-06-11 14:24:29.330074
55.40488092,1015.067825,2024-06-11 14:24:30.404881
56.47968092,1015.067825,2024-06-11 14:24:31.479681
57.55452292,1015.066299,2024-06-11 14:24:32.554523
58.62937192,1015.06424,2024-06-11 14:24:33.629372
59.70418492,1015.063782,2024-06-11 14:24:34.704185
60.77905292,1015.062332,2024-06-11 14:24:35.779053
61.85392292,1015.062103,2024-06-11 14:24:36.853923
62.92876192,1015.059738,2024-06-11 14:24:37.928762
64.00355992,1015.055771,2024-06-11 14:24:39.003560
65.07834792,1015.050964,2024-06-11 14:24:40.078348
66.15314192,1015.047379,2024-06-11 14:24:41.153142
67.22795992,1015.043106,2024-06-11 14:24:42.227960
68.30273892,1015.043106,2024-06-11 14:24:43.302739
69.37751292,1015.045853,2024-06-11 14:24:44.377513
70.45223992,1015.048218,2024-06-11 14:24:45.452240
71.52701392,1015.053024,2024-06-11 14:24:46.527014
72.60183092,1015.058136,2024-06-11 14:24:47.601831
73.67667892,1015.058136,2024-06-11 14:24:48.676679
74.75155492,1015.060883,2024-06-11 14:24:49.751555
75.82640392,1015.061035,2024-06-11 14:24:50.826404
76.90124392,1015.061493,2024-06-11 14:24:51.901244
77.97606192,1015.063171,2024-06-11 14:24:52.976062
79.05092392,1015.063171,2024-06-11 14:24:54.050924
80.12576392,1015.068817,2024-06-11 14:24:55.125764
81.20061092,1015.07225,2024-06-11 14:24:56.200611
82.27549592,1015.07225,2024-06-11 14:24:57.275496
83.35041692,1015.077286,2024-06-11 14:24:58.350417
84.42533892,1015.077667,2024-06-11 14:24:59.425339
85.50027292,1015.085068,2024-06-11 14:25:00.500273
86.57516492,1015.085068,2024-06-11 14:25:01.575165
87.65011992,1015.081711,2024-06-11 14:25:02.650120
88.72507292,1015.078583,2024-06-11 14:25:03.725073
89.79997892,1015.078278,2024-06-11 14:25:04.799979
90.87485292,1015.0737,2024-06-11 14:25:05.874853
91.94972292,1015.069504,2024-06-11 14:25:06.949723
93.02458092,1015.067444,2024-06-11 14:25:08.024581
94.09948892,1015.065231,2024-06-11 14:25:09.099489
95.17442392,1015.061646,2024-06-11 14:25:10.174424
96.24936392,1015.058899,2024-06-11 14:25:11.249364
97.32432492,1015.055161,2024-06-11 14:25:12.324325
98.39927592,1015.055161,2024-06-11 14:25:13.399276
99.47419092,1015.055161,2024-06-11 14:25:14.474191
100.5490839,1015.054321,2024-06-11 14:25:15.549084
101.6239739,1015.054321,2024-06-11 14:25:16.623974
102.6989169,1015.056,2024-06-11 14:25:17.698917
103.7738609,1015.058289,2024-06-11 14:25:18.773861
104.8487859,1015.059357,2024-06-11 14:25:19.848786
105.9236949,1015.059357,2024-06-11 14:25:20.923695
106.9986389,1015.059433,2024-06-11 14:25:21.998639
108.0735629,1015.060043,2024-06-11 14:25:23.073563
109.1484889,1015.060043,2024-06-11 14:25:24.148489
110.2234049,1015.062332,2024-06-11 14:25:25.223405
111.2983189,1015.063324,2024-06-11 14:25:26.298319
112.3732129,1015.063858,2024-06-11 14:25:27.373213
113.4481079,1015.067215,2024-06-11 14:25:28.448108
114.5230419,1015.067215,2024-06-11 14:25:29.523042
115.5979549,1015.067215,2024-06-11 14:25:30.597955
116.6728709,1015.067596,2024-06-11 14:25:31.672871
117.7477879,1015.070496,2024-06-11 14:25:32.747788
118.8227069,1015.070572,2024-06-11 14:25:33.822707
119.8976069,1015.079422,2024-06-11 14:25:34.897607
120.9725269,1015.084457,2024-06-11 14:25:35.972527
122.0474329,1015.084457,2024-06-11 14:25:37.047433
123.1223699,1015.082092,2024-06-11 14:25:38.122370
124.1973089,1015.08049,2024-06-11 14:25:39.197309
125.2722289,1015.077286,2024-06-11 14:25:40.272229
126.3471429,1015.070572,2024-06-11 14:25:41.347143
127.4220879,1015.069885,2024-06-11 14:25:42.422088
128.4970419,1015.069885,2024-06-11 14:25:43.497042
129.5719969,1015.07225,2024-06-11 14:25:44.571997
130.6468989,1015.072403,2024-06-11 14:25:45.646899
131.7217889,1015.078125,2024-06-11 14:25:46.721789
132.7966869,1015.080872,2024-06-11 14:25:47.796687
133.8715489,1015.083313,2024-06-11 14:25:48.871549
134.9464249,1015.085754,2024-06-11 14:25:49.946425
136.0213149,1015.085754,2024-06-11 14:25:51.021315
137.0961709,1015.085068,2024-06-11 14:25:52.096171
138.1710139,1015.078964,2024-06-11 14:25:53.171014
139.2459509,1015.078812,2024-06-11 14:25:54.245951
140.3208349,1015.076904,2024-06-11 14:25:55.320835
141.3957429,1015.074997,2024-06-11 14:25:56.395743
142.4706399,1015.074997,2024-06-11 14:25:57.470640
143.5455249,1015.077972,2024-06-11 14:25:58.545525
144.6204079,1015.077972,2024-06-11 14:25:59.620408
145.6953299,1015.073471,2024-06-11 14:26:00.695330
146.7702299,1015.072403,2024-06-11 14:26:01.770230
147.8451349,1015.071411,2024-06-11 14:26:02.845135
148.9199949,1015.070038,2024-06-11 14:26:03.919995
149.9948469,1015.070038,2024-06-11 14:26:04.994847
151.0697299,1015.071793,2024-06-11 14:26:06.069730
152.1446159,1015.073013,2024-06-11 14:26:07.144616
153.2195399,1015.07309,2024-06-11 14:26:08.219540
154.2945149,1015.074387,2024-06-11 14:26:09.294515
155.3694799,1015.074768,2024-06-11 14:26:10.369480
156.4444149,1015.078583,2024-06-11 14:26:11.444415
157.5194099,1015.078583,2024-06-11 14:26:12.519410
158.5943719,1015.074692,2024-06-11 14:26:13.594372
159.6692929,1015.074158,2024-06-11 14:26:14.669293
160.7442229,1015.073318,2024-06-11 14:26:15.744223
161.8192089,1015.072861,2024-06-11 14:26:16.819209
162.8941819,1015.072861,2024-06-11 14:26:17.894182
163.9691519,1015.074997,2024-06-11 14:26:18.969152
165.0441499,1015.078735,2024-06-11 14:26:20.044150
166.1191299,1015.078735,2024-06-11 14:26:21.119130
167.1941219,1015.078278,2024-06-11 14:26:22.194122
168.2691499,1015.075989,2024-06-11 14:26:23.269150
169.3441789,1015.068893,2024-06-11 14:26:24.344179
170.4192029,1015.067444,2024-06-11 14:26:25.419203
171.4942389,1015.064621,2024-06-11 14:26:26.494239
172.5692109,1015.064621,2024-06-11 14:26:27.569211
173.6441469,1015.067139,2024-06-11 14:26:28.644147
174.7191069,1015.072632,2024-06-11 14:26:29.719107
175.7940689,1015.073547,2024-06-11 14:26:30.794069
176.8690119,1015.074081,2024-06-11 14:26:31.869012
177.9439259,1015.07637,2024-06-11 14:26:32.943926
179.0188589,1015.076828,2024-06-11 14:26:34.018859
180.0937899,1015.078278,2024-06-11 14:26:35.093790
181.1687399,1015.079651,2024-06-11 14:26:36.168740
182.2436979,1015.079651,2024-06-11 14:26:37.243698
183.3186549,1015.079651,2024-06-11 14:26:38.318655
184.3935879,1015.080414,2024-06-11 14:26:39.393588
185.4685379,1015.082932,2024-06-11 14:26:40.468538
186.5434539,1015.082932,2024-06-11 14:26:41.543454
187.6183559,1015.085754,2024-06-11 14:26:42.618356
188.6933059,1015.08606,2024-06-11 14:26:43.693306
189.7682699,1015.08606,2024-06-11 14:26:44.768270
190.8432479,1015.085449,2024-06-11 14:26:45.843248
191.9182039,1015.082092,2024-06-11 14:26:46.918204
192.9931409,1015.07637,2024-06-11 14:26:47.993141
194.0680629,1015.07637,2024-06-11 14:26:49.068063
195.1429639,1015.078278,2024-06-11 14:26:50.142964
196.2178879,1015.079651,2024-06-11 14:26:51.217888
197.2927979,1015.082779,2024-06-11 14:26:52.292798
198.3677229,1015.08316,2024-06-11 14:26:53.367723
199.4426699,1015.083313,2024-06-11 14:26:54.442670
200.5176059,1015.083313,2024-06-11 14:26:55.517606
201.5925109,1015.083542,2024-06-11 14:26:56.592511
202.6674359,1015.084381,2024-06-11 14:26:57.667436
203.7423539,1015.084839,2024-06-11 14:26:58.742354
204.8173249,1015.087814,2024-06-11 14:26:59.817325
205.8922949,1015.087814,2024-06-11 14:27:00.892295
206.9672349,1015.086899,2024-06-11 14:27:01.967235
208.0421729,1015.085068,2024-06-11 14:27:03.042173
209.1171059,1015.084381,2024-06-11 14:27:04.117106
210.1920719,1015.081329,2024-06-11 14:27:05.192072
211.2670759,1015.077286,2024-06-11 14:27:06.267076
212.3420299,1015.076218,2024-06-11 14:27:07.342030
213.4169879,1015.076218,2024-06-11 14:27:08.416988
214.4919749,1015.076218,2024-06-11 14:27:09.491975
215.5669499,1015.076904,2024-06-11 14:27:10.566950
216.6419159,1015.078125,2024-06-11 14:27:11.641916
217.7168769,1015.080872,2024-06-11 14:27:12.716877
218.7918429,1015.084,2024-06-11 14:27:13.791843
219.8667789,1015.084,2024-06-11 14:27:14.866779
220.9417569,1015.084839,2024-06-11 14:27:15.941757
222.0168049,1015.087357,2024-06-11 14:27:17.016805
223.0918389,1015.087357,2024-06-11 14:27:18.091839
