"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.287579208E0,-2.673889618E0,-9.504934387E0,9.897418213E-1
4.327870208E0,-4.523593140E0,-9.270821228E0,2.811154175E-1
4.368162208E0,-4.123475189E0,-8.562494202E0,-6.002517700E-1
4.408453208E0,-2.505639496E0,-9.054071960E0,-5.057981873E-1
4.448745208E0,-9.708810425E-1,-1.062864761E1,2.676434326E-1
4.489036208E0,3.323089600E-1,-1.126512405E1,2.173480225E0
4.529327208E0,1.354832611E0,-1.133847153E1,4.645888824E0
4.569619208E0,2.155068512E0,-1.392314667E1,5.498665466E0
4.609910208E0,-1.429976349E0,-1.509715530E1,6.216273193E0
4.650202208E0,-1.248403931E0,-7.663463745E0,2.624642029E0
4.690493208E0,-4.064348145E0,-9.647438049E-1,2.275418243E0
4.730784042E0,-3.700155487E0,-2.808459778E0,1.233285370E0
4.771076042E0,-1.959275665E0,-5.318140869E0,-3.098556519E-1
4.811367042E0,-2.306104431E0,-6.591243439E0,1.519939270E0
4.851659042E0,-1.556762695E-2,-8.811127167E0,1.136137390E-1
4.891950042E0,1.497785339E0,-1.137514526E1,3.170556793E0
4.932242042E0,1.035247192E0,-1.441188034E1,5.948180695E0
4.972533042E0,-1.631157990E0,-1.158815231E1,1.336720276E0
5.012824042E0,5.908213806E-1,-1.267803589E1,2.395618286E0
5.053116042E0,2.365081787E-2,-9.812694397E0,2.416425018E0
5.093407042E0,-3.466790771E0,-6.584208069E0,7.996371460E-1
5.133699042E0,-5.394781494E0,-7.796686707E0,-8.156538391E-1
5.173990042E0,-7.202572174E0,-1.453312820E1,-1.610650635E0
5.214282042E0,-1.243913269E0,-1.008722351E1,8.076454926E0
5.254573042E0,-4.507127380E0,-9.213789825E0,1.163081360E-1
5.294865042E0,-1.481618958E0,-5.578299866E0,-5.888754272E-1
5.335156042E0,-2.117047577E0,-7.977959747E0,-1.730102234E0
5.375447042E0,-4.675227814E0,-1.130673752E1,-2.945424957E0
5.415739042E0,-3.806584167E0,-9.561217346E0,-3.231779480E0
5.456030042E0,-3.043920135E0,-9.726623383E0,-1.778152313E0
5.496322042E0,-2.911595306E0,-8.797056427E0,-1.225351868E0
5.536613042E0,-3.198997650E0,-8.186775513E0,-1.211730194E0
5.576905042E0,-3.758833466E0,-8.340805206E0,-1.148860931E0
5.617196042E0,-4.612059174E0,-9.778415680E0,-9.693841553E-1
5.657488042E0,-4.651127930E0,-9.936636658E0,-7.337741089E-1
5.697779042E0,-2.930755463E0,-9.835147705E0,6.010600891E0
5.738070958E0,-4.448449402E0,-8.533454590E0,-2.350112915E-2
5.778361958E0,-2.953208771E0,-8.922944641E0,-1.225950623E0
5.818653958E0,-1.971999207E0,-9.458081818E0,-2.012714539E0
5.858944958E0,-1.738634491E0,-9.902208252E0,-1.728156281E0
5.899236958E0,-1.878443756E0,-9.918524323E0,-1.069376221E0
5.939527958E0,-1.869911499E0,-1.002809647E1,-2.032772827E-1
5.979819958E0,-1.665287018E0,-9.809700623E0,2.382146301E0
6.020110958E0,-1.362017670E0,-9.528734894E0,1.823208618E-1
6.060402958E0,-1.607357483E0,-9.598190460E0,-1.190175018E0
6.100693958E0,-2.392325134E0,-9.641151123E0,-7.756869507E-1
6.140985958E0,-3.012335815E0,-1.001776794E1,-3.655398560E-1
6.181276958E0,-2.856958923E0,-8.841364288E0,-1.246907043E-1
6.221568958E0,-2.380499725E0,-1.032492920E1,-5.599855042E-1
6.261859958E0,-1.132993927E0,-9.278455353E0,-5.189707947E-1
6.302151958E0,-2.302960968E0,-9.276808777E0,-7.217990112E-1
6.342442958E0,-3.632346497E0,-9.369466095E0,-7.562274170E-1
6.382734958E0,-4.187092896E0,-8.942553864E0,-8.080197144E-1
6.423025958E0,-4.453688507E0,-8.808732147E0,-8.331674194E-1
6.463317958E0,-3.824995880E0,-8.525970154E0,-7.217990112E-1
6.503608958E0,-3.237767029E0,-9.370962982E0,-7.803273010E-1
6.543900958E0,-2.378703461E0,-9.112600250E0,-1.596430206E0
6.584191958E0,-2.353555756E0,-9.351054382E0,-2.294428711E0
6.624483958E0,-2.857108612E0,-8.789571991E0,-2.211351471E0
6.664774958E0,-3.485801239E0,-7.857460327E0,-1.932481384E0
6.705066958E0,-4.649481354E0,-8.241860962E0,-2.068548431E0
6.745358417E0,-5.284161530E0,-8.897497559E0,-2.062411194E0
6.785650417E0,-5.520220642E0,-9.133107605E0,-1.740879822E0
6.825941417E0,-3.597768402E0,-9.401649170E0,6.276448059E-1
6.866233417E0,-5.336253204E0,-9.555379486E0,2.732567596E0
6.906525417E0,-5.231620789E0,-1.103041214E1,9.436376953E-1
6.946816417E0,-1.933229828E0,-1.212628326E1,6.180048523E0
6.987108417E0,-3.366649017E0,-1.076007431E1,6.613696747E0
7.027399417E0,-2.618205414E0,-1.353156097E1,-1.778302002E-1
7.067691417E0,8.375083923E-1,-1.276186157E1,-4.583468628E0
7.107982417E0,9.126521301E-1,-6.935078430E0,-1.269360352E0
7.148274417E0,2.659968567E-1,-8.463400269E0,-3.227288818E-1
7.188565417E0,-2.171234894E0,-3.902834015E0,3.157982941E0
7.228857417E0,-2.724484406E0,-3.064577179E0,7.409591675E-1
7.269148417E0,-2.993774414E-2,-1.027478348E1,5.628744965E0
7.309440417E0,-1.053958282E0,-1.076546310E1,1.028211823E0
7.349732417E0,-2.426304474E0,-1.431263672E1,-1.593137054E0
7.390023417E0,-4.923262024E-1,-6.834637299E0,8.666976929E-2
7.430315417E0,-3.177891541E0,-8.785380707E0,-2.750081177E0
7.470606417E0,-5.955365753E0,-9.883646851E0,-1.289568329E0
7.510898417E0,-4.152664490E0,-8.360264740E0,-1.719624023E0
7.551189417E0,-2.202968903E0,-8.564589844E0,5.301824799E0
7.591481417E0,-7.337142334E0,-9.142238617E0,7.156168671E0
7.631773417E0,-5.629792786E0,-1.192510162E1,1.565758987E1
7.672064417E0,-1.946222809E1,-9.213191071E0,1.992776001E1
7.712356417E0,-7.345973969E0,-1.103071152E1,-4.766088867E0
7.752647458E0,-4.493505707E0,-1.611893051E1,-9.646240540E0
7.792939458E0,3.488645325E0,-1.997985168E1,8.167016602E-1
7.833231458E0,7.217990112E-1,-1.410861099E1,8.225694580E0
7.873522458E0,1.402283936E0,-7.160060577E0,-5.151387634E0
7.913814458E0,2.734962616E0,-3.490740967E0,-4.073329468E0
7.954105458E0,2.970722351E0,-7.171586609E-1,1.634600830E-1
7.994397458E0,5.584886169E0,-4.038302307E0,8.975335693E-1
8.034689458E0,8.494834900E0,-7.139104156E0,2.473157043E0
8.074980458E0,6.431974640E0,-5.825286255E0,1.309012894E1
8.115272458E0,1.042417282E1,-5.663323059E0,1.949231552E1
8.155563458E0,-8.728648682E0,-1.318203781E1,2.370470581E0
