Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.03558929166,1.328633284,0.3222698754,3.414000939,2024-06-11 14:23:35.035589
0.07588029164,-1.073504063,0.1486900163,1.106234729,2024-06-11 14:23:35.075880
0.1161712916,-1.356853116,0.300470286,-2.906452096,2024-06-11 14:23:35.116171
0.1564632917,-0.4224774107,0.6705043119,-0.5427525902,2024-06-11 14:23:35.156463
0.1967542917,-1.224175408,0.0573354578,1.670491624,2024-06-11 14:23:35.196754
0.2370452916,-1.142440689,0.1484625596,-0.4223584199,2024-06-11 14:23:35.237045
0.2773362916,-0.752204825,0.4702108634,-2.332588225,2024-06-11 14:23:35.277336
0.3176282917,-2.128819338,-0.1434093958,-2.224949756,2024-06-11 14:23:35.317628
0.3579192917,-1.170215694,-0.378858059,-2.373695905,2024-06-11 14:23:35.357919
0.3982102916,0.2446198748,-0.9164498967,-1.879707924,2024-06-11 14:23:35.398210
0.4385012916,0.8865772759,-1.207355892,2.68036307,2024-06-11 14:23:35.438501
0.4787922917,2.05566263,-2.355055274,2.068304018,2024-06-11 14:23:35.478792
0.5190842916,1.303939323,3.0451653,-3.025326574,2024-06-11 14:23:35.519084
0.5593752916,-4.959607732,1.106339979,-0.5301799071,2024-06-11 14:23:35.559375
0.5996662916,-1.825526162,-2.310964344,1.268351122,2024-06-11 14:23:35.599666
0.6399572917,5.535691205,-1.758062742,-4.402996071,2024-06-11 14:23:35.639957
0.6802492916,7.845410385,-6.718563051,-10.20383102,2024-06-11 14:23:35.680249
0.7205402916,4.211450642,-5.365932502,-8.091864093,2024-06-11 14:23:35.720540
0.7608315833,1.967526964,-6.935327522,-7.649831547,2024-06-11 14:23:35.760832
0.8011225833,0.4693226713,-9.790052224,-3.510670032,2024-06-11 14:23:35.801123
0.8414135833,-2.969404681,-10.86588202,1.003259414,2024-06-11 14:23:35.841414
0.8817055833,-21.44455816,-9.974739454,11.95508848,2024-06-11 14:23:35.881706
0.9219965833,-21.86205637,-11.35861635,4.151680988,2024-06-11 14:23:35.921997
0.9622875833,-9.462889398,-1.501355649,19.62030406,2024-06-11 14:23:35.962288
1.002578583,6.495801677,3.542395855,15.5819386,2024-06-11 14:23:36.002579
1.042870583,-1.63593458,-2.205997176,1.180168093,2024-06-11 14:23:36.042871
1.083161583,-3.2273163,0.6296819758,3.523692366,2024-06-11 14:23:36.083162
1.123452583,-14.48059448,-0.5585523516,-0.3251595694,2024-06-11 14:23:36.123453
1.163743583,0.4262854099,-1.030286415,-9.851628667,2024-06-11 14:23:36.163744
1.204035583,17.0988607,6.021054543,-0.1803643835,2024-06-11 14:23:36.204036
1.244326583,4.920391041,2.775088549,2.42777154,2024-06-11 14:23:36.244327
1.284617583,-3.625018181,3.647127673,1.333335323,2024-06-11 14:23:36.284618
1.324908583,-2.524873327,1.646158437,-4.089627997,2024-06-11 14:23:36.324909
1.365199583,0.9503140461,-8.159003577,-18.98582736,2024-06-11 14:23:36.365200
1.405491583,12.57570961,-0.06167935431,6.944873686,2024-06-11 14:23:36.405492
1.445782583,4.364843574,-6.359337603,2.97545041,2024-06-11 14:23:36.445783
1.486073583,-1.902267067,-11.86640844,2.48223543,2024-06-11 14:23:36.486074
1.526364583,0.8813695264,-6.690007004,4.255860245,2024-06-11 14:23:36.526365
1.566656583,5.340489512,-5.54594079,-5.667085742,2024-06-11 14:23:36.566657
1.606947583,8.52131577,1.055718294,-10.72208378,2024-06-11 14:23:36.606948
1.647238583,2.732830721,9.082115207,-3.906524777,2024-06-11 14:23:36.647239
1.687529583,-12.64751693,12.23126885,9.789896688,2024-06-11 14:23:36.687530
1.727821958,4.304661691,4.811887769,7.579324066,2024-06-11 14:23:36.727822
1.768112958,-1.755547562,-7.442067695,-7.673262509,2024-06-11 14:23:36.768113
1.808403958,0.9299324065,-7.35966347,3.017121761,2024-06-11 14:23:36.808404
1.848694958,3.674051178,-1.664637977,4.347629955,2024-06-11 14:23:36.848695
1.888986958,-1.206064242,5.56833621,0.3986754423,2024-06-11 14:23:36.888987
