"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.554474829E1,2.999962568E-1,3.312874734E-1,1.549914032E-1
1.558519678E1,2.906754613E-1,3.328853101E-2,2.063889056E-1
1.562572521E1,1.458037645E-1,1.991985738E-1,2.769605815E-2
1.566614120E1,1.575213373E-1,-5.246272683E-2,-9.587096982E-3
1.570669183E1,-7.975932211E-2,-4.527240526E-3,-8.149032295E-2
1.574720823E1,-3.075860441E-2,-5.885412544E-2,1.003982127E-1
1.578766089E1,-5.419373140E-2,-2.848166823E-1,1.331541315E-2
1.582815297E1,-6.657706108E-4,4.447348043E-2,1.225017942E-2
1.586863750E1,-6.937330216E-2,4.287562892E-2,-3.808208182E-2
1.590913980E1,-3.981308267E-2,-1.577876359E-1,-7.137060910E-2
1.594960089E1,-1.089200750E-1,-2.742975019E-2,-3.621792421E-2
1.599009896E1,-1.193061024E-1,7.509893179E-2,8.761541545E-2
1.603057954E1,-6.511236727E-2,1.517957002E-1,2.399437428E-1
1.607107146E1,1.489994675E-1,3.754946589E-2,3.573856652E-1
1.611158443E1,1.926740259E-1,3.941362351E-2,2.801562846E-1
1.615206329E1,1.189066395E-1,2.929390781E-2,1.310236603E-1
1.619255730E1,6.324820966E-2,4.207670316E-2,2.263620123E-2
1.623303073E1,6.777545065E-2,5.379426852E-2,-7.563154399E-2
1.627353922E1,5.446003750E-2,1.134473160E-1,-1.098521575E-1
1.631402855E1,4.460663348E-2,1.110505462E-1,-1.785596907E-1
1.635452584E1,6.058513001E-2,6.817491353E-2,-1.583202630E-1
1.639500620E1,6.804175675E-2,1.611164957E-1,-7.003907114E-2
1.643550100E1,2.463351376E-2,1.174419373E-1,1.278279629E-2
1.647596391E1,4.593817517E-2,2.133129090E-1,1.102516204E-1
1.651645480E1,5.019910634E-2,8.708280325E-2,1.336867511E-1
1.655696063E1,7.869409025E-2,-6.924014539E-3,8.894696087E-2
1.659743600E1,6.058513001E-2,-4.394086078E-2,-1.438064594E-2
1.663791209E1,3.342168778E-2,-4.873441160E-2,-9.533835202E-2
1.667837719E1,5.366111174E-2,3.888100386E-2,-1.085206121E-1
1.671890230E1,5.898727849E-2,1.065233052E-1,-1.127815470E-1
1.675939355E1,6.271559745E-2,1.406107545E-1,-1.106510833E-1
1.679987276E1,6.031882018E-2,1.256974936E-1,-7.909355313E-2
1.684035850E1,2.569874749E-2,1.536598653E-1,-4.527240247E-2
1.688085146E1,2.782921307E-2,1.270290315E-1,-1.198387146E-2
1.692134073E1,9.547150880E-2,1.091863886E-1,4.607132822E-2
1.696183792E1,1.287600398E-1,9.986559302E-2,6.790860742E-2
1.700233469E1,7.709623873E-2,4.527240247E-2,6.125089712E-3
1.704284073E1,-3.861469682E-3,4.021254554E-2,-7.456631213E-2
1.708330787E1,9.187635034E-3,6.151720881E-2,-6.284874678E-2
1.712381344E1,5.659050494E-2,1.131810099E-1,-4.074516147E-2
1.716431761E1,8.694964647E-2,7.403369248E-2,-3.142437339E-2
1.720479079E1,5.978620425E-2,8.441971987E-2,-5.139749497E-2
1.724526266E1,8.242240548E-2,9.560466558E-2,-3.408745676E-2
1.728575725E1,9.014534205E-2,1.648448110E-1,-1.038602181E-2
1.732625120E1,1.154446304E-1,1.565892547E-1,-1.571218669E-2
1.736674948E1,1.202381775E-1,1.882799417E-1,-3.435376659E-2
1.740721490E1,1.111836955E-1,1.597849578E-1,-5.592473224E-2
1.744773558E1,1.364829838E-1,1.869483888E-1,-2.396774292E-2
1.748821589E1,1.998643428E-1,2.279598713E-1,6.125089712E-3
1.752870558E1,2.190385461E-1,1.997311860E-1,9.853405878E-3
1.756918865E1,2.091851383E-1,2.087856680E-1,-2.689713426E-2
1.760969850E1,1.945381761E-1,2.306229472E-1,-2.982652560E-2
1.765014954E1,2.198374718E-1,2.660419345E-1,1.784265228E-2
1.769061995E1,2.382127345E-1,1.930734813E-1,7.483261824E-2
1.773114365E1,2.573869228E-1,1.448716968E-1,1.387466043E-1
1.777163584E1,1.671084315E-1,3.062544949E-2,1.552577168E-1
1.781212782E1,9.999874979E-2,9.880036116E-2,1.789591461E-1
1.785261969E1,8.402025700E-2,9.320789017E-3,1.781602204E-1
1.789309662E1,9.387365729E-2,4.793548584E-2,1.629806459E-1
1.793358683E1,1.335535944E-1,1.304910425E-2,1.491326243E-1
1.797410594E1,1.396786869E-1,-1.890788600E-2,9.427312016E-2
1.801459657E1,1.484668553E-1,-6.444659829E-2,5.326165259E-2
1.805505839E1,1.423417628E-1,-3.541899845E-2,3.275591508E-2
1.809555021E1,8.801487833E-2,1.491326280E-2,-7.456631400E-3
1.813604084E1,5.153064802E-2,7.376738638E-2,-4.340824485E-2
1.817651808E1,3.635107726E-2,8.202294260E-2,-1.411433797E-2
1.821700652E1,2.223674022E-2,1.376813650E-1,2.077204362E-2
1.825749771E1,5.872096866E-2,1.254311949E-1,9.054480493E-2
1.829799032E1,6.564498693E-2,4.340824485E-2,6.284874678E-2
1.833848834E1,9.919982404E-2,1.517957076E-2,4.527240526E-3
1.837900167E1,1.324883550E-1,-3.248960897E-2,-7.643046975E-2
1.841950120E1,1.617822647E-1,2.423405088E-2,-9.507204592E-2
1.845997667E1,2.014621943E-1,5.193011090E-2,-7.430000603E-2
1.850046761E1,1.370155960E-1,9.853405505E-2,-6.071828306E-2
1.854093105E1,3.129122034E-2,6.924014539E-2,-4.154408723E-2
1.858140579E1,-1.371487509E-2,6.844121963E-2,4.527240526E-3
1.862189948E1,-4.007939249E-2,-1.491326280E-2,-5.858781748E-3
1.866239563E1,-6.990591437E-2,-8.734910935E-2,2.130465955E-2
1.870288407E1,-8.055824786E-2,-1.609833390E-1,2.077204362E-2
1.874345386E1,-9.187635034E-2,-1.798912287E-1,1.331541315E-2
1.878388047E1,-1.025286764E-1,-1.921414137E-1,1.251648832E-2
1.882434553E1,-1.153114736E-1,-2.230331600E-1,2.609820850E-2
1.886484756E1,-1.480673850E-1,-2.589847744E-1,6.204982474E-2
1.890534735E1,-1.483336985E-1,-2.898765504E-1,1.653774232E-1
1.894584688E1,-8.109086752E-2,-2.501966059E-1,3.480648994E-1
1.898630219E1,-1.456706226E-1,-3.159747422E-1,3.121132851E-1
1.902681724E1,-7.629731297E-2,-4.864120185E-1,4.876104295E-1
1.906728026E1,6.085143611E-2,-4.232969582E-1,7.346113324E-1
1.910779641E1,3.439370990E-1,-4.991948307E-1,7.567148805E-1
1.914829308E1,3.228987455E-1,-1.378145218E-1,7.239589691E-1
1.918877636E1,2.813546658E-1,-1.569887102E-1,7.966611385E-1
1.922928657E1,3.588503897E-1,-1.210371032E-1,9.670984149E-1
1.926973834E1,5.688344240E-1,-3.756277859E-1,1.476413012E0
1.931022386E1,6.194329858E-1,-6.022561193E-1,1.775610328E0
1.935071178E1,6.463301182E-1,-8.063814044E-1,1.621018410E0
1.939118500E1,7.477935553E-1,-1.129945874E0,1.534734488E0
1.943167417E1,6.942656040E-1,-7.749570012E-1,1.202914357E0
1.947218245E1,4.515256584E-1,-5.111786723E-1,5.921363831E-1
1.951269256E1,1.213034093E-1,-4.340824485E-2,6.444659829E-2
1.955316261E1,-1.272953451E-1,6.438001990E-1,-5.806851387E-1
1.959363573E1,-1.685731262E-1,9.836095572E-1,-1.000786424E0
1.963414928E1,9.307473898E-2,6.688331962E-1,-3.354152441E-1
1.967459579E1,3.742962480E-1,-1.420754492E-1,5.858781561E-2
1.971512318E1,3.540568352E-1,-8.681648970E-2,8.335448056E-2
1.975561126E1,3.018604219E-1,1.035939083E-1,7.856093347E-2
1.979612287E1,9.187635034E-3,1.661763489E-1,-3.834838793E-2
1.983659896E1,5.991935730E-3,-1.046591476E-1,5.778888986E-2
1.987707063E1,-3.874785081E-2,-4.406070113E-1,2.117150575E-1
1.991757240E1,-6.165036187E-2,-4.139761925E-1,3.414071798E-1
1.995806079E1,-1.171756312E-1,-5.061188340E-1,5.039883852E-1
1.999853506E1,-4.940018058E-2,-4.746944606E-1,3.501953483E-1
2.003905355E1,1.181077138E-1,-9.017197490E-1,-1.519288570E-1
2.007954115E1,1.908098608E-1,-1.116097927E0,-3.974650800E-1
2.012001480E1,2.347507328E-1,-1.066298246E0,-3.359478712E-1
2.016048193E1,4.477973282E-1,-8.985240459E-1,-2.227668613E-1
2.020100865E1,4.616453648E-1,-1.499182343E0,-2.536586225E-1
2.024150396E1,6.804175675E-2,-9.113068581E-1,-3.914731368E-2
2.028198370E1,-3.214340508E-1,-3.561872840E-1,3.621792421E-2
2.032247636E1,-3.456681073E-1,-1.394123733E-1,1.597849536E-3
2.036298714E1,-1.395455301E-1,-2.890776098E-1,-1.521951705E-1
2.040342995E1,-1.611164957E-2,-2.209026963E-1,-1.466026902E-1
2.044392047E1,4.860125855E-2,-4.500609636E-2,-8.388710022E-2
2.048442886E1,5.579157919E-2,-4.553871229E-2,-1.292926520E-1
2.052493584E1,3.129122034E-2,-6.418029219E-2,-1.027949899E-1
2.056540204E1,-8.947957307E-2,8.575125784E-2,-4.766917601E-2
2.060590198E1,-9.693620354E-2,-4.793548491E-3,-2.663082629E-2
2.064638808E1,-6.910699606E-2,5.326165119E-4,-9.054481052E-3
2.068685198E1,-1.006645188E-1,9.320788831E-2,1.438064594E-2
2.072736323E1,-7.576470077E-2,-1.189066395E-1,-4.074516147E-2
2.076785058E1,-2.303566411E-2,-9.027849883E-2,-4.021254554E-2
2.080838386E1,-1.930734888E-2,-1.091863867E-2,-3.115806542E-2
2.084891006E1,-1.105179265E-2,-1.544587873E-2,-1.651111245E-2
2.088932745E1,1.997311832E-3,2.236989327E-2,2.130466048E-3
2.092982662E1,-4.354140162E-2,1.677742042E-2,-5.326164886E-3
2.097028683E1,-2.836182900E-2,-1.003982127E-1,-7.190322969E-3
2.101077667E1,2.010627277E-2,-1.147788614E-1,2.742975019E-2
2.105126714E1,-3.928046674E-2,-6.604444981E-2,3.914731368E-2
2.109177172E1,-1.904104091E-2,-1.910761744E-1,6.364767253E-2
2.113226006E1,-3.422060981E-2,-3.035914153E-2,5.912043154E-2
2.117274495E1,-1.866820902E-1,6.231613085E-2,9.587096982E-3
2.121324178E1,-3.206351399E-1,1.595186442E-1,-5.858781748E-3
2.125373501E1,-3.203688264E-1,2.620473206E-1,1.225017942E-2
2.129421474E1,-8.481918275E-2,-7.323476672E-2,-1.041265279E-1
2.133470844E1,4.753602296E-2,1.254311949E-1,-1.684399694E-1
2.137518907E1,9.387365729E-2,-2.929390781E-2,-2.491313666E-1
2.141564157E1,8.854749799E-2,-9.374050796E-2,-2.182396203E-1
2.145616355E1,2.489982173E-2,-1.331541222E-3,-5.725627393E-2
2.149666912E1,-9.427312016E-2,-2.663082443E-3,7.989247330E-3
2.153716469E1,-1.483336985E-1,-1.970681176E-2,4.793548491E-3
2.157765709E1,-1.632469594E-1,2.663082629E-2,1.597849466E-2
2.161811714E1,-1.509967744E-1,-7.669677585E-2,-7.296846062E-2
2.165860308E1,-1.933397949E-1,-8.788172156E-3,-3.568530455E-2
2.169909974E1,-1.443390697E-1,6.524552405E-2,6.764229387E-2
2.173959412E1,-6.484606117E-2,6.817491353E-2,8.202294260E-2
2.178007568E1,-1.035939083E-1,-7.989247330E-3,1.517957076E-2
2.182056063E1,-1.193061024E-1,2.370143496E-2,9.320789017E-3
2.186105500E1,-1.531272531E-1,1.757634431E-2,2.609820850E-2
2.190154678E1,-1.515294015E-1,4.420717061E-2,-8.255556226E-3
2.194209902E1,-1.203713343E-1,4.340824485E-2,2.636451647E-2
2.198253136E1,-1.504641622E-1,5.326165119E-4,-2.902759984E-2
2.202300891E1,-1.651111245E-1,-1.464695390E-2,-6.577813625E-2
2.206350178E1,-9.320788831E-2,-1.997311972E-2,-6.045197323E-2
2.210403537E1,-5.419373140E-2,-3.248960897E-2,-6.524552405E-2
2.214450313E1,-6.457975507E-2,3.515268862E-2,-5.912043154E-2
2.218499235E1,-1.038602218E-1,5.885412544E-2,-5.778888986E-2
2.222558907E1,-1.501978636E-1,1.944050193E-2,-7.003907114E-2
2.226596834E1,-1.677742004E-1,2.130465955E-2,-3.169068322E-2
2.230644308E1,-1.515294015E-1,-7.323476672E-2,-2.956021577E-2
2.234696016E1,-1.238333359E-1,-1.300915778E-1,-3.888100386E-2
2.238743771E1,-1.392792165E-1,-9.986559302E-2,-5.059856921E-2
2.242792725E1,-1.677742004E-1,-7.057169080E-2,-2.343512699E-2
2.246841902E1,-1.858831644E-1,-1.131810099E-1,2.396774245E-3
2.250890850E1,-1.954702586E-1,-9.453943372E-2,-7.722939365E-3
2.254939672E1,-2.079867423E-1,-4.873441160E-2,-3.435376659E-2
2.258987886E1,-2.636451721E-1,-1.011971384E-2,-6.764229387E-2
2.263033985E1,-3.171731234E-1,6.790860742E-2,-7.376738638E-2
2.267082823E1,-3.595161438E-1,6.844121963E-2,-8.308817446E-2
2.271131776E1,-3.930709958E-1,6.418029219E-2,-1.027949899E-1
2.275182626E1,-5.158390999E-1,9.959928691E-2,-1.402112991E-1
2.279235521E1,-6.151720881E-1,1.725677550E-1,-1.982664913E-1
2.283283287E1,-7.292851806E-1,3.973319232E-1,-3.098496497E-1
2.287330433E1,-7.782858610E-1,6.773550510E-1,-2.707023323E-1
2.291381297E1,-7.186328173E-1,9.521851540E-1,-1.103847697E-1
2.295429433E1,-5.874760151E-1,9.931966662E-1,-2.973331809E-1
2.299478318E1,-5.608451962E-1,8.917331696E-1,-3.364804685E-1
2.303527183E1,-7.228937745E-1,7.154371142E-1,-8.415340632E-2
2.307574329E1,-8.224930763E-1,4.687025249E-1,-1.623148769E-1
2.311625376E1,-5.880086422E-1,1.784265339E-1,-4.267589748E-1
2.315674688E1,-3.347494900E-1,-7.190322876E-2,-4.600475132E-1
2.319721594E1,-3.475322723E-1,-4.340824485E-2,-4.584496617E-1
2.323773323E1,-5.382089615E-1,-2.256962508E-1,-2.432725877E-1
2.327828730E1,-7.125077248E-1,-3.284912407E-1,-8.921326697E-2
2.331870683E1,-7.119750977E-1,-4.539224207E-1,-1.330209672E-1
2.335918870E1,-6.026555896E-1,-6.200987697E-1,-2.131797522E-1
2.339969276E1,-4.655068219E-1,-5.913375020E-1,-1.252980381E-1
2.344017553E1,-3.938699067E-1,-5.782883763E-1,-1.651111245E-2
2.348065073E1,-4.881430268E-1,-6.762897968E-1,-7.776200771E-2
2.352117027E1,-4.415390790E-1,-7.688319087E-1,-1.535267085E-1
2.356168287E1,-3.272928596E-1,-6.754909158E-1,7.989247679E-4
2.360213266E1,-2.567211688E-1,-3.540568352E-1,8.788172156E-2
2.364260584E1,-2.308892608E-1,-3.769593239E-1,1.475347728E-1
2.368309152E1,-9.054480493E-2,-1.073222235E-1,2.583190203E-1
2.372359657E1,-2.063889056E-2,-2.856155932E-1,1.717688292E-1
2.376407459E1,3.861469682E-3,-4.821510911E-1,3.243634701E-1
2.380457844E1,2.889444493E-2,-1.102516204E-1,4.239627421E-1
2.384507011E1,1.042596847E-1,8.495233208E-2,5.319507122E-1
2.388554912E1,7.816147059E-2,-8.495233208E-2,7.378070354E-1
2.392604412E1,-4.753602296E-2,1.589860320E-1,4.580501914E-1
2.396652172E1,6.111774594E-2,-2.533923090E-1,8.339443207E-1
2.400700678E1,2.475335300E-1,-4.054543078E-1,9.436632991E-1
2.404751547E1,2.576532364E-1,-4.267589748E-1,7.252905369E-1
2.408800318E1,-1.025286783E-2,-5.945332050E-1,2.487319112E-1
2.412849839E1,-1.725677550E-1,-4.454005659E-1,1.081211492E-1
2.416897464E1,-1.925408691E-1,-2.760285139E-1,1.302247345E-1
2.420947105E1,-1.073222235E-1,-1.926740259E-1,2.079867423E-1
2.424994620E1,-8.055824786E-2,-1.865489334E-1,2.854824364E-1
2.429043605E1,-5.632419512E-2,-2.749632597E-1,3.390104175E-1
2.433091766E1,7.203638554E-2,-3.665733039E-1,4.007939398E-1
2.437141589E1,1.524614692E-1,-1.491326280E-2,3.592498302E-1
2.441185985E1,2.105166763E-1,5.698996782E-2,2.612484097E-1
2.445240021E1,1.399449855E-1,8.601756394E-2,1.608501822E-1
2.449288235E1,1.383471340E-1,6.977276504E-2,1.933397949E-1
2.453338214E1,3.262276202E-2,2.396774292E-2,2.290250957E-1
2.457387881E1,3.342168778E-2,1.331541222E-3,2.886781394E-1
2.461434771E1,5.419373140E-2,-1.178414002E-1,3.528584540E-1
2.465485308E1,3.848154470E-2,9.347419441E-2,3.573856652E-1
2.469535396E1,5.073172227E-2,-2.290250920E-2,4.244953692E-1
2.473583339E1,1.210371032E-1,1.491326280E-2,4.170387387E-1
2.477632594E1,1.561897993E-1,7.243584841E-2,4.652405083E-1
2.481680850E1,1.841521561E-1,1.326215118E-1,4.971975088E-1
2.485731058E1,2.733654380E-1,1.941387206E-1,5.066514611E-1
2.489779126E1,3.841496706E-1,2.050573565E-2,4.258269072E-1
2.493826803E1,5.186353326E-1,-1.186403260E-1,4.061200917E-1
2.497877365E1,6.657706499E-1,-3.085181117E-1,3.672390878E-1
2.501925402E1,7.927996516E-1,-4.232969582E-1,2.860150635E-1
2.505974448E1,8.449960947E-1,-3.047898114E-1,3.169068098E-1
2.510021136E1,8.141043186E-1,-3.769593239E-1,4.484631121E-1
2.514068396E1,7.760222554E-1,-3.836170435E-1,5.841471553E-1
2.518122105E1,7.014559507E-1,-4.536561072E-1,6.342130899E-1
2.522170350E1,5.744268894E-1,-3.556546867E-1,5.484618545E-1
2.526219105E1,4.544550478E-1,-1.423417628E-1,4.252942801E-1
2.530268334E1,1.553908736E-1,2.466014475E-1,3.725652397E-1
2.534318407E1,-7.469946891E-2,4.852136374E-1,3.177057505E-1
2.538369178E1,-3.504616618E-1,6.126421690E-1,3.715000153E-1
2.542410058E1,-3.730978668E-1,3.217003644E-1,2.711018026E-1
2.546464954E1,-2.884118557E-1,-1.580539495E-1,-6.125089712E-3
2.550511797E1,-3.573856652E-1,-7.856093347E-2,-2.235657871E-1
2.554562157E1,-4.463326335E-1,8.015878499E-2,-4.304873049E-1
2.558610443E1,-4.396749437E-1,1.864157803E-2,-6.408708096E-1
2.562656724E1,-6.497921348E-1,3.462007344E-1,-6.579145193E-1
2.566706188E1,-7.995905280E-1,6.491263509E-1,-5.966636539E-1
2.570755105E1,-7.868077159E-1,6.182346344E-1,-6.331478953E-1
2.574806839E1,-7.583127618E-1,6.467295885E-1,-8.226261735E-1
2.578854766E1,-6.737598777E-1,6.083812118E-1,-1.031678200E0
2.582904912E1,-5.030562878E-1,4.194355011E-1,-1.171756268E0
2.586953964E1,-3.549889028E-1,4.308867455E-1,-1.271621943E0
2.591005360E1,-3.629781604E-1,4.306204617E-1,-9.706935883E-1
2.595051402E1,-2.484655976E-1,4.090494812E-1,-9.238233566E-1
2.599096615E1,-3.991960883E-1,3.701684773E-1,-9.195623994E-1
2.603145500E1,-4.519250989E-1,1.272953451E-1,-8.279523849E-1
2.607197839E1,-3.086512685E-1,7.403369248E-2,-7.077142000E-1
2.611246188E1,-2.186390758E-1,2.892107666E-1,-5.987941027E-1
2.615295178E1,1.157109365E-1,4.439358711E-1,-3.876116574E-1
2.619345860E1,3.439370990E-1,2.239652425E-1,-1.716356725E-1
2.623393251E1,3.932041526E-1,3.190372884E-1,1.491326280E-2
2.627445422E1,2.302234918E-1,4.130440950E-1,3.219666779E-1
2.631492813E1,1.930734888E-2,3.169068322E-2,3.174394369E-1
2.635540652E1,1.577876359E-1,-1.260969639E-1,2.750964165E-1
2.639589829E1,4.169055820E-1,2.077204362E-2,3.432713449E-1
2.643635167E1,5.157059431E-1,1.003982127E-1,2.252967805E-1
2.647687928E1,4.605801404E-1,1.997311860E-1,8.894696087E-2
2.651737761E1,4.645747542E-1,8.708280325E-2,1.941387206E-1
2.655784521E1,4.957328141E-1,9.054481052E-3,2.221010923E-1
2.659835355E1,4.957328141E-1,2.308892608E-1,3.254286945E-1
2.663883303E1,4.456668794E-1,-1.171756350E-2,5.006595254E-1
2.667928152E1,3.452686667E-1,1.997311972E-2,6.145063043E-1
2.671982860E1,3.436708152E-1,8.095771074E-2,7.372744083E-1
2.676027750E1,3.814865649E-1,-2.989310026E-1,6.584471464E-1
2.680076719E1,3.894758224E-1,-3.583177626E-1,7.955959439E-1
2.684126652E1,3.255618513E-1,-3.780245781E-1,9.625712037E-1
2.688176683E1,3.636439145E-1,-3.655080795E-1,9.106410742E-1
2.692227782E1,4.584496617E-1,-3.450023532E-1,9.364729524E-1
2.696275865E1,5.517907143E-1,-3.250292242E-1,9.780170918E-1
2.700323542E1,6.460638046E-1,-5.529890656E-1,9.444622397E-1
2.704373266E1,6.189003587E-1,-5.402063131E-1,8.014547229E-1
2.708421834E1,6.196992993E-1,-3.263607621E-1,5.103797913E-1
2.712470527E1,6.279548407E-1,5.672365800E-2,3.477985859E-1
2.716518959E1,3.484643400E-1,3.675054014E-1,1.968017966E-1
2.720567198E1,1.444722265E-1,3.717663288E-1,1.493989378E-1
2.724617667E1,5.339480564E-2,2.876129150E-1,2.103835158E-2
2.728668277E1,-1.129147038E-1,2.066552043E-1,-3.700353205E-1
2.732718594E1,-2.450035959E-1,5.362116694E-1,-8.026530743E-1
2.736765891E1,-2.447372824E-1,9.183640480E-1,-1.154978871E0
2.740809386E1,-2.926727831E-1,7.063826323E-1,-1.177615166E0
2.744860636E1,-3.728315532E-1,5.141080618E-1,-1.172022581E0
2.748912756E1,-5.089150667E-1,6.086475253E-1,-1.290529847E0
2.752959829E1,-6.202319264E-1,1.077882648E0,-1.341794133E0
2.757010714E1,-4.135767221E-1,9.468590021E-1,-1.459502339E0
2.761058438E1,-2.399437428E-1,9.913324714E-1,-1.428344369E0
2.765105360E1,-1.712362021E-1,6.573819518E-1,-1.443257570E0
2.769155172E1,-1.203713343E-1,6.275554299E-1,-1.480274439E0
2.773203980E1,1.806901544E-1,4.920045137E-1,-1.114766359E0
2.777252672E1,3.418066502E-1,3.701684773E-1,-7.536523938E-1
2.781301876E1,2.017285079E-1,6.018566713E-2,-4.597811997E-1
2.785353646E1,1.090532318E-1,-1.428743750E-1,2.031932026E-1
2.789401912E1,5.360785127E-1,-4.784227908E-1,9.833432436E-1
2.793449829E1,7.999899983E-1,-5.284887552E-1,1.033142924E0
2.797499105E1,6.641727686E-1,-4.403406978E-1,5.479292274E-1
2.801548100E1,3.956009150E-1,-1.703041345E-1,1.512630880E-1
2.805596318E1,2.525933683E-1,-4.527240247E-2,-1.944050193E-2
2.809645584E1,2.525933683E-1,-2.557890713E-1,-3.595161438E-2
2.813694844E1,2.778926790E-1,-1.183740199E-1,1.129147038E-1
2.817738344E1,2.813546658E-1,-1.210371032E-1,3.009283245E-1
2.821790698E1,3.071865737E-1,-1.292926520E-1,6.043865681E-1
2.825840735E1,2.515281439E-1,-1.908098608E-1,9.226249456E-1
2.829889506E1,2.051905096E-1,-2.712349594E-1,1.111836910E0
2.833942271E1,3.021267056E-1,-4.952002168E-1,1.162435532E0
2.837992594E1,4.107804894E-1,-6.922683120E-1,1.082409859E0
2.842041287E1,3.961335421E-1,-6.677679420E-1,8.722926974E-1
2.846083381E1,5.581821203E-1,-8.537842631E-1,9.386034608E-1
2.850133980E1,6.655043364E-1,-8.545832038E-1,9.537830353E-1
2.854185969E1,6.676347852E-1,-6.030550599E-1,9.250217080E-1
2.858234948E1,6.015903354E-1,-6.071828306E-2,7.892045379E-1
2.862280313E1,4.166392684E-1,8.814803511E-2,5.689675808E-1
2.866332032E1,1.905435622E-1,3.296896219E-1,3.874785006E-1
2.870379964E1,-6.790860556E-3,3.078523576E-1,8.388710022E-2
2.874430928E1,-1.390129030E-1,3.520595133E-1,-2.938711643E-1
2.878480532E1,-2.830856740E-1,2.972000241E-1,-7.125077248E-1
2.882527495E1,-5.187684894E-1,5.663045049E-1,-1.059107900E0
2.886577172E1,-6.798849702E-1,7.218285203E-1,-1.121690392E0
2.890630235E1,-7.609758377E-1,7.532529235E-1,-1.244991064E0
2.894675235E1,-7.426005602E-1,7.210295796E-1,-1.344723582E0
2.898721813E1,-7.433995008E-1,8.661676049E-1,-1.300116897E0
2.902770001E1,-5.371437669E-1,7.668346167E-1,-1.348718166E0
2.906820756E1,-3.917394578E-1,4.324845970E-1,-1.438464046E0
2.910870615E1,-2.948032320E-1,4.423380196E-1,-1.277747035E0
2.914919776E1,-1.651111245E-1,2.284924835E-1,-1.147788525E0
2.918968730E1,-1.115831584E-1,2.884118557E-1,-8.085118532E-1
2.923018803E1,-6.378082931E-2,6.524552405E-2,-4.525908828E-1
2.927062501E1,-2.684387267E-1,-5.672365800E-2,-3.018604219E-1
2.931112667E1,-1.105179265E-2,-4.877435565E-1,2.474003732E-1
2.935161610E1,3.508611321E-1,-8.298165202E-1,6.227618456E-1
2.939210276E1,3.844159544E-1,-4.105141759E-1,5.061188340E-1
2.943258079E1,3.234313726E-1,-1.330209672E-1,3.150426745E-1
2.947317339E1,3.205019832E-1,4.527240526E-3,2.577863932E-1
2.951358141E1,3.473991156E-1,-9.320788831E-2,2.905423045E-1
2.955411553E1,3.660407066E-1,-1.412765235E-1,5.162385702E-1
2.959457600E1,3.548557460E-1,8.415340632E-2,5.902722478E-1
2.963503532E1,2.949363887E-1,1.965354979E-1,7.207632661E-1
2.967555782E1,3.665733039E-1,-6.897383928E-2,9.231575727E-1
2.971604959E1,5.826824903E-1,-3.679048419E-1,9.463263750E-1
2.975656735E1,7.555165291E-1,-5.849460959E-1,9.191629291E-1
2.979701891E1,7.935985923E-1,-5.993267298E-1,1.021425366E0
2.983752652E1,9.070459008E-1,-7.103772759E-1,1.182142377E0
2.987800376E1,9.864057899E-1,-5.524564981E-1,1.252447724E0
2.991848589E1,8.604419827E-1,-3.740299344E-1,1.018762231E0
2.995892995E1,6.551182866E-1,-3.888100386E-2,7.212958932E-1
2.999947850E1,3.362141848E-1,2.085193694E-1,4.255605936E-1
3.003996850E1,3.422060981E-2,1.432738453E-1,6.125089899E-2
3.008045813E1,-3.414071798E-1,2.681724131E-1,-3.580514491E-1
3.012094797E1,-5.901390910E-1,4.798874855E-1,-7.187659740E-1
3.016146193E1,-6.623086333E-1,7.567148805E-1,-1.055379629E0
3.020190594E1,-8.688306808E-1,9.436632991E-1,-1.261768460E0
3.024240287E1,-9.378045201E-1,1.117163181E0,-1.360702038E0
3.028290120E1,-7.609758377E-1,8.043841124E-1,-1.419822454E0
3.032339766E1,-6.476616859E-1,7.322145700E-1,-1.590259790E0
3.036387589E1,-4.250279665E-1,4.766917825E-1,-1.697582006E0
3.040435568E1,-3.821523488E-1,3.022598624E-1,-1.347120285E0
3.044483542E1,-3.001294136E-1,1.107842326E-1,-1.160571337E0
3.048533402E1,-3.858806491E-1,-1.388797611E-1,-8.556483984E-1
3.052582433E1,-3.930709958E-1,-3.990629315E-1,-5.268908739E-1
3.056632803E1,-3.920057416E-1,-5.732285380E-1,-1.006645188E-1
3.060682183E1,-1.744319052E-1,-8.231588006E-1,4.484631121E-1
3.064731490E1,1.093195379E-1,-4.696346223E-1,7.958621979E-1
3.068778777E1,1.878804713E-1,1.001319066E-1,7.055837512E-1
3.072828073E1,2.326202542E-1,1.099853069E-1,5.599130988E-1
3.076880641E1,2.746969759E-1,-1.687062830E-1,6.227618456E-1
3.080928209E1,4.147751033E-1,-2.776263654E-1,7.085131407E-1
3.084974865E1,5.207657814E-1,-1.684399694E-1,7.473941445E-1
3.089024292E1,6.623086333E-1,-1.692388952E-1,9.801475406E-1
3.093070381E1,7.150376439E-1,-3.846822679E-1,1.151783228E0
3.097119339E1,7.483261824E-1,-2.512618303E-1,1.312100768E0
3.101168605E1,7.637720704E-1,-4.930697381E-1,1.284138441E0
3.105217542E1,9.432638288E-1,-8.354089856E-1,1.174153090E0
