Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.0,-2.06261301,6.978068829,2.366800785,2024-06-04 16:17:50.000000
0.012272349,-1.945065737,5.938387394,5.514558792,2024-06-04 16:17:50.012272
0.052272349,-1.928315997,5.571986675,10.20000458,2024-06-04 16:17:50.052272
0.092272349,-5.488237858,3.107080221,11.74995518,2024-06-04 16:17:50.092272
0.132272349,-5.488237858,3.107080221,11.74995518,2024-06-04 16:17:50.132272
0.172272349,-5.488237858,3.107080221,11.74995518,2024-06-04 16:17:50.172272
0.212272349,-2.727219582,1.291226864,10.5918293,2024-06-04 16:17:50.212272
0.252272349,-1.267298698,3.460320711,13.55982685,2024-06-04 16:17:50.252272
0.292272349,-1.267298698,3.460320711,13.55982685,2024-06-04 16:17:50.292272
0.332272349,-1.267298698,3.460320711,13.55982685,2024-06-04 16:17:50.332272
0.372272349,-1.267298698,3.460320711,13.55982685,2024-06-04 16:17:50.372272
0.412272349,-4.913063049,-2.140379906,12.39183044,2024-06-04 16:17:50.412272
0.452272349,-0.8910273314,-0.8874381185,9.962816238,2024-06-04 16:17:50.452272
0.492272349,6.77796936,7.162615299,3.243471146,2024-06-04 16:17:50.492272
0.532272349,-0.3221337497,3.18006134,7.93878746,2024-06-04 16:17:50.532272
0.572272349,-0.8515457511,3.750151396,5.496612549,2024-06-04 16:17:50.572272
0.612272349,-0.8515457511,3.750151396,5.496612549,2024-06-04 16:17:50.612272
0.652272349,-0.8515457511,3.750151396,5.496612549,2024-06-04 16:17:50.652272
0.692272349,-0.2647060156,-0.2443670183,9.077771187,2024-06-04 16:17:50.692272
0.732272349,-1.579861164,-1.688734531,10.16052341,2024-06-04 16:17:50.732272
0.772272349,-1.291226864,0.6406782866,10.55324554,2024-06-04 16:17:50.772272
0.812272349,-2.895016193,1.784746647,7.548159122,2024-06-04 16:17:50.812272
0.852272349,-0.347258389,0.6059823632,10.3594265,2024-06-04 16:17:50.852272
0.892272349,-0.3173480928,-2.945265532,4.83409977,2024-06-04 16:17:50.892272
0.932272349,-5.766104221,-5.544469357,7.85593605,2024-06-04 16:17:50.932272
0.972272349,-3.68075943,-6.418746948,7.423732281,2024-06-04 16:17:50.972272
1.012272349,-3.68075943,-6.418746948,7.423732281,2024-06-04 16:17:51.012272
1.052272349,-3.68075943,-6.418746948,7.423732281,2024-06-04 16:17:51.052272
1.092272349,-3.68075943,-6.418746948,7.423732281,2024-06-04 16:17:51.092272
1.132272349,-3.68075943,-6.418746948,7.423732281,2024-06-04 16:17:51.132272
1.172272349,-3.68075943,-6.418746948,7.423732281,2024-06-04 16:17:51.172272
1.212272349,-10.16650486,-1.358225942,1.425225019,2024-06-04 16:17:51.212272
1.252272349,-3.152543783,0.1304088384,15.85574055,2024-06-04 16:17:51.252272
1.292272349,2.160718918,0.613160789,4.262813568,2024-06-04 16:17:51.292272
1.332272349,-8.746066093,-2.779861689,6.549155712,2024-06-04 16:17:51.332272
1.372272349,-6.713363171,-2.08534503,5.4652071,2024-06-04 16:17:51.372272
1.412272349,-6.713363171,-2.08534503,5.4652071,2024-06-04 16:17:51.412272
1.452272349,-16.14317703,-10.25862885,5.743073463,2024-06-04 16:17:51.452272
1.492272349,-3.661616802,-10.87926769,1.744068623,2024-06-04 16:17:51.492272
1.532272349,-9.756733894,-8.66680336,5.053342342,2024-06-04 16:17:51.532272
1.572272349,-9.756733894,-8.66680336,5.053342342,2024-06-04 16:17:51.572272
1.612272349,-11.69252777,-13.38604832,6.393621922,2024-06-04 16:17:51.612272
1.652272349,-1.526022673,-2.039881229,5.510969639,2024-06-04 16:17:51.652272
1.692272349,-1.526022673,-2.039881229,5.510969639,2024-06-04 16:17:51.692272
1.732272349,-1.526022673,-2.039881229,5.510969639,2024-06-04 16:17:51.732272
1.772272349,-1.526022673,-2.039881229,5.510969639,2024-06-04 16:17:51.772272
1.812272349,-1.526022673,-2.039881229,5.510969639,2024-06-04 16:17:51.812272
1.852272349,1.467099428,-10.6983099,3.759722471,2024-06-04 16:17:51.852272
1.892272349,-6.029613972,-15.67508221,4.056731701,2024-06-04 16:17:51.892272
1.932272349,-5.75025177,-14.68206024,2.960819006,2024-06-04 16:17:51.932272
1.972272349,-5.75025177,-14.68206024,2.960819006,2024-06-04 16:17:51.972272
2.012272349,-5.75025177,-14.68206024,2.960819006,2024-06-04 16:17:52.012272
2.052272349,-4.409972191,-8.283653259,5.829514027,2024-06-04 16:17:52.052272
2.092272349,-4.908277512,-6.623631954,6.282056808,2024-06-04 16:17:52.092272
