Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Datetime
15.55608395,52.34179424,4.89272892,6.905620956,3.549999952,80.5,4.255674362,3.831543684,2024-06-04 16:18:05.556084
16.55625645,52.34179091,4.89276885,6.984374514,2.849999905,91.80000305,4.023922443,3.772367239,2024-06-04 16:18:06.556256
17.55592682,52.34178915,4.89280927,7.749165727,2.50999999,91.90000153,4.449195385,3.861796856,2024-06-04 16:18:07.555927
18.55579848,52.341787,4.89284365,7.195715619,2.180000067,100.0,4.487450123,3.832137108,2024-06-04 16:18:08.555798
19.55510489,52.34178611,4.89286171,6.50498986,1.230000019,79.69999695,4.526815891,3.921520472,2024-06-04 16:18:09.555105
20.55728817,52.34178143,4.89287709,5.694689341,1.24000001,120.9000015,5.377513409,4.138081551,2024-06-04 16:18:10.557288
21.55788682,52.3417825,4.89286984,5.46147136,0.2399999946,125.5,5.782419682,4.447761059,2024-06-04 16:18:11.557887
22.55416614,52.34178429,4.89286505,5.320174753,0.1800000072,117.4000015,6.647852898,4.387488365,2024-06-04 16:18:12.554166
23.55580338,52.3417862,4.89286501,4.056505552,0.6299999952,45.09999847,4.940088272,3.982510328,2024-06-04 16:18:13.555803
24.55724411,52.34178657,4.89288186,2.939755488,1.629999995,58.29999924,4.906715393,3.994281769,2024-06-04 16:18:14.557244
25.55640796,52.34178801,4.89290743,2.871412817,1.669999957,60.79999924,4.937766552,4.089879513,2024-06-04 16:18:15.556408
26.55660051,52.34179174,4.89294056,3.284034748,2.390000105,51.20000076,4.656739235,4.028690338,2024-06-04 16:18:16.556601
27.5554916,52.34179521,4.89298468,3.086066914,3.099999905,66.19999695,4.473959923,4.150802135,2024-06-04 16:18:17.555492
28.55680515,52.34179058,4.89302864,2.041590968,2.599999905,75.90000153,4.57906723,4.294687271,2024-06-04 16:18:18.556805
29.55691108,52.34178914,4.89307468,2.644459587,2.920000076,75.19999695,4.684792995,4.340245724,2024-06-04 16:18:19.556911
30.55525212,52.34178912,4.89313282,4.486900141,3.839999914,82.19999695,4.132649422,3.945338249,2024-06-04 16:18:20.555252
31.55543874,52.34178169,4.89318675,5.427716488,3.380000114,102.0,3.939087152,3.714310408,2024-06-04 16:18:21.555439
32.55359342,52.34176759,4.89327678,4.084669615,5.309999943,84.30000305,3.790092468,3.365744829,2024-06-04 16:18:22.553593
33.55399853,52.34176842,4.89335248,3.869992538,4.860000134,90.90000153,3.790092468,3.047735214,2024-06-04 16:18:23.553999
34.55402801,52.34176549,4.89343433,3.30387325,4.670000076,91.69999695,3.790092468,3.237633467,2024-06-04 16:18:24.554028
35.55511457,52.3417676,4.89350791,4.168969713,4.800000191,89.80000305,4.154458523,3.292957306,2024-06-04 16:18:25.555115
36.55557202,52.34177102,4.89358982,3.93800347,5.03000021,89.30000305,4.595818043,3.617410183,2024-06-04 16:18:26.555572
37.55534993,52.34177948,4.89365072,5.834107487,4.090000153,83.40000153,3.991498232,3.533475399,2024-06-04 16:18:27.555350
38.55506644,52.34179506,4.89372141,6.452395145,5.119999886,76.30000305,4.129928589,3.659184933,2024-06-04 16:18:28.555066
39.55435858,52.34181698,4.89378769,5.267832782,4.800000191,70.90000153,4.497031689,3.849244118,2024-06-04 16:18:29.554359
40.555914,52.34183933,4.89385003,4.812272673,4.78000021,66.90000153,4.9741292,4.062612057,2024-06-04 16:18:30.555914
41.55619207,52.34186383,4.89390463,5.340231668,4.210000038,60.70000076,5.070232868,4.360254288,2024-06-04 16:18:31.556192
42.55620748,52.34188828,4.89396331,5.057951235,4.71999979,61.90000153,5.243293285,4.542926311,2024-06-04 16:18:32.556207
43.55343483,52.34191332,4.89401802,5.293491623,4.320000172,62.0,6.011923313,4.818428516,2024-06-04 16:18:33.553435
44.55478863,52.34193282,4.89406658,4.987211577,3.75999999,62.5,7.0000844,4.863539219,2024-06-04 16:18:34.554789
45.55498227,52.34195751,4.89412483,6.359716394,4.420000076,59.20000076,6.215841293,4.886977196,2024-06-04 16:18:35.554982
46.55507873,52.3419725,4.89418727,5.777559036,4.010000229,61.5,7.011280537,5.110823154,2024-06-04 16:18:36.555079
47.55393212,52.34198012,4.89423622,5.392282943,3.460000038,70.30000305,6.008125782,4.980047226,2024-06-04 16:18:37.553932
48.55322285,52.34199669,4.89428795,6.287538665,3.529999971,60.09999847,5.911099911,4.990972042,2024-06-04 16:18:38.553223
49.55471639,52.34201955,4.89434054,6.028506889,3.549999952,52.0,5.787754536,4.905937195,2024-06-04 16:18:39.554716
50.55472045,52.34203367,4.89438988,6.296011198,3.410000086,57.5,5.798129559,4.99283123,2024-06-04 16:18:40.554720
51.55388649,52.34204776,4.89445548,6.432238173,3.75,65.30000305,5.768999577,5.022743225,2024-06-04 16:18:41.553886
52.5558293,52.34206623,4.89452233,5.917654181,3.730000019,62.59999847,5.700283527,4.94753933,2024-06-04 16:18:42.555829
53.55505373,52.3420819,4.89458425,6.203173269,3.640000105,65.59999847,5.404421329,4.771931648,2024-06-04 16:18:43.555054
54.55719904,52.34209628,4.8946657,5.829216878,4.300000191,70.69999695,5.502373695,5.151808262,2024-06-04 16:18:44.557199
55.56007665,52.34211185,4.89473894,6.307308239,4.739999771,80.19999695,5.479062557,5.067130089,2024-06-04 16:18:45.560077
56.55525295,52.34213651,4.89480875,5.806711742,4.46999979,66.30000305,5.275609493,4.915534973,2024-06-04 16:18:46.555253
57.55643258,52.3421809,4.89487112,5.945421073,4.420000076,52.09999847,5.408308029,4.980880737,2024-06-04 16:18:47.556433
58.55616362,52.34222244,4.89492722,6.764542703,4.170000076,52.59999847,5.088823318,4.918185234,2024-06-04 16:18:48.556164
59.55455019,52.34225989,4.89498799,7.02476231,3.980000019,54.40000153,5.373797417,5.050449848,2024-06-04 16:18:49.554550
60.55535289,52.34229479,4.89505091,5.763800351,4.159999847,57.40000153,5.201280117,5.118445873,2024-06-04 16:18:50.555353
61.5557444,52.34232127,4.89511818,5.650717179,4.170000076,61.90000153,5.69415617,5.444787025,2024-06-04 16:18:51.555744
62.55498055,52.34235209,4.89519926,6.094960074,4.360000134,57.5,10.83489799,5.633374214,2024-06-04 16:18:52.554981
63.55499649,52.34237711,4.8952635,4.95379693,3.970000029,57.40000153,10.99369717,5.727598667,2024-06-04 16:18:53.554996
64.55446466,52.3423968,4.89534011,4.789439997,4.019999981,64.5,10.97790146,5.71738863,2024-06-04 16:18:54.554465
65.55446972,52.34241217,4.89540058,5.320685375,3.599999905,62.0,11.03146839,5.987417698,2024-06-04 16:18:55.554470
66.55434451,52.34242678,4.89546055,5.313599315,3.859999895,63.29999924,10.96034908,5.965335369,2024-06-04 16:18:56.554345
67.55287247,52.34244047,4.89551668,5.75511815,3.690000057,62.79999924,11.04054451,6.050073147,2024-06-04 16:18:57.552872
68.55562919,52.34246056,4.89558855,5.728637481,3.799999952,63.59999847,11.11512947,6.140826702,2024-06-04 16:18:58.555629
69.55501336,52.34248172,4.89567194,4.974198627,4.380000114,65.40000153,10.83255196,5.854736805,2024-06-04 16:18:59.555013
70.55515034,52.34250545,4.89574097,6.341032019,4.71999979,57.29999924,10.92865849,5.974721432,2024-06-04 16:19:00.555150
71.55619544,52.3425325,4.89580918,7.550215823,4.840000153,55.70000076,10.99625015,5.993536472,2024-06-04 16:19:01.556195
72.55700028,52.3425657,4.89587926,6.77363058,5.019999981,56.20000076,10.78495312,5.675529957,2024-06-04 16:19:02.557000
73.55505565,52.34260685,4.8959591,5.450919594,5.070000172,56.90000153,10.94605446,5.758329868,2024-06-04 16:19:03.555056
74.55455377,52.3426441,4.8960376,5.315214048,5.059999943,59.59999847,10.76085186,5.628936768,2024-06-04 16:19:04.554554
75.55443044,52.34268483,4.89611308,4.940131804,4.940000057,57.90000153,10.75580502,5.576705456,2024-06-04 16:19:05.554430
76.55796633,52.3427179,4.89617987,4.08572467,4.230000019,58.29999924,10.71576595,5.577946186,2024-06-04 16:19:06.557966
77.55388981,52.34274492,4.89624866,3.025011309,3.99000001,57.40000153,10.63928318,5.52471447,2024-06-04 16:19:07.553890
78.55570127,52.3427657,4.89630952,3.761159581,3.869999886,60.29999924,10.718853,5.557659626,2024-06-04 16:19:08.555701
79.55955976,52.34277922,4.89635581,3.808812671,2.400000095,60.70000076,10.53876114,5.099137306,2024-06-04 16:19:09.559560
80.55070476,52.34280293,4.89644595,2.871092729,2.069999933,59.29999924,10.8299408,5.155424595,2024-06-04 16:19:10.550705
81.55451184,52.34281068,4.89646502,4.29933728,1.830000043,59.79999924,10.70108604,4.892357826,2024-06-04 16:19:11.554512
82.55617471,52.34283826,4.89649467,5.998245803,1.779999971,50.59999847,10.64071751,4.792954445,2024-06-04 16:19:12.556175
83.55680716,52.3428372,4.8965187,6.047147257,1.50999999,50.29999924,10.52964211,4.638323307,2024-06-04 16:19:13.556807
84.55763851,52.34285614,4.89653724,6.426335049,1.169999957,42.79999924,10.41746521,4.539181709,2024-06-04 16:19:14.557639
85.55668179,52.34287183,4.89654843,5.798311882,1.129999995,29.5,10.25379562,4.147131443,2024-06-04 16:19:15.556682
86.55635971,52.34288684,4.8965622,5.836487965,1.269999981,41.59999847,10.19335747,4.010251522,2024-06-04 16:19:16.556360
87.56144523,52.34289843,4.89658595,4.667877836,2.329999924,54.0,10.14102554,3.936309576,2024-06-04 16:19:17.561445
88.55666038,52.34290763,4.89661079,4.415158509,2.039999962,54.29999924,10.04091549,3.578213453,2024-06-04 16:19:18.556660
89.55498559,52.34292561,4.89665659,5.13182397,4.329999924,55.0,10.04166985,3.617916107,2024-06-04 16:19:19.554986
90.55363767,52.34294749,4.89670676,4.474657118,3.880000114,50.09999847,9.935046196,3.551761389,2024-06-04 16:19:20.553638
91.55572028,52.34297229,4.89678471,3.281621665,5.0,67.09999847,9.935046196,3.596559048,2024-06-04 16:19:21.555720
92.55859273,52.34298336,4.89684917,3.520504871,5.010000229,66.80000305,10.16210556,3.807491064,2024-06-04 16:19:22.558593
93.55588809,52.3430022,4.89690059,3.431754852,4.809999943,64.09999847,10.74652386,3.894337893,2024-06-04 16:19:23.555888
94.55530262,52.34302667,4.89697864,2.181223875,5.21999979,61.20000076,10.93681717,4.010495186,2024-06-04 16:19:24.555303
95.55570554,52.34302644,4.89704431,0.4048940552,4.179999828,63.0,10.43323135,3.968217611,2024-06-04 16:19:25.555706
96.55677465,52.34305425,4.8971298,-0.3657695326,5.340000153,55.20000076,10.3587141,3.920971632,2024-06-04 16:19:26.556775
97.5542997,52.34307252,4.89719627,-1.297651365,5.440000057,62.09999847,10.22606945,3.760781765,2024-06-04 16:19:27.554300
98.55690668,52.34309702,4.89726621,-0.4231869521,5.199999809,56.09999847,10.13915443,3.616880417,2024-06-04 16:19:28.556907
99.55622621,52.34311886,4.89733416,-0.2797455062,5.46999979,59.79999924,10.15158081,3.686300278,2024-06-04 16:19:29.556226
