"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.493739938E1,1.019217968E0,4.311590195E-1,-8.439127207E-1
1.497787120E1,1.450411797E0,-6.862735748E-2,-4.497631788E-1
1.501835855E1,3.178958893E-1,-6.616544724E-1,-2.141398191E-1
1.505884652E1,7.374598980E-1,-7.480220795E-1,-2.523511648E-1
1.509933605E1,1.062629700E0,1.204166412E-1,-2.661390305E-1
1.513983657E1,3.022150993E-1,-9.933109283E-1,6.301877499E-1
1.518032735E1,8.973751068E-1,-8.684921265E-2,-2.243882418E-1
1.522083245E1,5.974307060E-1,-7.321786880E-1,3.213684559E-1
1.526132610E1,4.691383839E-1,-8.955411911E-1,2.535489798E-1
1.530177980E1,4.407165051E-1,-8.740167618E-1,7.268786430E-3
1.534226568E1,9.234707355E-1,-3.891963959E-1,-2.666302919E-1
1.538277047E1,7.626516819E-1,2.955369949E-1,2.423442602E-1
1.542322615E1,6.230719090E-1,2.394660950E0,-5.541096926E-1
1.546376579E1,2.364481449E0,-1.659354210E0,-1.616461277E-1
1.550425079E1,1.077065468E-1,-2.586333275E0,1.626523733E-1
1.554474829E1,-4.336702824E-1,-9.538145065E-1,1.000483513E0
1.558519678E1,7.490835190E-1,-8.337068558E-1,3.379902840E-1
1.562572521E1,-2.628898621E-1,6.635169983E-1,-2.732980251E-2
1.566614120E1,2.720838547E0,2.920500755E0,-1.130221605E0
1.570669183E1,2.494283438E0,1.707320213E0,-1.925060749E-1
1.574720823E1,-5.583864212E0,-6.900643349E0,1.534234405E0
1.578766089E1,9.499266148E-1,8.295230865E-1,-1.572954893E0
1.582815297E1,3.094213009E-1,-5.159974098E0,9.794313908E-1
1.586863750E1,1.403624773E0,-9.787673950E-1,-4.012866020E-1
1.590913980E1,2.193566799E0,2.234469891E0,-3.563077450E-1
1.594960089E1,1.917788982E0,2.649854660E0,-5.298363566E-1
1.599009896E1,2.026043892E0,1.860918999E0,-6.291323900E-1
