Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
44.2236799,51.9345994,4.47492143,2.471986342,4.620656108,224.8163152,5.508329883,2.973908739,2024-06-05 18:03:53.223680
45.22359276,51.93457681,4.474901453,2.547369406,3.740562084,222.3042656,5.421108332,3.009897555,2024-06-05 18:03:54.223593
46.2235086,51.93456561,4.474865402,2.256124493,2.978168713,227.1276469,5.489317534,2.91236199,2024-06-05 18:03:55.223509
47.2234304,51.93456656,4.474876328,2.663387486,1.627609938,228.8312857,5.468110016,3.012242011,2024-06-05 18:03:56.223430
48.22335339,51.93457735,4.474855539,3.544385471,1.27193999,249.434673,4.975362327,3.064346048,2024-06-05 18:03:57.223353
49.22328138,51.93457143,4.474790871,3.299866091,1.999132419,249.1069835,4.936008624,3.075769155,2024-06-05 18:03:58.223281
50.223212,51.93456967,4.474737206,3.674332173,2.166674312,250.4326956,4.946220321,3.059320442,2024-06-05 18:03:59.223212
51.22314644,51.93455144,4.474734291,3.256337397,1.756896312,248.2412267,4.841799845,3.222035272,2024-06-05 18:04:00.223146
52.22308254,51.93455473,4.474709993,3.112686515,1.97467669,270.1460138,4.809181197,3.270521861,2024-06-05 18:04:01.223083
53.2230221,51.93456617,4.474683179,3.337284697,2.314935391,270.3179486,4.835600588,3.231331612,2024-06-05 18:04:02.223022
54.22296393,51.93455159,4.474691588,3.060971284,1.125110005,217.9261877,4.861156057,3.192757244,2024-06-05 18:04:03.222964
55.22290897,51.93453902,4.474690889,2.710586896,0.9463397614,207.7601956,4.826242087,3.245292645,2024-06-05 18:04:04.222909
56.22285438,51.93451923,4.474686527,2.61907807,1.560908237,206.0848297,4.858269575,3.197147755,2024-06-05 18:04:05.222854
57.22280347,51.93449547,4.474678717,3.382146104,2.092315911,207.5391392,4.830447376,3.239029975,2024-06-05 18:04:06.222803
58.22275245,51.93447629,4.474661906,3.031156677,2.264434874,209.0764995,4.867105042,3.183681132,2024-06-05 18:04:07.222752
59.22270513,51.93443704,4.474624471,2.780764197,2.948756646,204.2563159,4.902236136,3.129315883,2024-06-05 18:04:08.222705
60.22265863,51.93439246,4.474581593,4.361627045,3.783967913,204.4896691,4.805698295,3.275637484,2024-06-05 18:04:09.222659
61.22261345,51.93435856,4.474543092,4.105979593,3.854799111,213.7971624,4.82799631,3.242682325,2024-06-05 18:04:10.222613
62.22257161,51.9343261,4.474503483,3.949752555,4.021272014,214.3959782,4.816151754,3.260248351,2024-06-05 18:04:11.222572
63.22252882,51.93429848,4.474442806,3.714859665,4.319687162,221.5676766,4.825712639,3.246079875,2024-06-05 18:04:12.222529
64.22248745,51.93426769,4.474393827,3.831532198,4.473102624,221.5139991,4.830743358,3.238588527,2024-06-05 18:04:13.222487
65.22244942,51.93423463,4.474356427,3.964960309,4.478546057,218.0830887,4.840664305,3.223741012,2024-06-05 18:04:14.222449
66.2224102,51.93421155,4.474278038,3.97554996,4.702107175,223.99827,4.870751271,3.178099917,2024-06-05 18:04:15.222410
67.2223736,51.93418278,4.474204425,4.856117976,4.972688812,223.5521569,4.835124595,3.232043808,2024-06-05 18:04:16.222374
68.22233748,51.93414736,4.474173684,4.112694693,4.712336842,218.8699003,4.861111871,3.192824519,2024-06-05 18:04:17.222337
69.22230208,51.93412057,4.474118317,4.144568717,4.700239185,221.1411628,4.916804448,3.106375872,2024-06-05 18:04:18.222302
70.2222681,51.93409173,4.474056747,3.794244076,4.851577238,223.651587,5.123407914,3.025517196,2024-06-05 18:04:19.222268
71.22223425,51.9340687,4.47398372,4.111639806,4.920874741,226.7212892,4.963119915,3.031827459,2024-06-05 18:04:20.222234
72.22220206,51.93403295,4.473921281,2.793495663,5.234145758,223.2881318,4.932841789,3.080845488,2024-06-05 18:04:21.222202
73.22216988,51.93401258,4.473845818,3.379326961,5.075617619,225.4281112,4.935857696,3.076011352,2024-06-05 18:04:22.222170
74.222139,51.93398336,4.473811004,3.508360268,4.722483588,221.9455313,5.005131146,2.995327212,2024-06-05 18:04:23.222139
75.22210753,51.93395037,4.47375421,0.6327634221,4.857816901,224.0004906,4.964796846,3.029080605,2024-06-05 18:04:24.222108
76.22207713,51.93391502,4.473713383,-0.1269595372,4.894265257,221.7804886,4.938896159,3.071130372,2024-06-05 18:04:25.222077
77.2220484,51.93388872,4.473637045,1.822694447,5.061185352,224.2087399,4.874101357,3.172959659,2024-06-05 18:04:26.222048
78.22201931,51.93383814,4.473613946,2.651658327,4.85784589,216.674107,4.827405633,3.243561605,2024-06-05 18:04:27.222019
79.22199035,51.93381829,4.473542709,1.855477279,4.808715958,232.007604,4.807534391,3.272942118,2024-06-05 18:04:28.221990
80.22196233,51.93378489,4.47350759,2.185692542,4.356598928,220.2001101,4.825374096,3.246583107,2024-06-05 18:04:29.221962
81.22193575,51.93374116,4.473471083,1.216956361,4.893363715,219.5989119,4.787066024,3.302807277,2024-06-05 18:04:30.221936
82.22190797,51.93369844,4.473439464,3.45687694,4.889080386,212.3319134,4.794655093,3.291780608,2024-06-05 18:04:31.221908
83.22188044,51.93366301,4.473393169,2.553418619,4.93875698,212.9427171,4.862607094,3.190546863,2024-06-05 18:04:32.221880
84.22185409,51.93361269,4.473348162,4.070985648,5.470680621,213.2602272,4.916159705,3.107396143,2024-06-05 18:04:33.221854
85.22182858,51.93357863,4.473319336,3.857795292,4.941231549,213.8463086,4.939474709,3.070199771,2024-06-05 18:04:34.221829
86.22180295,51.93354588,4.473274016,3.470869442,4.799260817,216.5698177,4.962795332,3.03235874,2024-06-05 18:04:35.221803
87.2217772,51.93353309,4.473189086,3.441765564,4.720336708,230.8447109,4.898868138,3.134585777,2024-06-05 18:04:36.221777
88.22175169,51.93350456,4.473130799,3.480357509,4.812956871,230.6198004,4.997098023,3.120611591,2024-06-05 18:04:37.221752
89.22172654,51.93348684,4.473063506,3.298135261,4.603404409,231.2209693,5.034170476,3.081264509,2024-06-05 18:04:38.221727
90.22170269,51.93345243,4.473023265,2.854231501,4.599383496,226.3567454,4.990815816,3.036157273,2024-06-05 18:04:39.221703
91.22167897,51.93341945,4.472989044,2.300272141,4.451367869,222.3377209,4.960337467,3.036377652,2024-06-05 18:04:40.221679
92.2216531,51.93342654,4.472981903,2.987165112,1.404190979,207.5365626,4.885956475,3.154673732,2024-06-05 18:04:41.221653
93.22162926,51.93338986,4.47298638,2.646316494,2.1930724,193.1073122,4.877138979,3.168288562,2024-06-05 18:04:42.221629
94.22160482,51.93337592,4.472956917,2.337827791,1.410248686,223.0438281,4.83336817,3.23466987,2024-06-05 18:04:43.221605
95.22158194,51.93334753,4.472943053,2.535717042,1.885081871,212.4390636,4.84081056,3.22352139,2024-06-05 18:04:44.221582
96.22155845,51.93333012,4.47294281,2.815036936,1.32051042,209.1123355,4.832155362,3.23648136,2024-06-05 18:04:45.221558
97.22153509,51.93332187,4.472932092,2.922809917,0.9093174825,213.5755097,4.853775375,3.203966548,2024-06-05 18:04:46.221535
98.2215116,51.93332071,4.472935442,3.122298402,0.5000261836,204.1460993,4.869826605,3.179516609,2024-06-05 18:04:47.221512
99.2214886,51.9333221,4.472940411,3.325539977,0.3622740015,205.0872067,4.864305942,3.1879562,2024-06-05 18:04:48.221489
100.221465,51.93332435,4.472931345,3.265803142,0.2252175209,205.0871988,4.895302824,3.14015084,2024-06-05 18:04:49.221465
101.2214431,51.9333273,4.472907427,3.433930589,0.2197617725,205.0871782,4.896421139,3.138406772,2024-06-05 18:04:50.221443
102.22142,51.93333503,4.472883337,3.370879581,0.06998105485,205.0871571,4.930507134,3.104128295,2024-06-05 18:04:51.221420
103.2213975,51.93332316,4.472899357,3.365250772,0.1463353123,205.0871715,4.91688419,3.10624965,2024-06-05 18:04:52.221397
104.2213749,51.93331858,4.472898762,3.413848806,0.1031647318,205.0871712,4.900631794,3.131827749,2024-06-05 18:04:53.221375
105.2213526,51.93331881,4.472880393,3.359567143,0.04557486923,205.0871554,4.885414774,3.15551256,2024-06-05 18:04:54.221353
106.2213306,51.93331467,4.472885458,3.442096904,0.1027968855,205.08716,5.063243368,3.16063699,2024-06-05 18:04:55.221331
107.2213076,51.93330621,4.472880829,3.594822833,0.7313696705,207.233876,5.462262922,3.078593909,2024-06-05 18:04:56.221308
108.2212855,51.93329544,4.472855339,3.857411509,1.265122641,220.0241404,5.23120622,3.055489536,2024-06-05 18:04:57.221285
109.2212631,51.93328618,4.472857898,3.504686269,1.234844318,212.127628,5.455349872,2.99334875,2024-06-05 18:04:58.221263
110.2212414,51.93323236,4.472880986,3.883447251,2.966172441,198.1986224,5.225263443,3.088687588,2024-06-05 18:04:59.221241
111.2212194,51.93321084,4.47289689,3.761354475,2.514673623,194.2020175,4.891608073,3.166703779,2024-06-05 18:05:00.221219
112.2211967,51.93318037,4.472891921,3.644932813,2.806661234,198.6033569,4.909578833,3.151488104,2024-06-05 18:05:01.221197
113.2211756,51.93316558,4.472844743,3.630539468,2.674944821,205.5012486,4.890064906,3.148301486,2024-06-05 18:05:02.221176
114.2211537,51.93315279,4.472790766,3.533384338,2.748984501,220.7235918,4.915961285,3.107710037,2024-06-05 18:05:03.221154
115.2211313,51.93313818,4.472721106,3.792496676,3.38141028,228.6551892,4.862880719,3.190129801,2024-06-05 18:05:04.221131
116.2211101,51.93311198,4.472666716,4.027498901,3.94385519,226.0661307,4.848825727,3.211452335,2024-06-05 18:05:05.221110
117.2210882,51.93309701,4.472624787,3.692678344,3.636027968,230.5488649,4.874413842,3.172479587,2024-06-05 18:05:06.221088
118.2210672,51.93306827,4.472589053,4.452624426,3.593944796,229.7158534,4.891271107,3.146427179,2024-06-05 18:05:07.221067
119.2210443,51.93305003,4.472501269,4.026271213,4.851783735,243.9333414,4.847430865,3.213557381,2024-06-05 18:05:08.221044
120.2210233,51.93301746,4.472482107,4.461776443,4.016415437,233.0218613,4.866695637,3.184306928,2024-06-05 18:05:09.221023
121.2210017,51.93297214,4.472449544,4.368435971,4.350625892,220.1635678,4.863543523,3.189119225,2024-06-05 18:05:10.221002
122.2209808,51.93292354,4.47240963,4.337768695,4.963883043,214.3495753,4.856798456,3.199382095,2024-06-05 18:05:11.220981
123.2209585,51.93288551,4.472363874,4.183529578,4.994300116,215.2716564,4.852889689,3.205307895,2024-06-05 18:05:12.220958
124.2209373,51.93285636,4.472320809,4.219407937,4.868505672,217.8266591,4.845882746,3.215891392,2024-06-05 18:05:13.220937
125.2209158,51.93282821,4.472279647,4.159882378,4.704458595,218.813336,4.827753461,3.243043871,2024-06-05 18:05:14.220916
126.220894,51.93279106,4.472242694,4.257632135,4.417294193,221.8560913,4.822098153,3.251446821,2024-06-05 18:05:15.220894
127.220873,51.93275426,4.472200123,3.757236648,4.461509411,222.0504242,4.824915173,3.247265096,2024-06-05 18:05:16.220873
128.2208517,51.93273347,4.4721589,4.438524415,4.059066049,225.6804604,4.858114761,3.197382993,2024-06-05 18:05:17.220852
129.2208296,51.93269288,4.472096961,4.714701982,4.639594383,226.7458559,4.864837611,3.187144811,2024-06-05 18:05:18.220830
130.2208091,51.93265294,4.472042688,4.655716018,4.987213923,223.418852,4.901272473,3.130824999,2024-06-05 18:05:19.220809
131.2207867,51.93262569,4.47198818,4.55066776,4.705501947,224.2518906,4.902131667,3.129479534,2024-06-05 18:05:20.220787
132.2228715,51.93259065,4.471933031,4.362249898,4.84467284,223.5471655,4.835672642,3.231223782,2024-06-05 18:05:21.222871
133.2229047,51.93254285,4.471914334,3.110151457,4.801111016,217.4140385,4.805943975,3.275277018,2024-06-05 18:05:22.222905
134.2229081,51.93251187,4.4718667,4.181875017,4.701505703,219.6611737,4.821822597,3.251855452,2024-06-05 18:05:23.222908
135.2229433,51.93247047,4.471814106,2.410535783,4.997465873,221.0122143,4.817039586,3.25893643,2024-06-05 18:05:24.222943
136.2229705,51.9324436,4.471775666,3.038741935,4.42569449,220.7912616,4.815107687,3.261790152,2024-06-05 18:05:25.222971
137.2229724,51.93241188,4.471724673,3.732715925,4.460400839,223.7444865,4.801353373,3.282002868,2024-06-05 18:05:26.222972
138.2229997,51.93236775,4.471678614,3.000712274,4.994237023,218.3648923,4.808128594,3.272069139,2024-06-05 18:05:27.223000
139.2230276,51.93233793,4.471626572,3.004137807,4.77744974,222.6700215,4.79146024,3.296429251,2024-06-05 18:05:28.223028
140.2230271,51.93231221,4.471550738,2.72747891,5.072271642,228.1400674,4.774194933,3.321385219,2024-06-05 18:05:29.223027
141.2230557,51.93228756,4.471507981,3.742270845,4.488793125,225.2629016,4.793841215,3.292965751,2024-06-05 18:05:30.223056
142.2230804,51.93226084,4.471469583,3.439394315,4.021157108,225.7245774,4.833747291,3.2341033,2024-06-05 18:05:31.223080
143.2230754,51.93224078,4.471422069,3.789835731,3.882408122,229.8776582,4.82420875,3.248314481,2024-06-05 18:05:32.223075
144.2231001,51.93221663,4.47137301,4.247323223,4.020202268,229.7137221,4.837839649,3.227978402,2024-06-05 18:05:33.223100
145.2231171,51.93220014,4.471317852,3.5533257,4.132637439,239.5813382,4.816705497,3.259430193,2024-06-05 18:05:34.223117
146.2231098,51.93217635,4.471277761,3.505384717,4.046155186,236.0375395,4.823436522,3.249461056,2024-06-05 18:05:35.223110
147.2231015,51.93215175,4.471234863,3.847025475,3.961861657,233.2089315,4.848069963,3.212593138,2024-06-05 18:05:36.223102
148.223093,51.93211006,4.47119194,3.936676681,4.388115304,225.6679734,4.851047527,3.208095217,2024-06-05 18:05:37.223093
149.2230836,51.93207928,4.471141016,4.090778704,4.472822056,226.7823594,4.899402042,3.133751213,2024-06-05 18:05:38.223084
150.2230948,51.9320529,4.471097128,3.848681198,4.364346236,226.366493,5.04804493,2.888213881,2024-06-05 18:05:39.223095
151.2230623,51.93201297,4.471042004,4.121304635,4.900157278,225.1291096,5.094231087,2.805948444,2024-06-05 18:05:40.223062
152.2230523,51.93195671,4.470998473,3.509459404,5.438397407,217.8708073,5.038555418,2.904736878,2024-06-05 18:05:41.223052
153.2230395,51.93193564,4.470940903,3.726290455,5.195372537,221.5137907,5.317769668,2.74996669,2024-06-05 18:05:42.223039
154.2230263,51.93190293,4.470850439,4.357631666,5.6208765,225.5799723,5.550470558,2.771806908,2024-06-05 18:05:43.223026
155.2230136,51.93186057,4.470781902,4.596708951,5.944686605,224.3143179,5.677069461,2.832504685,2024-06-05 18:05:44.223014
156.2230004,51.9318401,4.47069455,5.422393806,5.843080387,228.8117733,6.00876001,2.748677485,2024-06-05 18:05:45.223000
157.2229871,51.9318159,4.470613427,4.223989816,5.800752735,233.4208735,6.220794627,2.745077329,2024-06-05 18:05:46.222987
158.2229719,51.93181156,4.470659507,4.844445274,1.36689501,221.6599703,5.48754042,2.970182773,2024-06-05 18:05:47.222972
159.2229563,51.93178471,4.470630115,6.146297857,1.682502484,214.6112575,5.390129759,2.998973513,2024-06-05 18:05:48.222956
160.2229421,51.93174542,4.470564487,3.523470939,3.362409686,216.2201731,5.366007462,3.001514607,2024-06-05 18:05:49.222942
161.2229257,51.93175013,4.470527549,3.283291311,1.915533505,257.9719375,4.797480102,3.287662042,2024-06-05 18:05:50.222926
162.2229103,51.93170349,4.470519955,4.760410777,1.731693726,227.1287122,4.757767174,3.344874967,2024-06-05 18:05:51.222910
163.2228949,51.93169849,4.470477276,7.627858259,1.840611604,254.4231105,4.752761951,3.351983124,2024-06-05 18:05:52.222895
