"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.601823000E0,-1.194035262E-1,-1.784561872E0,-2.084306926E-1
4.662279000E0,3.743558526E-1,4.896992818E-2,-3.687370420E-1
4.722736000E0,4.043174684E-1,1.374836326E0,4.610923678E-2
4.783192000E0,2.947305143E-1,-7.208573818E-2,6.264744699E-2
4.843648000E0,-1.473931670E-1,2.750609219E-1,1.211072411E-2
4.904105000E0,4.735509679E-2,1.690161675E-1,5.326668546E-2
4.964561000E0,-5.071368068E-2,4.298270941E-1,1.238605529E-1
5.025018000E0,2.676964104E-1,-7.156205177E-1,-1.626639664E-1
5.085473500E0,-9.165760130E-2,4.204385728E-2,-3.398800641E-2
5.145929500E0,-8.009425551E-2,5.478300899E-2,7.342009246E-2
5.206386500E0,1.996000856E-1,-5.981109664E-2,5.441507697E-2
5.266842500E0,1.481608301E-1,-6.039525568E-2,9.068791568E-2
5.327299500E0,-1.532798260E-1,-1.077867970E-1,1.662228955E-3
5.387755500E0,5.669093505E-2,-2.006697208E-1,5.242133513E-2
5.448212500E0,-2.510105819E-2,-3.538987041E-1,4.902835935E-2
5.508668500E0,-8.358523250E-2,1.415530592E-2,1.099409759E-1
5.569125500E0,-6.705842167E-2,1.876423806E-1,3.478218019E-1
5.629581500E0,-6.284770966E-1,1.980980188E-1,4.920354486E-1
5.690038500E0,1.984380484E-1,4.033299685E-1,7.040495276E-1
5.750494500E0,9.830164909E-1,-2.052091248E-2,1.798103929E0
5.810951500E0,-1.984497905E-1,-1.131131411E0,5.267145634E-1
5.871407500E0,-1.596858650E-1,-4.832388163E-1,-1.141943097E0
5.931864500E0,7.490364313E-1,4.245051861E0,-1.917458892E0
5.992320500E0,1.544619352E-1,3.065545797E0,-2.262025833E0
6.052778250E0,7.541917562E-1,5.935575366E-1,1.476545036E-1
6.113234250E0,1.049336910E0,-6.550667286E-1,-1.016704679E0
6.173691250E0,2.609283209E0,1.563395619E0,-2.180789411E-1
6.234147250E0,3.772740841E0,5.135242939E0,1.814031482E0
6.294604250E0,7.146224022E0,4.654149055E0,-2.065101862E0
6.355061250E0,8.097233772E0,3.853194237E0,-4.893112659E0
6.415517250E0,4.486956596E0,1.165421844E0,-5.319406033E0
6.475974250E0,1.709009886E0,4.370122850E-1,-4.611846924E0
6.536430250E0,1.620221972E0,-1.327517867E0,-3.120286465E0
6.596887250E0,1.009238362E0,-1.088007331E0,-2.923991919E0
6.657344250E0,4.815298617E-1,1.962482035E-1,-2.231002897E-1
6.717800250E0,2.459506750E0,-1.026762486E0,-3.269119024E0
6.778257250E0,1.304355741E0,-3.751429915E-1,-2.124447584E0
6.838714250E0,-8.769654483E-2,7.530986071E-1,-5.872642994E-1
6.899170250E0,2.411057353E-1,-1.020780444E0,-1.104364157E0
6.959627250E0,7.546827793E-1,6.120616794E-1,1.934405714E-1
7.020084250E0,-4.228610396E-1,-1.565313786E-1,-1.992401332E-1
7.080540167E0,3.714610934E-1,9.787266701E-2,-5.041020513E-1
7.140997167E0,-5.863881707E-1,5.713497996E-1,3.419242799E-1
7.201454167E0,4.747505784E-1,2.067545176E0,6.008963585E-1
7.261910167E0,-5.318543911E-1,9.879776835E-1,1.001187712E-1
7.322367167E0,-2.835901022E0,4.583549023E0,-6.216300726E-1
7.382824167E0,-1.046352625E0,2.275643826E0,-2.424504906E-1
7.443281167E0,-4.868283868E-1,-7.386570424E-2,-1.127836704E0
7.503737167E0,2.446784526E-1,2.695108652E0,-9.213945270E-1
7.564194167E0,7.299823761E-1,2.046279669E0,-1.150475144E0
7.624651167E0,-5.266835093E-1,4.283523560E0,-8.910562992E-1
7.685107167E0,1.211352110E0,2.463174582E0,-4.151808098E-2
7.745564167E0,-1.328283429E0,4.849181771E-1,3.096055686E-1
7.806021167E0,-4.049279213E0,-7.046452910E-2,-8.923545480E-1
7.866478167E0,-4.555074692E0,-2.432523727E0,-2.629570961E-1
7.926934167E0,-5.209869385E0,-2.141287088E0,-1.784395099E0
7.987391167E0,-3.195593357E0,-2.563737869E0,5.047458783E-2
8.047847875E0,6.538155675E-2,-1.634817362E0,5.787115097E-1
8.108303875E0,-3.780150712E-1,-3.300347626E-1,1.971650243E0
8.168760875E0,-1.825247765E0,-2.315449476E0,-5.145519972E-1
8.229217875E0,-8.278908134E-1,1.195307732E0,-2.601533830E-1
8.289674875E0,1.342330694E0,3.050812006E0,-6.029419303E-1
8.350131875E0,2.011132240E0,1.738622069E0,3.766501546E-1
8.410587875E0,1.748859286E0,1.606518865E0,-4.916104674E-2
8.471044875E0,1.591675520E0,1.194012880E0,-1.564319134E-1
8.531501875E0,2.899877131E-1,2.059866190E0,6.803803444E-1
8.591958875E0,4.839232937E-2,3.576403260E-1,-1.801321954E-1
8.652414875E0,2.392799377E0,-3.071922064E0,-3.981134176E0
8.712871875E0,3.218065739E0,-1.298908591E0,1.029586196E0
8.773328875E0,-5.449839234E-1,8.500503302E-1,2.433560848E0
8.833785875E0,-2.662068307E-1,1.567015797E-1,1.470368266E0
8.894241875E0,-3.181984186E0,8.789155483E-1,1.523315907E0
8.954698875E0,-1.315989494E0,-2.570521593E0,1.840940833E0
9.015155875E0,-1.607661486E0,3.353433311E-1,1.359511614E0
9.075613000E0,-2.362539917E-1,1.067435503E0,7.992917895E-1
9.136069000E0,-2.014292002E0,2.166489601E0,6.392283440E-1
9.196526000E0,-1.141777158E0,-6.209047437E-1,4.208064675E-1
9.256983000E0,2.664626837E-1,8.708344102E-1,-8.830758184E-2
9.317440000E0,-6.212588772E-2,1.397374749E0,-2.215241909E0
9.377897000E0,4.224158525E-1,-7.867760062E-1,-3.649150372E0
9.438353000E0,2.552332878E0,4.611360431E-1,-3.230248690E0
9.498810000E0,9.804798663E-2,-1.134895086E0,-1.127383232E0
9.559267000E0,1.289532423E0,9.242632985E-1,-6.016293913E-2
9.619724000E0,4.588316083E-1,-2.131419659E0,-6.200084686E-1
9.680181000E0,-7.161432505E-1,-1.168629050E0,-7.603901029E-1
