"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.880778367E2,-2.715725708E1,-1.544929504E0,-4.933737946E1
1.881382887E2,-2.643041992E1,-5.405563354E0,-4.961801910E1
1.881987397E2,-2.395169067E1,1.914215088E-1,-5.119531631E1
1.882591921E2,-2.308770752E1,8.556571960E0,-5.168191910E1
1.883196431E2,-2.508880615E1,1.638298035E1,-5.047829437E1
1.883800951E2,-2.807531738E1,2.663328552E1,-4.720612717E1
1.884405461E2,-3.019808960E1,3.626721573E1,-4.444086456E1
1.885009981E2,-3.012973022E1,3.768925476E1,-4.467528152E1
1.885614501E2,-2.869006348E1,3.196209335E1,-4.692847443E1
1.886219011E2,-2.762774658E1,2.465868378E1,-4.839564133E1
1.886823531E2,-2.528640747E1,1.779110718E1,-4.886483002E1
1.887428041E2,-2.512011719E1,9.067596436E0,-4.955456543E1
1.888032561E2,-2.564782715E1,5.538711548E-1,-4.887863159E1
1.888637071E2,-2.627996826E1,-4.799369812E0,-4.721336746E1
1.889241591E2,-2.555477905E1,-5.168510437E0,-4.765955734E1
1.889846101E2,-2.421368408E1,5.607681274E-1,-4.850032043E1
1.890450621E2,-2.316244507E1,1.002092743E1,-4.856993103E1
1.891055131E2,-2.557757568E1,2.058814240E1,-4.687990952E1
1.891659651E2,-3.052413940E1,2.907612991E1,-4.446289444E1
1.892264163E2,-3.138534546E1,3.345473099E1,-4.305568314E1
1.892868683E2,-3.054129028E1,3.209024811E1,-4.404026031E1
1.893473193E2,-2.556018066E1,2.657154083E1,-4.509020996E1
1.894077713E2,-2.460687256E1,2.022165680E1,-4.599086380E1
1.894682223E2,-2.466195679E1,1.417144775E1,-4.691661835E1
1.895286743E2,-2.593511963E1,5.820007324E0,-4.646111298E1
1.895891253E2,-2.673587036E1,-5.381088257E-1,-4.621642685E1
1.896495773E2,-2.577505493E1,-4.112442017E0,-4.610662079E1
1.897100283E2,-2.407305908E1,-8.942260742E-1,-4.648644257E1
1.897704803E2,-2.315707397E1,5.905235291E0,-4.723197174E1
1.898309313E2,-2.451882935E1,1.389298248E1,-4.589177322E1
1.898913833E2,-2.857669067E1,2.319247818E1,-4.314347839E1
1.899518343E2,-3.131170654E1,3.050727463E1,-4.063365936E1
1.900122863E2,-2.994927979E1,3.346866989E1,-3.896923828E1
1.900727383E2,-2.807858276E1,3.158862305E1,-4.059786606E1
1.901331893E2,-2.503063965E1,2.729308319E1,-4.263254547E1
1.901936403E2,-2.452246094E1,2.257083511E1,-4.429046249E1
1.902540916E2,-2.434988403E1,1.536275482E1,-4.598816681E1
1.903145426E2,-2.605957031E1,6.725532532E0,-4.688574982E1
1.903749946E2,-2.596044922E1,7.623367310E-1,-4.694286728E1
1.904354456E2,-2.398309326E1,-4.344177246E-2,-4.851211548E1
1.904958976E2,-2.196154785E1,5.872306824E0,-4.952610397E1
1.905563486E2,-2.192453003E1,1.521092987E1,-4.830320740E1
1.906168006E2,-2.534521484E1,2.438107300E1,-4.648557281E1
1.906772516E2,-2.785214233E1,3.234040833E1,-4.207840729E1
1.907377036E2,-2.869821167E1,3.630466080E1,-4.105276871E1
1.907981546E2,-3.004116821E1,3.423168182E1,-4.225417709E1
1.908586066E2,-2.812506104E1,2.898012543E1,-4.430080414E1
1.909190576E2,-2.401470947E1,2.225647354E1,-4.701108551E1
1.909795096E2,-2.338748169E1,1.524062347E1,-4.760111237E1
1.910399606E2,-2.369454956E1,7.017402649E0,-4.735883713E1
1.911004126E2,-2.532608032E1,-5.681838989E-1,-4.695375443E1
1.911608636E2,-2.458343506E1,-3.938133240E0,-4.680152512E1
1.912213156E2,-2.326272583E1,-5.614242554E-1,-4.741044235E1
1.912817666E2,-2.343075562E1,5.804359436E0,-4.730486679E1
1.913422186E2,-2.483169556E1,1.406970215E1,-4.516891098E1
1.914026696E2,-2.890664673E1,2.233982849E1,-4.259599686E1
1.914631206E2,-3.091885376E1,2.889484024E1,-4.057307816E1
1.915235726E2,-3.246569824E1,3.109474182E1,-3.913625717E1
1.915840236E2,-3.257025146E1,2.826000977E1,-4.004289627E1
1.916444756E2,-3.155374146E1,2.321757126E1,-4.076284027E1
1.917049266E2,-2.944860840E1,1.679409027E1,-4.087134933E1
1.917653786E2,-2.937615967E1,8.814781189E0,-4.243431473E1
1.918258296E2,-2.977505493E1,7.007217407E-1,-4.220503998E1
1.918862816E2,-3.027661133E1,-4.753059387E0,-4.098658752E1
1.919467326E2,-3.059213257E1,-5.920783997E0,-4.160774231E1
1.920071836E2,-3.104595947E1,-2.739967346E0,-4.134020996E1
1.920676356E2,-3.151049805E1,2.639884949E0,-4.251903152E1
1.921280866E2,-3.299148560E1,9.799652100E0,-4.322452927E1
1.921885386E2,-3.612738037E1,1.846334076E1,-4.228989410E1
1.922489905E2,-3.757659912E1,2.580619049E1,-4.208251190E1
