Time (s),X (µT),Y (µT),Z (µT),Datetime
0.04578545834,4.76348877,-6.631088257,-53.169487,2024-06-04 15:48:16.045785
0.08608945833,3.273895264,-6.800239563,-53.49011993,2024-06-04 15:48:16.086089
0.1263934583,0.7107849121,-6.578010559,-53.43095779,2024-06-04 15:48:16.126393
0.1666974583,-2.242370605,-5.660423279,-53.63884354,2024-06-04 15:48:16.166697
0.2070014583,-4.414489746,-6.417350769,-53.25722504,2024-06-04 15:48:16.207001
0.2473057083,-7.20993042,-7.146324158,-53.14373779,2024-06-04 15:48:16.247306
0.2876097083,-10.46844482,-5.983833313,-52.56443024,2024-06-04 15:48:16.287610
0.3279137083,-14.037323,-6.481178284,-51.72509384,2024-06-04 15:48:16.327914
0.3682177083,-15.19467163,-6.625602722,-51.2988472,2024-06-04 15:48:16.368218
0.4085217083,-16.21557617,-6.025878906,-51.13457108,2024-06-04 15:48:16.408522
0.4488267083,-19.42529297,-6.272354126,-50.05624008,2024-06-04 15:48:16.448827
0.4891307083,-24.76739502,-5.64491272,-47.58782959,2024-06-04 15:48:16.489131
0.5294347083,-32.43527222,-3.934089661,-42.85354233,2024-06-04 15:48:16.529435
0.5697387083,-34.8420105,-2.869186401,-41.1752243,2024-06-04 15:48:16.569739
0.6100437083,-35.6615448,-1.394508362,-40.25718689,2024-06-04 15:48:16.610044
0.6503477083,-36.99909973,0.4427108765,-39.30862045,2024-06-04 15:48:16.650348
0.6906517083,-38.67271423,1.362380981,-37.56780243,2024-06-04 15:48:16.690652
0.7309557083,-39.30581665,2.392730713,-37.00166702,2024-06-04 15:48:16.730956
0.7712597083,-38.33758545,2.827728271,-38.07445526,2024-06-04 15:48:16.771260
0.8115647083,-36.07569885,3.705192566,-40.15349197,2024-06-04 15:48:16.811565
0.8518687083,-36.8444519,5.170036316,-39.43778229,2024-06-04 15:48:16.851869
0.8921727083,-41.09840393,7.657707214,-34.34568787,2024-06-04 15:48:16.892173
0.9324767083,-42.28741455,14.82614517,-30.07985687,2024-06-04 15:48:16.932477
0.9727807083,-40.60787964,25.7865715,-23.91822243,2024-06-04 15:48:16.972781
1.013084708,-39.170578,31.62264252,-19.7964077,2024-06-04 15:48:17.013085
1.053389708,-38.9107666,33.30003357,-17.78473854,2024-06-04 15:48:17.053390
1.093693708,-38.41835022,34.56538391,-17.64460373,2024-06-04 15:48:17.093694
1.133997708,-38.43199158,34.48684311,-19.41991043,2024-06-04 15:48:17.133998
1.174301708,-39.70068359,32.99209213,-20.24145317,2024-06-04 15:48:17.174302
1.214605708,-39.40498352,33.69206619,-19.28295517,2024-06-04 15:48:17.214606
1.254910125,-39.03390503,34.97872925,-17.02128792,2024-06-04 15:48:17.254910
1.295215125,-38.21923828,36.74313354,-16.24300575,2024-06-04 15:48:17.295215
1.335519125,-36.66891479,38.28137589,-16.72255135,2024-06-04 15:48:17.335519
1.375823125,-36.35565186,38.85886383,-17.00173569,2024-06-04 15:48:17.375823
1.416127125,-36.43055725,38.58208847,-18.34433174,2024-06-04 15:48:17.416127
1.456431125,-36.19703674,38.91790009,-18.42935944,2024-06-04 15:48:17.456431
1.496735125,-39.20855713,35.15703201,-20.09856796,2024-06-04 15:48:17.496735
1.537039125,-41.78833008,33.31678391,-17.21185684,2024-06-04 15:48:17.537039
1.577343125,-44.24786377,30.44364548,-15.82047462,2024-06-04 15:48:17.577343
1.617647125,-45.43910217,29.81106186,-12.44934464,2024-06-04 15:48:17.617647
1.657952125,-44.7545929,32.00587463,-9.595858574,2024-06-04 15:48:17.657952
1.698256125,-41.95648193,35.9382515,-6.937660217,2024-06-04 15:48:17.698256
1.738560125,-39.21038818,39.37434387,-7.047629356,2024-06-04 15:48:17.738560
1.778864125,-38.48329163,40.46081543,-5.096183777,2024-06-04 15:48:17.778864
1.819168125,-37.65385437,41.13733292,-4.235694885,2024-06-04 15:48:17.819168
1.859472125,-35.91975403,42.67213058,-4.41020298,2024-06-04 15:48:17.859472
1.899776125,-34.52435303,43.70890427,-4.799231529,2024-06-04 15:48:17.899776
1.940080125,-32.75544739,44.99291992,-5.06595993,2024-06-04 15:48:17.940080
1.980384125,-32.48245239,44.98338318,-5.859976768,2024-06-04 15:48:17.980384
2.020688125,-34.35884094,43.72166443,-6.453454971,2024-06-04 15:48:18.020688
2.060992125,-33.58474731,43.74706268,-10.80615807,2024-06-04 15:48:18.060992
2.101296125,-30.89350891,44.34533691,-16.12332344,2024-06-04 15:48:18.101296
2.141600125,-26.41464233,45.44858551,-20.1572876,2024-06-04 15:48:18.141600
2.181904125,-20.6647644,46.46108246,-23.97550201,2024-06-04 15:48:18.181904
2.222208125,-14.82836914,47.03245544,-26.47454834,2024-06-04 15:48:18.222208
2.262511875,-8.519104004,48.28767395,-26.68851471,2024-06-04 15:48:18.262512
2.302815875,-0.9597473145,48.77073669,-26.89152908,2024-06-04 15:48:18.302816
2.343119875,4.68460083,49.13186264,-25.80035019,2024-06-04 15:48:18.343120
2.383423875,9.693572998,50.02200699,-21.65121078,2024-06-04 15:48:18.383424
2.423728875,14.54321289,49.92248535,-18.50501823,2024-06-04 15:48:18.423729
2.464032875,20.7121582,49.07741547,-14.30243874,2024-06-04 15:48:18.464033
2.504336875,28.78921509,45.95258331,-6.380565643,2024-06-04 15:48:18.504337
2.544640875,31.80316162,43.07480621,4.9303298,2024-06-04 15:48:18.544641
2.584944875,27.00292969,46.18361664,8.002789497,2024-06-04 15:48:18.584945
2.625248875,25.05130005,47.63415909,6.856570244,2024-06-04 15:48:18.625249
2.665552875,25.96905518,47.31272125,6.850408077,2024-06-04 15:48:18.665553
2.705856875,26.99377441,46.84314728,6.280047894,2024-06-04 15:48:18.705857
2.746160875,26.69274902,47.3830986,3.702383518,2024-06-04 15:48:18.746161
2.786464875,26.44564819,47.63913727,2.652061462,2024-06-04 15:48:18.786465
2.826768875,27.95751953,46.97729874,0.5417575836,2024-06-04 15:48:18.826769
2.867072875,29.77429199,45.77851868,-0.7611336708,2024-06-04 15:48:18.867073
2.907376875,31.46600342,44.69700623,-1.879137039,2024-06-04 15:48:18.907377
2.947680875,30.76452637,45.03486633,-1.239250183,2024-06-04 15:48:18.947681
2.987984875,29.74343872,45.66123962,-2.088249207,2024-06-04 15:48:18.987985
3.028288875,29.12844849,46.18497467,-3.894293785,2024-06-04 15:48:19.028289
3.068593875,27.10671997,47.35146332,-3.793296814,2024-06-04 15:48:19.068594
3.108897875,26.63879395,47.49414825,-2.635146141,2024-06-04 15:48:19.108898
3.149201875,26.26828003,47.72970581,-0.9096879959,2024-06-04 15:48:19.149202
3.189505875,26.3765564,47.83255768,-0.8244247437,2024-06-04 15:48:19.189506
3.229809875,26.39950562,47.76747894,-1.483972549,2024-06-04 15:48:19.229810
3.270113958,26.02975464,47.8234024,-2.153745651,2024-06-04 15:48:19.270114
3.310417958,26.07351685,47.95485687,-3.008264542,2024-06-04 15:48:19.310418
