Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.04578545834,1.168981639,-0.5428867838,3.786139963,2024-06-04 15:48:16.045785
0.08608945833,-0.7728747323,-0.2910431126,-0.1047908753,2024-06-04 15:48:16.086089
0.1263934583,-0.6190642362,0.0445592916,-1.044881065,2024-06-04 15:48:16.126393
0.1666974583,1.432553948,-0.4166059291,1.452953568,2024-06-04 15:48:16.166697
0.2070014583,0.7083258569,-0.6702976128,1.482080303,2024-06-04 15:48:16.207001
0.2473057083,-0.6519591366,-0.8052542737,-2.190716062,2024-06-04 15:48:16.247306
0.2876097083,1.314804765,-0.06215707183,-0.01001686513,2024-06-04 15:48:16.287610
0.3279137083,2.115185531,-0.670377135,0.8931855798,2024-06-04 15:48:16.327914
0.3682177083,0.6147790311,-0.939714506,-0.8461862451,2024-06-04 15:48:16.368218
0.4085217083,0.633724156,-0.3819301862,-0.07708501339,2024-06-04 15:48:16.408522
0.4488267083,0.3296838525,-0.8685535991,-0.670523023,2024-06-04 15:48:16.448827
0.4891307083,-0.03850859284,-0.1163660234,-1.153722306,2024-06-04 15:48:16.489131
0.5294347083,-2.499768891,-2.10903426,0.3206782633,2024-06-04 15:48:16.529435
0.5697387083,-0.6136407244,-1.020311942,-0.7592428261,2024-06-04 15:48:16.569739
0.6100437083,1.197113909,-2.336451773,0.9531505305,2024-06-04 15:48:16.610044
0.6503477083,-1.67853447,-0.9679384312,1.074609479,2024-06-04 15:48:16.650348
0.6906517083,-0.6028695685,-1.482016861,0.2387160873,2024-06-04 15:48:16.690652
0.7309557083,1.258921317,0.3561483505,3.666121184,2024-06-04 15:48:16.730956
0.7712597083,0.5386759114,0.2355261388,0.1931259316,2024-06-04 15:48:16.771260
0.8115647083,-2.16481699,-0.815957602,-2.313202366,2024-06-04 15:48:16.811565
0.8518687083,-4.168926181,-1.704937718,-4.387323779,2024-06-04 15:48:16.851869
0.8921727083,-6.435975305,-5.018100353,-4.851299756,2024-06-04 15:48:16.892173
0.9324767083,-4.44954634,-4.657271599,-3.73706779,2024-06-04 15:48:16.932477
0.9727807083,5.934416349,-2.710655448,4.205953674,2024-06-04 15:48:16.972781
1.013084708,5.783916619,0.536779367,8.50443135,2024-06-04 15:48:17.013085
1.053389708,6.979573402,1.263935597,4.030258877,2024-06-04 15:48:17.053390
1.093693708,5.089734008,1.645767843,0.6767982548,2024-06-04 15:48:17.093694
1.133997708,7.154471809,0.9102094558,-0.0335969317,2024-06-04 15:48:17.133998
1.174301708,0.8016836715,-0.4884635317,-4.745856332,2024-06-04 15:48:17.174302
1.214605708,-1.269546293,-0.4266362429,-3.564580191,2024-06-04 15:48:17.214606
1.254910125,-1.261702838,-2.479096353,3.559960013,2024-06-04 15:48:17.254910
1.295215125,-0.2567810601,-2.705936745,3.88197992,2024-06-04 15:48:17.295215
1.335519125,0.4053272349,-0.5486854675,1.747810819,2024-06-04 15:48:17.335519
1.375823125,2.536796384,-2.80092184,1.363729734,2024-06-04 15:48:17.375823
1.416127125,-1.151444231,1.071455783,-4.748512722,2024-06-04 15:48:17.416127
1.456431125,3.560447963,1.322439036,3.176571824,2024-06-04 15:48:17.456431
1.496735125,0.673150177,3.054014769,-4.105152647,2024-06-04 15:48:17.496735
1.537039125,3.490459131,4.302366367,0.6177220809,2024-06-04 15:48:17.537039
1.577343125,-1.734850173,2.64651237,-2.310172485,2024-06-04 15:48:17.577343
1.617647125,-14.97285052,-1.471270701,-0.03742334962,2024-06-04 15:48:17.617647
1.657952125,0.7340769947,1.242213483,-1.304842426,2024-06-04 15:48:17.657952
1.698256125,-1.458184487,-0.3935535738,1.646071898,2024-06-04 15:48:17.698256
1.738560125,4.415554136,1.554492514,0.9483096206,2024-06-04 15:48:17.738560
1.778864125,2.804517,1.833457325,-0.7960843778,2024-06-04 15:48:17.778864
1.819168125,-0.7025283426,-6.18671201,0.07502854764,2024-06-04 15:48:17.819168
1.859472125,1.093039318,-2.268404508,-0.4534060021,2024-06-04 15:48:17.859472
1.899776125,0.7096555138,0.2755225557,0.3891338827,2024-06-04 15:48:17.899776
1.940080125,-0.6539982069,-0.06792184174,0.2541761255,2024-06-04 15:48:17.940080
1.980384125,-0.2508689404,0.5367311275,0.3172628681,2024-06-04 15:48:17.980384
2.020688125,-1.85646992,-2.803862112,-1.234254838,2024-06-04 15:48:18.020688
2.060992125,-0.4367981189,-2.224543082,0.2515305528,2024-06-04 15:48:18.060992
2.101296125,4.415331357,1.485867544,0.224166753,2024-06-04 15:48:18.101296
2.141600125,1.369570518,-0.8017017978,-0.5304672977,2024-06-04 15:48:18.141600
2.181904125,-0.7008338195,1.782531293,-0.2756494403,2024-06-04 15:48:18.181904
2.222208125,-0.4180355734,3.025224248,-1.205008235,2024-06-04 15:48:18.222208
2.262511875,1.676174533,1.257916766,2.00909862,2024-06-04 15:48:18.262512
2.302815875,2.20527139,2.602476404,-5.410608737,2024-06-04 15:48:18.302816
2.343119875,-1.748740526,-0.9730649775,0.9008425087,2024-06-04 15:48:18.343120
2.383423875,1.219967532,-0.2512051553,-0.8006124616,2024-06-04 15:48:18.383424
2.423728875,1.299430389,2.162657613,-0.421852051,2024-06-04 15:48:18.423729
2.464032875,0.8182327536,-0.9490294129,2.914555752,2024-06-04 15:48:18.464033
2.504336875,0.3813355243,-1.56278942,10.99862317,2024-06-04 15:48:18.504337
2.544640875,14.33714825,10.01765334,-24.74836832,2024-06-04 15:48:18.544641
2.584944875,-2.0714697,-3.159247693,4.36387352,2024-06-04 15:48:18.584945
2.625248875,2.317726357,-3.375183613,0.2250668953,2024-06-04 15:48:18.625249
2.665552875,1.201126269,-3.215517789,0.9166984034,2024-06-04 15:48:18.665553
2.705856875,1.592090988,-1.084239258,-3.284861673,2024-06-04 15:48:18.705857
2.746160875,0.3029208541,-2.234612864,0.3089873403,2024-06-04 15:48:18.746161
2.786464875,-0.2129462385,-0.2247003114,0.03522004567,2024-06-04 15:48:18.786465
2.826768875,0.3451634789,-0.4405058384,-0.4794634974,2024-06-04 15:48:18.826769
2.867072875,1.096221957,0.552194674,0.06265291572,2024-06-04 15:48:18.867073
2.907376875,-1.660626787,0.3625940287,0.7691876243,2024-06-04 15:48:18.907377
2.947680875,-0.06652026415,0.4577627259,-0.8279166198,2024-06-04 15:48:18.947681
2.987984875,0.5885783887,-0.5353470916,-0.55428213,2024-06-04 15:48:18.987985
3.028288875,-0.2561893219,1.175528913,0.162643227,2024-06-04 15:48:19.028289
3.068593875,-0.8531064248,2.226449566,0.7188982075,2024-06-04 15:48:19.068594
3.108897875,0.265194034,-1.754466997,0.8508539312,2024-06-04 15:48:19.108898
3.149201875,-0.08578800917,-0.3680208296,-0.2714850533,2024-06-04 15:48:19.149202
