"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.779079542E0,-1.383636475E0,1.942223191E0,4.468965232E-1
7.818819542E0,-1.626601815E0,2.083845139E0,-4.068249702E0
7.858559542E0,-9.535256624E-1,9.569274187E-1,-6.847766787E-2
7.898298542E0,-1.238993168E0,3.074381590E0,-6.555751562E-1
7.938038542E0,-1.023447514E0,1.758400202E0,-9.247422218E-1
7.977778542E0,-2.587666988E0,-4.593441486E-1,-8.244236708E-1
8.017517542E0,-2.609676123E0,-1.085967541E0,3.478122354E-1
8.057257542E0,-2.138121367E0,-5.209909081E-1,2.433219850E-1
8.096996542E0,-3.777840614E0,1.748472810E0,-4.253933728E-1
8.136736542E0,-2.395041943E0,5.868216515E0,-9.194341302E-2
8.176476542E0,6.326349378E-1,1.045396566E0,-7.930236310E-2
8.216215542E0,2.563467264E0,-1.110955358E0,1.093480468E0
8.255955542E0,4.272589207E0,1.115960836E0,1.785508871E0
8.295694542E0,4.097471237E0,-3.896624327E0,1.821031094E0
8.335434542E0,2.100830793E0,-4.530484200E0,2.554518636E-3
8.375173542E0,1.219316602E0,4.159881592E0,2.515942156E-1
8.414913542E0,8.813920617E-1,-7.853663564E-1,3.735036254E-1
8.454653542E0,5.736088753E-1,-3.268040121E-1,1.324476361E0
8.494392542E0,9.815835953E-1,-1.542149425E0,1.280224085E0
8.534132542E0,1.468344808E0,-2.583486080E0,2.519885898E-1
8.573871542E0,-1.103266239E0,-3.640750647E0,2.944883406E-1
8.613611792E0,4.629201412E0,-3.056347370E0,-7.800092101E-1
8.653350792E0,-1.331155300E0,1.796034276E-1,1.586210012E0
8.693090792E0,-1.214690328E0,-3.976667225E-1,8.283174634E-1
8.732830792E0,-4.618788064E-1,4.884219170E0,-2.774885654E0
8.772569792E0,-2.058709145E0,5.896557570E-1,-1.338474631E0
8.812309792E0,-9.618772268E-1,1.921467662E0,-5.574438572E-1
8.852048792E0,-1.562170088E-1,7.085298896E-1,-1.158186793E0
8.891788792E0,-3.484372854E0,-2.268218517E0,-1.293470502E0
8.931527792E0,-3.289960623E0,-2.062245131E0,5.589451790E-1
8.971267792E0,-1.809223175E0,2.107469559E0,8.078380674E-2
9.011007792E0,-2.679349184E0,2.011896849E0,1.773729920E-1
9.050746792E0,-2.486714840E0,1.094439387E0,-4.669324756E-1
9.090486792E0,7.859217525E-1,1.578254700E0,-4.604582787E-1
9.130225792E0,1.342229694E-1,1.084208488E0,6.975561380E-1
9.169965792E0,4.542917252E0,6.732525826E-1,1.469757438E0
9.209704792E0,3.960463524E0,-2.849515438E0,2.013088703E0
9.249444792E0,2.996668339E0,-2.599160910E0,5.735234022E-1
9.289183792E0,6.761873960E-1,-1.391973376E0,-6.964575648E-1
9.328923792E0,1.909154415E0,9.956360459E-1,1.376777053E0
9.368663792E0,-1.770392619E-2,-2.902925313E-1,1.231719375E0
9.408402792E0,-5.548413992E-1,-1.233094335E0,1.664437771E0
9.448142792E0,1.171356320E0,-2.189156532E0,8.820186853E-1
9.487881792E0,1.530575603E-1,-2.808193684E0,-3.607065976E-1
9.527621792E0,2.280319691E0,-8.829188347E-1,-1.369777918E0
9.567360792E0,-1.195492506E0,-3.709184527E-1,7.814571857E-1
9.607100917E0,-1.395770431E0,-7.957131863E-1,1.544836402E0
