Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.02984191666,-0.5905474386,2.769912593,-0.8590220529,2024-06-04 15:48:32.029842
0.06958191666,-0.884514159,1.624078473,0.1606750542,2024-06-04 15:48:32.069582
0.1093219167,-1.572078892,0.5398468164,0.2620447236,2024-06-04 15:48:32.109322
0.1490609167,-1.062946184,-0.04230548233,1.658788422,2024-06-04 15:48:32.149061
0.1888009167,-0.8860724419,-0.8233097447,0.7602842152,2024-06-04 15:48:32.188801
0.2285409167,-0.728301115,-0.7328555113,0.1745341247,2024-06-04 15:48:32.228541
0.2682799167,-0.9899048855,0.09843802169,-0.08424843729,2024-06-04 15:48:32.268280
0.3080199167,-0.8534970919,-0.01540814415,-1.21051982,2024-06-04 15:48:32.308020
0.3477589167,-0.7764715008,0.1526656844,-0.8728822929,2024-06-04 15:48:32.347759
0.3874989167,-0.2352148294,0.7707400601,-2.031639637,2024-06-04 15:48:32.387499
0.4272389167,0.6762402843,1.09259873,-2.357730668,2024-06-04 15:48:32.427239
0.4669779167,0.2611457508,1.210293387,-1.021991554,2024-06-04 15:48:32.466978
0.5067179167,0.4190269688,1.296179191,0.2327273691,2024-06-04 15:48:32.506718
0.5464579167,1.304277292,1.315467255,0.9989470929,2024-06-04 15:48:32.546458
0.5861969167,1.851027039,0.9670543322,2.389844161,2024-06-04 15:48:32.586197
0.6259371667,0.6220545754,0.221930193,1.624130806,2024-06-04 15:48:32.625937
0.6656771667,0.9913027355,1.164404292,0.9785210145,2024-06-04 15:48:32.665677
0.7054161667,1.952065025,-0.1330852595,0.8023537624,2024-06-04 15:48:32.705416
0.7451561667,1.252250668,-1.202807343,0.04848160386,2024-06-04 15:48:32.745156
0.7848961667,2.54550932,0.09212989926,0.8560709631,2024-06-04 15:48:32.784896
0.8246351667,0.894892382,-0.8352303171,-0.5114097601,2024-06-04 15:48:32.824635
0.8643751667,-0.7610341206,-0.982339831,-2.663398544,2024-06-04 15:48:32.864375
0.9041151667,-1.259013265,-0.1387700687,-2.363634601,2024-06-04 15:48:32.904115
0.9438541667,-0.5512557574,0.1374550299,-1.886828079,2024-06-04 15:48:32.943854
0.9835941667,-0.8723389404,0.4620601371,-2.05752526,2024-06-04 15:48:32.983594
1.023334167,-0.9227075138,1.332222598,-0.895843724,2024-06-04 15:48:33.023334
1.063073167,0.3414430783,1.866052044,-0.427795161,2024-06-04 15:48:33.063073
1.102813167,-0.381569486,1.24788616,0.2265094399,2024-06-04 15:48:33.102813
1.142552167,-1.944405026,-1.147011165,2.431250049,2024-06-04 15:48:33.142552
1.182292167,1.148293678,-0.9201026523,2.39176731,2024-06-04 15:48:33.182292
1.222032167,1.664293284,-0.05669518769,1.329376173,2024-06-04 15:48:33.222032
1.261771167,-0.5006565844,1.000992157,0.4822514498,2024-06-04 15:48:33.261771
1.301511167,1.589817882,0.9605174375,1.616456335,2024-06-04 15:48:33.301511
1.341251167,0.04615324259,2.771128229,-3.107116258,2024-06-04 15:48:33.341251
1.380990167,-0.06451203793,-0.8551783857,-6.252089728,2024-06-04 15:48:33.380990
1.420730167,-2.758641793,-0.4709201306,-0.2626873326,2024-06-04 15:48:33.420730
1.460470167,0.3904258981,-0.6404332513,-3.037023929,2024-06-04 15:48:33.460470
1.500209167,-0.9786078456,-0.8031633094,0.7504562151,2024-06-04 15:48:33.500209
1.539949167,0.7642571059,-1.343103974,-6.582914665,2024-06-04 15:48:33.539949
1.579689167,1.166529755,-2.480158499,-1.023365065,2024-06-04 15:48:33.579689
1.619427542,6.860662086,-1.908652226,-0.3384239781,2024-06-04 15:48:33.619428
1.659167542,5.140769675,-3.239056925,-5.861970516,2024-06-04 15:48:33.659168
1.698907542,3.526586445,-5.873049821,-3.586258743,2024-06-04 15:48:33.698908
1.738646542,6.313381412,-7.365034722,-2.47131634,2024-06-04 15:48:33.738647
1.778386542,1.830826371,-10.21677676,-0.7906628394,2024-06-04 15:48:33.778387
1.818126542,-3.383427603,-8.906033324,-1.839821727,2024-06-04 15:48:33.818127
1.857865542,-5.737165207,-5.739954329,1.512743686,2024-06-04 15:48:33.857866
1.897605542,-10.5084581,-5.235065383,1.39132216,2024-06-04 15:48:33.897606
1.937345542,-8.424891676,-0.6657125187,3.830607453,2024-06-04 15:48:33.937346
1.977084542,-10.90189619,-4.106263325,1.398434421,2024-06-04 15:48:33.977085
2.016824542,-13.95944852,-6.815497608,-1.749268822,2024-06-04 15:48:34.016825
2.056564542,-8.950366913,-3.252889098,-0.3079048745,2024-06-04 15:48:34.056565
2.096303542,-6.187648734,-7.281105543,9.4932306,2024-06-04 15:48:34.096304
2.136043542,-1.292767341,-6.722443848,-5.358190788,2024-06-04 15:48:34.136044
2.175783542,1.445791605,-2.22073976,-1.299687228,2024-06-04 15:48:34.175784
2.215522542,1.053756846,-3.920068098,-3.497247748,2024-06-04 15:48:34.215523
2.255262542,-2.390401547,-0.9472337329,-0.8805938932,2024-06-04 15:48:34.255263
2.295002542,-5.149647503,2.264361743,-5.994719853,2024-06-04 15:48:34.295003
2.334742542,4.91858659,12.81467713,6.207435127,2024-06-04 15:48:34.334743
2.374481542,0.1802597183,10.13032451,-0.7759620622,2024-06-04 15:48:34.374482
2.414221542,2.944130384,8.875403854,4.462522773,2024-06-04 15:48:34.414222
2.453961542,1.690914195,8.942147482,2.046211191,2024-06-04 15:48:34.453962
2.493700542,-1.676335624,3.433841711,0.5236019357,2024-06-04 15:48:34.493701
2.533440542,5.311575615,-4.09095356,1.514350647,2024-06-04 15:48:34.533441
2.573180542,-3.763262439,0.5540084803,-2.174592219,2024-06-04 15:48:34.573181
2.612920333,-3.540747524,-7.73874957,4.562394093,2024-06-04 15:48:34.612920
2.652659333,-3.065864736,1.068487444,-1.615083994,2024-06-04 15:48:34.652659
2.692399333,2.494973005,-3.3120331,12.06537165,2024-06-04 15:48:34.692399
2.732139333,1.43235295,1.834936963,3.853631157,2024-06-04 15:48:34.732139
2.771878333,-0.6663159513,0.4427833289,-7.516769384,2024-06-04 15:48:34.771878
2.811618333,-1.692809131,-21.28318436,0.2600022912,2024-06-04 15:48:34.811618
2.851358333,1.448905394,4.192706223,-4.421231782,2024-06-04 15:48:34.851358
2.891098333,5.544019395,10.22964063,-6.356206419,2024-06-04 15:48:34.891098
2.930837333,6.325398025,12.38946878,-5.111639432,2024-06-04 15:48:34.930837
2.970577333,6.44373456,8.912705582,4.238039685,2024-06-04 15:48:34.970577
3.010317333,-2.938223234,-30.02824501,8.704547628,2024-06-04 15:48:35.010317
