Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
0.677372694,51.93912851,4.479321659,-0.7337977178,5.359034219,171.2886851,4.795193929,3.290995628,2024-06-09 10:04:34.677373
1.677356005,51.93907762,4.479363106,-0.8031274648,5.199183644,167.6716278,4.784569513,3.306422781,2024-06-09 10:04:35.677356
2.677338004,51.93905805,4.479365159,-0.9510936067,3.68251485,172.539524,4.799456549,3.284776076,2024-06-09 10:04:36.677338
3.677321553,51.9390229,4.479392258,-2.391190995,3.615871838,164.948838,4.84851171,3.211926405,2024-06-09 10:04:37.677322
4.677303314,51.9389731,4.479398271,-0.6131553417,4.228847071,167.0893628,4.942187495,3.065831012,2024-06-09 10:04:38.677303
5.677286744,51.93891296,4.479406766,0.09442212805,5.030572701,167.9463551,5.024977921,2.928162211,2024-06-09 10:04:39.677287
6.677269578,51.93885,4.479420889,0.2351295277,5.623323625,168.9650587,5.023525826,2.930652711,2024-06-09 10:04:40.677270
7.677252769,51.93879603,4.479430435,0.3864273746,5.724413729,170.6963663,5.013433723,2.947883875,2024-06-09 10:04:41.677253
8.677235484,51.938752,4.479442435,-0.8469239371,5.46688325,170.5897012,5.092335634,2.809386913,2024-06-09 10:04:42.677235
9.677217484,51.93870372,4.479454224,-0.6388282422,5.403857296,171.2882255,5.644119629,2.605108641,2024-06-09 10:04:43.677217
10.67720091,51.93864305,4.479463856,-1.30799388,5.741775773,171.8439592,6.196857941,2.410177444,2024-06-09 10:04:44.677201
11.67718172,51.93858167,4.479490654,0.7642123504,5.964657854,169.4417687,6.778662568,2.236933878,2024-06-09 10:04:45.677182
12.67716563,51.93851139,4.479567776,-0.4335336648,6.384924804,163.2994077,6.368037659,2.019776174,2024-06-09 10:04:46.677166
13.67714906,51.93845447,4.479574851,-1.104682419,6.3498657,166.5429095,6.476193356,1.972905229,2024-06-09 10:04:47.677149
14.67713261,51.93840423,4.479580897,0.8598268759,6.178929153,167.9727321,6.989964282,1.606548049,2024-06-09 10:04:48.677133
15.67711425,51.93834757,4.47960356,0.6194026144,6.278470521,166.6271741,7.727891908,1.176088594,2024-06-09 10:04:49.677114
16.67709625,51.93843707,4.479577954,1.721492538,1.452633411,164.8413795,7.569783114,1.863455146,2024-06-09 10:04:50.677096
17.67707956,51.93842503,4.479538715,1.819821617,1.013418801,201.8352532,7.86531631,1.929487047,2024-06-09 10:04:51.677080
18.67706299,51.93839757,4.479423669,6.247167683,2.437859394,228.1198184,7.361679906,1.950557838,2024-06-09 10:04:52.677063
19.67704535,51.93838939,4.479461399,5.73385858,1.030121604,213.3527658,6.754141712,2.011031131,2024-06-09 10:04:53.677045
20.67702711,51.93834975,4.479446889,6.004037249,2.06539505,201.922614,6.728993707,1.948604443,2024-06-09 10:04:54.677027
21.67701089,51.93832821,4.479397167,4.647726147,1.651578066,208.1735012,7.008956996,2.024712654,2024-06-09 10:04:55.677011
22.67699349,51.93830009,4.479302349,3.241793046,2.643083057,227.0965243,7.074503097,1.879451315,2024-06-09 10:04:56.676993
23.67697632,51.93828311,4.479268795,5.16718967,1.71853487,230.77027,7.14771615,1.666161417,2024-06-09 10:04:57.676976
24.67695904,51.93820503,4.479250924,3.187115344,2.640029777,206.7449433,7.390403888,1.60209309,2024-06-09 10:04:58.676959
25.67694139,51.93819598,4.479228387,0.9419341488,1.639575111,214.2357509,7.429293996,1.625175832,2024-06-09 10:04:59.676941
26.67692387,51.9381727,4.479174714,0.4093997274,2.25149085,219.0350129,7.748357593,1.401568561,2024-06-09 10:05:00.676924
27.6769073,51.93814194,4.479182667,0.8640126651,2.055852275,222.6720465,7.553194169,1.4202121,2024-06-09 10:05:01.676907
28.6768893,51.93810157,4.479161789,1.081223974,2.658891559,222.2753742,7.715966406,1.15445474,2024-06-09 10:05:02.676889
29.67687285,51.93809115,4.479176191,-0.6947306301,1.649243842,222.8283666,7.898964641,1.14627755,2024-06-09 10:05:03.676873
30.67685628,51.93807634,4.479153465,-1.799933066,1.696190114,223.1355528,8.550358845,1.139353009,2024-06-09 10:05:04.676856
31.67683876,51.93804868,4.479110753,-0.6574090365,2.377361052,224.0226451,9.195190145,1.133746137,2024-06-09 10:05:05.676839
32.67682099,51.93805134,4.479084088,-0.3260874869,1.717408972,231.8515049,9.606859854,1.218222274,2024-06-09 10:05:06.676821
33.67680335,51.93801617,4.479026699,0.2434039954,2.365909942,228.9092367,10.21649126,1.210231566,2024-06-09 10:05:07.676803
34.67678523,51.93796204,4.478950974,-1.462334056,3.758535219,227.0065482,10.62959712,1.202720225,2024-06-09 10:05:08.676785
35.67677009,51.93796032,4.478972515,0.2586760568,1.620006862,225.1082629,11.00061155,1.194646553,2024-06-09 10:05:09.676770
36.67675257,51.93792882,4.478924123,1.077388579,1.952331473,223.0884816,11.55771081,1.192824861,2024-06-09 10:05:10.676753
37.67673397,51.93790711,4.478902925,-1.456058129,1.787746541,223.375941,11.86030728,1.188365938,2024-06-09 10:05:11.676734
38.67671716,51.93786554,4.478864604,-1.883117404,2.262890297,220.2703162,10.98242328,1.338872918,2024-06-09 10:05:12.676717
39.6767,51.93781321,4.478747736,-1.0606285,3.985674098,226.3164994,11.41449901,1.252525644,2024-06-09 10:05:13.676700
40.67668283,51.93781066,4.478745231,-0.05043212045,1.700837286,227.9813726,11.31846481,1.2145922,2024-06-09 10:05:14.676683
41.67666554,51.93780091,4.478681343,-0.6723412108,2.060703741,232.9762886,10.92102598,1.196763449,2024-06-09 10:05:15.676666
42.67664802,51.93775657,4.478548339,0.4254455538,4.882456592,236.4667913,11.47427228,1.183263042,2024-06-09 10:05:16.676648
43.6766305,51.93772672,4.478596622,-0.03203763533,1.738521598,232.2042471,10.66554041,1.171187712,2024-06-09 10:05:17.676631
44.67661381,51.93768782,4.478569062,-0.6618455872,1.898072617,231.1551649,10.38810783,1.162806237,2024-06-09 10:05:18.676614
45.67659712,51.93767764,4.478496919,-0.5391027899,1.89931864,235.9065752,9.888867288,1.154005735,2024-06-09 10:05:19.676597
46.67657971,51.93763774,4.478446837,-0.3226536745,2.701419675,228.7637179,9.461108447,1.151007318,2024-06-09 10:05:20.676580
47.67656171,51.93761394,4.478413013,-2.620674538,1.653732894,225.8458872,8.713863903,1.145253288,2024-06-09 10:05:21.676562
48.6765455,51.93757868,4.478288065,-1.829747707,3.659489077,234.454059,8.247241418,1.141224169,2024-06-09 10:05:22.676546
49.67652833,51.93754013,4.478321804,-2.959037005,1.639070915,222.7358177,7.740205837,1.131325106,2024-06-09 10:05:23.676528
50.67845142,51.93754018,4.478212707,-3.491544863,2.525298053,235.9866626,7.213798885,1.240504067,2024-06-09 10:05:24.678451
51.67845702,51.93746502,4.478251048,-2.365217963,1.835310673,210.1877902,6.116121492,1.735601358,2024-06-09 10:05:25.678457
52.67843986,51.93741146,4.478216175,-3.492625665,2.414973415,203.4491654,5.941699247,1.834151541,2024-06-09 10:05:26.678440
53.67845106,51.93732443,4.478232615,-2.97290303,1.65090039,199.3695435,5.417468718,2.382036149,2024-06-09 10:05:27.678451
54.67845881,51.93728203,4.478182305,-1.416830655,2.267010724,215.2084592,5.425157752,2.446129233,2024-06-09 10:05:28.678459
55.67844331,51.93723397,4.47814101,-0.7710162755,1.905610246,217.8410547,5.194140961,2.616378549,2024-06-09 10:05:29.678443
56.67845714,51.937188,4.478100892,-1.211169176,1.782511189,220.9139281,5.15434417,2.693932665,2024-06-09 10:05:30.678457
57.67846465,51.93715993,4.478067392,-1.170233896,1.770104002,219.9583695,5.161298613,2.680584574,2024-06-09 10:05:31.678465
58.6784482,51.93713128,4.47801722,-2.261889966,1.874131937,224.4388884,5.373454997,2.587039312,2024-06-09 10:05:32.678448
59.67845869,51.9371017,4.477959074,0.1670474838,1.584355848,226.2574705,5.580485008,2.455794192,2024-06-09 10:05:33.678459
60.67846489,51.93708836,4.47790921,-0.8631972475,2.09298203,232.0534166,5.989109937,2.164323452,2024-06-09 10:05:34.678465
61.67844892,51.93704307,4.477843728,1.576205352,3.316414709,226.767309,6.514807976,1.767962052,2024-06-09 10:05:35.678449
62.67845583,51.93703789,4.477825051,2.521642365,1.547904435,226.6065565,7.184470971,1.28561599,2024-06-09 10:05:36.678456
63.6784662,51.93701743,4.477711068,2.813442191,2.557103815,237.6931784,7.520163971,1.31689441,2024-06-09 10:05:37.678466
64.6784507,51.9369736,4.477698722,3.097487976,1.606509653,223.6139033,6.589989184,1.616326912,2024-06-09 10:05:38.678451
65.67843711,51.93693957,4.477596226,3.257659595,3.381942323,233.0698516,5.736382407,2.129915223,2024-06-09 10:05:39.678437
66.6784209,51.93689993,4.477611162,3.070949283,1.698277501,223.9572097,5.346563451,2.480492356,2024-06-09 10:05:40.678421
67.67840648,51.93684814,4.477632511,6.652965009,1.724484515,201.7539808,5.231752741,2.561469096,2024-06-09 10:05:41.678406
68.67839193,51.93681414,4.477582432,3.949728368,1.725370119,206.5269828,5.206788415,2.593320673,2024-06-09 10:05:42.678392
69.67837632,51.93677097,4.477580141,3.379934803,1.734590473,208.6051773,5.152716051,2.697045483,2024-06-09 10:05:43.678376
70.67836094,51.93673607,4.477462725,3.697921936,3.613719351,221.505491,5.276349046,2.621912014,2024-06-09 10:05:44.678361
71.67834556,51.93670989,4.47747751,2.653160916,1.808734874,206.1350921,5.180282584,2.69985726,2024-06-09 10:05:45.678346
72.67833078,51.93667787,4.477461618,0.5736573609,2.371383831,202.5545892,5.17705761,2.703188364,2024-06-09 10:05:46.678331
73.67831516,51.93664426,4.477441862,1.548999953,1.673142098,208.9647181,5.136149209,2.761256829,2024-06-09 10:05:47.678315
74.67829847,51.93661537,4.477404294,3.316752346,2.300504714,213.9200218,5.299792019,2.692071717,2024-06-09 10:05:48.678298
75.67828226,51.93658832,4.477367841,2.831782089,1.671254495,218.891691,5.286036457,2.715585764,2024-06-09 10:05:49.678282
76.67826676,51.93651381,4.477415226,3.670675562,2.423065386,187.234033,5.219506469,2.744336454,2024-06-09 10:05:50.678267
77.67825091,51.93648739,4.47737837,2.685049539,1.797898775,197.3710081,5.250170776,2.825918764,2024-06-09 10:05:51.678251
78.6782347,51.93644205,4.477276373,1.146165923,3.371900091,219.5500571,5.506055175,2.755685226,2024-06-09 10:05:52.678235
79.67821908,51.93643214,4.47726487,1.067373442,1.481789077,221.1865998,5.556302521,2.722757291,2024-06-09 10:05:53.678219
80.67820191,51.93638363,4.47723221,2.664832518,2.743665592,209.8034638,5.95908272,2.521297798,2024-06-09 10:05:54.678202
81.67818618,51.93636309,4.477194528,2.648167441,1.469763957,214.2615735,6.166057803,2.524484279,2024-06-09 10:05:55.678186
82.67816889,51.93632219,4.477144866,2.878933408,2.675644037,218.5723309,6.127138189,2.51534044,2024-06-09 10:05:56.678169
83.67815292,51.93631361,4.477084536,2.628422134,1.472431119,224.3813023,6.022200753,2.501687695,2024-06-09 10:05:57.678153
84.67813706,51.93625873,4.477042101,2.075084764,2.70085005,215.3602943,6.140570075,2.380297769,2024-06-09 10:05:58.678137
85.6781199,51.93624789,4.477018092,2.367214466,1.324491195,218.42776,6.363262453,2.318070368,2024-06-09 10:05:59.678120
86.67810345,51.93624584,4.476920709,0.09871831629,2.419848147,242.0255196,6.478111527,2.170599933,2024-06-09 10:06:00.678103
87.67808664,51.9362286,4.476909035,0.7524524834,1.369689427,231.2858642,6.060040941,2.293198029,2024-06-09 10:06:01.678087
88.67806971,51.93614862,4.476948198,1.04982537,2.435483317,205.5448179,5.776848497,2.414022673,2024-06-09 10:06:02.678070
89.6780529,51.93614993,4.476893415,0.8916235492,1.312825883,217.1036687,5.759722104,2.501919756,2024-06-09 10:06:03.678053
90.67803586,51.93612745,4.476849779,1.923940772,2.112524474,222.388472,6.078913373,2.332778752,2024-06-09 10:06:04.678036
91.67801988,51.93611875,4.47678576,1.143082411,1.522996186,243.689824,5.940868469,2.327713856,2024-06-09 10:06:05.678020
92.678002,51.93606029,4.476771145,2.04063743,2.533940201,226.2907101,6.199708702,2.126564047,2024-06-09 10:06:06.678002
93.67798555,51.93604222,4.476780826,0.5968639413,1.392849493,213.5517862,6.362561883,2.070734841,2024-06-09 10:06:07.677986
94.67796862,51.93598722,4.476764022,1.987780612,2.516279059,203.6742142,6.708718733,1.810784507,2024-06-09 10:06:08.677969
95.67795217,51.93600151,4.47670576,3.308307173,1.321645909,222.4266975,6.383294769,2.061013134,2024-06-09 10:06:09.677952
96.67793524,51.93599835,4.476585216,1.707652391,2.433181031,235.0446896,6.491972651,1.926087124,2024-06-09 10:06:10.677935
97.6779176,51.93599881,4.476550324,2.799657972,1.43768719,231.6444515,6.472632101,1.786500764,2024-06-09 10:06:11.677918
98.67790115,51.9359702,4.476463291,2.61180896,2.631280085,232.3577044,6.669200739,1.649323348,2024-06-09 10:06:12.677901
99.67788446,51.93596517,4.476421887,1.478703817,1.474666664,231.3545338,6.775334526,1.527749784,2024-06-09 10:06:13.677884
100.6778675,51.93593313,4.476369346,2.303985072,2.476948408,224.9041436,7.011380083,1.310675853,2024-06-09 10:06:14.677868
101.6778492,51.93595906,4.476299433,1.399391986,1.278091101,238.4966394,6.777244891,1.388255851,2024-06-09 10:06:15.677849
102.6778327,51.93595526,4.476264318,1.105223071,1.485810047,243.9837563,7.057795771,1.128521406,2024-06-09 10:06:16.677833
103.6778159,51.93590893,4.476198583,0.8767403495,2.95801465,231.7994843,7.219596718,1.127449403,2024-06-09 10:06:17.677816
104.6777982,51.93590222,4.476196538,2.70454474,1.446775988,224.3977829,6.926147034,1.227236993,2024-06-09 10:06:18.677798
105.6777818,51.93587715,4.476115468,1.588607765,3.391347672,228.1912382,7.068122631,1.119081362,2024-06-09 10:06:19.677782
106.6777651,51.93587301,4.476086825,1.400776264,1.720794101,225.1938623,7.13040226,1.114789188,2024-06-09 10:06:20.677765
107.6777469,51.93586812,4.476007097,1.92332274,2.867659647,232.29428,7.357911597,1.194509986,2024-06-09 10:06:21.677747
