Time (s),X (µT),Y (µT),Z (µT),Datetime
0.018223125,24.10704041,-33.48814774,-24.0440979,2024-06-09 10:04:34.018223
0.057962125,23.21775818,-33.50577164,-25.57790375,2024-06-09 10:04:34.057962
0.097701125,22.38813782,-34.60095978,-25.58139038,2024-06-09 10:04:34.097701
0.137440125,21.30457306,-35.14452362,-25.58781433,2024-06-09 10:04:34.137440
0.177179125,20.79519653,-34.97161484,-26.85079956,2024-06-09 10:04:34.177179
0.216918125,20.54675293,-34.94729233,-27.52600098,2024-06-09 10:04:34.216918
0.256657125,20.880867,-34.33818436,-28.25374603,2024-06-09 10:04:34.256657
0.296396125,20.98002625,-33.8621788,-28.47314453,2024-06-09 10:04:34.296396
0.336136125,23.80531311,-32.20267487,-28.06993866,2024-06-09 10:04:34.336136
0.375875125,28.69244385,-30.30213547,-24.89298248,2024-06-09 10:04:34.375875
0.415614125,32.60066986,-28.20194244,-21.80781555,2024-06-09 10:04:34.415614
0.455353125,34.98851776,-26.35900497,-20.08899689,2024-06-09 10:04:34.455353
0.495092125,33.31672668,-26.88293076,-21.99226379,2024-06-09 10:04:34.495092
0.534831125,31.46814728,-26.86951828,-24.05541992,2024-06-09 10:04:34.534831
0.574570125,29.7348175,-27.03269196,-25.55574799,2024-06-09 10:04:34.574570
0.614309125,27.49090576,-26.59841537,-28.23757172,2024-06-09 10:04:34.614309
0.654049125,25.38085938,-24.75366974,-30.71809387,2024-06-09 10:04:34.654049
0.693788125,23.0369339,-20.89938354,-34.02667999,2024-06-09 10:04:34.693788
0.733527125,21.27146912,-15.8326273,-36.62317657,2024-06-09 10:04:34.733527
0.7732666667,19.27695465,-9.751456261,-38.79462433,2024-06-09 10:04:34.773267
0.8130056667,18.57764435,-2.588220119,-39.49369049,2024-06-09 10:04:34.813006
0.8527446667,18.60457611,3.748928547,-39.81150055,2024-06-09 10:04:34.852745
0.8924836667,17.42234039,8.823076248,-40.64255524,2024-06-09 10:04:34.892484
0.9322236667,22.46543121,12.70568657,-37.69504547,2024-06-09 10:04:34.932224
0.9719626667,24.07105255,14.6372509,-35.79483795,2024-06-09 10:04:34.971963
1.011701667,22.18698883,15.17782402,-36.85367584,2024-06-09 10:04:35.011702
1.051440667,20.75778961,17.00933838,-37.5454483,2024-06-09 10:04:35.051441
1.091179667,18.39361572,19.96528625,-37.88378143,2024-06-09 10:04:35.091180
1.130918667,16.09771729,21.627388,-37.97359467,2024-06-09 10:04:35.130919
1.170657667,15.04157257,23.29363632,-37.56119537,2024-06-09 10:04:35.170658
1.210397667,15.15418243,25.04921722,-36.34468842,2024-06-09 10:04:35.210398
1.250136667,16.51042938,25.84313965,-35.27120209,2024-06-09 10:04:35.250137
1.289875667,18.39051056,22.48411179,-36.0190506,2024-06-09 10:04:35.289876
1.329614667,20.47346497,18.2294178,-36.28174591,2024-06-09 10:04:35.329615
1.369353667,22.23136902,14.84158993,-36.28495026,2024-06-09 10:04:35.369354
1.409092667,23.72862244,10.53825474,-36.59098053,2024-06-09 10:04:35.409093
1.448831667,23.79045868,8.053084373,-36.9257431,2024-06-09 10:04:35.448832
1.488571667,23.18958282,4.965512276,-37.34394073,2024-06-09 10:04:35.488572
1.528310667,22.75201416,2.354559183,-37.56475067,2024-06-09 10:04:35.528311
1.568049667,21.82444,1.587807894,-38.1813736,2024-06-09 10:04:35.568050
