Time (s),X (rad/s),Y (rad/s),Z (rad/s),Datetime
0.018223125,-0.9000794291,-0.6660157442,0.6210819483,2024-06-09 10:04:34.018223
0.057962125,-0.05237466097,0.03890626878,0.7166146636,2024-06-09 10:04:34.057962
0.097701125,0.3472811878,-0.3650954366,0.9123342633,2024-06-09 10:04:34.097701
0.137440125,-0.5902115703,-0.3796792626,0.368550837,2024-06-09 10:04:34.137440
0.177179125,-0.6055774093,0.3611025512,0.7066975236,2024-06-09 10:04:34.177179
0.216918125,-0.5628482103,0.6471526623,0.3752619326,2024-06-09 10:04:34.216918
0.256657125,-0.5571563244,0.4368172884,0.3942446709,2024-06-09 10:04:34.256657
0.296396125,-1.261031747,1.568079829,-0.1169765517,2024-06-09 10:04:34.296396
0.336136125,-1.02636826,3.831941128,-0.6917473674,2024-06-09 10:04:34.336136
0.375875125,-0.2113685161,2.839745998,-1.339177966,2024-06-09 10:04:34.375875
0.415614125,-0.474786967,2.10515213,-1.448826551,2024-06-09 10:04:34.415614
0.455353125,0.22593005,-1.196300149,0.05099866539,2024-06-09 10:04:34.455353
0.495092125,-0.3540222347,-1.444435835,0.4675449133,2024-06-09 10:04:34.495092
0.534831125,0.2022906095,-1.255103588,-0.1447414458,2024-06-09 10:04:34.534831
0.574570125,-0.8315466046,-1.42302072,0.7386146188,2024-06-09 10:04:34.574570
0.614309125,-0.5464660525,-1.773146272,-0.442735076,2024-06-09 10:04:34.614309
0.654049125,-1.706104636,-1.584441185,-0.2508710325,2024-06-09 10:04:34.654049
0.693788125,-2.551854849,-1.289923787,-0.8340053558,2024-06-09 10:04:34.693788
0.733527125,-2.305213451,-1.09444344,-1.381455183,2024-06-09 10:04:34.733527
0.7732666667,-3.922423363,-0.595394671,-0.3495388627,2024-06-09 10:04:34.773267
0.8130056667,-3.717805386,0.6773159504,-0.8047623634,2024-06-09 10:04:34.813006
0.8527446667,-3.245805502,0.07275719941,-0.2291964889,2024-06-09 10:04:34.852745
0.8924836667,-2.862615108,0.05667702854,0.7184360027,2024-06-09 10:04:34.892484
0.9322236667,-0.8299984932,5.824160099,-1.392185092,2024-06-09 10:04:34.932224
0.9719626667,0.01248569135,-1.920792818,-0.2462872714,2024-06-09 10:04:34.971963
1.011701667,-0.9235751629,-1.100082517,0.37289837,2024-06-09 10:04:35.011702
1.051440667,-2.783306122,-1.531885147,1.122693539,2024-06-09 10:04:35.051441
1.091179667,-1.584706068,-1.565274239,0.837471664,2024-06-09 10:04:35.091180
1.130918667,-0.9853845239,-1.015600801,0.6910777092,2024-06-09 10:04:35.130919
1.170657667,-1.443726063,0.3128403425,0.02133959532,2024-06-09 10:04:35.170658
1.210397667,-1.019783497,1.802046418,-0.2653591931,2024-06-09 10:04:35.210398
1.250136667,0.5941491127,0.7356173992,0.8812029362,2024-06-09 10:04:35.250137
1.289875667,2.128705263,0.3027346134,0.9056677222,2024-06-09 10:04:35.289876
1.329614667,1.55614996,0.4407907426,0.4570223093,2024-06-09 10:04:35.329615
1.369353667,1.435032845,0.00458206702,1.313562512,2024-06-09 10:04:35.369354
1.409092667,0.9952839017,-0.3245948851,1.084203243,2024-06-09 10:04:35.409093
1.448831667,0.3280375302,-1.185037613,1.534564614,2024-06-09 10:04:35.448832
1.488571667,0.8099758029,-0.6346274614,1.360485077,2024-06-09 10:04:35.488572
1.528310667,0.5520205498,-0.8938162923,0.7365890741,2024-06-09 10:04:35.528311
1.568049667,-0.08586405218,-0.7866240144,0.8137224913,2024-06-09 10:04:35.568050
1.607788667,-0.6029669642,-1.408885598,1.786084414,2024-06-09 10:04:35.607789
1.647527667,-0.7810000777,-0.1224127114,0.7761415839,2024-06-09 10:04:35.647528
1.687266667,-0.912296772,0.1156216338,0.8467156887,2024-06-09 10:04:35.687267
1.727005667,-1.152980089,-0.3062905073,0.8647967577,2024-06-09 10:04:35.727006
1.766745875,-0.4871208668,0.6616492867,1.527979493,2024-06-09 10:04:35.766746
1.806484875,-0.6774635911,1.704589844,0.2517820299,2024-06-09 10:04:35.806485
1.846223875,0.2531079948,0.5596276522,-1.128195047,2024-06-09 10:04:35.846224
1.885962875,-0.1575688422,0.2156826556,-0.6199436188,2024-06-09 10:04:35.885963
1.925701875,0.9222718477,0.2498558015,-0.5156856775,2024-06-09 10:04:35.925702
1.965440875,0.6615220308,0.8171687722,0.05935047939,2024-06-09 10:04:35.965441
2.005180875,-2.270035744,0.4540842772,0.9636586905,2024-06-09 10:04:36.005181
2.044919875,-3.510547876,-0.1302187443,0.4742187858,2024-06-09 10:04:36.044920
2.084658875,1.998134494,-0.1171980947,-2.397291183,2024-06-09 10:04:36.084659
2.124397875,2.08573103,-1.251880407,-4.766079903,2024-06-09 10:04:36.124398
2.164136875,-0.05481003597,-0.7209974527,-1.780177355,2024-06-09 10:04:36.164137
2.203875875,0.4765736461,-0.2429996878,-2.738098621,2024-06-09 10:04:36.203876
2.243615875,0.2469232529,-1.097790837,-2.382982016,2024-06-09 10:04:36.243616
2.283354875,2.455456734,-1.641629219,-1.29033339,2024-06-09 10:04:36.283355
2.323093875,1.265899777,0.7012217045,0.3384260833,2024-06-09 10:04:36.323094
2.362832875,0.812140286,1.178283095,1.484235644,2024-06-09 10:04:36.362833
2.402571875,0.3028132021,0.8338746428,2.424568415,2024-06-09 10:04:36.402572
2.442311875,0.7996394634,2.180919409,0.1447322518,2024-06-09 10:04:36.442312
2.482050875,0.09614513814,2.026289463,-0.4890341163,2024-06-09 10:04:36.482051
2.521789875,-1.152260661,1.342130303,-0.8251078725,2024-06-09 10:04:36.521790
2.561528875,-0.3119962513,0.2267042994,-0.8667810559,2024-06-09 10:04:36.561529
2.601267875,-0.6424460411,1.106219888,-0.07881157845,2024-06-09 10:04:36.601268
2.641007875,0.3617646992,0.366722852,0.817782402,2024-06-09 10:04:36.641008
2.680746875,-0.8979420662,-0.4175702035,-0.899523139,2024-06-09 10:04:36.680747
2.720485875,-0.2734896243,-0.1041462496,-1.380249619,2024-06-09 10:04:36.720486
2.760224042,-0.5709456801,-1.535586953,-2.628282309,2024-06-09 10:04:36.760224
2.799963042,-0.4312869608,-2.894936323,-1.759360194,2024-06-09 10:04:36.799963
2.839703042,-1.330984116,-0.9368357062,-1.060581207,2024-06-09 10:04:36.839703
2.879442042,-0.2207403034,3.635677814,-1.507547021,2024-06-09 10:04:36.879442
2.919181042,0.1216909736,-0.9166576862,0.6036291718,2024-06-09 10:04:36.919181
2.958920042,0.6436322927,-0.7546320558,0.9896858335,2024-06-09 10:04:36.958920
2.998659042,1.022213697,0.2358642071,0.2715169191,2024-06-09 10:04:36.998659
3.038399042,2.293584108,-0.4191117883,0.1852030605,2024-06-09 10:04:37.038399
3.078138042,2.978857517,-0.606048882,-0.1397596896,2024-06-09 10:04:37.078138
3.117877042,3.009586096,-0.6884539127,0.4805571437,2024-06-09 10:04:37.117877
3.157616042,3.048085451,-0.453730166,1.336019278,2024-06-09 10:04:37.157616
3.197356042,2.331151485,-0.8558281064,2.473663807,2024-06-09 10:04:37.197356
3.237095042,1.648998857,-0.6822262406,2.093898058,2024-06-09 10:04:37.237095
3.276834042,0.3893539011,0.6383590698,1.482429743,2024-06-09 10:04:37.276834
3.316573042,-0.6741105914,0.4881002903,0.4089327753,2024-06-09 10:04:37.316573
3.356313042,-1.659480214,0.8454084396,-0.635627687,2024-06-09 10:04:37.356313
3.396052042,-1.960769296,1.074093938,-0.8042890429,2024-06-09 10:04:37.396052
3.435791042,-1.417010784,0.04851294309,-2.127155781,2024-06-09 10:04:37.435791
3.475530042,-1.267900825,0.7344873548,-2.576597452,2024-06-09 10:04:37.475530
3.515270042,-1.539361119,0.4856954813,-3.132979155,2024-06-09 10:04:37.515270
3.555009042,-2.621194363,-0.7410945892,-2.141720533,2024-06-09 10:04:37.555009
3.594748042,-2.431647778,0.2542443573,-1.769041777,2024-06-09 10:04:37.594748
3.634487042,-1.329746842,-0.01390389074,-0.8680344224,2024-06-09 10:04:37.634487
3.674227042,0.2874352634,-1.347921729,0.3418582678,2024-06-09 10:04:37.674227
3.713966042,0.6240326166,-0.04609969631,0.4421352744,2024-06-09 10:04:37.713966
3.7537055,0.4415271878,1.684885621,0.9017660618,2024-06-09 10:04:37.753706
3.7934445,0.182891801,0.3637253642,0.9159790277,2024-06-09 10:04:37.793445
3.8331845,0.9525135159,0.8249424696,0.9548506141,2024-06-09 10:04:37.833185
3.8729235,1.403939724,-0.5161121488,0.4471179545,2024-06-09 10:04:37.872924
3.9126625,2.327178955,-0.02987770922,0.839025259,2024-06-09 10:04:37.912663
3.9524015,2.729070187,-0.8180194497,0.5961014032,2024-06-09 10:04:37.952402
3.9921415,2.647732019,-0.992236495,1.083221793,2024-06-09 10:04:37.992141
4.0318805,2.690194368,-1.238589883,1.025469303,2024-06-09 10:04:38.031880
4.0716195,2.223186731,-0.600863874,0.8050118089,2024-06-09 10:04:38.071619
4.1113595,1.259470344,-0.1422265321,0.5971178412,2024-06-09 10:04:38.111359
4.1510985,0.2024368346,0.1302041113,0.2585834563,2024-06-09 10:04:38.151098
4.1908375,-0.7094602585,0.4288346767,-0.2465026528,2024-06-09 10:04:38.190837
4.2305765,-1.631177425,0.6092246771,-0.7102825642,2024-06-09 10:04:38.230576
4.2703165,-2.138863802,0.5488191843,-1.314134002,2024-06-09 10:04:38.270316
4.3100555,-2.531351328,0.4267540276,-1.325148821,2024-06-09 10:04:38.310055
4.3497945,-2.568902969,0.6045293212,-1.114187837,2024-06-09 10:04:38.349794
4.3895345,-2.708912373,0.9177153707,-1.514991045,2024-06-09 10:04:38.389534
4.4292735,-2.892590523,-0.1582975388,-1.319131851,2024-06-09 10:04:38.429273
4.4690125,-2.425789356,-0.1062908843,-0.5480820537,2024-06-09 10:04:38.469012
4.5087525,-1.307481408,-0.4211814404,0.02982252277,2024-06-09 10:04:38.508752
4.5484915,0.2800517678,0.2192381471,0.3981921673,2024-06-09 10:04:38.548491
4.5882305,0.9144954085,0.8898843527,0.3596142232,2024-06-09 10:04:38.588230
4.6279705,0.8860424757,0.4111800194,0.3475340605,2024-06-09 10:04:38.627970
4.6677095,1.370561481,0.1200950667,0.4536062479,2024-06-09 10:04:38.667710
4.7074485,1.813857675,-0.0219463408,0.2582173347,2024-06-09 10:04:38.707448
4.747188,2.034278631,0.1372112185,0.2641155422,2024-06-09 10:04:38.747188
4.786927,2.7250247,-0.5082070827,0.6403992176,2024-06-09 10:04:38.786927
4.826667,2.987116098,-0.817065537,0.6677584648,2024-06-09 10:04:38.826667
4.866406,2.692502022,-1.49166882,0.7007246614,2024-06-09 10:04:38.866406
4.906145,2.12396431,-0.8126950264,0.4224908352,2024-06-09 10:04:38.906145
4.945885,1.528955221,-0.0314752683,0.5956823826,2024-06-09 10:04:38.945885
4.985624,0.570950985,0.3811020851,0.7558776736,2024-06-09 10:04:38.985624
5.025363,-0.1988173127,0.2800072432,0.1018557772,2024-06-09 10:04:39.025363
5.065103,-1.270581126,0.3444329202,-0.2152078897,2024-06-09 10:04:39.065103
5.104842,-2.209705591,0.5432524085,-0.7271348834,2024-06-09 10:04:39.104842
5.144581,-2.422035694,0.6711044312,-0.8282718062,2024-06-09 10:04:39.144581
5.184321,-2.167308807,0.5215555429,-1.078101635,2024-06-09 10:04:39.184321
5.22406,-2.295607805,0.1725496948,-1.213369608,2024-06-09 10:04:39.224060
5.2638,-2.221576452,-0.02759899013,-1.457148194,2024-06-09 10:04:39.263800
5.303539,-2.456865788,-0.06693026423,-1.629872203,2024-06-09 10:04:39.303539
5.343278,-1.860323787,-0.1779729873,-1.08984673,2024-06-09 10:04:39.343278
5.383018,-1.339513421,-0.4597177804,-0.03230006248,2024-06-09 10:04:39.383018
5.422757,-0.01498583704,-0.1633363813,0.7286595106,2024-06-09 10:04:39.422757
5.462496,0.5659701824,0.9247028828,0.8956664205,2024-06-09 10:04:39.462496
5.502236,0.4101189077,0.1890226901,1.068775177,2024-06-09 10:04:39.502236
5.541975,0.4321247637,-0.480360955,1.212993264,2024-06-09 10:04:39.541975
5.581714,0.935398221,0.07700893283,0.5456316471,2024-06-09 10:04:39.581714
5.621454,1.221600175,-0.08140517771,0.834941566,2024-06-09 10:04:39.621454
5.661193,2.134645224,-0.2280535996,1.128979325,2024-06-09 10:04:39.661193
5.700932,2.088508606,-0.7349818349,0.8942556977,2024-06-09 10:04:39.700932
5.740672,2.23577857,-0.3516270816,1.124278307,2024-06-09 10:04:39.740672
5.780411375,1.50973022,0.448872894,1.173070669,2024-06-09 10:04:39.780411
5.820151375,0.9624140263,0.04796634242,0.9216229916,2024-06-09 10:04:39.820151
5.859890375,0.1965498924,-0.09213803709,0.6875,2024-06-09 10:04:39.859890
5.899629375,-0.676273644,-0.1123301759,0.1740098596,2024-06-09 10:04:39.899629
5.939369375,-1.224787593,0.2823052108,-0.4969479144,2024-06-09 10:04:39.939369
5.979108375,-1.416531205,1.01369524,-1.131479025,2024-06-09 10:04:39.979108
6.018847375,-1.361466289,0.837276876,-1.457353234,2024-06-09 10:04:40.018847
6.058587375,-1.33686018,0.6003401279,-1.644212008,2024-06-09 10:04:40.058587
6.098326375,-1.185238838,0.5333942771,-1.952435255,2024-06-09 10:04:40.098326
6.138065375,-1.179702878,0.2660828829,-2.179557562,2024-06-09 10:04:40.138065
6.177805375,-1.013741732,-0.146639362,-1.724482656,2024-06-09 10:04:40.177805
6.217544375,-0.8801277876,0.0007452992722,-0.9912496805,2024-06-09 10:04:40.217544
6.257284375,-0.4907792509,-0.6104531884,-0.2693361044,2024-06-09 10:04:40.257284
6.297023375,0.4301150739,-0.4358736873,0.24497962,2024-06-09 10:04:40.297023
6.336762375,0.7615168095,0.3100081682,0.6320738792,2024-06-09 10:04:40.336762
6.376502375,0.4288175106,-0.0232108999,0.6664535403,2024-06-09 10:04:40.376502
6.416241375,0.9530190825,-0.4331301153,1.00186801,2024-06-09 10:04:40.416241
6.455980375,1.383961439,-0.4492850602,0.5655225515,2024-06-09 10:04:40.455980
6.495720375,1.904312134,-0.4343896806,0.6348256469,2024-06-09 10:04:40.495720
6.535459375,2.416200399,-0.1556283832,1.072302103,2024-06-09 10:04:40.535459
6.575198375,2.355541229,-0.4650055766,1.068277836,2024-06-09 10:04:40.575198
6.614938375,2.09332633,-0.7944662571,1.000042796,2024-06-09 10:04:40.614938
6.654677375,1.357595801,0.07574892044,0.8457069993,2024-06-09 10:04:40.654677
6.694417375,0.5108431578,0.2926214933,1.036831021,2024-06-09 10:04:40.694417
6.734156375,-0.2326371521,-0.2626529634,0.8700679541,2024-06-09 10:04:40.734156
6.7738955,-1.131526828,-0.2126280963,0.06672988087,2024-06-09 10:04:40.773896
6.8136355,-1.861012459,0.7014895082,-0.5367860794,2024-06-09 10:04:40.813636
6.8533745,-2.170499086,1.006902695,-1.183281541,2024-06-09 10:04:40.853375
6.8931135,-1.786189556,1.14576149,-1.551047087,2024-06-09 10:04:40.893114
6.9328535,-1.535788298,0.3384353817,-1.710718989,2024-06-09 10:04:40.932854
6.9725925,-1.380365729,-0.4107605517,-1.886148453,2024-06-09 10:04:40.972593
7.0123315,-1.625302553,0.01510666125,-1.667007089,2024-06-09 10:04:41.012332
7.0520715,-1.763696074,0.0498973988,-1.102410316,2024-06-09 10:04:41.052072
7.0918105,-1.634973168,-0.5262557268,-0.2844936252,2024-06-09 10:04:41.091811
7.1315495,-1.025646806,-0.7191693187,0.1020642146,2024-06-09 10:04:41.131550
7.1712895,0.08371633291,0.3374049366,0.6613565087,2024-06-09 10:04:41.171290
7.2110285,0.8067807555,0.3843182921,0.9286756516,2024-06-09 10:04:41.211029
7.2507685,0.5257629156,-0.1252714843,1.267173171,2024-06-09 10:04:41.250769
7.2905075,0.877245307,0.008975047618,1.164816141,2024-06-09 10:04:41.290508
7.3302465,1.431195498,0.01045414153,0.7368162274,2024-06-09 10:04:41.330247
7.3699865,1.845260859,-0.6577404737,0.7041846514,2024-06-09 10:04:41.369987
7.4097255,2.335432529,-0.5359867215,0.7929575443,2024-06-09 10:04:41.409726
7.4494645,2.369229317,-0.8224743009,0.868406713,2024-06-09 10:04:41.449465
7.4892045,1.819597483,-0.4755513966,1.407043099,2024-06-09 10:04:41.489204
7.5289435,1.272529006,-0.3565907478,0.9933776259,2024-06-09 10:04:41.528943
7.5686825,0.005848286673,0.1862982512,0.9096800685,2024-06-09 10:04:41.568683
7.6084225,-1.177971601,-0.1203286573,0.1828452051,2024-06-09 10:04:41.608422
7.6481615,-1.870508194,1.013864398,-0.7861438394,2024-06-09 10:04:41.648161
