Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.0008361250002,-7.143894196,2.995121613,5.481451263,2024-06-09 10:04:34.000836
0.040576125,-5.411097565,2.545007629,11.14926498,2024-06-09 10:04:34.040576
0.080315125,-6.230044556,3.706741791,7.896978149,2024-06-09 10:04:34.080315
0.120054125,-5.107528839,5.116959229,6.167324982,2024-06-09 10:04:34.120054
0.159793125,-4.764142914,4.30594574,8.755442963,2024-06-09 10:04:34.159793
0.199532125,-2.621797943,3.479514313,8.39304657,2024-06-09 10:04:34.199532
0.239271125,-2.539918213,4.295168152,7.315587158,2024-06-09 10:04:34.239271
0.279010125,-2.102827148,2.953059082,7.339237976,2024-06-09 10:04:34.279010
0.318749125,-0.9810598755,1.998643799,11.49744095,2024-06-09 10:04:34.318749
0.358488125,-2.068099365,1.414558411,8.774603119,2024-06-09 10:04:34.358488
0.398228125,-4.758005676,0.9487271118,6.938820648,2024-06-09 10:04:34.398228
0.437967125,-8.410260773,-0.4312532043,5.923631744,2024-06-09 10:04:34.437967
0.477706125,-7.336244202,-0.6357279968,5.410199432,2024-06-09 10:04:34.477706
0.517445125,-3.188669128,2.236349487,7.152127075,2024-06-09 10:04:34.517445
0.557184125,-6.072272644,-0.1926493835,3.639232178,2024-06-09 10:04:34.557184
0.596923125,-2.782863007,1.14317276,5.762866058,2024-06-09 10:04:34.596923
0.636662125,-5.137915649,-0.146844635,3.661835175,2024-06-09 10:04:34.636662
0.676402125,-5.399870911,-1.66618515,3.262016602,2024-06-09 10:04:34.676402
0.716141125,-5.90192688,-1.6708255,8.512647858,2024-06-09 10:04:34.716141
0.7558806667,-9.79832428,-5.504653015,4.732558594,2024-06-09 10:04:34.755881
0.7956196667,-9.085057526,-3.78053833,11.79996185,2024-06-09 10:04:34.795620
0.8353586667,-8.594677277,-4.04728363,8.496331787,2024-06-09 10:04:34.835359
0.8750976667,-11.03026245,-5.36244873,6.61219986,2024-06-09 10:04:34.875098
