"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.869020945E0,3.848478794E-1,-5.105314255E-1,5.118990898E0
2.909503028E0,5.572428226E0,2.414335251E0,9.593973160E-1
2.949978757E0,5.121718407E0,2.527803898E0,3.552774429E0
2.990473497E0,3.619080067E0,1.964044452E0,4.238260269E0
3.030963809E0,1.031467915E1,8.571895599E0,-4.096898556E0
3.071429695E0,-3.104443550E0,2.946460485E0,-1.697511673E0
3.111914747E0,6.520268917E-1,2.221801758E0,4.785495758E0
3.152415997E0,2.010364532E0,-2.824654579E-1,6.895065308E-1
3.192902820E0,-1.950172424E0,-3.019942999E0,3.269577026E-1
3.233392351E0,-6.783089638E-1,-3.540565491E0,-1.048807144E0
3.273886205E0,-2.661323547E-1,-3.044597626E0,-8.639936447E-1
3.314375632E0,-3.964076042E-1,-3.306581020E0,-5.197858810E-1
3.354871882E0,-2.174848557E0,-3.878651619E0,-1.558644772E0
3.395363966E0,4.370887756E0,-5.356634259E-1,-1.367820263E0
3.435851934E0,3.433063269E0,1.629647255E0,5.609869957E-1
3.476328653E0,9.101252556E-1,3.161740065E0,1.977324486E-1
3.516813236E0,5.615563393E-1,2.901054382E0,-1.579182625E0
3.557311986E0,3.084825039E0,-3.463029861E-4,-5.523533821E-1
3.597800216E0,-7.284355164E-2,-4.992830753E-1,-1.133024693E0
3.638285997E0,-9.537544250E-1,-2.393886328E0,-1.024157047E0
3.678777559E0,-3.065295219E-1,1.524577141E-1,6.637573242E-3
3.719252247E0,-1.705671787E0,3.360695362E0,2.515806198E0
3.759736882E0,-1.125001431E0,3.371302605E0,-5.283927917E-2
3.800262455E0,3.703932762E-1,1.150082231E0,-6.570663452E-1
3.840724851E0,-1.458415508E0,-6.215229034E-1,2.135601044E-1
3.881191101E0,-4.822573662E-1,-1.237214327E0,-6.035223007E-1
3.921678445E0,-6.248946190E-1,-2.031863213E0,-5.479397774E-1
3.962165893E0,-5.411825180E-1,5.137825012E-2,-7.969765663E-1
4.002651934E0,4.590306282E-1,7.543468475E-1,-4.110507965E-1
4.043202611E0,-1.354516029E0,-5.457761288E-1,-4.361791611E-1
4.083665736E0,1.366662979E-2,4.204585552E-1,-7.402129173E-1
4.124109643E0,-1.256947517E-1,9.490647316E-1,-1.006567001E0
4.164650059E0,-1.142145634E0,-6.057524681E-2,-2.654700279E-1
4.205125945E0,-4.171757698E-1,-1.491147995E0,4.032926559E-1
4.245590736E0,-3.858652115E-1,-1.851955414E0,5.168895721E-1
4.286074070E0,-1.008162498E0,-3.796029091E-1,9.778022766E-1
4.326580372E0,-3.930644989E-1,2.100756884E0,7.958984375E-2
4.367184070E0,-1.523395538E0,-1.196772099E0,-1.049307346E0
4.407548653E0,-1.381034851E-1,-8.680745363E-1,-5.545310974E-1
4.448038393E0,-1.181737185E0,-1.340455651E0,-1.680353165E0
4.488517455E0,2.192184925E-1,-6.322784424E-1,-6.092672348E-1
4.529032820E0,-1.285421848E-1,-5.674084425E-1,-1.217715263E0
4.569516413E0,3.314727545E-1,1.824617386E-3,-5.865440369E-1
4.609973705E0,5.643091202E-1,-2.275574207E-1,-1.182851791E0
4.650463497E0,2.418863773E-2,1.594498158E-1,-1.189266205E0
4.690966674E0,1.664793491E-1,5.891699791E-1,-1.275857925E0
4.731439486E0,3.214287758E-2,8.938786983E-1,-7.480611801E-1
4.771923236E0,4.077570438E-1,5.282523632E-1,1.247367859E0
4.812388445E0,9.122993946E-1,-3.025317192E-1,9.006538391E-1
4.852877403E0,-1.996836662E-1,1.333486557E0,8.888244629E-1
4.893369851E0,2.710617781E0,5.323684216E-1,-6.383619308E-1
4.933931257E0,-6.382584572E-1,-2.238536358E0,5.687193871E-1
4.974379174E0,9.224557877E-1,-2.099194527E-1,8.426628113E-1
5.014906049E0,6.395769119E-2,-1.419968605E-1,3.198008537E-1
5.055343184E0,-5.585923195E-1,-8.540315628E-1,9.533782005E-1
5.095849747E0,-1.494033813E0,1.306200027E-2,6.033992767E-2
5.136297403E0,2.700204849E-1,-2.801964283E-1,5.915594101E-2
5.176827820E0,2.129993439E-1,-1.176713705E0,-6.008234024E-1
5.217346518E0,2.704071999E-1,2.028262615E-1,-2.355165958E0
5.257796466E0,-8.747625351E-2,1.463112831E-1,-5.812535286E-1
5.298272663E0,-6.667151451E-1,-6.014735699E-1,-4.472589493E-2
5.338780893E0,-6.027760506E-1,1.294781685E0,7.306251526E-1
5.379266101E0,1.454172134E-1,5.968269110E-1,3.028082848E-1
5.419754643E0,-1.448020935E-1,-9.024717808E-1,5.887246132E-1
5.460242299E0,-1.299815655E0,-6.743017435E-1,2.606644630E-1
5.500758497E0,-1.653606415E0,-4.995370507E-1,-1.931929588E-1
5.541246205E0,-9.004569054E-1,-6.407823563E-1,-3.868947029E-1
5.581733966E0,-5.724959373E-1,-6.032863855E-1,-2.193664074E0
5.622183809E0,-1.659917831E0,-1.590522885E0,-1.619900703E0
5.662673341E0,4.410104752E-1,-7.997728586E-1,-2.141955376E0
5.703166153E0,7.641553879E-1,2.461349964E-1,-4.337940216E-1
5.743656934E0,-3.019075394E-1,-1.263896465E0,-5.632448196E-1
5.784150893E0,1.123695374E-1,-5.915670395E-1,-1.997943878E0
5.824640059E0,1.061396837E0,5.785084963E-1,-3.143215179E-1
5.865105841E0,8.413760662E-1,7.045502067E-1,-1.060235023E0
5.905598757E0,6.228680611E-1,3.752762973E-1,-3.132724762E-1
5.946098497E0,-1.193647385E-1,-7.429062724E-1,-9.483766556E-1
5.986584330E0,5.390834808E-2,3.517419696E-1,8.993806839E-1
6.027069122E0,3.285291195E-1,3.416250944E-1,5.488739014E-1
6.067568861E0,-2.244980097E0,2.016634941E-1,2.310886383E-1
6.108034486E0,7.842156887E-1,5.054570436E-1,3.369387627E0
6.148518757E0,1.753875017E0,3.959026337E-1,1.266849518E0
6.189035320E0,3.917105675E0,1.558019400E0,-1.007087708E0
6.229517143E0,2.928706169E0,-1.501794338E0,4.146276474E0
6.269997247E0,5.709447861E-1,-3.688569069E-1,2.324800491E-1
6.310498341E0,-4.805402756E-1,-7.396454811E-1,1.628102064E0
6.350986778E0,4.937800884E0,2.648791790E0,-4.703946590E0
6.391457768E0,-1.074914932E0,4.119808197E0,2.178548813E0
6.431942924E0,-2.241484165E0,8.857827187E-1,4.855728149E-1
6.472461205E0,-1.238407135E0,-3.275763512E0,3.086647987E-1
6.512943341E0,-3.244838715E-1,-5.671462059E0,8.413348198E-1
6.553430736E0,-1.777116776E0,-3.396480322E0,8.903913498E-1
6.593925111E0,-2.382074356E0,-3.695503235E0,3.392798901E-1
6.634413653E0,-6.273736954E-1,3.743202686E-1,-2.933902740E0
6.674902820E0,3.392930031E0,4.680393219E0,7.788889408E-1
6.715376674E0,9.536609650E-1,5.874180794E0,7.674322128E-1
6.755862091E0,-1.812988758E0,3.484585285E-1,1.276211262E0
6.796351570E0,-2.300610542E0,-4.346002579E0,-2.855086088E0
6.836849382E0,-1.881865978E0,-3.962300062E0,-9.014673233E-1
6.877342299E0,-1.831789017E0,-2.208426952E0,-2.520459890E0
6.917814538E0,1.325920105E0,-2.037895203E0,-1.053267002E0
6.958289174E0,4.701637268E0,1.304141402E0,-5.767612457E-1
6.998772559E0,2.508410931E0,-1.120061874E0,7.133188248E-1
7.039262299E0,-7.035324097E0,7.222230434E-1,-1.981289864E0
7.079769174E0,5.448079109E-1,1.938764811E0,-6.304001808E-1
7.120224070E0,6.010682106E0,2.301184177E0,-2.403223515E0
7.160737924E0,1.385799408E1,9.129126072E-1,1.800905228E0
7.201237403E0,5.242208004E0,-5.895061970E0,5.171121597E0
7.241702351E0,9.735168457E0,-6.417873859E0,-2.724804878E-1
7.282178913E0,3.279414654E0,-5.582087040E0,-4.427179337E0
7.322694382E0,-2.070454407E1,-3.862313271E0,-7.266809940E-1
7.363182351E0,-5.945602417E0,7.415094376E0,2.345013618E-2
7.403670111E0,2.323657513E0,7.196537495E0,2.155892849E0
7.444125476E0,-5.757150650E-1,1.743069172E0,-4.815587997E-1
7.484656153E0,-1.134221077E0,-1.086827564E1,-8.843324184E-1
7.525165841E0,-6.273736954E-1,-5.803731918E0,1.400219202E0
7.565641518E0,1.227586269E0,5.769457817E-1,3.564095497E-1
7.606101934E0,-1.504220009E0,-6.493463516E-1,9.519076347E-1
7.646590163E0,-5.022940636E-1,-1.017143250E0,1.299597025E0
7.687084851E0,-5.323824883E-1,-5.904607773E-1,8.507475853E-1
7.727564851E0,2.055122852E0,8.833308220E0,1.113215446E0
7.768069747E0,-2.146830559E0,3.038740158E-1,8.537812233E-1
7.808567351E0,-5.976715088E-1,-3.261020660E0,1.931689739E0
7.849023913E0,1.560735226E0,1.197240114E0,-1.389307976E-1
7.889522403E0,2.497005463E-2,-3.591112614E0,9.931797981E-1
7.930039278E0,-2.986433983E0,-6.407338142E0,3.146882057E-1
7.970518601E0,2.747058868E0,-4.371012688E0,-2.416181803E0
8.011004122E0,3.730876446E0,-1.927511692E0,-1.533088684E0
8.051446413E0,4.188654900E0,-6.130933762E-3,-1.665173531E0
8.091944226E0,4.233988285E0,1.847279429E0,-1.502675056E0
8.132429434E0,4.121001244E0,3.585974932E0,1.294374466E-1
8.172948080E0,2.746121883E0,2.462806463E0,8.663873672E-1
8.213462820E0,2.027061939E0,2.977967262E-1,2.693119049E-1
8.253902299E0,1.377680302E0,-1.375108242E0,3.312449455E-1
8.294426101E0,4.772872925E-1,-4.678616524E-1,-2.054240704E-1
8.334921361E0,-8.424763680E-1,4.993424416E-1,6.182026863E-2
8.375375424E0,-1.984775543E0,6.084513664E-1,8.302795887E-1
8.415863601E0,-1.149401665E0,-1.528728485E0,1.776164293E0
8.456319747E0,-1.547681808E0,-2.521270275E0,2.447159529E0
8.496854747E0,-2.409086227E0,-8.979568481E-1,2.646329403E0
8.537342299E0,-3.310508251E0,-2.372856140E-1,2.112932920E0
8.577830111E0,-7.802705765E-1,-6.417150497E-1,2.366204739E0
8.618302716E0,6.620311737E-2,-1.198110580E-1,1.016553402E0
8.658790788E0,5.950942039E-1,-2.150487900E-2,3.311007023E-1
8.699279747E0,7.000002861E-1,-4.896311760E-1,8.568778038E-1
8.739770059E0,-1.183180809E-1,-5.287361145E-2,9.451127052E-1
8.780270841E0,-1.599491596E0,-1.114792824E0,1.302537918E0
8.820762872E0,-1.173738003E0,-2.440894604E0,1.682241917E0
8.861230632E0,-3.948245049E-1,-1.862067699E0,8.878197670E-1
8.901718601E0,-1.402277946E-1,-3.011608124E0,-1.918969154E-1
8.942198757E0,-9.847950935E-1,-3.113446236E0,3.270850182E-1
8.982705632E0,-3.772687912E-1,-2.546333790E0,-9.957180023E-1
9.023187403E0,3.885731697E-1,-9.611136913E-1,-2.363846779E0
9.063686101E0,2.314333916E0,-1.084269047E0,-2.978950977E0
9.104177455E0,3.182045460E0,2.076122761E-1,-3.361313105E0
9.144638445E0,3.745215893E0,1.223579288E0,-3.083573341E0
9.185136882E0,3.507766962E0,2.417915583E0,-2.398300648E0
9.225626153E0,3.526448727E0,2.595168352E0,-2.755643845E0
9.266123445E0,3.212985516E0,2.309143066E0,-2.024864197E0
9.306630007E0,1.138834476E0,1.046152592E0,-1.177013874E0
9.347124903E0,3.920817375E-1,-5.367584229E-1,-3.299264908E-1
9.387587663E0,8.897066116E-2,-1.307718754E0,5.542373657E-2
9.428060007E0,-8.227176666E-1,-1.922692299E0,4.634013176E-1
9.468540528E0,-1.661952972E0,-1.754554749E0,7.278790474E-1
9.509038601E0,-1.665178776E0,-4.156875610E-1,8.956794739E-1
9.549543809E0,-1.569908619E0,-8.789510727E-1,1.007180929E0
9.590016153E0,-2.582807064E0,-2.058304310E0,1.363980293E0
9.630492455E0,-2.233807087E0,-8.581991196E-1,1.926884890E0
9.670982559E0,-4.597945213E-1,-9.575853348E-1,1.583394051E0
9.711476622E0,-2.784199715E-1,-1.441756248E0,9.541265965E-1
9.751967559E0,-3.774566650E-1,5.825929642E-1,3.721606731E-1
9.792471518E0,2.636504173E-1,-1.547050476E-1,2.444744110E-2
9.832955320E0,-1.767716408E-1,-1.205852032E0,6.150555611E-1
9.873428288E0,-5.022344589E-1,-1.033941269E0,7.303762436E-2
9.913914851E0,-2.333807468E0,-1.975219727E0,7.817602158E-1
9.954426622E0,-8.067212105E-1,-2.473854065E0,2.691974640E-1
9.994919591E0,-2.601184845E-1,-2.386603832E0,-7.710785866E-1
1.003538610E1,-6.267957687E-1,-2.765472889E0,-5.381011963E-1
1.007587147E1,-2.053108215E-1,-2.724288702E0,-1.750366688E0
1.011633511E1,5.328879356E-1,-1.338932991E0,-2.854474545E0
1.015685824E1,2.412894964E0,-3.428094387E-1,-2.925999641E0
1.019737574E1,3.003636837E0,7.915639877E-1,-2.935636997E0
1.023783886E1,2.873564720E0,1.836715460E0,-2.570063591E0
1.027831980E1,4.442415237E0,3.129818201E0,-3.277418375E0
1.031882766E1,2.558465958E0,2.084028721E0,-2.675837994E0
1.035935157E1,1.666491508E0,1.571403503E0,-1.801666260E0
1.039982042E1,5.004811287E-1,1.277052164E0,-1.280079842E0
1.044024006E1,-5.403795242E-1,6.993722916E-2,-7.213678360E-1
1.048075605E1,-1.236876011E0,-1.538008690E0,-3.191738129E-1
1.052125808E1,-2.918790340E0,-2.913681984E0,7.833862305E-2
1.056174600E1,-2.251782417E0,-2.030207634E0,1.110962868E0
1.060223480E1,-5.419535637E-1,-1.232204437E0,1.579568386E0
1.064266766E1,-9.507608414E-1,2.451086044E-2,1.221754074E0
1.068321308E1,-2.939452648E0,-1.452762127E0,1.073525429E0
1.072369808E1,-3.045705318E0,-1.362305164E0,7.847700119E-1
1.076418152E1,-1.673832893E0,-1.268076897E0,-2.772045135E-1
1.080466376E1,-1.139054298E0,-1.647206783E0,-3.318142891E-1
1.084516209E1,-6.817088127E-1,-1.238551140E-1,-7.195224762E-1
1.088559475E1,-1.411181927E0,-6.684522629E-1,-6.385407448E-1
1.092614720E1,-2.494441509E0,-1.299578190E0,-8.072729111E-1
1.096661766E1,-2.581893444E0,-2.164708614E0,-7.521739006E-1
1.100710574E1,-3.840295315E0,-3.210523605E0,-1.136090279E0
1.104760897E1,-1.428937912E-2,-2.596355438E0,-1.577254295E0
1.108810032E1,-5.700812340E-1,-3.301558018E0,-1.857901573E0
1.112854574E1,9.487824440E-1,-1.989943504E0,-2.733862400E0
1.116903464E1,4.559850693E-1,-1.081900597E0,-3.231578827E0
1.120956615E1,7.277836800E-1,-1.104758978E0,-3.232728958E0
1.125005501E1,1.863184452E0,1.374104023E-1,-3.467816353E0
1.129053787E1,2.873654366E0,1.457869411E0,-3.723950863E0
1.133099329E1,2.808593035E0,2.641468048E0,-3.554075718E0
1.137148131E1,2.037152767E0,2.220664501E0,-3.171309948E0
1.141197037E1,1.393294096E0,1.678541422E0,-2.747686863E0
1.145245839E1,5.602865219E-1,9.006891251E-1,-2.182694912E0
1.149297855E1,-1.032768250E0,-3.908829689E-1,-1.067040920E0
1.153344261E1,-2.218211651E0,-1.365022182E0,-4.517178535E-1
1.157396912E1,-2.072914600E0,-2.097373962E0,-2.047619820E-1
1.161443240E1,-2.995560646E0,-2.949974060E0,4.789400101E-2
1.165492074E1,-2.337733030E0,-2.671178818E0,5.648479462E-1
1.169541246E1,-2.411583424E0,-9.777398109E-1,7.286233902E-1
1.173591350E1,-3.404892921E0,-1.628299713E0,1.294201851E0
1.177639558E1,-2.535313129E0,-1.938070774E0,1.604397297E0
1.181687048E1,-1.432197571E0,-9.014072418E-1,2.338371277E-1
1.185734251E1,-7.620525360E-1,-1.376327991E0,8.630943298E-2
1.189783084E1,-1.090644360E0,-1.370240211E0,-6.924366951E-1
1.193833235E1,-1.776918411E0,-6.446805000E-1,-1.398398876E0
1.197885173E1,-2.624411583E0,-1.835213184E0,-5.374035835E-1
1.201933074E1,-2.428450584E0,-2.875572681E0,-1.223649979E0
1.205981912E1,-8.305077553E-1,-2.501157761E0,-7.176184654E-1
1.210028459E1,-1.306047440E-1,-2.853876591E0,-1.370469570E0
1.214073313E1,3.381357193E-1,-2.574325085E0,-1.503554344E0
1.218128751E1,4.806032181E-1,-1.707201958E0,-2.430275917E0
1.222177589E1,5.905261040E-1,-8.182280064E-1,-3.029796600E0
1.226225240E1,1.234513283E0,-1.205054522E0,-2.721008778E0
1.230273084E1,2.410391569E0,1.103061557E0,-2.906383991E0
1.234323813E1,2.779509783E0,1.770889640E0,-3.987609386E0
1.238370943E1,3.712601662E0,3.032046795E0,-3.709872484E0
1.242418652E1,2.837726593E0,2.666456223E0,-3.268009186E0
1.246466683E1,1.825337410E-1,8.131568432E-1,-2.037467003E0
1.250517522E1,-1.867174149E0,-2.571673393E-1,-1.256674290E0
1.254568214E1,-1.742725849E0,-1.589949608E0,-2.278351784E-1
1.258616261E1,-1.412745476E0,-2.128337383E0,-1.127585411E0
1.262666647E1,-2.197281361E0,-2.092163563E0,4.957666397E-1
1.266714673E1,-2.760049343E0,-2.101671696E0,1.284011841E0
1.270761511E1,-3.083548307E0,-1.771936893E0,1.144678116E0
1.274809522E1,-2.516453028E0,-2.685781956E0,1.954906940E0
1.278858475E1,-1.609645367E0,-1.988222122E0,1.485595226E0
1.282908235E1,-8.413796425E-1,-5.573477745E-1,1.631579399E-1
1.286957350E1,-1.098380089E-1,-2.977342606E-1,-4.079456329E-1
1.291005522E1,-6.595149040E-1,-1.877832413E-1,-1.211641788E0
1.295053907E1,-1.939270020E0,-6.477556229E-1,-7.579445839E-1
1.299104558E1,-2.269072056E0,-1.219326973E0,-8.280949593E-1
1.303153381E1,-2.403110027E0,-1.628601074E0,-4.079995155E-1
1.307202183E1,-4.555859566E-1,-2.464589119E0,-1.331912518E0
1.311249360E1,1.313928604E0,-2.266134739E0,-4.370784760E-1
1.315300735E1,-1.457901001E0,-2.952881336E0,-5.591340065E-1
1.319347964E1,2.651200294E-1,-2.066146612E0,-1.359485149E0
1.323394261E1,-2.125892639E-1,-3.346978188E0,-2.064478397E0
1.327444287E1,1.477502823E0,-6.087825298E-1,-4.061182499E0
1.331493454E1,5.340030670E0,2.954473019E0,-3.244257450E0
1.335541553E1,3.878353596E0,1.872127056E0,-2.626467228E0
1.339590131E1,3.564219475E0,2.574240446E0,-3.104242325E0
1.343635454E1,3.191138506E0,2.530331373E0,-3.035783291E0
1.347686324E1,2.970179081E0,1.763614655E0,-1.439041138E0
1.351737131E1,2.544083595E-1,1.472549438E-1,6.115474701E-1
1.355786095E1,-2.215661049E0,-1.560454369E0,1.763730526E0
1.359835443E1,-2.482995033E0,-1.548135757E0,6.383833885E-1
1.363884584E1,-1.360576630E0,-1.395965099E0,-3.174152374E-1
1.367933220E1,-9.478073120E-1,-5.923752785E-1,7.424287796E-1
1.371982266E1,-2.551895618E0,-1.006267548E0,1.211182117E0
1.376031662E1,-2.998614788E0,-1.527678490E0,2.326903105E0
1.380077761E1,-1.625080109E0,-2.134734154E0,2.618255854E0
1.384125464E1,8.330714703E-1,-1.618081093E0,2.623703480E0
1.388174428E1,5.211739540E-1,-6.431665421E-1,1.163353682E0
1.392220188E1,6.207842827E-1,1.559934616E-1,-1.150128841E-1
1.396274740E1,8.029589653E-1,3.832321167E-1,-9.522335529E-1
1.400327350E1,-2.282506466E0,-1.281558990E0,1.181233883E0
1.404370870E1,-2.441869736E0,-1.839729786E0,8.853297234E-1
1.408420459E1,-4.539184570E-1,-2.195044518E0,7.068004608E-1
1.412467371E1,-8.525762558E-1,-3.416951656E0,9.050788879E-1
1.416517980E1,1.545601368E0,-2.750458241E0,-4.600429535E-1
1.420568542E1,2.311834812E0,-1.582164764E0,-1.103272915E0
1.424615631E1,1.374635220E0,-1.904693604E0,-1.264358521E0
1.428666417E1,1.546980381E0,-9.503781796E-1,-1.659199238E0
1.432711959E1,4.198876381E0,1.163642764E0,-2.761399508E0
1.436763553E1,4.323796272E0,2.103569508E0,-2.228056431E0
1.440810126E1,4.353216648E0,2.794681311E0,-2.280704737E0
1.444854626E1,3.643975019E0,2.483070612E0,-1.932401657E0
1.448909204E1,2.268835545E0,2.030294418E0,-1.156392097E0
1.452961438E1,1.100848198E0,9.508552551E-1,2.046489716E-2
1.457005423E1,-5.880479813E-1,-6.388449669E-1,5.935573578E-1
1.461056303E1,-1.420859337E0,-9.411902428E-1,1.281188965E0
1.465105152E1,-2.215911865E0,-1.064823627E0,2.259707928E0
1.469149371E1,-1.839664936E0,-1.305352211E0,1.366162062E0
1.473199329E1,-1.751602173E0,-8.993263245E-1,1.249285460E0
1.477248173E1,-3.161026478E0,-1.217320442E0,1.559396505E0
1.481297595E1,-3.704752922E-1,-6.388592720E-1,2.078014135E0
1.485350891E1,-1.493844509E0,-8.669743538E-1,5.407133102E-1
1.489392230E1,-6.642508507E-1,-8.766164780E-1,1.559939384E-1
1.493443636E1,-1.039705753E0,-1.103769779E0,3.474688530E-1
1.497493839E1,-1.872557163E0,-9.003224373E-1,3.030357361E-1
1.501542964E1,-3.097835541E0,-1.255290508E0,-3.805780411E-2
1.505592110E1,-2.668119431E0,-1.835875511E0,-9.004859924E-1
1.509638735E1,-1.459039688E0,-2.491645813E0,-7.460503578E-1
1.513684407E1,7.568249702E-1,-2.634638786E0,-4.181303978E-1
1.517739053E1,1.764234543E0,-2.546243191E0,-1.005093575E0
1.521788433E1,1.478856564E0,-1.626194715E0,-9.636378288E-1
1.525834183E1,2.028101921E0,-1.878655434E0,-2.023578167E0
1.529886782E1,3.042579651E0,-4.112272263E-1,-1.843014240E0
1.533935496E1,3.759178638E0,4.989678860E-1,-2.199842930E0
1.537982365E1,5.134054184E0,2.333867311E0,-2.381377220E0
1.542032011E1,4.046077728E0,2.273427486E0,-2.079962730E0
1.546074548E1,3.605211973E0,2.181651354E0,-1.358111382E0
1.550126933E1,2.899639368E0,1.366433144E0,-1.049446583E0
1.554175714E1,2.484091759E0,3.545975685E-1,-2.670755386E-1
1.558226798E1,-4.630289078E-1,-1.691932678E0,1.222466707E0
1.562270365E1,-1.859603882E0,-1.409678936E0,2.318323851E0
1.566322381E1,-2.005430698E0,-1.904509544E0,1.991488457E0
1.570372459E1,-2.282228470E0,-1.158092022E0,2.214672089E0
1.574420282E1,-1.880172729E0,-8.789148331E-1,1.407702446E0
1.578470756E1,-2.443618774E0,-5.779814720E-1,2.584611654E0
1.582518834E1,-2.150399208E0,-1.024155617E0,1.934077263E0
1.586565006E1,-8.206477165E-1,1.621994972E-1,2.221122503E0
1.590613725E1,9.400367737E-3,-4.217281342E-1,6.149387360E-1
1.594665308E1,6.208992004E-2,-2.904944420E-1,1.249382496E-1
1.598712464E1,-1.596968651E0,-1.212991714E0,1.177844048E0
