Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.0,-2.393121719,5.952744484,7.809275627,2024-06-04 16:15:10.000000
0.009793966,-2.460120678,5.998208046,10.56161976,2024-06-04 16:15:10.009794
0.049793966,-2.088934183,6.132505417,11.59412289,2024-06-04 16:15:10.049794
0.089793966,-2.510370016,6.115755558,6.99003315,2024-06-04 16:15:10.089794
0.129793966,-2.510370016,6.115755558,6.99003315,2024-06-04 16:15:10.129794
0.169793966,-1.811067581,6.436692715,7.642974854,2024-06-04 16:15:10.169794
0.209793966,-1.520040631,6.704988003,7.105187893,2024-06-04 16:15:10.209794
0.249793966,-0.7953144312,6.792325974,7.71475935,2024-06-04 16:15:10.249794
0.289793966,-0.6251249313,6.838088989,5.969494343,2024-06-04 16:15:10.289794
0.329793966,-1.336690545,6.509674072,7.391428947,2024-06-04 16:15:10.329794
0.369793966,-0.1256231815,6.059524059,7.568498135,2024-06-04 16:15:10.369794
0.409793966,0.1414756328,7.017550468,6.156433582,2024-06-04 16:15:10.409794
0.449793966,-1.924726725,4.315455437,7.36151886,2024-06-04 16:15:10.449794
0.489793966,-2.391925335,5.521737576,9.772586823,2024-06-04 16:15:10.489794
0.529793966,-0.1905284971,1.84456718,8.725727081,2024-06-04 16:15:10.529794
0.569793966,1.994118571,0.1438684613,14.05932808,2024-06-04 16:15:10.569794
0.609793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.609794
0.649793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.649794
0.689793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.689794
0.729793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.729794
0.769793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.769794
0.809793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.809794
0.849793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.849794
0.889793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.889794
0.929793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.929794
0.969793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:10.969794
1.009793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:11.009794
1.049793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:11.049794
1.089793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:11.089794
1.129793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:11.129794
1.169793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:11.169794
1.209793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:11.209794
1.249793966,5.264209747,-1.669592023,21.35833549,2024-06-04 16:15:11.249794
1.289793966,1.430010676,6.017350674,7.2535429,2024-06-04 16:15:11.289794
1.329793966,1.500898004,5.841478348,7.873881817,2024-06-04 16:15:11.329794
1.369793966,1.500898004,5.841478348,7.873881817,2024-06-04 16:15:11.369794
1.409793966,1.425225019,4.628017902,10.70668507,2024-06-04 16:15:11.409794
1.449793966,2.126022816,5.073681355,10.66481018,2024-06-04 16:15:11.449794
1.489793966,2.966800928,5.755336761,9.750752449,2024-06-04 16:15:11.489794
1.529793966,2.20618248,5.643771172,8.845368385,2024-06-04 16:15:11.529794
1.569793966,2.716451883,5.707180977,8.01416111,2024-06-04 16:15:11.569794
1.609793966,2.482852697,5.288137913,8.186743736,2024-06-04 16:15:11.609794
1.649793966,1.824228168,4.998307228,8.376973152,2024-06-04 16:15:11.649794
1.689793966,2.797807932,5.36111927,7.307381153,2024-06-04 16:15:11.689794
1.729793966,3.405285835,5.217250824,7.616354465,2024-06-04 16:15:11.729794
1.769793966,2.501995087,5.2737813,5.798407555,2024-06-04 16:15:11.769794
1.809793966,3.247060299,5.760122299,6.678667068,2024-06-04 16:15:11.809794
1.849793966,3.92392993,6.166004658,6.937391281,2024-06-04 16:15:11.849794
1.889793966,2.261217356,5.846263885,6.291927338,2024-06-04 16:15:11.889794
1.929793966,3.201596737,5.896512985,7.544569969,2024-06-04 16:15:11.929794
1.969793966,2.486441851,5.974279881,6.541976929,2024-06-04 16:15:11.969794
2.009793966,2.537887573,5.793622017,7.523034573,2024-06-04 16:15:12.009794
2.049793966,2.387139797,5.49421978,8.374580383,2024-06-04 16:15:12.049794
