Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Datetime
23.43245952,52.34173479,4.88233384,-1.997948768,3.710000038,85.80000305,4.910531998,4.513373375,2024-06-04 16:15:33.432460
24.43281494,52.34174005,4.88240332,-2.298621705,4.53000021,83.19999695,4.542724133,4.404515743,2024-06-04 16:15:34.432815
25.43084442,52.34174582,4.88248119,-3.061569382,4.71999979,80.80000305,4.526524544,4.30686903,2024-06-04 16:15:35.430844
26.43601962,52.34175235,4.88255809,-3.08477045,4.639999866,83.30000305,4.585588455,4.32950449,2024-06-04 16:15:36.436020
27.43228832,52.34175028,4.88263751,-4.595225851,4.909999847,89.30000305,4.137372017,4.001276493,2024-06-04 16:15:37.432288
28.43472259,52.34174728,4.88271527,-3.798493575,4.559999943,93.5,4.070789814,3.862429857,2024-06-04 16:15:38.434723
29.44033837,52.34173527,4.8827927,-3.194767357,4.900000095,101.5999985,3.938954592,3.660541534,2024-06-04 16:15:39.440338
30.4352177,52.34171755,4.88286651,-2.543565916,4.730000019,107.8000031,3.803687811,3.57064867,2024-06-04 16:15:40.435218
31.43785499,52.34169427,4.88293496,-2.547038477,4.639999866,115.5,3.869920969,3.604725361,2024-06-04 16:15:41.437855
32.43262389,52.34166615,4.88299796,-1.100264643,4.550000191,120.4000015,3.794475317,3.577453375,2024-06-04 16:15:42.432624
33.43637962,52.34163589,4.88305825,-0.8687053424,4.690000057,124.5999985,3.886084557,3.782482386,2024-06-04 16:15:43.436380
34.43353816,52.34160145,4.88311988,-1.960454391,5.079999924,127.6999969,3.830528021,3.714733601,2024-06-04 16:15:44.433538
35.43290618,52.34156673,4.88317737,-0.9886075782,4.880000114,129.5,3.790092468,3.460050583,2024-06-04 16:15:45.432906
36.4335142,52.34153371,4.88323201,-1.492651117,4.730000019,130.8000031,3.790092468,3.343074799,2024-06-04 16:15:46.433514
37.43350004,52.34150154,4.88328362,-0.6612459768,4.590000153,131.8999939,3.996309519,3.528502464,2024-06-04 16:15:47.433500
38.43199337,52.34146995,4.88333115,-0.5878379657,4.409999847,132.6999969,4.286022186,3.673887014,2024-06-04 16:15:48.431993
39.43341827,52.34144001,4.88338265,-1.481161191,4.75,130.5,4.013700485,3.498837948,2024-06-04 16:15:49.433418
40.42931446,52.34141624,4.88344067,-3.42519219,4.239999771,126.0,4.185332298,3.765792131,2024-06-04 16:15:50.429314
41.43137014,52.34139314,4.88349587,-3.302085191,4.059999943,122.4000015,4.482046604,3.885305405,2024-06-04 16:15:51.431370
42.43179019,52.34137114,4.88355571,-3.966693706,4.079999924,116.9000015,4.527637959,4.012132645,2024-06-04 16:15:52.431790
43.43248613,52.34134723,4.88362481,-2.605054486,4.710000038,113.9000015,4.32080698,3.885288954,2024-06-04 16:15:53.432486
44.42943639,52.34132656,4.88369946,-2.850341107,4.929999828,110.8000031,4.322558403,3.92309165,2024-06-04 16:15:54.429436
45.43372415,52.34130991,4.88377466,-2.154215495,4.900000095,104.6999969,4.47172308,3.761300087,2024-06-04 16:15:55.433724
46.4326542,52.34129803,4.88384259,-0.6567567591,4.110000134,101.5999985,4.963168144,3.897645473,2024-06-04 16:15:56.432654
47.43451363,52.34128928,4.88390392,0.06860787789,3.930000067,99.90000153,4.405561447,3.781602621,2024-06-04 16:15:57.434514
48.4314866,52.34127671,4.88396836,0.9873893213,4.289999962,108.0999985,4.268743992,3.808380842,2024-06-04 16:15:58.431487
49.43018535,52.34126421,4.88403605,1.164473509,4.590000153,104.8000031,4.261968136,3.831381559,2024-06-04 16:15:59.430185
50.43140587,52.34125038,4.88410107,1.392518644,4.550000191,112.0999985,4.287017822,4.007769108,2024-06-04 16:16:00.431406
51.43094519,52.3412323,4.88416841,3.57148685,4.989999771,110.6999969,4.293217182,4.176166534,2024-06-04 16:16:01.430945
52.43089722,52.34121039,4.88423587,3.210288589,4.639999866,114.4000015,4.388119698,4.422977448,2024-06-04 16:16:02.430897
53.43113644,52.34119288,4.88429371,2.701691114,3.769999981,115.0999985,4.466562271,4.668857098,2024-06-04 16:16:03.431136
54.43061638,52.34117862,4.88435557,2.921372012,4.179999828,109.3000031,4.574503422,4.951229572,2024-06-04 16:16:04.430616
55.42892331,52.34116212,4.88442058,3.990538862,4.130000114,108.8000031,4.748911381,5.135554314,2024-06-04 16:16:05.428923
56.43365097,52.34115223,4.88448041,3.071491848,4.019999981,105.1999969,5.206347942,5.39269495,2024-06-04 16:16:06.433651
57.43266347,52.34115275,4.88454973,3.269225214,4.579999924,87.90000153,5.104033947,5.380228996,2024-06-04 16:16:07.432663
58.43155966,52.34115429,4.88461459,1.956947695,3.839999914,92.59999847,5.21935606,5.550803661,2024-06-04 16:16:08.431560
59.43244263,52.34115042,4.88467957,3.812570329,3.680000067,94.59999847,5.251515388,5.433868885,2024-06-04 16:16:09.432443
60.43085612,52.34113977,4.88475592,3.077003398,4.460000038,94.90000153,4.790047646,5.298046589,2024-06-04 16:16:10.430856
61.4325356,52.34112653,4.88484504,3.823434767,5.099999905,100.0999985,4.647880554,5.173277855,2024-06-04 16:16:11.432536
62.4317469,52.34111845,4.88493856,4.10198043,5.909999847,92.80000305,4.591713905,5.080433846,2024-06-04 16:16:12.431747
63.43696253,52.34111152,4.88503745,4.006019077,6.25,94.5,4.663217068,5.183166027,2024-06-04 16:16:13.436963
64.43251128,52.34110219,4.88513656,5.000203389,5.900000095,94.69999695,4.471474648,4.943885803,2024-06-04 16:16:14.432511
65.43222675,52.34109268,4.88523077,5.580871453,5.590000153,95.80000305,4.739593983,4.91394043,2024-06-04 16:16:15.432227
66.43282424,52.34108393,4.88531325,6.100254564,4.510000229,96.19999695,4.389626026,4.696089268,2024-06-04 16:16:16.432824
67.43244461,52.34107736,4.88538731,6.507148127,3.829999924,89.30000305,4.430243969,4.759523392,2024-06-04 16:16:17.432445
68.43251586,52.3410655,4.88547716,6.924663402,4.489999771,93.59999847,4.513694286,4.791136265,2024-06-04 16:16:18.432516
69.42988143,52.34104844,4.88556975,7.424692444,4.960000038,104.6999969,4.570950985,4.747173309,2024-06-04 16:16:19.429881
70.42947435,52.34103589,4.88564902,6.023414055,4.760000229,101.0,4.756302357,4.727209568,2024-06-04 16:16:20.429474
71.43355721,52.34102824,4.88572659,5.288645509,4.739999771,94.80000305,4.638570786,4.802325249,2024-06-04 16:16:21.433557
72.42803956,52.34101671,4.88580981,5.436076878,5.059999943,98.59999847,4.636134148,4.756121635,2024-06-04 16:16:22.428040
73.42837237,52.34100592,4.8858798,5.712835199,4.639999866,101.1999969,10.46326256,4.704066277,2024-06-04 16:16:23.428372
74.42975096,52.34100469,4.88595972,5.14537442,5.0,88.80000305,10.40479946,4.775642395,2024-06-04 16:16:24.429751
75.42852705,52.34100149,4.88603683,6.003080149,4.5,96.30000305,10.42118454,4.697580814,2024-06-04 16:16:25.428527
76.43038023,52.34099732,4.88611514,5.276678752,4.730000019,95.90000153,10.4185648,4.693980694,2024-06-04 16:16:26.430380
77.42858711,52.34099558,4.88619461,4.943103715,4.590000153,90.80000305,10.48592949,4.756049633,2024-06-04 16:16:27.428587
78.43012289,52.34099445,4.88627625,4.326571798,4.820000172,91.09999847,10.80576611,4.970131874,2024-06-04 16:16:28.430123
79.42920528,52.34099958,4.88636089,5.416471332,4.730000019,88.80000305,11.24338627,5.098573685,2024-06-04 16:16:29.429205
80.43119736,52.34099366,4.88643515,4.923890826,4.230000019,96.0,10.88049698,5.180678368,2024-06-04 16:16:30.431197
81.43194335,52.34098872,4.8864993,5.850068112,3.980000019,98.40000153,10.92554283,5.207612991,2024-06-04 16:16:31.431943
82.430727,52.34098735,4.88657984,5.073745186,4.730000019,92.90000153,10.80338287,5.142491817,2024-06-04 16:16:32.430727
83.43079012,52.34098664,4.88665553,5.910335449,4.239999771,91.59999847,10.87742424,5.17125082,2024-06-04 16:16:33.430790
84.42832361,52.34098147,4.88674007,4.733801936,5.010000229,94.80000305,10.76193905,5.120495319,2024-06-04 16:16:34.428324
85.4364533,52.34097484,4.88682514,5.002579167,5.239999771,96.09999847,10.67522526,4.952245712,2024-06-04 16:16:35.436453
86.4313695,52.34096734,4.88690227,4.778735871,4.630000114,96.59999847,10.82866573,4.998293877,2024-06-04 16:16:36.431370
87.43093382,52.34095636,4.88697449,5.557875571,4.190000057,99.80000305,10.60826302,4.826847076,2024-06-04 16:16:37.430934
88.43125835,52.34094446,4.8870405,6.867833164,3.920000076,101.0,10.44682598,4.515985489,2024-06-04 16:16:38.431258
89.42877148,52.34092849,4.88710444,6.711597304,4.03000021,102.9000015,10.49280548,4.476802826,2024-06-04 16:16:39.428771
90.42909241,52.34092015,4.88716662,5.760205184,3.579999924,96.0,10.3793993,4.307912827,2024-06-04 16:16:40.429092
91.43309861,52.3409065,4.8872332,4.090668447,3.029999971,91.69999695,10.2938633,4.190546989,2024-06-04 16:16:41.433099
92.43177746,52.34091219,4.88730662,3.959065753,3.680000067,74.40000153,10.17076015,4.082643032,2024-06-04 16:16:42.431777
93.42718903,52.34092312,4.8873758,4.139418705,3.809999943,79.40000153,10.16795158,4.060747623,2024-06-04 16:16:43.427189
94.43082684,52.34093038,4.88744277,5.109315992,3.920000076,84.80000305,10.27538586,4.04240036,2024-06-04 16:16:44.430827
95.4264508,52.34094114,4.88752417,6.087954522,4.659999847,85.40000153,10.16882992,4.059298515,2024-06-04 16:16:45.426451
96.4267197,52.3409487,4.88760886,7.218384858,4.630000114,86.80000305,10.18500805,3.987165689,2024-06-04 16:16:46.426720
97.42712444,52.34095055,4.88768734,7.635668809,4.5,87.19999695,10.16787434,4.143648624,2024-06-04 16:16:47.427124
98.4340422,52.34095139,4.88776507,8.088595436,4.489999771,87.90000153,10.31233692,4.552419186,2024-06-04 16:16:48.434042
99.42955543,52.34095217,4.8878387,8.57600449,4.389999866,82.09999847,10.30953121,4.761751652,2024-06-04 16:16:49.429555
100.4271695,52.34096567,4.88791325,9.7970746,4.71999979,72.40000153,10.22395229,4.573721409,2024-06-04 16:16:50.427170
101.4264781,52.34098393,4.88797289,9.150528129,4.019999981,68.0,10.49329567,4.881697178,2024-06-04 16:16:51.426478
102.4265523,52.34100852,4.88801776,7.673781924,3.569999933,53.40000153,10.47317982,5.198731899,2024-06-04 16:16:52.426552
103.4310576,52.34103235,4.88805748,8.494272905,3.50999999,51.29999924,10.59846687,5.36250782,2024-06-04 16:16:53.431058
104.4322208,52.34104549,4.88809739,9.019888069,3.089999914,62.5,10.87487984,5.696938038,2024-06-04 16:16:54.432221
105.4319615,52.34105402,4.88815034,9.262789364,3.289999962,71.80000305,11.14505672,5.959284306,2024-06-04 16:16:55.431961
106.4287576,52.34105601,4.88822555,9.305620955,4.019999981,87.09999847,10.8604517,6.041175842,2024-06-04 16:16:56.428758
107.4284525,52.34105317,4.88829741,10.18255025,4.260000229,87.5,11.10875607,6.538266182,2024-06-04 16:16:57.428453
108.4316987,52.3410506,4.88836462,9.650663791,3.869999886,90.0,11.46016693,6.725494862,2024-06-04 16:16:58.431699
109.4266269,52.34104434,4.8884476,9.00153263,4.869999886,93.40000153,11.02591896,6.494443417,2024-06-04 16:16:59.426627
110.4268648,52.34103611,4.88852544,7.791604725,4.75,94.69999695,10.90794373,6.294499874,2024-06-04 16:17:00.426865
111.4267334,52.34102429,4.88860315,7.828864061,4.730000019,96.80000305,11.02149677,6.499919415,2024-06-04 16:17:01.426733
112.4280339,52.34101841,4.88867938,7.134319408,4.650000095,95.69999695,11.08751678,6.539645672,2024-06-04 16:17:02.428034
113.433659,52.34101818,4.88875573,6.938317953,4.659999847,89.80000305,10.91126156,6.313744545,2024-06-04 16:17:03.433659
114.4320671,52.34101668,4.88883157,7.043889121,4.800000191,93.5,10.96246338,6.274616241,2024-06-04 16:17:04.432067
115.427222,52.34101891,4.88890409,7.35533523,4.650000095,94.69999695,11.17457104,6.597276688,2024-06-04 16:17:05.427222
116.4283547,52.34101786,4.8889755,7.383817089,4.630000114,94.09999847,11.24852562,6.838839054,2024-06-04 16:17:06.428355
117.4272302,52.34101167,4.88904775,7.008727723,4.639999866,94.09999847,11.21135044,6.884963512,2024-06-04 16:17:07.427230
118.43177,52.34100976,4.88911607,7.057287163,4.559999943,93.09999847,11.30182648,6.864653111,2024-06-04 16:17:08.431770
119.4271789,52.3410064,4.88918355,6.71753841,4.409999847,93.80000305,11.14699078,6.621060371,2024-06-04 16:17:09.427179
120.4261974,52.34100665,4.88925034,6.583360762,4.28000021,85.69999695,11.11312771,6.426475048,2024-06-04 16:17:10.426197
121.43194,52.34101039,4.88930754,7.855859787,3.829999924,82.69999695,11.51119709,6.519489765,2024-06-04 16:17:11.431940
122.4325954,52.34101296,4.88935795,9.036983636,3.599999905,85.0,11.18728065,6.250971794,2024-06-04 16:17:12.432595
123.4331814,52.34101395,4.8894181,9.333955568,4.079999924,85.19999695,11.00890541,6.010278225,2024-06-04 16:17:13.433181
124.43863,52.34101599,4.88948303,10.12592684,4.239999771,92.30000305,10.92394733,6.016162395,2024-06-04 16:17:14.438630
125.4303485,52.34102052,4.88954649,10.60082315,4.190000057,87.5,10.95517731,5.939371586,2024-06-04 16:17:15.430348
126.4274584,52.34102221,4.88960737,10.80203233,4.190000057,88.0,11.09896183,6.030617714,2024-06-04 16:17:16.427458
127.4285354,52.34102372,4.88965967,11.47802881,3.579999924,89.5,11.44945431,5.861446381,2024-06-04 16:17:17.428535
128.4299436,52.34102123,4.88971824,13.55770977,4.159999847,92.19999695,10.8259201,5.720481873,2024-06-04 16:17:18.429944
129.4312857,52.34101875,4.88977533,15.00115943,3.779999971,99.30000305,10.8201561,5.786174297,2024-06-04 16:17:19.431286
130.4294581,52.34102227,4.88982766,15.98514216,3.329999924,94.0,10.89734459,5.709735394,2024-06-04 16:17:20.429458
131.4276121,52.34102615,4.88987521,16.5987003,3.230000019,95.69999695,11.01052475,5.777645588,2024-06-04 16:17:21.427612
132.4292268,52.34101586,4.88995906,18.87912938,4.889999866,100.5,10.71156311,5.65037632,2024-06-04 16:17:22.429227
133.4280583,52.34100821,4.89002426,20.67279612,3.730000019,101.3000031,10.60001945,5.451610088,2024-06-04 16:17:23.428058
134.428128,52.34100452,4.89006476,20.07332683,2.0,102.8000031,10.50912476,5.352030754,2024-06-04 16:17:24.428128
135.4313288,52.34100522,4.89009466,20.7563894,1.440000057,114.9000015,10.24689102,4.792716503,2024-06-04 16:17:25.431329
136.4293876,52.34100766,4.89011747,21.29388152,1.50999999,105.5,10.25175762,4.804264545,2024-06-04 16:17:26.429388
137.4264626,52.34100799,4.89013746,22.02631532,1.519999981,100.0,10.24246025,4.766588688,2024-06-04 16:17:27.426463
138.4279442,52.34100315,4.89017652,20.54250521,2.680000067,104.4000015,10.2362299,4.758118153,2024-06-04 16:17:28.427944
139.4281884,52.34099382,4.89022527,20.34415574,3.109999895,105.0,10.39815426,4.762766838,2024-06-04 16:17:29.428188
140.4336773,52.34098231,4.89027965,20.51201737,3.380000114,102.6999969,10.52395821,4.882008076,2024-06-04 16:17:30.433677
141.4297929,52.34097931,4.89033402,22.01033533,3.49000001,95.0,10.79903126,5.10926342,2024-06-04 16:17:31.429793
142.4386873,52.34098264,4.89038132,21.6600864,2.859999895,89.30000305,10.65053749,5.23244381,2024-06-04 16:17:32.438687
143.4292105,52.34099141,4.8904857,21.80255367,3.869999886,79.19999695,11.11610031,5.444462299,2024-06-04 16:17:33.429211
144.4288022,52.34099365,4.8905479,21.34488987,3.599999905,75.5,11.34158039,5.604079723,2024-06-04 16:17:34.428802
145.4269714,52.3410061,4.89060736,20.71176284,3.529999971,78.80000305,10.73314953,5.391070843,2024-06-04 16:17:35.426971
146.4289421,52.34102309,4.8906639,19.32656535,3.74000001,65.09999847,10.43836784,4.884412766,2024-06-04 16:17:36.428942
147.4282135,52.34101682,4.89071051,18.91459592,3.190000057,67.90000153,10.48155403,4.993992805,2024-06-04 16:17:37.428213
148.4268309,52.34100097,4.89078439,18.46881514,4.119999886,99.0,10.37066078,4.816857338,2024-06-04 16:17:38.426831
149.4279668,52.34099704,4.89083998,17.75619499,3.99000001,92.19999695,10.33400917,4.756155491,2024-06-04 16:17:39.427967
150.4269109,52.34099677,4.89089822,16.46698241,4.28000021,90.80000305,10.48585224,4.7713871,2024-06-04 16:17:40.426911
151.4295229,52.34099138,4.89096201,15.65084928,4.360000134,95.0,10.37226009,4.740108013,2024-06-04 16:17:41.429523
152.4306942,52.34099073,4.8910286,15.47406771,4.21999979,92.40000153,10.27316284,4.549282551,2024-06-04 16:17:42.430694
153.4289282,52.34099398,4.89109471,15.07329234,4.269999981,91.0,10.23996449,4.500210762,2024-06-04 16:17:43.428928
154.4290516,52.34099881,4.89116096,13.62460669,4.409999847,92.5,10.24136353,4.425523281,2024-06-04 16:17:44.429052
155.4294466,52.34100058,4.89122693,13.31922711,4.449999809,93.90000153,10.19038391,4.208002567,2024-06-04 16:17:45.429447
156.4294728,52.34099838,4.89129779,12.17900585,4.53000021,93.40000153,10.21406078,4.287103176,2024-06-04 16:17:46.429473
157.4288088,52.34099897,4.89136591,11.07534703,4.349999905,88.5,10.1990118,4.275020599,2024-06-04 16:17:47.428809
158.4281759,52.34099856,4.89143177,9.575994576,4.130000114,88.0,10.18417168,4.265027046,2024-06-04 16:17:48.428176
159.4272165,52.34099625,4.89149119,8.775549322,3.920000076,95.09999847,10.11444664,4.178010464,2024-06-04 16:17:49.427216
160.4272615,52.34098687,4.89155241,8.305356348,3.910000086,97.90000153,10.09180164,4.121986866,2024-06-04 16:17:50.427261
161.4277516,52.34098237,4.8916114,8.276331095,3.720000029,94.40000153,10.08973312,4.141679287,2024-06-04 16:17:51.427752
162.4276325,52.34097937,4.8916716,8.887018126,3.819999933,92.40000153,10.07973003,4.137503624,2024-06-04 16:17:52.427632
163.4272638,52.34098167,4.89173048,8.27407907,4.079999924,79.09999847,10.07214832,4.138908386,2024-06-04 16:17:53.427264
164.4251131,52.34098744,4.89176985,8.488831477,3.059999943,74.0,10.50137997,3.89269042,2024-06-04 16:17:54.425113
165.4286036,52.34100172,4.8918057,9.194560679,3.099999905,58.0,10.67766666,3.831600666,2024-06-04 16:17:55.428604
166.426452,52.34100917,4.89188066,9.227939387,4.21999979,74.90000153,11.09952831,4.168289185,2024-06-04 16:17:56.426452
167.4288718,52.34104645,4.8919019,8.710242977,3.640000105,40.40000153,11.00906372,4.297343731,2024-06-04 16:17:57.428872
168.4301514,52.34109123,4.89190129,8.276590034,3.970000029,16.29999924,10.58266068,4.155241966,2024-06-04 16:17:58.430151
169.430469,52.34113688,4.89191884,6.99700147,3.859999895,9.399999619,10.15732002,3.667197466,2024-06-04 16:17:59.430469
170.4300015,52.3411685,4.89193847,7.096727785,3.630000114,9.600000381,10.03626823,3.539276361,2024-06-04 16:18:00.430002
171.4283646,52.34120486,4.89194742,7.07432332,4.349999905,5.199999809,10.32059097,3.638813019,2024-06-04 16:18:01.428365
172.4295945,52.34124178,4.89194783,6.157444533,3.650000095,359.3999939,10.36488914,3.806650877,2024-06-04 16:18:02.429595
173.4275159,52.34128219,4.89194743,5.21786513,4.619999886,0.8999999762,3.917073011,3.523992062,2024-06-04 16:18:03.427516
