"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.446412038E0,7.021343708E-1,2.914772034E-1,-3.447256088E-1
1.487212611E0,6.680798531E-1,1.915421486E-1,-2.848834991E-1
1.527776256E0,7.603681087E-1,4.219133854E-1,-1.032455444E0
1.568261256E0,-3.840255737E-1,2.804923058E-1,2.705564499E-1
1.608760163E0,-4.316873550E-1,5.602221489E-1,2.089748383E0
1.649189590E0,7.891383171E-1,1.333055019E0,2.199077606E-2
1.689346621E0,4.785346985E-2,5.354113579E-1,9.421496391E-1
1.729520215E0,-2.901806831E-1,-1.115996838E-1,9.214835167E-1
1.769860371E0,-4.031534195E-1,-4.456430674E-1,7.527079582E-1
1.811072454E0,6.682128906E-1,-2.157120705E-1,4.262199402E-1
1.851580267E0,9.158453941E-1,1.865415573E-1,-6.083450317E-1
1.892060527E0,5.197024345E-1,-1.455998421E-1,1.731343269E-1
1.932564173E0,2.341203690E-1,-9.631681442E-1,1.441144943E-1
1.972787871E0,2.466912270E0,-3.690289259E-1,-7.906618118E-1
2.013512246E0,3.652458429E0,-2.208465099E0,-1.012103558E0
2.054029069E0,3.640326738E0,-2.724649191E0,4.344457150E0
2.094501308E0,6.989698410E0,-2.421624184E0,-2.499972105E0
2.135051777E0,4.950025082E0,-3.499053001E0,-6.584318161E0
2.175507350E0,2.540249825E-1,-2.754062176E0,-4.242968559E0
2.215784329E0,9.325075150E-1,-1.724897385E0,1.355688095E0
2.256458756E0,-1.953907967E0,-2.567737579E0,-2.766456604E0
2.297025423E0,-4.915476322E0,-1.034546852E0,-4.739799023E0
2.337450944E0,-7.194010258E0,-2.661916733E0,-3.669969082E0
2.377944121E0,-1.213151264E1,-2.630535603E0,-4.318473816E0
2.418449486E0,-9.499418259E0,-2.493921280E0,-2.413540363E0
2.458726465E0,-8.553456306E0,-1.783590317E0,6.652544737E-1
2.499391569E0,-3.868407726E0,-4.128732681E-1,9.330456257E-1
2.539668444E0,4.970736504E-1,1.914811373E0,8.935491562E0
2.579945371E0,2.302767754E0,3.618857861E0,2.484282494E0
2.620497611E0,2.221624374E0,4.369552612E0,3.928081989E-1
2.661405892E0,2.919584751E0,2.055052519E0,-4.654179573E0
2.701892454E0,-3.080682755E-1,1.740177155E0,3.456613541E0
2.742371048E0,-4.012536526E0,-1.688096523E0,-1.585079193E0
2.782868183E0,5.886833191E0,5.770583153E-1,4.697033167E-1
2.823352923E0,2.106506824E0,-8.436183929E-1,7.428593636E-1
2.863842767E0,-4.770274162E0,-2.930966377E0,2.776160836E-3
2.904317246E0,-1.762008667E-1,-1.481464386E0,-6.778631806E-1
2.944808756E0,7.721962929E-1,6.821823120E-1,-1.197347760E0
2.985294590E0,-2.885622978E-1,1.466048717E0,4.570995569E-1
3.025776621E0,3.001022339E-1,8.164076805E-1,-1.847075820E0
3.066288965E0,1.847717285E0,2.102007866E0,2.586519718E-1
3.106768236E0,1.488770962E0,2.589805126E0,7.772076130E-1
3.147256361E0,-1.277172565E0,1.414511681E0,1.508749008E0
3.187697923E0,-5.198059082E-1,1.849604130E0,2.617131233E0
3.228143496E0,-1.274636269E0,-1.898321152E0,2.031937599E0
3.268730319E0,-3.613843918E-1,9.327425957E-1,1.449463367E-1
3.309212663E0,3.671520233E0,-9.528264999E-1,-3.944760561E0
3.349565683E0,-1.434803009E-1,-2.876295090E0,-1.529740930E0
3.389918756E0,2.079882622E0,-1.768665314E-1,-3.275772095E0
3.430700111E0,2.885138988E-1,-5.574481964E0,-6.768513918E-1
3.471154642E0,-3.184293032E0,-1.599427223E0,-1.185708523E0
3.511671256E0,-5.462098122E-1,2.477538109E0,3.045133352E-1
3.552169642E0,-2.398586273E-2,3.226013184E-1,-1.502602339E0
3.592659642E0,1.761430740E0,1.171560287E-1,3.715032935E-1
3.633190111E0,9.748114347E-1,6.074943542E-1,-1.051809788E0
3.673640579E0,4.587888718E-2,1.276358604E0,-3.574508429E-1
3.714117767E0,-4.339141846E-1,5.821714401E-1,2.411220670E-1
3.754606933E0,-1.221144438E0,-5.821084976E-1,2.223945260E-1
3.795103756E0,-1.720107317E0,-3.499879837E-1,9.051699042E-1
3.835615996E0,-1.380852222E0,9.075832367E-2,1.803436756E0
3.876087558E0,2.845253944E-1,2.019652843E0,2.758701444E-1
3.916568652E0,1.399832129E0,3.963641644E0,-5.691944361E-1
3.957055371E0,2.943223715E-1,2.640970230E0,4.079329967E0
3.997575527E0,1.178964376E0,-7.392721176E-1,4.653780937E0
4.038058236E0,9.013832808E-1,9.717941284E-3,-2.157748222E0
4.078555267E0,1.777352095E-1,-4.595785141E-1,-1.199449539E0
4.119028652E0,-5.256938934E0,-2.397679520E1,-1.225353718E0
4.159432142E0,-8.724403381E-1,4.671467781E0,-3.075297832E0
4.199851100E0,1.967683077E0,2.815482140E0,-3.656291962E0
4.240253340E0,4.100245476E0,3.480344772E0,-3.401085854E0
4.280971725E0,5.102921486E0,3.552152157E0,-3.041502953E0
4.321467663E0,3.122041702E0,2.120968819E0,-4.105515480E-1
4.361969642E0,-2.525533438E0,-4.270871162E0,5.310705185E0
4.402449642E0,-5.979155064E0,-2.327102661E0,4.077344894E0
4.442881204E0,6.938860416E-1,2.838430405E-1,5.416469574E-1
4.483400058E0,4.016323566E0,-6.553759575E0,-4.830141544E0
4.523914486E0,2.200403929E0,8.671560287E-1,6.943695545E-1
4.564403704E0,3.145364523E0,4.849680901E0,-3.468512535E0
4.604913079E0,2.359090328E0,2.709207535E-1,-4.967085838E0
4.645366465E0,-6.740458012E-1,-2.383614540E0,-2.463961601E0
4.685837611E0,-3.612914085E0,-7.305145264E-4,1.237385511E0
4.726378183E0,-7.844543457E-2,-9.829139709E-2,4.639927149E-1
4.766839538E0,2.131633520E0,8.016119003E-1,3.462511063E0
4.807317090E0,1.179309130E0,1.312036514E0,-1.077351570E0
4.847792402E0,-7.686422467E-1,1.170299530E0,-1.708035231E0
4.888364225E0,-7.533099055E-1,-4.106082916E-1,3.189095855E-1
4.928855267E0,-3.313679457E0,-1.334587097E0,4.322637081E0
4.969250892E0,-4.432826042E0,-1.750520706E0,2.310355186E0
5.009670267E0,-2.674821377E0,-2.040998459E0,1.424115419E0
5.050089590E0,-1.968405843E0,-3.322111130E0,5.422281265E0
5.090508965E0,-3.493238688E0,-2.113369942E0,2.483240128E0
5.131213652E0,-4.618176818E-1,-2.404671669E0,2.430355549E0
5.171729121E0,5.154282093E0,-4.906590462E0,-5.465831280E0
5.212162715E0,2.996320486E0,-1.992915154E0,-3.874056816E0
5.252681777E0,-4.917227030E-1,-6.333522797E-1,-3.077079296E0
5.293190840E0,-1.686491013E0,8.145465851E-1,-4.112735748E0
5.333677038E0,2.386458397E0,2.849952698E0,-5.490928173E0
5.374174538E0,4.785655022E0,4.456139565E0,-5.384119987E0
5.414637246E0,4.809276581E0,5.071725845E0,-4.367926121E0
5.455070788E0,3.553354502E0,2.994387627E0,-1.429815292E0
5.495613808E0,-3.823308647E-1,-5.366521835E0,6.351903915E0
5.536124486E0,-8.120773315E0,-6.830842018E0,8.199073792E0
5.576597402E0,4.016407490E0,8.744192123E-1,-8.548169136E-1
5.617112090E0,3.087099075E0,-7.570843697E0,-2.151719093E0
5.657664954E0,2.212320328E0,4.187344551E0,-4.203351498E0
5.698045996E0,3.528354883E0,4.870427132E0,-4.790991783E0
5.738607350E0,3.796604156E0,-1.732781410E0,-4.738361835E0
5.779070944E0,-4.378268242E0,-3.632168770E0,7.129780054E-1
5.819522038E0,-2.035221338E0,2.027311325E-1,-1.577539086E0
5.859965996E0,7.775964737E-1,3.919258118E-1,-4.818461835E-2
5.900410111E0,2.206538200E0,1.241015434E0,2.175984383E0
5.941006100E0,1.058006287E-1,1.576058388E0,-7.112967968E-1
5.981502246E0,-7.249898911E-1,2.063694000E-1,-6.862342358E-2
6.021987142E0,-1.473642349E0,-8.645715714E-1,3.393975973E0
6.062493704E0,-4.675949097E0,-1.186205864E0,3.788267851E0
6.102980527E0,-5.205523491E0,-1.396999359E0,3.475278616E-1
6.143465996E0,-1.681079984E0,-2.098697662E0,3.899561167E0
6.183932298E0,-3.084167480E0,-2.991812706E0,5.175265789E0
6.224412819E0,-2.889760494E0,-1.307475090E0,2.604209423E0
6.264943652E0,1.950011611E0,-5.179770470E0,3.253667355E-1
6.305453288E0,7.786370277E0,-5.767437935E0,-7.098515034E0
6.345909694E0,1.680826664E0,-9.955959320E-1,-2.178066969E0
6.386396777E0,-3.036460400E0,-5.853805542E-1,-3.250536919E0
6.426912246E0,-5.120272636E-1,1.468217373E0,-5.511197090E0
6.467377298E0,3.031984806E0,4.433492661E0,-5.846332073E0
6.507882038E0,4.991035938E0,5.497389317E0,-5.957590103E0
6.548402402E0,3.859053850E0,4.354188919E0,-3.390321970E0
6.588876933E0,2.668763161E0,1.210136414E-1,1.497233629E0
6.629330371E0,-3.190323353E0,-8.030864716E0,1.180706024E1
6.669805423E0,-3.366933346E0,-1.958658218E0,2.988480806E0
6.710283913E0,1.657208681E0,4.377551079E0,-2.736819267E0
6.750798079E0,3.865952730E0,-1.060630989E1,-3.310492039E0
6.791297611E0,7.947328687E-1,1.819638252E0,1.459155798E0
6.831791100E0,4.952071190E0,6.510297775E0,-5.909221649E0
6.872281986E0,5.500836372E0,1.873731613E-1,-3.331409931E0
6.912767402E0,-3.633425713E0,-5.299933434E0,-5.570670128E0
6.953236100E0,-4.708518982E0,7.015295029E-1,4.231601715E0
6.993712923E0,2.493537664E-1,-2.109394073E-1,-3.142580390E-1
7.034213704E0,3.343742847E0,1.300095558E0,3.543127537E0
7.074738288E0,1.446367025E0,2.245228767E0,2.765088081E-1
7.115214433E0,-2.392790794E0,-1.107470512E0,-6.219716072E-1
7.155690683E0,-3.052196980E0,-9.536027908E-1,5.341393948E0
7.196164850E0,-4.289566994E0,-1.674409866E0,3.323523283E0
7.236654381E0,-3.605417728E0,-1.746356010E0,9.998919368E-1
7.277149173E0,-2.088547707E0,-3.734908104E0,6.105302811E0
7.317640579E0,-3.078623056E0,-2.440444946E0,5.437098503E0
7.358148600E0,2.200315744E-1,-2.464111328E0,-1.549202204E-2
7.398668913E0,5.716417313E0,-6.395709038E0,-3.839998007E0
7.439153913E0,4.698941231E0,-3.118455887E0,-1.346566200E0
7.479620267E0,1.923789978E0,1.160898209E-1,-3.440044403E0
7.520086673E0,-1.850945950E0,1.194775581E0,-5.005271435E0
7.560582142E0,5.175967813E-1,3.136512756E0,-4.926417828E0
7.601045423E0,3.937087059E0,5.603960037E0,-6.231009483E0
7.641541465E0,4.258919716E0,5.771995068E0,-5.785992622E0
7.682052923E0,2.451895475E0,3.345143795E0,-9.026474953E-1
7.722543808E0,-4.890661716E0,-7.289665222E0,1.150444126E1
7.763041361E0,-2.314537525E0,-6.573517799E0,6.916062355E0
7.803492350E0,6.980425835E0,2.385598660E0,-2.317694187E0
7.844025111E0,2.581303835E0,-8.046824455E0,1.893092871E0
7.884500215E0,3.774400949E0,5.462969303E0,-9.483977318E0
7.924991777E0,4.099527836E0,3.709656715E0,-5.881431580E0
7.965481413E0,2.293055058E0,-3.876466751E0,-4.216576576E0
8.005963913E0,-7.245407581E0,-4.185730934E0,-5.681201816E-1
8.046432402E0,-1.748892784E0,7.997064590E-1,1.644183874E0
8.086937611E0,6.826530099E-1,1.012532234E0,-1.217346191E0
8.127416361E0,1.010609746E0,1.450258255E0,2.949086428E0
8.167888392E0,8.089215159E-1,2.546239853E0,7.031373978E-1
8.208362350E0,-1.430646062E0,-8.457183838E-1,-1.080354810E0
8.248881881E0,-1.487646341E0,-1.578408241E0,7.767792225E0
8.289355892E0,-5.705214024E0,-2.675214767E0,2.422199249E0
8.329829902E0,-4.276981831E0,-2.364017487E0,1.488381743E0
8.370302923E0,-2.658473015E0,-5.372577667E0,6.626619339E0
8.410776881E0,-2.207470417E0,-8.605489731E-1,4.603641987E0
8.451325683E0,1.162906766E0,-2.061630249E0,-1.319669366E0
8.491807506E0,5.125918388E0,-5.588381767E0,-4.250601768E0
8.532294121E0,2.145103455E0,-2.558244705E0,-1.105573416E0
8.572806569E0,-1.103639603E-3,-1.823091507E-1,-4.007051468E0
8.613294433E0,-2.662544966E0,1.213695049E0,-6.140139580E0
8.653767142E0,1.435140848E0,3.756003857E0,-4.839961052E0
8.694231673E0,4.578824520E0,5.720570564E0,-6.624145508E0
8.734817767E0,4.374040604E0,5.786063194E0,-4.466437340E0
8.775282663E0,2.281200409E0,8.491306305E-1,1.403310776E0
8.815779069E0,-6.095834732E0,-1.155897045E1,1.525274277E1
8.856251465E0,5.024502873E-1,1.665479660E0,3.162474632E-1
8.896694173E0,3.388088703E0,1.878771782E0,-5.662195683E0
8.937202975E0,1.290901661E0,-1.032312393E1,5.470040321E0
8.977685840E0,3.315029144E0,4.290700912E0,-1.180475807E1
9.018175475E0,4.078676701E0,5.051295280E0,-4.496353149E0
9.058693756E0,2.629573345E0,-3.894477844E0,-6.040052414E0
9.099142611E0,-5.469551086E0,-2.804646492E0,1.800748348E0
9.139619433E0,-2.042532444E0,6.660261154E-1,3.032592237E-1
9.180102611E0,1.022307396E0,5.997123718E-1,1.704699039E0
9.220597402E0,7.811104655E-1,8.102827072E-1,1.584381580E0
9.261113704E0,-7.885042429E-1,2.172419548E0,-1.337212563E0
9.301612350E0,-4.342953563E-1,-7.129669189E-1,1.795754671E0
9.342107350E0,-3.556182861E0,-1.204683304E0,7.502119541E0
9.382585267E0,-7.870902061E0,-2.909770012E0,-5.712771416E-2
9.423059486E0,-3.113426685E0,-3.111667633E0,6.162477970E0
9.463546777E0,-2.559938908E0,-4.820178032E0,5.274096012E0
9.504036361E0,-1.848672152E0,-1.591032028E0,2.012060165E0
9.544550267E0,3.997288465E0,-4.622116089E0,-2.316631794E0
9.585035111E0,7.033135891E0,-5.337626457E0,-2.911108494E0
9.625517298E0,1.422533631E0,-3.872871399E-3,-3.816784620E0
9.665991517E0,-4.706534863E0,6.996049881E-1,-4.758329868E0
9.706473027E0,-2.105703592E0,1.777128696E0,-5.441473961E0
9.746995788E0,2.068919182E0,4.948857784E0,-7.434768677E0
9.787484381E0,4.488268852E0,6.349405766E0,-6.945963860E0
9.827966308E0,3.624268770E0,4.095109463E0,-2.378493547E0
9.868470631E0,2.637120247E0,-4.693943024E0,8.078353882E0
9.908981308E0,-3.911027670E0,-8.323596954E0,9.411271095E0
9.949436517E0,1.084303617E0,5.279255867E0,-1.179766178E0
9.989865111E0,5.103656292E0,-5.189166069E0,-6.458255768E0
1.003034683E1,-3.940770626E-1,-6.403553963E0,5.177091599E0
1.007085657E1,4.209471226E0,6.500232220E0,-1.133937645E1
1.011137261E1,3.735704899E0,4.150516510E0,-2.371432543E0
1.015186594E1,7.410947084E-1,-5.939284325E0,-4.818373203E0
1.019234938E1,-6.833360672E0,-3.309440613E-1,3.317277908E0
1.023283558E1,-1.040537119E0,2.639846802E-1,-1.256607413E0
1.027332475E1,1.976290584E0,4.753580093E-1,3.569558859E0
1.031383391E1,9.315055609E-1,1.910310268E0,9.410512447E-1
1.035430719E1,-1.836844206E0,-4.736061096E-1,-7.083082199E-1
1.039483594E1,-1.981531382E0,-7.597646713E-1,7.465128899E0
1.043534735E1,-5.143362522E0,-2.139902115E0,2.401094675E0
1.047577412E1,-6.564558506E0,-2.122610092E0,1.467385769E0
1.051627350E1,-1.639387250E0,-4.577000618E0,5.692046165E0
1.055675683E1,-3.524235487E-1,-1.733295441E0,5.778635025E0
1.059722839E1,2.172118664E0,-2.410031319E0,-9.197624326E-1
1.063773917E1,7.944465637E0,-6.229711533E0,-2.715978861E0
1.067820865E1,4.479739189E0,-1.381407738E0,-3.067933798E0
1.071875480E1,-1.181144357E0,1.494626999E-1,-2.741238356E0
1.075919646E1,-2.844317913E0,5.068674088E-1,-5.841664314E0
1.079964412E1,1.446255565E0,3.972682476E0,-5.657279015E0
1.084012865E1,3.548789024E0,5.590734482E0,-6.733572960E0
1.088061324E1,3.757985353E0,4.967292309E0,-3.590735674E0
1.092116735E1,2.576143503E0,1.670194626E0,6.686739922E-1
1.096165199E1,-4.567861080E0,-1.017747498E1,1.617899513E1
1.100213652E1,2.769933701E0,3.336782455E-1,9.826214314E-1
1.104268266E1,5.406193733E0,3.782634258E0,-4.330936432E0
1.108311870E1,2.966440201E0,-9.348312378E0,2.915928841E0
1.112358886E1,1.340656519E0,3.004546165E0,-1.035410881E1
1.116408370E1,2.916855097E0,4.333060741E0,-5.954681873E0
1.120456876E1,1.084052920E0,-3.444005966E0,-4.012092113E0
1.124506662E1,-6.959092140E0,-3.127484322E0,2.399618626E0
1.128556386E1,-7.215258479E-1,8.286180496E-1,-1.112621903E0
1.132611449E1,1.472290516E0,1.486847878E0,3.216995597E-1
1.136655324E1,6.298305988E-1,8.134908676E-1,2.500430822E0
1.140701350E1,-1.530722857E0,6.022529602E-1,1.644003272E0
1.144749860E1,-6.477981806E-1,-3.638353348E-1,2.955368042E0
1.148800376E1,-2.551791191E0,-1.483626366E0,6.350809097E0
1.152853381E1,-7.967336178E0,-2.477516174E0,-1.668744326E0
1.156896777E1,-3.163810730E0,-3.031468391E0,3.756956577E0
1.160945282E1,-4.274253845E-1,-3.737107277E0,6.788458824E0
1.164993782E1,-1.399662614E0,-1.397403717E0,4.761201382E0
1.169044350E1,3.238744020E0,-3.329658508E0,-5.299246907E-1
1.173096396E1,7.987240791E0,-4.650270462E0,-5.486113548E0
1.177142501E1,2.042188168E0,-9.228296280E-1,-2.311233759E0
1.181190334E1,-2.929327965E0,-6.042051315E-1,-3.763196230E0
1.185244495E1,-6.175116301E-1,1.806042194E0,-5.199820042E0
1.189291719E1,1.902934790E0,4.396271229E0,-5.876755238E0
1.193339631E1,4.938696861E0,5.732020378E0,-5.426688194E0
1.197388214E1,3.419589996E0,4.554287434E0,-2.273820400E0
1.201435860E1,1.426084518E0,-4.111003876E-1,3.078266859E0
1.205482985E1,-4.584003925E0,-8.348968506E0,1.386873531E1
1.209532761E1,2.833946228E0,7.425518036E-1,1.168399811E0
1.213582204E1,6.549317837E0,-3.815379143E0,-3.687937498E0
1.217631219E1,1.651426554E0,-2.648193359E0,-7.474322319E-1
1.221679881E1,2.827500820E0,6.161832809E0,-9.644304276E0
1.225728079E1,2.645304441E0,5.672302246E-1,-3.779628992E0
1.229776548E1,-2.617371082E0,-5.271776199E0,-6.089385033E0
1.233832188E1,-3.773217916E0,-1.688861847E-1,6.127017021E0
1.237881688E1,1.069917917E0,9.886121750E-1,-7.645365000E-1
1.241930339E1,7.985599637E-1,1.239904404E0,2.508609295E-1
1.245969787E1,4.909307957E-1,1.296813965E0,1.005270958E0
1.250018443E1,-1.543675661E0,-4.117679596E-2,1.789108872E0
1.254071001E1,-1.523800373E0,-1.041038513E0,5.716692448E0
1.258118344E1,-3.988528013E0,-1.598650932E0,3.729414701E0
1.262168454E1,-6.323710442E0,-1.779322624E0,-3.180608749E-1
1.266218360E1,-8.505104184E-1,-3.861082077E0,4.583772659E0
1.270265178E1,1.824862361E-1,-3.200641632E0,5.877605438E0
1.274317022E1,3.085187674E0,-1.425457001E0,4.805019855E0
1.278366568E1,8.083140373E0,-4.513298988E0,-1.804273844E0
1.282416709E1,1.006184196E1,-3.520612717E0,-4.805513382E0
1.286467292E1,1.959474325E0,-6.542558670E-1,-2.558867693E0
1.290515928E1,-4.514196873E0,-1.722533226E0,-5.370168686E0
1.294563120E1,-3.610799611E-1,3.122445107E0,-4.362633228E0
1.298615532E1,3.318042159E-1,5.059842110E0,-6.971796989E0
1.302662376E1,2.198018312E0,6.698768616E0,-5.839042664E0
1.306706938E1,2.042454958E0,4.124069691E0,-7.369718552E-1
1.310756652E1,-1.501204252E0,-6.864377022E0,1.362164116E1
1.314806261E1,-9.683244228E-1,-6.139582634E0,6.828619480E0
1.318859120E1,6.822695732E0,3.654257774E0,-2.499867201E0
1.322905079E1,6.080904007E0,-6.039371490E0,-1.230883360E0
1.326948058E1,1.233713627E0,3.632461071E0,-6.317311287E0
1.330996902E1,1.893256426E0,3.263363361E0,-7.699183464E0
1.335045745E1,1.640740514E0,-2.459126472E0,-4.147269726E0
1.339097537E1,-6.310883045E0,-3.942255974E0,-2.055668354E0
1.343146782E1,-3.435535908E0,-5.199050903E-2,5.564446449E0
1.347195256E1,4.445625544E-1,2.777748108E-1,-1.500041246E0
1.351244042E1,1.420341969E0,7.864265442E-1,1.448752761E0
1.355293636E1,7.353080511E-1,1.584357262E0,1.624464750E0
1.359343610E1,-1.556979656E0,-5.622100830E-2,1.533237457E0
1.363390975E1,-3.228904963E0,-1.811673164E0,6.639514923E0
1.367436751E1,-3.980302811E0,-2.154296875E0,1.824939966E0
1.371486662E1,-2.719224930E0,-2.509093285E0,3.657606602E0
1.375537542E1,1.061079502E-1,-2.410627365E0,5.978736401E0
1.379586751E1,-3.048848152E0,-2.894119263E0,5.211112499E0
1.383637860E1,-1.916666865E0,-2.708559036E0,-4.105547071E-1
1.387685282E1,4.360293388E0,-5.760808945E0,-4.453531742E0
1.391734485E1,6.212377071E0,-2.758601189E0,-1.423578262E0
1.395784422E1,1.518015385E0,1.416654110E0,-3.915199757E0
1.399834147E1,-4.971355915E0,5.700578690E-1,-5.441189766E0
1.403883277E1,-1.091903567E0,2.776968479E0,-5.193383694E0
1.407927761E1,3.238232851E0,5.820343971E0,-7.252912521E0
1.411974355E1,3.670483828E0,4.872400761E0,-5.353484154E0
1.416022897E1,2.035532475E0,1.589014053E0,6.137347221E-2
1.420071537E1,-2.088364601E0,-7.251571655E0,1.332284546E1
1.424124532E1,-1.327908278E0,-3.976467133E0,5.429648399E0
1.428180167E1,6.865546227E0,8.838901520E-1,-3.944809914E0
1.432221355E1,1.754818797E0,-6.397887230E0,9.644794464E-1
1.436273563E1,3.811768293E0,6.347120285E0,-1.061027145E1
1.440322209E1,3.872607946E0,2.931536674E0,-5.161697388E0
1.444369230E1,1.213135242E0,-5.083953857E0,-4.809627056E0
1.448415751E1,-9.303825378E0,-3.021503448E0,2.205164909E0
1.452466537E1,-1.404732704E0,8.364095688E-1,-1.462505221E0
1.456515193E1,1.030465603E0,6.080808640E-1,1.800823927E0
1.460570516E1,1.089219213E0,1.571284294E0,2.799433708E0
1.464614001E1,2.164876461E-1,1.414576530E0,-5.407503843E-1
1.468659105E1,-1.122457147E0,-8.392667770E-1,4.114638329E0
1.472712605E1,-4.941769600E0,-2.121759415E0,6.974977493E0
1.476759199E1,-8.085544586E0,-2.693348885E0,-1.462520719E0
1.480814381E1,-1.449773192E0,-3.433844566E0,7.322594643E0
1.484857798E1,-2.326545954E0,-3.819287300E0,4.777498722E0
1.488902964E1,-5.115200281E-1,-2.003463745E0,1.162239313E0
1.492951740E1,5.244418621E0,-5.960983276E0,-4.866600990E0
1.497000516E1,5.619196415E0,-3.541642189E0,-2.362818718E0
1.501052896E1,7.915887237E-1,2.910614014E-1,-3.705057383E0
1.505101511E1,-4.658976555E0,5.992059708E-1,-5.135203838E0
1.509151261E1,-9.541587830E-1,2.860726833E0,-5.236998081E0
1.513200667E1,2.412024975E0,5.962117195E0,-7.229202271E0
1.517251214E1,4.550049305E0,6.806144714E0,-5.701630592E0
1.521300141E1,3.096164703E0,3.180036068E0,-9.613382816E-1
1.525346631E1,9.528398514E-3,-8.450609207E0,1.223005676E1
1.529397537E1,-2.841663361E0,-4.809735298E0,5.906141281E0
1.533444438E1,4.754467964E0,-7.620487213E-1,-2.692194939E0
1.537492402E1,2.599614859E-2,-6.946578979E0,2.095615149E0
1.541550053E1,5.013130188E0,8.187666893E0,-1.198294258E1
1.545598954E1,5.215650082E0,4.079232693E0,-4.106503010E0
1.549641626E1,3.920644760E0,-5.058699608E0,-2.141026258E0
1.553689209E1,-6.858295918E0,-3.695500374E0,-7.287213206E-1
1.557739110E1,-5.481726170E0,9.662532806E-1,8.288749456E-1
1.561785740E1,6.268990040E-2,6.204767227E-1,-8.479564190E-1
1.565838912E1,2.415126801E0,7.620515823E-1,4.377507210E0
1.569884886E1,7.062624693E-1,1.962077141E0,8.883693218E-1
1.573933751E1,-5.322978497E-1,-8.639001846E-1,1.232820511E0
1.577982615E1,-5.478340149E0,-1.713547707E0,7.572336674E0
1.582026480E1,-7.561314583E0,-2.908509254E0,-8.569300175E-1
1.586076173E1,-1.716745377E0,-3.690773010E0,7.013444424E0
1.590126714E1,-1.140264153E0,-4.018004417E0,6.401163101E0
1.594177772E1,-1.167129159E0,-2.874616623E0,-4.883479178E-1
1.598226969E1,6.118598938E0,-5.744304657E0,-3.139547110E0
1.602276813E1,7.653966904E0,-3.093044281E0,-8.097474575E-1
1.606326167E1,1.832438231E0,7.878417969E-1,-4.451611519E0
1.610376594E1,-5.578606129E0,5.651311874E-1,-5.064864159E0
1.614426766E1,-2.039262533E0,2.063554287E0,-5.918141365E0
1.618471225E1,3.190758944E0,5.547060966E0,-7.840371609E0
1.622520672E1,4.519016266E0,6.128781319E0,-6.200543404E0
1.626570709E1,2.760340214E0,2.918938637E0,-1.213076591E0
1.630618787E1,-1.174654722E0,-7.191235542E0,1.153272057E1
1.634666683E1,-1.348187685E0,-5.830790520E0,7.134059906E0
