Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Datetime
0.032745631,-0.1886793971,-0.1367492825,0.3133116663,2024-06-05 15:54:27.032746
0.072716308,-0.3324858546,-0.1836195439,0.6343462467,2024-06-05 15:54:27.072716
0.112686933,-0.1748313755,-0.3173062801,0.7296846509,2024-06-05 15:54:27.112687
0.152657506,-0.08854749799,-0.1276948154,0.9820116758,2024-06-05 15:54:27.152658
0.231482871,0.2426068187,1.618088961,1.70863378,2024-06-05 15:54:27.231483
0.271453496,1.426613331,1.152715325,1.877206922,2024-06-05 15:54:27.271453
0.311424121,0.1541924775,-1.180677652,0.5424699187,2024-06-05 15:54:27.311424
0.352185579,-0.993596077,-0.8607082963,-0.478289634,2024-06-05 15:54:27.352186
0.393737819,-1.213699818,0.9468590021,0.03661738336,2024-06-05 15:54:27.393738
0.434512194,-1.242993832,0.6316831708,0.4399412274,2024-06-05 15:54:27.434512
0.474906204,-1.597982645,0.06724283099,-0.08561810106,2024-06-05 15:54:27.474906
0.515447663,-1.78506422,-0.3130453527,0.1330209672,2024-06-05 15:54:27.515448
0.555955736,-1.25551033,0.001198387123,0.006524552125,2024-06-05 15:54:27.555956
0.596447246,0.08668334037,1.642855644,-0.3067871034,2024-06-05 15:54:27.596447
0.636944694,-0.6167699099,1.077616334,0.02809552103,2024-06-05 15:54:27.636945
0.677519225,-0.4953333437,0.04487293959,-0.1242327988,2024-06-05 15:54:27.677519
0.71792334,-0.255256474,0.3336842358,0.008122402243,2024-06-05 15:54:27.717923
0.758423861,-0.3628450036,0.06697652489,0.04167724028,2024-06-05 15:54:27.758424
0.798928808,-0.4182371199,-0.108254306,0.1497983932,2024-06-05 15:54:27.798929
0.839390163,-0.4483299553,-0.09866721183,0.3938699067,2024-06-05 15:54:27.839390
0.879870111,-0.4049217105,-0.141542837,0.3805544972,2024-06-05 15:54:27.879870
0.920364225,-0.3860138059,-0.04034570232,0.4111799598,2024-06-05 15:54:27.920364
0.960849798,-0.4665720761,-0.3082517982,0.5126433969,2024-06-05 15:54:27.960850
1.001367871,-0.3913399875,-0.1838858575,0.417571336,2024-06-05 15:54:28.001368
1.041855163,-0.4145087898,-0.452457726,0.3143768907,2024-06-05 15:54:28.041855
1.082350371,-0.6346125603,-1.187601686,0.2576532364,2024-06-05 15:54:28.082350
1.122570892,-0.6412702799,-0.9603075981,0.08135717362,2024-06-05 15:54:28.122571
1.162646204,-0.2344844192,0.4458000064,0.1085206121,2024-06-05 15:54:28.162646
1.203587142,-0.3569862247,0.6298190355,0.273365438,2024-06-05 15:54:28.203587
1.244287194,-0.1588528752,0.5832150578,0.2400768995,2024-06-05 15:54:28.244287
1.284814486,-0.1591191888,0.5975957513,0.3303554058,2024-06-05 15:54:28.284814
1.324971465,-0.1647116542,0.6543194056,0.3989297748,2024-06-05 15:54:28.324971
1.365768236,-0.1995980442,0.7760222554,0.3549889028,2024-06-05 15:54:28.365768
1.406255058,-0.1295589656,0.8445966244,0.1348851323,2024-06-05 15:54:28.406255
1.446412038,-0.3071865737,0.767234087,0.01051917579,2024-06-05 15:54:28.446412
1.487212611,-0.395600915,0.8294170499,0.0731016174,2024-06-05 15:54:28.487213
1.527776256,-0.4806863964,0.4079842567,-0.08242240548,2024-06-05 15:54:28.527776
1.568261256,-0.4177044928,0.1527277827,0.0166442655,2024-06-05 15:54:28.568261
1.608760163,-0.1207707971,0.7184996605,0.1266295761,2024-06-05 15:54:28.608760
1.64918959,-0.1796249151,1.183074474,0.06511236727,2024-06-05 15:54:28.649190
1.689346621,-0.227560401,1.161503434,0.2451367527,2024-06-05 15:54:28.689347
1.729520215,-0.1322220564,1.536066055,0.2379464209,2024-06-05 15:54:28.729520
1.769860371,-0.1223686412,1.278412819,0.2283593267,2024-06-05 15:54:28.769860
1.811072454,-0.01691057347,1.162036061,0.3308880031,2024-06-05 15:54:28.811072
1.851580267,-0.2232994735,1.020093799,0.3149095178,2024-06-05 15:54:28.851580
1.892060527,-0.3998618424,0.6354115009,0.1846847683,2024-06-05 15:54:28.892061
1.932564173,-0.3689700961,0.7653699517,0.1199718714,2024-06-05 15:54:28.932564
1.972787871,-0.7909355164,0.9969249368,-0.1668421179,2024-06-05 15:54:28.972788
2.013512246,-1.429942131,1.024354696,-0.3563204408,2024-06-05 15:54:29.013512
2.054029069,-0.06750914454,0.5200999975,-0.5294207931,2024-06-05 15:54:29.054029
2.094501308,0.2106498331,0.3874785006,-0.7035863996,2024-06-05 15:54:29.094501
2.135051777,-0.8404688835,0.4937354922,-1.811428785,2024-06-05 15:54:29.135052
