Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
0.044018143,0.0,0.0,0.0,2024-06-04 16:20:41.044018
0.129093403,0.8542582989,0.7633733749,0.2547264099,2024-06-04 16:20:41.129093
0.169550434,-0.1596763134,-0.111471653,0.9761514664,2024-06-04 16:20:41.169550
0.210055851,-0.1958944798,-0.1009874344,0.6280193329,2024-06-04 16:20:41.210056
0.25053132,-0.2687175274,-0.5157694817,0.2975330353,2024-06-04 16:20:41.250531
0.291017518,-0.2755781412,0.1841874123,1.209849358,2024-06-04 16:20:41.291018
0.331523038,-1.234021068,-1.454047918,-0.3354825974,2024-06-04 16:20:41.331523
0.372038768,-2.088632107,-2.117744923,-3.472883224,2024-06-04 16:20:41.372039
0.412503768,-0.312644124,0.570836544,-1.330224514,2024-06-04 16:20:41.412504
0.452996007,2.592775106,-0.0304248333,-0.1885557175,2024-06-04 16:20:41.452996
0.493464236,2.324858189,-0.5060565472,1.404299736,2024-06-04 16:20:41.493464
0.533972466,2.692346096,-0.1654937267,3.298978806,2024-06-04 16:20:41.533972
0.574460903,2.061192989,-1.196632266,1.704901695,2024-06-04 16:20:41.574461
0.614953299,4.311611176,0.7593648434,2.191379547,2024-06-04 16:20:41.614953
0.655486945,2.252006769,-1.955778003,-3.985087872,2024-06-04 16:20:41.655487
0.695940382,0.3863102198,-0.5571813583,-0.6004600525,2024-06-04 16:20:41.695940
0.736390747,1.283116698,-0.7086417675,-0.2569522858,2024-06-04 16:20:41.736391
0.776880799,-0.3746681213,-0.4874317646,-2.295671463,2024-06-04 16:20:41.776881
0.817386736,1.417441845,-0.129509449,0.9397821426,2024-06-04 16:20:41.817387
0.857898143,1.266922832,-0.4182047844,-0.7132959366,2024-06-04 16:20:41.857898
0.898404757,-0.4394629002,-0.4345188141,-3.154705524,2024-06-04 16:20:41.898405
0.938928247,-0.06879150867,-0.7333464622,-1.210806847,2024-06-04 16:20:41.938928
0.979375799,0.6856548786,-0.1768937111,-1.259828091,2024-06-04 16:20:41.979376
1.019877049,-0.475998044,-1.339852095,-0.788869381,2024-06-04 16:20:42.019877
1.060356007,-0.429805994,-1.687813759,-0.3044419289,2024-06-04 16:20:42.060356
1.100790382,-0.2563583851,-0.6274018288,-3.270595074,2024-06-04 16:20:42.100790
1.141296788,-2.179899931,-2.149044037,-0.8727517128,2024-06-04 16:20:42.141297
1.181829341,-0.2470216751,-1.114698887,0.5475730896,2024-06-04 16:20:42.181829
1.222304705,-0.5759820938,-0.3906488419,-0.09822654724,2024-06-04 16:20:42.222305
1.262769288,-3.14277339,-2.443766832,3.884111404,2024-06-04 16:20:42.262769
1.30327283,-1.520307779,-0.7070083618,3.233559608,2024-06-04 16:20:42.303273
1.34376507,0.4817043543,0.687469244,3.41793251,2024-06-04 16:20:42.343765
1.384270851,-0.07667464018,1.771095514,0.3047208786,2024-06-04 16:20:42.384271
1.424786216,1.089533567,0.8818089962,1.655846596,2024-06-04 16:20:42.424786
1.465230799,-0.4991726875,0.1285665035,3.690018654,2024-06-04 16:20:42.465231
1.505714497,-0.3306391239,-1.149913907,2.830041885,2024-06-04 16:20:42.505714
1.546236893,-1.366793156,-2.090924501,1.319854736,2024-06-04 16:20:42.546237
1.586679966,-0.7603719234,-2.648179531,-2.481913567,2024-06-04 16:20:42.586680
1.627163403,0.7251561284,-1.402554989,-4.344108582,2024-06-04 16:20:42.627163
1.66765257,1.632421851,-0.2486326694,-4.250272751,2024-06-04 16:20:42.667653
1.70815507,7.39033556,0.05569720268,-0.7635040283,2024-06-04 16:20:42.708155
1.748670903,8.156350136,1.380406141,3.364200592,2024-06-04 16:20:42.748671
1.789143038,-0.5059828758,-1.70208168,2.535527229,2024-06-04 16:20:42.789143
1.829627986,-0.3539863825,-0.2740254402,-1.016677856,2024-06-04 16:20:42.829628
1.870135122,0.1304392219,1.408773065,-0.4180717468,2024-06-04 16:20:42.870135
1.910644028,-0.6640831828,0.5821070671,-0.6719646454,2024-06-04 16:20:42.910644
1.95112908,0.3640832901,-0.570750773,-0.2667284012,2024-06-04 16:20:42.951129
1.991592622,0.7253283262,-1.18742311,0.2955617905,2024-06-04 16:20:42.991593
2.032088507,3.249199629,0.5471644402,0.1612472534,2024-06-04 16:20:43.032089
2.072585538,-0.6551985741,1.908578157,-0.8673591614,2024-06-04 16:20:43.072586
