"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.543051997E0,-2.783450842E0,-6.894320011E0,1.757229090E0
9.583051997E0,-2.167897224E0,-6.279664040E0,2.214557409E0
9.623051997E0,-3.820739508E0,-7.296613693E0,2.702095032E0
9.663051997E0,-5.967101574E0,-7.536194801E0,3.174079180E0
9.703051997E0,-7.670492172E0,-8.870492935E0,3.614956856E0
9.743051997E0,-8.493324280E0,-8.490931511E0,3.928715706E0
9.783051997E0,-6.700202465E0,-8.938688278E0,4.546662331E0
9.823051997E0,-6.488138676E0,-8.191529274E0,4.348955154E0
9.863051997E0,-4.677071095E0,-7.036693096E0,2.753540754E0
9.903051997E0,-6.473781586E0,-7.351648331E0,4.382454872E0
9.943051997E0,-6.473781586E0,-7.351648331E0,4.382454872E0
9.983051997E0,-6.473781586E0,-7.351648331E0,4.382454872E0
1.002305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.006305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.010305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.014305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.018305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.022305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.026305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.030305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.034305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.038305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.042305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.046305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.050305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.054305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.058305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.062305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.066305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.070305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.074305200E1,-8.762815475E0,-8.626125336E0,5.668895721E0
1.078305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.082305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.086305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.090305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.094305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.098305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.102305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.106305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.110305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.114305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.118305200E1,-5.863013744E0,-8.601000786E0,3.783650875E0
1.122305200E1,-5.428118229E0,-3.260220766E0,3.609872103E0
1.126305200E1,-3.933501244E0,-2.921337366E0,3.588336706E0
1.130305200E1,-3.472284794E0,-8.168498278E-1,3.642474174E0
1.134305200E1,-2.440978289E0,8.853443712E-2,3.212364435E0
1.138305200E1,-3.255435228E0,-3.329014480E-1,3.418446302E0
1.142305200E1,-4.281956196E0,-1.901994944E0,3.760919094E0
1.146305200E1,-3.532105207E0,-3.254238844E0,3.504587889E0
1.150305200E1,-5.010271549E0,-4.874777794E0,4.197010994E0
1.154305200E1,-5.507380486E0,-6.885945320E0,4.421039104E0
1.158305200E1,-7.129116058E0,-8.021339417E0,5.719145298E0
1.162305200E1,-7.129116058E0,-8.021339417E0,5.719145298E0
1.166305200E1,-7.129116058E0,-8.021339417E0,5.719145298E0
1.170305200E1,-7.129116058E0,-8.021339417E0,5.719145298E0
1.174305200E1,-7.129116058E0,-8.021339417E0,5.719145298E0
1.178305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.182305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.186305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.190305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.194305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.198305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.202305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.206305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.210305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.214305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.218305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.222305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.226305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.230305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.234305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.238305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.242305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.246305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.250305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.254305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.258305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.262305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.266305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.270305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.274305200E1,-7.712366581E0,-7.248756886E0,4.127319813E0
1.278305200E1,-7.999804497E0,-8.277670860E0,4.502394676E0
1.282305200E1,-7.999804497E0,-8.277670860E0,4.502394676E0
1.286305200E1,-7.907680511E0,-8.311170578E0,4.208974838E0
1.290305200E1,-4.416253090E0,-6.749255180E0,3.961018801E0
1.294305200E1,-5.171787262E0,-7.246364117E0,3.913162231E0
1.298305200E1,-4.763511658E0,-7.133901596E0,3.916751623E0
1.302305200E1,-5.818746567E0,-7.159026146E0,3.328416348E0
1.306305200E1,-8.001000404E0,-7.671688557E0,3.845864296E0
1.310305200E1,-9.223732948E0,-7.355237484E0,4.437788486E0
1.314305200E1,-8.201100349E0,-8.217850685E0,4.240081787E0
1.318305200E1,-7.809275627E0,-8.075178146E0,4.770689964E0
1.322305200E1,-6.489335060E0,-6.809075832E0,4.171886444E0
1.326305200E1,-6.489335060E0,-6.809075832E0,4.171886444E0
1.330305200E1,-6.489335060E0,-6.809075832E0,4.171886444E0
1.334305200E1,-6.489335060E0,-6.809075832E0,4.171886444E0
1.338305200E1,-6.489335060E0,-6.809075832E0,4.171886444E0
1.342305200E1,-6.489335060E0,-6.809075832E0,4.171886444E0
1.346305200E1,-6.489335060E0,-6.809075832E0,4.171886444E0
1.350305200E1,-6.489335060E0,-6.809075832E0,4.171886444E0
1.354305200E1,-4.362115860E0,-2.760719061E0,4.396811485E0
1.358305200E1,-4.362115860E0,-2.760719061E0,4.396811485E0
1.362305200E1,-4.362115860E0,-2.760719061E0,4.396811485E0
1.366305200E1,-4.362115860E0,-2.760719061E0,4.396811485E0
1.370305200E1,-4.362115860E0,-2.760719061E0,4.396811485E0
1.374305200E1,-4.362115860E0,-2.760719061E0,4.396811485E0
1.378305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.382305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.386305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.390305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.394305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.398305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.402305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.406305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.410305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.414305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.418305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.422305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.426305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.430305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.434305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.438305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.442305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.446305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.450305200E1,-7.658527851E0,-8.841778755E0,4.220939159E0
1.454305200E1,-3.435195923E0,-1.554736495E0,3.408874989E0
1.458305200E1,-5.003093243E0,-3.097508907E0,4.127319813E0
1.462305200E1,-5.515755177E0,-4.206582069E0,3.875774384E0
1.466305200E1,-6.895516872E0,-6.131309032E0,4.679463863E0
1.470305200E1,-8.841778755E0,-8.035696983E0,4.703691006E0
1.474305200E1,-8.998807907E0,-8.719744682E0,4.862813950E0
1.478305200E1,-1.074138069E1,-9.641879082E0,5.889334679E0
1.482305200E1,-7.459624767E0,-7.439285755E0,4.047160625E0
1.486305200E1,-5.983851433E0,-5.760122299E0,2.176272154E0
1.490305200E1,-5.983851433E0,-5.760122299E0,2.176272154E0
1.494305200E1,-5.983851433E0,-5.760122299E0,2.176272154E0
1.498305200E1,-5.983851433E0,-5.760122299E0,2.176272154E0
1.502305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.506305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.510305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.514305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.518305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.522305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.526305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.530305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.534305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.538305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.542305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.546305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.550305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.554305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.558305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.562305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.566305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.570305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.574305200E1,-7.578069210E0,-7.465606689E0,4.089034557E0
1.578305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.582305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.586305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.590305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.594305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.598305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.602305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.606305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.610305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.614305200E1,-8.361419678E0,-7.282256603E0,3.675973892E0
1.618305200E1,-1.001067257E1,-8.264510155E0,4.071088791E0
1.622305200E1,-8.866903305E0,-7.112366199E0,4.068696022E0
1.626305200E1,-6.061916828E0,-6.743273258E0,3.368196964E0
1.630305200E1,-6.990033150E0,-5.186143875E0,3.254238844E0
