Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.00378912501,-4.372407532,4.284689941,5.015769653,2024-06-11 14:29:24.003789
0.04352012501,-4.277504883,4.791985016,4.788242798,2024-06-11 14:29:24.043520
0.083251125,-1.696422272,4.83359848,12.29453339,2024-06-11 14:29:24.083251
0.122982125,-4.520749054,5.198539581,7.540569305,2024-06-11 14:29:24.122982
0.162713125,-4.54350174,7.317982178,5.78726532,2024-06-11 14:29:24.162713
0.202444125,-1.312770081,4.791985016,10.47431854,2024-06-11 14:29:24.202444
0.242175125,-1.948947144,2.85740799,12.55199799,2024-06-11 14:29:24.242175
0.281906125,-2.255210266,0.8699908447,12.0753891,2024-06-11 14:29:24.281906
0.321637125,-3.31605423,1.12206665,10.70334229,2024-06-11 14:29:24.321637
0.361368125,-1.975292358,1.038690033,6.830446014,2024-06-11 14:29:24.361368
0.401099125,-6.419999542,0.8643026733,4.134252777,2024-06-11 14:29:24.401099
0.440830125,-5.992189178,-3.817661133,10.21730301,2024-06-11 14:29:24.440830
0.480561125,1.082399139,0.8280780029,-3.914659424,2024-06-11 14:29:24.480561
0.520292125,5.86794754,2.152823181,1.68729126,2024-06-11 14:29:24.520292
0.5600231667,6.016438751,-3.056344299,2.507286072,2024-06-11 14:29:24.560023
0.5997541667,1.733844452,-11.63440613,-0.3441343689,2024-06-11 14:29:24.599754
0.6394851667,1.012793884,-14.84657639,4.951702881,2024-06-11 14:29:24.639485
0.6792161667,-9.424252167,-20.84265747,8.20458847,2024-06-11 14:29:24.679216
0.7189471667,-22.56976593,-21.15251312,15.2604657,2024-06-11 14:29:24.718947
0.7586781667,-19.12857193,-19.22063049,12.2889949,2024-06-11 14:29:24.758678
0.7984091667,-23.06643311,-16.60197601,5.858966217,2024-06-11 14:29:24.798409
0.8381401667,-15.60310318,-7.595505066,16.7587001,2024-06-11 14:29:24.838140
0.8778711667,-5.022206268,-4.380191345,2.615361328,2024-06-11 14:29:24.877871
0.9176021666,-11.45642624,-12.76725037,-0.5800437927,2024-06-11 14:29:24.917602
0.9573331667,-3.983067169,-10.82803299,0.7990383911,2024-06-11 14:29:24.957333
0.9970641667,-9.410780182,-13.82480118,-1.016087036,2024-06-11 14:29:24.997064
1.036795167,-5.521717529,-9.450896759,-5.741310883,2024-06-11 14:29:25.036795
