"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.100678542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.140975542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.181272542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.221568542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.261865542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.302161542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.342458542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.382755542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.423051542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.463348542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.503645542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.543941542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.584238542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.624535542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.664831542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.705128542E0,0.000000000E0,0.000000000E0,0.000000000E0
6.745425875E0,0.000000000E0,0.000000000E0,0.000000000E0
6.785722875E0,0.000000000E0,0.000000000E0,0.000000000E0
6.826018875E0,0.000000000E0,0.000000000E0,0.000000000E0
6.866315875E0,0.000000000E0,0.000000000E0,0.000000000E0
6.906612875E0,0.000000000E0,0.000000000E0,0.000000000E0
6.946909875E0,0.000000000E0,0.000000000E0,0.000000000E0
6.987205875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.027502875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.067799875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.108096875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.148392875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.188689875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.228986875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.269283875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.309580875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.349877875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.390173875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.430470875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.470767875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.511064875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.551361875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.591658875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.631955875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.672251875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.712548875E0,0.000000000E0,0.000000000E0,0.000000000E0
7.752845750E0,0.000000000E0,0.000000000E0,0.000000000E0
7.793142750E0,0.000000000E0,0.000000000E0,0.000000000E0
7.833439750E0,0.000000000E0,0.000000000E0,0.000000000E0
7.873736750E0,0.000000000E0,0.000000000E0,0.000000000E0
7.914033750E0,0.000000000E0,0.000000000E0,0.000000000E0
7.954330750E0,0.000000000E0,0.000000000E0,0.000000000E0
7.994627750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.034924750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.075221750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.115518750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.155815750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.196112750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.236409750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.276706750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.317003750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.357300750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.397597750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.437894750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.478191750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.518488750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.558785750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.599082750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.639379750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.679676750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.719973750E0,0.000000000E0,0.000000000E0,0.000000000E0
8.760270625E0,0.000000000E0,0.000000000E0,0.000000000E0
8.800567625E0,0.000000000E0,0.000000000E0,0.000000000E0
8.840864625E0,0.000000000E0,0.000000000E0,0.000000000E0
8.881161625E0,0.000000000E0,0.000000000E0,0.000000000E0
8.921459625E0,0.000000000E0,0.000000000E0,0.000000000E0
8.961756625E0,0.000000000E0,0.000000000E0,0.000000000E0
