"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.932082625E0,1.040997148E0,5.347750150E-3,-1.495418400E-1
4.972378625E0,1.053025961E0,-8.208497763E-1,-8.468865603E-2
5.012675625E0,1.222790956E0,-7.502451539E-1,-2.110081017E-1
5.052971625E0,1.282484889E0,-7.261267900E-1,-1.305796057E-1
5.093267625E0,1.455312610E0,-4.292841256E-1,-1.521175541E-2
5.133564625E0,1.891726255E0,-4.156465828E-1,3.283579946E-1
5.173860625E0,1.373318791E0,5.435739756E-1,6.139392257E-1
5.214157625E0,5.363966227E-1,5.977522731E-1,1.660206914E-1
5.254453625E0,6.788478047E-2,7.603259087E-1,1.805798709E-1
5.294749625E0,-9.150115252E-1,1.137766004E0,3.143184483E-1
5.335046625E0,-1.887650490E0,-4.249516129E-1,-3.927133381E-1
5.375342625E0,-2.908977032E0,-5.432145596E-1,-3.924899101E-1
5.415639625E0,-2.341909647E0,-8.368800879E-1,-6.949762702E-1
5.455935625E0,-2.198200464E0,-8.507528156E-2,-5.692057014E-1
5.496232625E0,-1.728318095E0,-5.490087867E-1,-4.869878590E-1
5.536528625E0,-1.675853372E0,1.145244002E0,-2.223217338E-1
5.576825625E0,-1.301717758E0,2.699155211E-1,-1.281826049E-1
5.617121625E0,-9.945503473E-1,-3.298852146E-1,-4.507201612E-1
5.657418625E0,-3.338286579E-1,-1.077309132E0,-1.002125382E0
5.697714625E0,-5.304908380E-2,-1.497568250E0,-9.058492184E-1
5.738010542E0,4.002026021E-1,-1.615964174E0,-2.890289128E-1
5.778306542E0,6.701380014E-1,-1.815940380E0,2.229910046E-1
5.818603542E0,7.978276014E-1,-2.108823776E0,1.577482074E-1
5.858899542E0,2.925245166E-1,-1.177560449E0,-2.081362903E-1
5.899196542E0,-3.944598436E-1,3.768980801E-1,-8.008279800E-1
5.939492542E0,-2.241594493E-1,-1.803358942E-1,-1.646845043E-1
5.979789542E0,-3.438004255E-1,6.713455319E-1,-4.754560590E-1
6.020085542E0,8.444486856E-1,-1.721285135E-1,6.685379744E-1
6.060382542E0,1.509026051E0,1.277249336E0,3.624144495E-1
6.100678542E0,1.354075074E0,-5.497713685E-1,-1.193772554E-1
6.140975542E0,1.296899319E0,-1.749865532E0,-2.074683160E-1
6.181272542E0,1.240665913E0,-7.018529177E-1,1.513083931E-3
6.221568542E0,9.155871272E-1,-6.166823506E-1,-2.942567766E-1
6.261865542E0,1.453205824E0,-4.202594459E-1,-3.440123200E-1
6.302161542E0,1.143207908E0,5.509019643E-2,-4.415006563E-2
6.342458542E0,1.322675943E0,8.757956326E-2,-4.975840449E-2
6.382755542E0,1.634268403E0,5.215180665E-2,3.650965635E-3
6.423051542E0,2.145965338E0,-5.007928610E-1,3.619454503E-1
6.463348542E0,6.036512256E-1,1.069429755E0,2.648056149E-1
6.503645542E0,2.359402180E-1,4.487839341E-1,2.729516029E-1
6.543941542E0,-5.369209051E-1,1.135306120E0,6.444119662E-2
6.584238542E0,-1.172796845E0,1.506778877E-2,-4.948156774E-1
6.624535542E0,-2.602182627E0,-1.219678760E0,-4.101205468E-1
6.664831542E0,-2.949639082E0,7.663572580E-2,1.459143609E-1
6.705128542E0,-1.600591183E0,7.822190225E-2,-1.443829685E-1
6.745425875E0,-2.475524187E0,2.226729542E-1,1.779982075E-2
6.785722875E0,-2.875418901E0,8.183053136E-1,7.666686773E-1
6.826018875E0,-1.589815974E0,1.152574062E0,3.643717468E-1
6.866315875E0,-1.567994356E0,6.243935823E-1,4.017978609E-1
6.906612875E0,-1.049061418E0,-3.533536494E-1,-2.865231037E-1
6.946909875E0,-5.922951698E-1,-1.136426210E0,-5.577318668E-1
6.987205875E0,2.310756296E-1,-8.452734351E-1,-4.045383334E-1
7.027502875E0,9.817311168E-1,-7.990908027E-1,-1.280106753E-1
7.067799875E0,1.417384028E0,-1.771024942E0,-1.497900784E-1
7.108096875E0,5.190124512E-1,-1.204214931E0,-6.159902811E-1
7.148392875E0,-9.572432041E-1,-1.646090895E-1,-9.649663568E-1
7.188689875E0,-7.610405684E-1,-1.059562087E0,-5.822811723E-1
7.228986875E0,4.599560201E-1,-1.483621895E-1,1.213521287E-1
7.269283875E0,-4.242883921E-1,8.269797564E-1,2.709055543E-1
7.309580875E0,1.072288156E0,-4.242736697E-1,6.937528253E-1
7.349877875E0,1.760740876E0,1.986746669E0,1.616899818E-1
7.390173875E0,1.089728951E0,1.261475086E0,-6.952427626E-1
7.430470875E0,1.644221425E0,-9.025686979E-1,-3.401155472E-1
7.470767875E0,1.011919737E0,1.077221707E-2,-9.427980334E-2
7.511064875E0,7.764931917E-1,-7.573062778E-1,-1.205201894E-1
7.551361875E0,1.449939728E0,9.486226737E-2,-3.820577562E-1
7.591658875E0,1.108586073E0,1.808789521E-1,-1.418962330E-1
7.631955875E0,1.642735600E0,-1.346887648E-1,-1.200226508E-2
7.672251875E0,1.201023221E0,3.762728572E-1,3.191862404E-1
7.712548875E0,1.543433309E0,8.284851909E-1,3.152988553E-1
7.752845750E0,1.040323377E0,7.540161610E-1,4.252758920E-1
7.793142750E0,5.352928638E-1,6.942127347E-1,1.805658638E-1
7.833439750E0,2.419505566E-1,1.107971430E0,1.353236288E-1
7.873736750E0,-3.018853813E-2,9.866836667E-1,-5.585535429E-3
7.914033750E0,-7.286313772E-1,3.312547207E-1,-2.608227432E-1
7.954330750E0,-2.082192183E0,-6.158277392E-1,-3.650242388E-1
7.994627750E0,-2.921712399E0,-3.591412902E-1,-6.844639778E-2
8.034924750E0,-1.991410255E0,-5.439616740E-2,-4.788837433E-1
8.075221750E0,-2.568461895E0,3.818032742E-1,-2.845215797E-2
8.115518750E0,-2.473464012E0,9.394686818E-1,6.631986499E-1
8.155815750E0,-2.100638151E0,5.549011827E-1,2.846221440E-2
8.196112750E0,-2.181092978E0,-6.203860641E-1,1.512471288E-1
8.236409750E0,-1.324630022E0,-3.601692319E-1,-5.473611504E-2
8.276706750E0,-4.671742320E-1,-9.111080170E-1,-2.898570597E-1
8.317003750E0,1.300336868E-1,-9.618098736E-1,-3.773109019E-1
8.357300750E0,8.317282796E-1,-6.295925379E-1,-1.633947343E-1
8.397597750E0,6.077095866E-1,-1.146514177E0,-2.723532021E-1
8.437894750E0,2.365280390E-1,-9.727534652E-1,-4.536055624E-1
8.478191750E0,-1.474535316E-1,-8.079482317E-1,-3.028323650E-1
8.518488750E0,-7.503843307E-1,-7.162135243E-1,-3.580154181E-1
8.558785750E0,-9.137845039E-1,-9.704272747E-1,-5.677128434E-1
8.599082750E0,1.238343418E-1,-4.757635891E-1,-2.427377105E-1
8.639379750E0,-8.959097266E-1,1.380580068E-1,-7.051963806E-1
8.679676750E0,1.613626361E0,-5.130643249E-1,3.580804169E-1
8.719973750E0,9.684747458E-1,1.041498542E0,-2.294906378E-1
8.760270625E0,1.236713529E0,1.197636127E0,-3.589501679E-1
8.800567625E0,1.391259193E0,5.381066799E-1,-1.811377890E-2
8.840864625E0,9.286859035E-1,-1.073160172E0,8.015600592E-2
8.881161625E0,1.071396708E0,-3.407323658E-1,-1.081826985E-1
8.921459625E0,1.022972465E0,-9.611628652E-1,-1.178358868E-1
8.961756625E0,1.003750682E0,-5.479468703E-1,-1.340969801E-1
9.002053625E0,1.253441811E0,-4.036801457E-1,-2.103800774E-1
9.042350625E0,1.229318500E0,-4.993401766E-1,-1.444866806E-1
9.082647625E0,1.365118980E0,1.270173192E-1,-4.637580365E-2
9.122944625E0,1.446770310E0,5.265144110E-1,-1.022912282E-2
9.163241625E0,1.729046583E0,2.697564960E-1,7.680759300E-3
9.203538625E0,1.358374238E0,5.393726826E-1,3.544261456E-1
9.243836625E0,5.946149230E-1,1.073619008E0,3.359911442E-1
9.284133625E0,4.433687329E-1,6.517823339E-1,1.646036953E-1
9.324430625E0,-5.462268740E-2,9.069952965E-1,2.758231461E-1
9.364727625E0,-4.821181595E-1,5.801212192E-1,-2.169195265E-1
9.405024625E0,-1.168158531E0,-3.380177021E-1,-2.063802630E-1
9.445321625E0,-2.156293392E0,-4.377334714E-1,2.733674273E-2
9.485619625E0,-2.051075459E0,-5.802294016E-1,7.112995535E-2
9.525916625E0,-2.055454016E0,1.662589610E-1,-2.605017722E-1
9.566213625E0,-2.659127712E0,5.166587420E-3,4.060308039E-1
9.606510625E0,-2.233132601E0,-1.443660110E-1,3.950070441E-1
9.646807625E0,-1.356732965E0,1.028732657E0,1.697704047E-1
9.687105625E0,-1.327023745E0,4.860491753E-1,2.760949135E-1
9.727402500E0,-8.214333057E-1,1.442780495E-1,3.907576948E-2
9.767699500E0,-5.727612972E-1,-6.600887179E-1,-2.771297097E-1
9.807996500E0,-3.440605402E-1,-7.961872220E-1,-3.733335435E-1
9.848294500E0,5.951436237E-2,-7.495463490E-1,-4.486271739E-1
9.888591500E0,6.475353241E-1,-5.094726682E-1,-3.337298930E-1
9.928888500E0,7.895072103E-1,-8.223494291E-1,-2.228429168E-1
9.969185500E0,4.190011919E-1,-1.263135314E0,-1.767149717E-1
1.000948250E1,-5.167334676E-1,-1.835631371E0,-4.306998551E-1
1.004978050E1,-8.378427625E-1,-1.156022549E0,-6.914848685E-1
1.009007750E1,-5.088973641E-1,-9.250901639E-2,-5.914562345E-1
1.013037450E1,9.653530121E-1,5.103367567E-2,-2.628697753E-1
1.017067250E1,-1.573970318E-1,-1.364763618E0,7.052180171E-2
1.021096950E1,2.030312568E-1,-8.238465786E-1,5.341699123E-1
1.025126650E1,1.624680519E0,-1.816918403E-1,-1.832340956E-1
1.029156350E1,1.345583797E0,9.157588482E-1,-7.278455496E-1
1.033186150E1,1.067027450E0,-4.122407734E-1,-3.691377044E-1
1.037215850E1,7.170234919E-1,-1.504375696E0,-3.514994383E-1
1.041245550E1,5.342519283E-1,-3.659688830E-1,-4.503121674E-1
1.045275250E1,4.950152040E-1,-1.539224148E0,-4.990758002E-1
1.049305050E1,3.897030950E-1,-7.115003467E-1,-3.827503622E-1
1.053334750E1,6.013377905E-1,-1.027155519E0,-3.627713621E-1
1.057364450E1,9.865156412E-1,-2.774416208E-1,-2.629339099E-1
1.061394250E1,9.192223549E-1,-1.209344342E-1,-6.943770498E-2
1.065423950E1,7.596112490E-1,2.948887646E-1,8.701754361E-2
1.069453650E1,9.052438736E-1,7.609103918E-1,9.193936735E-2
1.073483463E1,1.219661951E0,8.317853808E-1,7.198321074E-2
1.077513163E1,9.219530225E-1,1.152826667E0,1.010532007E-1
1.081542862E1,7.704659104E-1,1.126734972E0,8.861824125E-2
1.085572662E1,8.226645589E-1,5.894082785E-1,1.380624026E-1
1.089602363E1,3.381826282E-1,1.319695115E0,3.069537282E-1
1.093632063E1,-1.155237108E-2,1.061796308E0,4.465884268E-1
1.097661862E1,-4.946078360E-1,6.825561523E-1,-1.957570948E-2
1.101691562E1,-1.268382549E0,-8.034221828E-2,7.867829502E-2
1.105721263E1,-2.500944614E0,-5.432273149E-1,4.664071500E-1
1.109751063E1,-2.186385155E0,-1.075678393E-1,9.443484992E-2
1.113780762E1,-1.411465049E0,1.020800471E0,-5.953683257E-1
1.117810562E1,-2.089543343E0,-2.956158519E-1,-2.850261331E-1
1.121840262E1,-1.391878366E0,-2.497962862E-2,-2.916379571E-1
