Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Datetime
0.082678183,-0.7424674034,-1.603708267,0.08308817446,2024-06-11 14:17:07.082678
0.122797089,-0.6742925048,-1.813559175,0.07456631213,2024-06-11 14:17:07.122797
0.20792011,-0.681216538,-1.379476786,0.9398018122,2024-06-11 14:17:07.207920
0.248343079,-0.7296846509,-0.3158415854,2.101172209,2024-06-11 14:17:07.248343
0.288885683,-0.84020257,0.1229012609,3.241237879,2024-06-11 14:17:07.288886
0.329302923,-1.255776525,0.7744244337,3.607145309,2024-06-11 14:17:07.329303
0.3698261,-0.06138405204,0.9552477002,2.576931953,2024-06-11 14:17:07.369826
0.409693756,1.409303308,1.048189282,0.8668333888,2024-06-11 14:17:07.409694
0.450789954,2.856688738,0.06777545065,0.6440665126,2024-06-11 14:17:07.450790
0.491294381,1.616224766,0.2896102369,0.2768274248,2024-06-11 14:17:07.491294
0.53168761,0.7881392837,-0.3555215299,0.009054481052,2024-06-11 14:17:07.531688
0.572219694,0.734877646,0.2030600458,-0.03115806542,2024-06-11 14:17:07.572220
0.612740631,-0.6543194056,-0.2703028917,0.1026618332,2024-06-11 14:17:07.612741
0.652730319,-0.3833507299,-0.504121542,-0.1515294015,2024-06-11 14:17:07.652730
0.693543756,-0.084020257,-0.7125077248,-0.0977351293,2024-06-11 14:17:07.693544
0.734015214,-0.947524786,-0.3073197305,0.5742937326,2024-06-11 14:17:07.734015
0.774488808,-0.3876116574,-0.301194638,0.230756104,2024-06-11 14:17:07.774489
0.814974433,-0.617302537,0.6250254512,0.2632457018,2024-06-11 14:17:07.814974
0.855447141,-2.086258888,0.8764204979,0.9424648881,2024-06-11 14:17:07.855447
0.895856464,-2.29424572,0.4850804806,1.043129444,2024-06-11 14:17:07.895856
0.936465058,-2.221010923,-0.4982627332,1.040732622,2024-06-11 14:17:07.936465
0.976949537,-3.10994792,-1.017696977,1.546585202,2024-06-11 14:17:07.976950
1.017462714,-3.706877708,-0.2388785034,1.836328626,2024-06-11 14:17:08.017463
1.057454641,-3.545095444,-0.05659050494,2.457226276,2024-06-11 14:17:08.057455
1.0983861,-4.613524437,1.916354179,1.902106762,2024-06-11 14:17:08.098386
1.138806829,-3.902614355,2.416081667,1.55457449,2024-06-11 14:17:08.138807
1.179322714,-2.465881348,1.776276112,1.555373311,2024-06-11 14:17:08.179323
1.219785527,-1.629407048,3.240172625,1.105445623,2024-06-11 14:17:08.219786
1.260235631,0.2868140042,1.734865189,1.245523691,2024-06-11 14:17:08.260236
1.300757766,1.40797174,2.190917969,0.1418091506,2024-06-11 14:17:08.300758
1.34125136,1.183340788,0.4619116783,0.2680392563,2024-06-11 14:17:08.341251
1.381739121,0.1299584359,0.03129122034,0.3039908707,2024-06-11 14:17:08.381739
1.422171412,0.4740287066,0.2419410497,0.3250292242,2024-06-11 14:17:08.422171
1.46266386,0.2271609455,0.1532603949,0.8734911084,2024-06-11 14:17:08.462664
1.502938131,0.1083874628,0.3239639997,1.088401794,2024-06-11 14:17:08.502938
1.543677194,-0.3844159544,-0.003861469682,0.7256900072,2024-06-11 14:17:08.543677
1.584176777,-0.6047860384,0.05153064802,0.9429975152,2024-06-11 14:17:08.584177
1.624622402,-0.1681736708,0.2568543255,1.12967968,2024-06-11 14:17:08.624622
1.665034694,-0.5055862069,0.4472647011,0.8889369369,2024-06-11 14:17:08.665035
1.705640579,-0.389742136,0.2845503688,1.270290375,2024-06-11 14:17:08.705641
1.746081464,-0.8548495173,0.9872047305,0.4099815488,2024-06-11 14:17:08.746081
1.786581985,-1.794784546,2.112090826,-0.5860112906,2024-06-11 14:17:08.786582
1.82707386,-0.5797531009,1.021025896,-0.4591154456,2024-06-11 14:17:08.827074
1.867557194,1.247121572,-0.5736280084,-0.09933298081,2024-06-11 14:17:08.867557
1.907977141,0.5382089615,-0.8632382154,0.1817553788,2024-06-11 14:17:08.907977
1.948498287,-0.2155765295,-1.197188735,-1.137402534,2024-06-11 14:17:08.948498
1.988980214,-2.02474165,-0.1592523307,-4.909658909,2024-06-11 14:17:08.988980
2.029483131,-1.91422379,-0.4452674091,-4.305272579,2024-06-11 14:17:09.029483
2.069952246,0.3600487709,-0.3800218701,-2.952959061,2024-06-11 14:17:09.069952
2.11045735,0.01850842312,0.9456605911,-4.391556263,2024-06-11 14:17:09.110457
2.150938183,-1.338065863,-0.02063889056,-4.828967571,2024-06-11 14:17:09.150938
2.191400996,-0.6529878378,0.1689725816,-1.577343822,2024-06-11 14:17:09.191401
2.231838548,0.1262301207,-0.6904041767,-1.5475173,2024-06-11 14:17:09.231839
2.272325162,-1.789458275,-0.2926727831,-1.267361045,2024-06-11 14:17:09.272325
2.312720787,-2.419011116,-3.005554914,-1.493190408,2024-06-11 14:17:09.312721
2.353276569,-0.9043828249,0.7022548914,-3.436042309,2024-06-11 14:17:09.353277
2.393637975,1.199585557,1.026085734,-2.787448406,2024-06-11 14:17:09.393638
2.434203704,3.161744833,-4.205806255,3.169867277,2024-06-11 14:17:09.434204
2.474785996,0.258585304,-5.997661591,0.4999937415,2024-06-11 14:17:09.474786
2.515273079,0.6287537813,1.925941348,-1.130478501,2024-06-11 14:17:09.515273
2.555781829,-0.1322220564,4.040029526,-1.174419403,2024-06-11 14:17:09.555782
2.596246516,-0.64499861,1.634466887,-0.1003982127,2024-06-11 14:17:09.596247
2.636503391,0.1041265279,-0.01611164957,-0.06284874678,2024-06-11 14:17:09.636503
2.677123183,0.5259587765,-0.270835489,-0.3403419554,2024-06-11 14:17:09.677123
2.717685214,0.1941387206,-1.26509738,0.006125089712,2024-06-11 14:17:09.717685
2.758180683,-0.5223636627,-0.4913387299,0.4286231399,2024-06-11 14:17:09.758181
2.798668131,-0.7086462975,0.6955971718,0.5473966002,2024-06-11 14:17:09.798668
2.83916011,-0.5994598866,0.1322220564,0.4414059222,2024-06-11 14:17:09.839160
2.879639798,-0.1343525201,-0.2338186502,0.2717675865,2024-06-11 14:17:09.879640
2.920073391,0.1195724085,-0.4383433759,0.2355496585,2024-06-11 14:17:09.920073
