Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.0,3.190829039,7.6896348,5.488237858,2024-06-04 14:17:41.000000
0.017200522,2.553740025,7.390232563,6.719345093,2024-06-04 14:17:41.017201
0.057200522,2.82682085,7.310970306,6.333801746,2024-06-04 14:17:41.057201
0.097200522,3.468695641,7.098009109,5.202893734,2024-06-04 14:17:41.097201
0.137200522,2.299801588,7.569694519,5.095216751,2024-06-04 14:17:41.137201
0.177200522,2.865106106,6.194718838,5.217250824,2024-06-04 14:17:41.177201
0.217200522,2.865106106,6.194718838,5.217250824,2024-06-04 14:17:41.217201
0.257200522,4.697709084,7.656135082,6.58654356,2024-06-04 14:17:41.257201
0.297200522,-0.07298108935,4.681856632,6.060720444,2024-06-04 14:17:41.297201
0.337200522,-1.906780601,3.790829182,14.22682571,2024-06-04 14:17:41.337201
0.377200522,-1.45633173,6.537191391,9.922138214,2024-06-04 14:17:41.377201
0.417200522,-0.4791627228,6.183950901,7.928019524,2024-06-04 14:17:41.417201
0.457200522,1.58703959,3.673580885,5.030610561,2024-06-04 14:17:41.457201
0.497200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.497201
0.537200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.537201
0.577200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.577201
0.617200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.617201
0.657200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.657201
0.697200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.697201
0.737200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.737201
0.777200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.777201
0.817200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.817201
0.857200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.857201
0.897200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.897201
0.937200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.937201
0.977200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:41.977201
1.017200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:42.017201
1.057200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:42.057201
1.097200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:42.097201
1.137200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:42.137201
1.177200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:42.177201
1.217200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:42.217201
1.257200522,0.9882357717,4.458127499,8.465806961,2024-06-04 14:17:42.257201
1.297200522,0.8682954907,5.87258482,8.566305161,2024-06-04 14:17:42.297201
1.337200522,-0.5258227587,6.840481758,7.662117004,2024-06-04 14:17:42.337201
1.377200522,1.737787485,9.208179474,8.443074226,2024-06-04 14:17:42.377201
1.417200522,-1.297209024,5.255835056,7.477570534,2024-06-04 14:17:42.417201
1.457200522,2.809772015,6.969694138,4.735994339,2024-06-04 14:17:42.457201
1.497200522,-0.08374879509,6.036792278,5.330012321,2024-06-04 14:17:42.497201
1.537200522,3.410071373,5.139483929,8.752047539,2024-06-04 14:17:42.537201
1.577200522,0.7618148923,4.843671322,7.72911644,2024-06-04 14:17:42.577201
1.617200522,1.709073544,4.678267479,8.838189125,2024-06-04 14:17:42.617201
1.657200522,2.889034271,4.926223755,6.720541477,2024-06-04 14:17:42.657201
1.697200522,3.060121059,6.720541477,6.11097002,2024-06-04 14:17:42.697201
1.737200522,4.352544308,5.895316601,5.752644539,2024-06-04 14:17:42.737201
