Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
0.147616617,0.0,0.0,0.0,2024-06-04 14:55:53.147617
0.188231045,-0.5618312359,-0.1889009476,-1.55633688,2024-06-04 14:55:53.188231
0.228706565,-0.60192132,-0.1577377319,-0.5769429207,2024-06-04 14:55:53.228707
0.26920193,-0.7703182697,-0.6676688194,0.6552114487,2024-06-04 14:55:53.269202
0.309663909,0.08980321884,0.5119423866,-0.4212007523,2024-06-04 14:55:53.309664
0.350180107,-0.1892240047,0.7894306183,-0.5657167435,2024-06-04 14:55:53.350180
0.390683024,-0.4931659698,0.1242003441,1.091001511,2024-06-04 14:55:53.390683
0.431147138,-1.053871632,-0.3277688026,1.199754715,2024-06-04 14:55:53.431147
0.471646201,-2.212533712,-0.1553153992,-0.02289485931,2024-06-04 14:55:53.471646
0.512100211,0.6059811115,-1.084814072,-1.70977211,2024-06-04 14:55:53.512100
0.552785784,-0.7944903374,-1.944382429,3.053290367,2024-06-04 14:55:53.552786
0.593239117,1.858960152,-3.415628672,0.1360530853,2024-06-04 14:55:53.593239
0.633618388,0.5810077786,-1.950349808,1.243878365,2024-06-04 14:55:53.633618
0.674136982,6.614402771,-0.1529335976,1.871390343,2024-06-04 14:55:53.674137
0.714602347,-3.060293674,-3.734334469,-2.597387791,2024-06-04 14:55:53.714602
0.755078076,-0.7623984814,-2.237997532,-1.415324211,2024-06-04 14:55:53.755078
0.795594065,0.1870803833,-0.8150205612,-3.337873459,2024-06-04 14:55:53.795594
0.836132867,0.4666286707,-0.5171542168,-2.576757431,2024-06-04 14:55:53.836133
0.876530524,-0.8920074105,-1.338007927,-1.296967506,2024-06-04 14:55:53.876531
0.917026409,0.8720792532,0.4588265419,-4.454702377,2024-06-04 14:55:53.917026
0.95754469,1.292235136,-0.3133907318,-0.3371286392,2024-06-04 14:55:53.957545
0.998028805,-1.726519346,-2.522116899,-0.2766675949,2024-06-04 14:55:53.998029
1.03849542,-0.6981493235,-1.260351419,-2.787713528,2024-06-04 14:55:54.038495
1.078878701,-1.495987892,-1.608803153,-1.474470139,2024-06-04 14:55:54.078879
1.119418492,-4.055620193,-4.660504341,0.5945529938,2024-06-04 14:55:54.119418
1.159984586,1.347669244,-2.79955411,-2.973781109,2024-06-04 14:55:54.159985
1.200494013,-1.963608742,-3.350987196,1.609688759,2024-06-04 14:55:54.200494
1.241012815,0.4639303684,-1.894886017,2.893689156,2024-06-04 14:55:54.241013
1.281414534,2.702541351,0.8648636341,3.595012665,2024-06-04 14:55:54.281415
1.321935836,4.846728325,3.678506851,3.225251198,2024-06-04 14:55:54.321936
1.362378076,4.293932438,2.177230835,2.451069832,2024-06-04 14:55:54.362378
1.402910159,14.60954475,3.346445799,0.7919826508,2024-06-04 14:55:54.402910
1.44326943,4.805010319,1.230506539,3.081305504,2024-06-04 14:55:54.443269
1.483766045,-3.791664839,-3.266134024,-0.2723045349,2024-06-04 14:55:54.483766
1.524281617,-2.988010645,-1.159716845,-3.860482693,2024-06-04 14:55:54.524282
1.564762034,-0.3855569363,-1.007348776,-0.5651302338,2024-06-04 14:55:54.564762
1.605233232,0.6207489967,0.2747981548,-0.8856277466,2024-06-04 14:55:54.605233
1.645378336,-0.05058646202,0.3626410961,-1.325748444,2024-06-04 14:55:54.645378
1.68628818,-1.443066835,0.1795771122,2.661370277,2024-06-04 14:55:54.686288
1.726716461,-1.500157595,-1.476249218,1.829763412,2024-06-04 14:55:54.726716
1.767203284,-0.1231894493,-0.4094914198,0.6361808777,2024-06-04 14:55:54.767203
1.807698805,1.323219538,-0.6096791029,3.35447979,2024-06-04 14:55:54.807699
1.848201565,3.216135502,-2.977487087,-0.05172252655,2024-06-04 14:55:54.848202
1.888324899,2.39690876,-1.015109539,-1.126692772,2024-06-04 14:55:54.888325
1.929159586,2.301771164,-0.2687339783,-5.928358078,2024-06-04 14:55:54.929160
1.96968818,0.6480224729,-1.007736444,-4.908900261,2024-06-04 14:55:54.969688
2.010163336,-0.6866688728,-0.2753210068,0.04318237305,2024-06-04 14:55:55.010163
2.05064443,0.7071759701,1.043886423,-3.729807854,2024-06-04 14:55:55.050644
2.091146722,0.2765079737,-1.308711648,0.3712892532,2024-06-04 14:55:55.091147
2.131552659,-6.913999081,-0.9921578169,-0.4823226929,2024-06-04 14:55:55.131553
2.172170888,-6.879865646,-0.3293666244,-0.347325325,2024-06-04 14:55:55.172171
2.212603024,-1.96357584,1.47276032,1.776787758,2024-06-04 14:55:55.212603
2.253153961,0.8900268078,3.284770727,2.311511993,2024-06-04 14:55:55.253154
2.293570732,6.095663071,3.94644165,2.155722618,2024-06-04 14:55:55.293571
2.334064742,4.702127934,-0.4617683887,4.647416115,2024-06-04 14:55:55.334065
2.37446818,3.245790482,-2.838862896,-0.9654464722,2024-06-04 14:55:55.374468
2.415099638,1.251199245,-0.9782844782,0.5862045288,2024-06-04 14:55:55.415100
2.455550524,-0.8383287191,0.8124816418,-1.136253357,2024-06-04 14:55:55.455551
2.496051774,-1.585210919,0.7716830969,-0.8012466431,2024-06-04 14:55:55.496052
2.536544065,-0.5462733507,0.4821535349,-0.3226165771,2024-06-04 14:55:55.536544
2.577008857,1.522841454,0.6203621626,-0.4992332458,2024-06-04 14:55:55.577009
2.617412659,2.533793211,-1.775619864,2.390630722,2024-06-04 14:55:55.617413
2.657840263,1.152413368,0.7439749241,-1.947022438,2024-06-04 14:55:55.657840
2.698488649,-2.34880209,0.4982634783,3.21562624,2024-06-04 14:55:55.698489
2.73897068,0.3171420097,-1.160061121,-0.6925535202,2024-06-04 14:55:55.738971
2.779458232,0.3653187752,0.1068160534,-0.8952484131,2024-06-04 14:55:55.779458
2.819950211,1.080901623,-0.3795051575,-1.334119797,2024-06-04 14:55:55.819950
2.860357295,0.04115915298,-0.6791234016,0.1414022446,2024-06-04 14:55:55.860357
2.900762503,1.399585009,-1.297323942,-1.059576035,2024-06-04 14:55:55.900763
2.941407138,1.305239916,1.360216856,0.3013963699,2024-06-04 14:55:55.941407
2.981839795,-0.59364748,-0.06657290459,1.012698174,2024-06-04 14:55:55.981840
3.022432659,-2.091172695,-1.211064816,1.946703911,2024-06-04 14:55:56.022433
3.062921513,0.8102200031,0.5627034903,1.97248745,2024-06-04 14:55:56.062922
3.103389951,-2.133774281,-2.061156511,-2.794981003,2024-06-04 14:55:56.103390
3.143883701,1.919658899,-0.7801027298,0.4637155533,2024-06-04 14:55:56.143884
3.184370732,3.503315926,-0.4232642651,1.428889275,2024-06-04 14:55:56.184371
3.224850888,0.4541096687,-4.087327003,-0.5665822029,2024-06-04 14:55:56.224851
3.265342242,1.030834198,-0.358631134,-4.181989193,2024-06-04 14:55:56.265342
3.305825888,-0.007576942444,-1.250670195,-5.28393364,2024-06-04 14:55:56.305826
3.346309534,-0.6719779968,-1.457168818,-1.49605751,2024-06-04 14:55:56.346310
3.386798545,-1.39262104,0.8768765926,-0.51212883,2024-06-04 14:55:56.386799
3.427295732,-1.90449667,-0.2195463181,-1.536849022,2024-06-04 14:55:56.427296
3.467768701,-3.270264149,-0.1773171425,-3.404623032,2024-06-04 14:55:56.467769
3.508269638,-3.874660492,-0.2280421257,0.4880137444,2024-06-04 14:55:56.508270
