Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.001310524,-5.392225742,6.728916168,2.982354403,2024-06-04 14:55:53.001311
0.021270211,-3.959822416,6.91106987,7.291827679,2024-06-04 14:55:53.021270
0.061270211,-2.551347256,6.721737862,10.49222851,2024-06-04 14:55:53.061270
0.101270211,-2.551347256,6.721737862,10.49222851,2024-06-04 14:55:53.101270
0.141270211,-4.435395718,5.985047817,6.109773636,2024-06-04 14:55:53.141270
0.181270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.181270
0.221270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.221270
0.261270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.261270
0.301270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.301270
0.341270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.341270
0.381270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.381270
0.421270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.421270
0.461270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.461270
0.501270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.501270
0.541270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.541270
0.581270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.581270
0.621270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.621270
0.661270211,-3.690330744,6.336194515,6.527620316,2024-06-04 14:55:53.661270
0.701270211,-2.130808592,1.564307809,5.601896763,2024-06-04 14:55:53.701270
0.741270211,1.93190515,3.099901676,7.623532772,2024-06-04 14:55:53.741270
0.781270211,2.451745987,5.082056046,5.073681355,2024-06-04 14:55:53.781270
0.821270211,2.194218397,5.024628639,6.750451565,2024-06-04 14:55:53.821270
0.861270211,0.01914258115,3.692723513,6.151648045,2024-06-04 14:55:53.861270
0.901270211,0.01914258115,3.692723513,6.151648045,2024-06-04 14:55:53.901270
0.941270211,0.01914258115,3.692723513,6.151648045,2024-06-04 14:55:53.941270
0.981270211,0.01914258115,3.692723513,6.151648045,2024-06-04 14:55:53.981270
1.021270211,0.01914258115,3.692723513,6.151648045,2024-06-04 14:55:54.021270
1.061270211,-1.15094769,0.8742775917,8.559126854,2024-06-04 14:55:54.061270
1.101270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.101270
1.141270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.141270
1.181270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.181270
1.221270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.221270
1.261270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.261270
1.301270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.301270
1.341270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.341270
1.381270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.381270
1.421270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.421270
1.461270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.461270
1.501270211,-2.060220242,-2.678166628,9.238389015,2024-06-04 14:55:54.501270
1.541270211,3.170490026,-0.4576273263,9.53898716,2024-06-04 14:55:54.541270
1.581270211,3.937090635,1.240977645,7.47398138,2024-06-04 14:55:54.581270
1.621270211,3.937090635,1.240977645,7.47398138,2024-06-04 14:55:54.621270
1.661270211,3.937090635,1.240977645,7.47398138,2024-06-04 14:55:54.661270
1.701270211,3.937090635,1.240977645,7.47398138,2024-06-04 14:55:54.701270
1.741270211,2.686541557,1.361815214,8.221439362,2024-06-04 14:55:54.741270
1.781270211,4.442574501,1.409671664,13.73450279,2024-06-04 14:55:54.781270
1.821270211,3.710669756,-0.4241278172,8.80708313,2024-06-04 14:55:54.821270
1.861270211,3.710669756,-0.4241278172,8.80708313,2024-06-04 14:55:54.861270
1.901270211,3.710669756,-0.4241278172,8.80708313,2024-06-04 14:55:54.901270
1.941270211,3.710669756,-0.4241278172,8.80708313,2024-06-04 14:55:54.941270
1.981270211,3.710669756,-0.4241278172,8.80708313,2024-06-04 14:55:54.981270
2.021270211,3.710669756,-0.4241278172,8.80708313,2024-06-04 14:55:55.021270
2.061270211,3.710669756,-0.4241278172,8.80708313,2024-06-04 14:55:55.061270
2.101270211,-5.437689304,-0.280259341,10.46112156,2024-06-04 14:55:55.101270
2.141270211,-5.437689304,-0.280259341,10.46112156,2024-06-04 14:55:55.141270
2.181270211,-5.437689304,-0.280259341,10.46112156,2024-06-04 14:55:55.181270
2.221270211,-5.437689304,-0.280259341,10.46112156,2024-06-04 14:55:55.221270
2.261270211,-5.437689304,-0.280259341,10.46112156,2024-06-04 14:55:55.261270
2.301270211,-5.437689304,-0.280259341,10.46112156,2024-06-04 14:55:55.301270
2.341270211,3.595515013,-5.297709465,9.69452095,2024-06-04 14:55:55.341270
2.381270211,3.595515013,-5.297709465,9.69452095,2024-06-04 14:55:55.381270
2.421270211,-1.67437768,-1.549950838,9.138788223,2024-06-04 14:55:55.421270
2.461270211,-1.67437768,-1.549950838,9.138788223,2024-06-04 14:55:55.461270
2.501270211,-1.67437768,-1.549950838,9.138788223,2024-06-04 14:55:55.501270
2.541270211,-1.67437768,-1.549950838,9.138788223,2024-06-04 14:55:55.541270
2.581270211,-1.67437768,-1.549950838,9.138788223,2024-06-04 14:55:55.581270
2.621270211,-1.67437768,-1.549950838,9.138788223,2024-06-04 14:55:55.621270
2.661270211,-8.321938515,-0.5066801906,13.17877007,2024-06-04 14:55:55.661270
2.701270211,-8.321938515,-0.5066801906,13.17877007,2024-06-04 14:55:55.701270
2.741270211,-8.321938515,-0.5066801906,13.17877007,2024-06-04 14:55:55.741270
2.781270211,-8.321938515,-0.5066801906,13.17877007,2024-06-04 14:55:55.781270
2.821270211,-8.321938515,-0.5066801906,13.17877007,2024-06-04 14:55:55.821270
2.861270211,-4.025625229,-4.747958183,6.632007122,2024-06-04 14:55:55.861270
2.901270211,-2.527119875,-0.8419744968,9.414261818,2024-06-04 14:55:55.901270
2.941270211,-2.527119875,-0.8419744968,9.414261818,2024-06-04 14:55:55.941270
2.981270211,-2.527119875,-0.8419744968,9.414261818,2024-06-04 14:55:55.981270
3.021270211,-2.527119875,-0.8419744968,9.414261818,2024-06-04 14:55:56.021270
3.061270211,-2.527119875,-0.8419744968,9.414261818,2024-06-04 14:55:56.061270
3.101270211,-4.004089355,-3.922733545,8.070392609,2024-06-04 14:55:56.101270
3.141270211,-1.40847528,-2.496013165,8.997611046,2024-06-04 14:55:56.141270
3.181270211,-4.595715046,-6.555137634,8.388936996,2024-06-04 14:55:56.181270
3.221270211,-5.146662235,-4.667499542,5.683252811,2024-06-04 14:55:56.221270
3.261270211,-4.256831646,-3.221935749,0.2994019389,2024-06-04 14:55:56.261270
3.301270211,-4.256831646,-3.221935749,0.2994019389,2024-06-04 14:55:56.301270
3.341270211,-4.256831646,-3.221935749,0.2994019389,2024-06-04 14:55:56.341270
3.381270211,-4.256831646,-3.221935749,0.2994019389,2024-06-04 14:55:56.381270
3.421270211,-4.256831646,-3.221935749,0.2994019389,2024-06-04 14:55:56.421270
3.461270211,-4.256831646,-3.221935749,0.2994019389,2024-06-04 14:55:56.461270
3.501270211,-4.256831646,-3.221935749,0.2994019389,2024-06-04 14:55:56.501270
3.501270211,-7.682456017,-4.926223755,8.78195858,2024-06-04 14:55:56.501270
3.581270211,-7.682456017,-4.926223755,8.78195858,2024-06-04 14:55:56.581270
3.621270211,-7.682456017,-4.926223755,8.78195858,2024-06-04 14:55:56.621270
3.661270211,-7.682456017,-4.926223755,8.78195858,2024-06-04 14:55:56.661270
3.701270211,-7.682456017,-4.926223755,8.78195858,2024-06-04 14:55:56.701270
3.741270211,-7.682456017,-4.926223755,8.78195858,2024-06-04 14:55:56.741270
3.781270211,-7.682456017,-4.926223755,8.78195858,2024-06-04 14:55:56.781270
3.821270211,-7.682456017,-4.926223755,8.78195858,2024-06-04 14:55:56.821270
3.861270211,-11.01805115,-3.489034414,0.8694919348,2024-06-04 14:55:56.861270
3.901270211,-1.735394597,0.2192423791,-0.3508476317,2024-06-04 14:55:56.901270
3.941270211,-5.962316036,-6.850052834,10.3594265,2024-06-04 14:55:56.941270
3.981270211,-12.24945736,-9.656235695,-0.9451649189,2024-06-04 14:55:56.981270
4.021270211,-12.24945736,-9.656235695,-0.9451649189,2024-06-04 14:55:57.021270
4.061270211,-12.24945736,-9.656235695,-0.9451649189,2024-06-04 14:55:57.061270
4.101270211,-12.24945736,-9.656235695,-0.9451649189,2024-06-04 14:55:57.101270
4.141270211,-12.24945736,-9.656235695,-0.9451649189,2024-06-04 14:55:57.141270
4.181270211,-12.24945736,-9.656235695,-0.9451649189,2024-06-04 14:55:57.181270
4.221270211,-20.90070724,-0.2886342406,-0.2216351926,2024-06-04 14:55:57.221270
4.261270211,-6.466603279,1.777568102,14.88814259,2024-06-04 14:55:57.261270
4.301270211,-12.85783291,-0.08973085135,-0.6299105883,2024-06-04 14:55:57.301270
4.341270211,-12.85783291,-0.08973085135,-0.6299105883,2024-06-04 14:55:57.341270
4.381270211,-12.85783291,-0.08973085135,-0.6299105883,2024-06-04 14:55:57.381270
4.421270211,-12.85783291,-0.08973085135,-0.6299105883,2024-06-04 14:55:57.421270
4.461270211,-12.85783291,-0.08973085135,-0.6299105883,2024-06-04 14:55:57.461270
