Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Datetime
0.147616617,-0.079493016,-0.9925308824,0.09693620354,2024-06-04 14:55:53.147617
0.188231045,-0.331553787,-1.222887516,-0.1487331539,2024-06-04 14:55:53.188231
0.228706565,-0.3744294047,-1.083874583,0.02236989327,2024-06-04 14:55:53.228707
0.26920193,-0.234617576,-1.180810809,0.1038602218,2024-06-04 14:55:53.269202
0.309663909,-0.4529903531,-1.623281956,-0.2113156021,2024-06-04 14:55:53.309664
0.350180107,-1.023289442,-0.5383421183,-0.1003982127,2024-06-04 14:55:53.350180
0.390683024,-1.014501333,0.5175700784,0.5955983996,2024-06-04 14:55:53.390683
0.431147138,-0.5347470045,-0.5593804717,1.05284965,2024-06-04 14:55:53.431147
0.471646201,-1.262966871,-1.705837488,1.795583367,2024-06-04 14:55:53.471646
0.512100211,-1.879869938,-2.166683912,2.060560226,2024-06-04 14:55:53.512100
0.552785784,-0.9167661667,-0.342605561,3.069069386,2024-06-04 14:55:53.552786
0.593239117,-0.2964010835,0.8912006021,3.38411212,2024-06-04 14:55:53.593239
0.633618388,1.737794518,-1.009042025,0.3203688264,2024-06-04 14:55:53.633618
0.674136982,2.359091759,-1.260170698,-1.088934422,2024-06-04 14:55:53.674137
0.714602347,1.315962195,-0.2406095117,0.2106498331,2024-06-04 14:55:53.714602
0.755078076,1.040466309,0.02503297664,0.3880111277,2024-06-04 14:55:53.755078
0.795594065,1.099586844,-1.033542395,0.04607132822,2024-06-04 14:55:53.795594
0.836132867,0.2214353085,1.034208059,0.2932053804,2024-06-04 14:55:53.836133
0.876530524,-0.3677717149,1.33526957,0.8861407042,2024-06-04 14:55:53.876531
0.917026409,-0.4497946501,-0.2299571782,0.3635107577,2024-06-04 14:55:53.917026
0.95754469,-0.2362154275,0.08415340632,0.5852124095,2024-06-04 14:55:53.957545
0.998028805,-0.8619066477,1.537663817,1.397053123,2024-06-04 14:55:53.998029
1.03849542,-1.342992544,0.3414071798,1.382406116,2024-06-04 14:55:54.038495
1.078878701,-1.098388433,0.7266221046,2.557890892,2024-06-04 14:55:54.078879
1.119418492,-1.77467823,1.926340818,3.612205267,2024-06-04 14:55:54.119418
1.159984586,-1.771482468,0.5418041348,3.230984926,2024-06-04 14:55:54.159985
1.200494013,-0.5419372916,-1.354310632,4.11925602,2024-06-04 14:55:54.200494
1.241012815,-0.537676394,-0.2347507328,4.144289017,2024-06-04 14:55:54.241013
1.281414534,-0.5730953813,-0.3396761715,3.150826216,2024-06-04 14:55:54.281415
1.321935836,-0.4777570069,0.6688331962,2.179333687,2024-06-04 14:55:54.321936
1.362378076,-0.5246272683,1.086937189,1.340329409,2024-06-04 14:55:54.362378
1.402910159,0.1527277827,-0.2264951766,-1.314763904,2024-06-04 14:55:54.402910
1.44326943,1.427279115,-1.248186827,-1.525280595,2024-06-04 14:55:54.443269
1.483766045,0.736874938,-0.6507242322,-0.5021241903,2024-06-04 14:55:54.483766
1.524281617,0.2254299372,-0.4182371199,-0.2930722237,2024-06-04 14:55:54.524282
1.564762034,0.356187284,-0.056723658,-0.3351489305,2024-06-04 14:55:54.564762
1.605233232,-0.2729659677,0.579886198,-0.511977613,2024-06-04 14:55:54.605233
1.645378336,-0.07629731297,-0.7296846509,-0.7320814133,2024-06-04 14:55:54.645378
1.68628818,0.3306216896,-1.945648074,-0.3655080795,2024-06-04 14:55:54.686288
1.726716461,0.7504566908,0.006924014539,-0.1067896113,2024-06-04 14:55:54.726716
1.767203284,0.9664326906,1.74312067,0.1307573467,2024-06-04 14:55:54.767203
1.807698805,1.728207469,2.706757069,-0.252060771,2024-06-04 14:55:54.807699
1.848201565,1.709832191,2.055233955,-0.6661701202,2024-06-04 14:55:54.848202
1.888324899,0.9725577235,1.166962743,-0.5679023266,2024-06-04 14:55:54.888325
1.929159586,-0.7897371054,1.283073187,-0.4371449947,2024-06-04 14:55:54.929160
1.96968818,-1.769085765,1.295589685,0.5713643432,2024-06-04 14:55:54.969688
2.010163336,-1.710764289,2.393578529,0.09347419441,2024-06-04 14:55:55.010163
2.05064443,-1.602110505,-0.3737636507,0.02742975019,2024-06-04 14:55:55.050644
2.091146722,-0.6434007287,-2.160558939,-0.2390116602,2024-06-04 14:55:55.091147
2.131552659,-1.139932513,-3.107950449,1.198919773,2024-06-04 14:55:55.131553
2.172170888,-1.308106184,-2.674933195,1.737528205,2024-06-04 14:55:55.172171
2.212603024,-0.8768199086,-1.866687775,1.475880384,2024-06-04 14:55:55.212603
2.253153961,-0.8246235251,-0.1022623703,0.0007989247679,2024-06-04 14:55:55.253154
2.293570732,-0.5334154367,2.383458853,-1.107842326,2024-06-04 14:55:55.293571
2.334064742,0.8814803362,2.813812971,-0.8489907384,2024-06-04 14:55:55.334065
2.37446818,0.07177007198,2.550434113,-0.7967942953,2024-06-04 14:55:55.374468
2.415099638,-0.222367391,1.667089701,-0.7557828426,2024-06-04 14:55:55.415100
2.455550524,-0.6021229625,0.3190372884,-0.8266208172,2024-06-04 14:55:55.455551
2.496051774,-0.790536046,0.7346113324,-0.6134410501,2024-06-04 14:55:55.496052
2.536544065,-0.546730876,1.463363886,-0.3047898114,2024-06-04 14:55:55.536544
2.577008857,0.0957378149,2.756556749,0.05832150951,2024-06-04 14:55:55.577009
2.617412659,-0.7894708514,5.902855873,0.6611102223,2024-06-04 14:55:55.617413
2.657840263,-0.8022536039,2.417279959,0.1203713343,2024-06-04 14:55:55.657840
2.698488649,-0.05499265343,0.1991985738,0.02583190054,2024-06-04 14:55:55.698489
2.73897068,-0.4197018147,-0.7077142,0.3049229383,2024-06-04 14:55:55.738971
2.779458232,-0.7657693624,-0.7435326576,0.3864132762,2024-06-04 14:55:55.779458
2.819950211,-0.5507254601,-0.1378145218,0.5292876363,2024-06-04 14:55:55.819950
2.860357295,-0.1217028722,-0.2834851444,0.6792191863,2024-06-04 14:55:55.860357
2.900762503,-0.1374150664,-0.8180989623,-0.1974675655,2024-06-04 14:55:55.900763
2.941407138,-0.1858831644,-0.2326202542,-0.7914681435,2024-06-04 14:55:55.941407
2.981839795,0.3892095089,-0.4914718866,-0.9200950265,2024-06-04 14:55:55.981840
3.022432659,0.834610045,0.3448691964,-0.9406007528,2024-06-04 14:55:56.022433
3.062921513,0.8508548737,1.311834455,-0.9166330099,2024-06-04 14:55:56.062922
3.103389951,0.3223661482,0.5708317757,-0.4262263775,2024-06-04 14:55:56.103390
3.143883701,0.62049824,0.8192973733,-0.9965254664,2024-06-04 14:55:56.143884
3.184370732,1.330076575,1.205044866,-1.573216081,2024-06-04 14:55:56.184371
3.224850888,1.432338953,0.7204970121,-0.9472584724,2024-06-04 14:55:56.224851
3.265342242,-0.46018067,0.8192973733,-0.9749545455,2024-06-04 14:55:56.265342
3.305825888,-0.83314538,0.7125077248,-1.002384305,2024-06-04 14:55:56.305826
3.346309534,-0.5549864173,0.6091801524,-1.038069606,2024-06-04 14:55:56.346310
3.386798545,-0.05392742157,0.8499227762,-1.124087095,2024-06-04 14:55:56.386799
3.427295732,-0.9609733224,1.295323372,-0.9653674364,2024-06-04 14:55:56.427296
3.467768701,-1.559767485,1.073888063,-0.3383446336,2024-06-04 14:55:56.467769
3.508269638,-1.030213475,1.8507092,-0.4102478623,2024-06-04 14:55:56.508270
3.548758128,0.3436708152,2.322207928,-0.4198349714,2024-06-04 14:55:56.548758
3.589242555,1.740058184,1.342992544,0.8786841035,2024-06-04 14:55:56.589243
3.62962818,0.7517881989,1.175750971,2.439383507,2024-06-04 14:55:56.629628
3.670203961,-0.1222354919,0.2402100414,0.573228538,2024-06-04 14:55:56.670204
3.710752867,0.9954602718,-1.231409431,0.1035939083,2024-06-04 14:55:56.710753
3.751184638,0.9429975152,-0.7218285203,0.5655055642,2024-06-04 14:55:56.751185
3.791660055,1.743253827,0.6480611563,0.1150451675,2024-06-04 14:55:56.791660
3.832160992,3.55441618,1.575479627,0.09933298081,2024-06-04 14:55:56.832161
3.872552347,1.891321182,1.44951582,-0.06284874678,2024-06-04 14:55:56.872552
3.913155003,0.3479317427,-0.7149044871,-1.332207084,2024-06-04 14:55:56.913155
3.953631982,0.8183652759,-1.411034346,-1.242594361,2024-06-04 14:55:56.953632
3.994142242,-0.6268896461,0.128626883,-0.05805519968,2024-06-04 14:55:56.994142
4.034630628,-0.4551208019,2.257628202,-1.438197732,2024-06-04 14:55:57.034631
4.075112972,-1.202514887,1.000653267,-1.48932898,2024-06-04 14:55:57.075113
4.115596357,-2.199839354,0.327026546,-0.861507237,2024-06-04 14:55:57.115596
4.156084326,-2.209426403,1.868285537,-2.270277977,2024-06-04 14:55:57.156084
4.196638753,-1.756569266,2.027537823,-2.205564976,2024-06-04 14:55:57.196639
4.23707443,-2.746170759,-0.3167736828,0.3169068098,2024-06-04 14:55:57.237074
4.27754818,-1.061904192,0.7796174288,-0.1335535944,2024-06-04 14:55:57.277548
4.318029117,-0.7599105835,-0.8481917977,1.307307243,2024-06-04 14:55:57.318029
4.35853792,1.067363501,-1.105445623,1.819018483,2024-06-04 14:55:57.358538
4.399003076,1.391061187,-0.7882724404,1.454841971,2024-06-04 14:55:57.399003
4.439494378,0.3993292153,-2.10862875,1.562963128,2024-06-04 14:55:57.439494
4.480001722,0.9872047305,-1.361500978,1.357373238,2024-06-04 14:55:57.480002
4.520539378,1.242993832,-1.409170151,1.436999321,2024-06-04 14:55:57.520539
4.56102917,0.904915452,-0.7053174376,0.5910711884,2024-06-04 14:55:57.561029
4.601425576,0.3162410557,-0.1308905035,-0.9355409145,2024-06-04 14:55:57.601426
4.641816513,0.672162056,0.3906742036,-1.540193796,2024-06-04 14:55:57.641817
4.68237292,0.9150351882,-0.742733717,-2.548170567,2024-06-04 14:55:57.682373
4.722764742,1.447252274,0.3794892728,-1.678407788,2024-06-04 14:55:57.722765
4.763380367,1.294923902,0.137681365,-0.6970618367,2024-06-04 14:55:57.763380
4.803772242,0.3617797792,0.9623048902,-0.7773538232,2024-06-04 14:55:57.803772
4.844357399,0.08748225868,0.3914731443,-0.03355484083,2024-06-04 14:55:57.844357
4.884749274,0.3814865649,-0.9131709933,-0.4949339032,2024-06-04 14:55:57.884749
4.925323961,-0.1509967744,-1.197854519,-0.7299509048,2024-06-04 14:55:57.925324
4.965831982,-0.1336867511,-0.8820129633,0.1834863871,2024-06-04 14:55:57.965832
5.006322763,0.4749607742,0.07030537724,0.6754909158,2024-06-04 14:55:58.006323
5.04678344,0.7435326576,0.9862726331,0.8864070177,2024-06-04 14:55:58.046783
5.087282867,0.5339480639,0.9210271239,0.6547188759,2024-06-04 14:55:58.087283
5.127774899,0.2073209733,0.4718982279,0.3752283454,2024-06-04 14:55:58.127775
5.168273232,0.09760197252,0.03861469775,0.1384802908,2024-06-04 14:55:58.168273
5.208758232,-0.03368799388,0.4394086301,-0.1119826213,2024-06-04 14:55:58.208758
5.249251617,0.08162347972,0.7274209857,-0.4962654412,2024-06-04 14:55:58.249252
5.289743597,0.3167736828,0.8062482476,-0.6744256616,2024-06-04 14:55:58.289744
5.330199638,0.7954627872,0.6318163276,-0.5295539498,2024-06-04 14:55:58.330200
5.370728128,0.7102441192,0.4844147265,-0.6041202545,2024-06-04 14:55:58.370728
5.411226826,0.1239664927,0.327026546,-0.5990604162,2024-06-04 14:55:58.411227
5.451696461,0.6181014776,0.8762873411,-0.8764204979,2024-06-04 14:55:58.451696
5.492151097,0.5973294377,0.2503297627,-1.365495563,2024-06-04 14:55:58.492151
5.532562607,-0.8680317402,-1.119826198,0.3336842358,2024-06-04 14:55:58.532563
5.573048076,-0.1438064575,-0.2334191799,-0.4323514402,2024-06-04 14:55:58.573048
5.613607451,-0.5216978788,-0.570032835,-0.9757534266,2024-06-04 14:55:58.613607
5.654085576,-0.8643034697,-0.4504604042,-1.965088606,2024-06-04 14:55:58.654086
5.694623805,-0.7223611474,-0.7231600881,-2.436454296,2024-06-04 14:55:58.694624
5.735108961,-0.4149082601,-0.391073674,-1.673880577,2024-06-04 14:55:58.735109
5.775578545,-0.1840189993,-0.1572550237,-0.5101134777,2024-06-04 14:55:58.775579
5.816076513,-0.1922745556,-0.07216953486,0.07190322876,2024-06-04 14:55:58.816077
5.85656318,-0.2450035959,0.02902759984,0.01384802908,2024-06-04 14:55:58.856563
5.897021878,-0.3374125659,-0.2509955168,0.2229000032,2024-06-04 14:55:58.897022
5.937546409,-0.2551233172,-0.2089188248,0.199731186,2024-06-04 14:55:58.937546
5.978041201,-0.02303566411,-0.2099840641,0.2474003732,2024-06-04 14:55:58.978041
6.018507295,0.2017285079,0.003994623665,0.3169068098,2024-06-04 14:55:59.018507
6.059008128,0.4113130867,0.02742975019,0.4045222402,2024-06-04 14:55:59.059008
6.099505524,0.5640408993,0.08921326697,0.4314193726,2024-06-04 14:55:59.099506
6.139981774,0.562443018,0.1629806459,0.340608269,2024-06-04 14:55:59.139982
6.180498024,0.5765573978,-0.09187635034,0.296667397,2024-06-04 14:55:59.180498
6.22099667,0.5981283188,0.00798924733,0.3171731234,2024-06-04 14:55:59.220997
6.261439847,0.5997262001,-0.137015596,0.443403244,2024-06-04 14:55:59.261440
6.301914951,0.5483286977,-0.4797543287,0.4990616739,2024-06-04 14:55:59.301915
6.342459795,0.6165035963,-0.7573806643,0.6829475164,2024-06-04 14:55:59.342460
6.382947659,0.6231613159,-0.9672315717,0.9425980449,2024-06-04 14:55:59.382948
6.423414586,0.5832150578,-0.767234087,1.030746102,2024-06-04 14:55:59.423415
6.463898024,0.544334054,-0.7234264016,1.011039257,2024-06-04 14:55:59.463898
6.50438594,0.6426018476,-0.8127728105,1.037403822,2024-06-04 14:55:59.504386
6.544875784,0.5178363919,-0.7765548825,1.035805941,2024-06-04 14:55:59.544876
6.585365992,0.2968005538,-0.5383421183,0.8648360372,2024-06-04 14:55:59.585366
6.625824795,0.2179733068,-0.4222317338,0.6214303374,2024-06-04 14:55:59.625825
6.666317451,0.2789579034,-0.1335535944,0.8224930763,2024-06-04 14:55:59.666317
6.706829378,0.2235657871,-0.1471353173,0.7678998709,2024-06-04 14:55:59.706829
6.747310315,0.0384815447,-0.05459319428,0.6230281591,2024-06-04 14:55:59.747310
6.787800263,-0.2330197245,0.2644441128,0.3776251078,2024-06-04 14:55:59.787800
6.82828068,-0.5235620141,0.336081028,0.03009283356,2024-06-04 14:55:59.828281
6.868736513,-0.6423355341,0.5780220628,-0.3042571843,2024-06-04 14:55:59.868737
6.90924693,-0.7362091541,0.7284862399,-0.6296858788,2024-06-04 14:55:59.909247
6.949784742,-0.6970618367,0.7732260227,-0.9512531161,2024-06-04 14:55:59.949785
6.990264222,-0.8762873411,1.094127417,-1.18240869,2024-06-04 14:55:59.990264
7.030767399,-0.7828131318,1.115831614,-1.140864611,2024-06-04 14:56:00.030767
7.07124792,-0.6029219031,0.7359428406,-1.351647496,2024-06-04 14:56:00.071248
7.111699638,-0.4644415975,0.2335523367,-1.443523884,2024-06-04 14:56:00.111700
7.152160211,-0.478289634,0.139012903,-1.221289635,2024-06-04 14:56:00.152160
7.192618701,-0.5113118291,0.04846810177,-1.107309699,2024-06-04 14:56:00.192619
7.233163076,-0.5978620052,0.2647103965,-0.9856068492,2024-06-04 14:56:00.233163
7.273663024,-0.5177032351,0.1432738453,-0.9214265943,2024-06-04 14:56:00.273663
7.314141461,-0.1368824393,-0.018907886,-0.6584471464,2024-06-04 14:56:00.314141
7.354627399,-0.01025286783,0.04260931909,-0.5117112994,2024-06-04 14:56:00.354627
7.39511844,-0.0685743764,0.1493989378,-0.4589822888,2024-06-04 14:56:00.395118
7.435607867,-0.05019910634,-0.1620485783,-0.2408758104,2024-06-04 14:56:00.435608
7.476118753,-0.03422060981,-0.1862826198,-0.08015878499,2024-06-04 14:56:00.476119
7.516569326,0.1135804728,-0.009587096982,-0.06231613085,2024-06-04 14:56:00.516569
7.557093597,0.1982664913,0.294803232,0.08841434121,2024-06-04 14:56:00.557094
7.597564065,0.511977613,0.4242290556,0.3099828064,2024-06-04 14:56:00.597564
7.638026982,0.6580476761,0.05752258375,0.4378107786,2024-06-04 14:56:00.638027
7.678551722,0.3479317427,-0.1126483902,0.4910724163,2024-06-04 14:56:00.678552
7.71903167,0.4600475132,-0.1721682847,0.5279561281,2024-06-04 14:56:00.719032
7.759520524,0.4262263775,-0.1242327988,0.6296858788,2024-06-04 14:56:00.759521
7.800013961,0.3721657991,-0.167374745,0.7596443295,2024-06-04 14:56:00.800014
7.840559378,0.5616441369,-0.411046803,0.9149020314,2024-06-04 14:56:00.840559
7.880970992,0.6375419497,-0.4177044928,1.188800097,2024-06-04 14:56:00.880971
7.921492711,0.6015903354,-0.2557890713,1.124353409,2024-06-04 14:56:00.921493
7.96192068,0.6085143685,-0.4917382002,0.9247553945,2024-06-04 14:56:00.961921
8.002459795,0.6463301182,-0.575891614,0.918630302,2024-06-04 14:56:01.002460
8.042986774,0.6141068339,-0.6965292692,0.9394024014,2024-06-04 14:56:01.042987
8.083393753,0.7501903772,-0.8266208172,0.9167661667,2024-06-04 14:56:01.083394
8.123887503,0.8814803362,-0.810642302,0.6778876781,2024-06-04 14:56:01.123888
8.164390107,0.9003882408,-0.1969349533,0.5987941027,2024-06-04 14:56:01.164390
8.204896722,0.7083799839,0.154458791,0.3744294047,2024-06-04 14:56:01.204897
8.245365784,0.3114475012,0.2026605755,0.133154124,2024-06-04 14:56:01.245366
8.285865263,-0.2801562846,0.1640458852,-0.1466026902,2024-06-04 14:56:01.285865
8.326335211,-0.7029206157,0.2940043211,-0.3900084496,2024-06-04 14:56:01.326335
8.366854951,-0.9591091871,0.5316844583,-0.6344794035,2024-06-04 14:56:01.366855
8.407300211,-1.085605621,0.5900059342,-0.8505885601,2024-06-04 14:56:01.407300
8.447812242,-1.189732075,0.6507242322,-1.081744194,2024-06-04 14:56:01.447812
8.488292451,-1.188134313,0.7279536128,-1.22395277,2024-06-04 14:56:01.488292
8.528783545,-1.049654007,0.5356790423,-1.268159866,2024-06-04 14:56:01.528784
8.569285732,-0.8366073966,0.2279598713,-1.260170698,2024-06-04 14:56:01.569286
8.609755211,-0.6846785545,0.1600512564,-1.325283051,2024-06-04 14:56:01.609755
8.650228232,-0.586943388,0.142208606,-1.164033413,2024-06-04 14:56:01.650228
8.69078469,-0.4881430268,0.1227681041,-1.011971354,2024-06-04 14:56:01.690785
8.731235784,-0.7335460782,0.02716344222,-0.8700290918,2024-06-04 14:56:01.731236
8.771707972,-0.7756227851,-0.1335535944,-0.4914718866,2024-06-04 14:56:01.771708
8.812146774,-0.5235620141,-0.08255556226,-0.1868152469,2024-06-04 14:56:01.812147
8.852645055,-0.4047885537,0.1595186442,0.04846810177,2024-06-04 14:56:01.852645
8.893148388,-0.2793573737,-0.1258306503,0.3075860441,2024-06-04 14:56:01.893148
8.933695628,-0.008655018173,0.1203713343,0.5391410589,2024-06-04 14:56:01.933696
8.97419292,0.2890776098,0.5705654621,0.7580464482,2024-06-04 14:56:01.974193
9.014656774,0.4571181238,0.1352845877,0.4913387299,2024-06-04 14:56:02.014657
9.055124117,0.2986647189,-0.1213034093,0.107588537,2024-06-04 14:56:02.055124
9.095625315,0.2296908647,0.1560566425,-0.05565842614,2024-06-04 14:56:02.095625
9.136128076,0.4022586346,0.03142437339,0.1123820841,2024-06-04 14:56:02.136128
9.17661068,0.7456631064,0.07749570161,0.8256887197,2024-06-04 14:56:02.176611
9.217095628,0.8740236759,0.1517957002,1.173354149,2024-06-04 14:56:02.217096
9.257570472,1.038602233,-0.1001319066,1.176549911,2024-06-04 14:56:02.257570
9.298063857,0.8726921678,-0.162847504,0.9726908803,2024-06-04 14:56:02.298064
9.33855594,0.9382039905,-0.4137098789,0.9753540158,2024-06-04 14:56:02.338556
9.379045315,1.018096447,-0.6730940938,0.988935709,2024-06-04 14:56:02.379045
9.419541617,1.045526266,-0.84020257,1.137136221,2024-06-04 14:56:02.419542
9.460016149,1.011971354,-0.7318150997,0.8685643673,2024-06-04 14:56:02.460016
9.500512295,0.9520519972,-0.4536561072,0.5053198934,2024-06-04 14:56:02.500512
9.541034065,0.5079829693,0.1496652365,0.3906742036,2024-06-04 14:56:02.541034
9.581460211,0.2997299433,0.2591179311,0.451126188,2024-06-04 14:56:02.581460
9.621908388,-0.01398118306,0.1504641622,0.1017297506,2024-06-04 14:56:02.621908
9.662448128,-0.2271609455,0.1097190008,-0.3111811876,2024-06-04 14:56:02.662448
9.702971149,-0.3773587942,0.2434057444,-0.5476629138,2024-06-04 14:56:02.702971
9.743448649,-0.4940018058,0.4167724252,-0.7208964229,2024-06-04 14:56:02.743449
9.783929222,-0.5664376616,0.93407619,-1.097190022,2024-06-04 14:56:02.783929
9.824420107,-0.4260932207,0.8959941268,-1.215164542,2024-06-04 14:56:02.824420
9.864837295,-0.3757609427,0.5157059431,-1.418224573,2024-06-04 14:56:02.864837
9.905354065,-0.3533910513,0.2484655976,-1.672549009,2024-06-04 14:56:02.905354
9.945847763,-0.3456681073,0.05299534276,-1.513562918,2024-06-04 14:56:02.945848
9.98632344,-0.4255605936,-0.1615159512,-1.41795826,2024-06-04 14:56:02.986323
10.0268324,-0.5768237114,0.07935985923,-1.396387339,2024-06-04 14:56:03.026832
10.06732214,-0.8291507363,-0.2499302924,-1.150185347,2024-06-04 14:56:03.067322
10.10784724,-0.9519188404,-0.363910228,-1.021824837,2024-06-04 14:56:03.107847
10.14832813,-0.769231379,-0.2107829899,-0.6179683208,2024-06-04 14:56:03.148328
10.18881651,-0.6330147386,-0.2318213433,-0.2672403455,2024-06-04 14:56:03.188817
10.22930011,-0.458316505,-0.418769747,-0.09933298081,2024-06-04 14:56:03.229300
10.26977844,-0.1083874628,-0.1532603949,0.2021279633,2024-06-04 14:56:03.269778
10.31026526,0.221701622,-0.1697715074,0.4809527099,2024-06-04 14:56:03.310265
10.35077896,0.4784227908,-0.1982664913,0.5324833393,2024-06-04 14:56:03.350779
10.3912512,0.5485950112,0.195203945,0.4500609636,2024-06-04 14:56:03.391251
10.43175,0.5157059431,0.08362079412,0.4902735054,2024-06-04 14:56:03.431750
10.4721875,0.5432688594,0.001065233024,0.6288869381,2024-06-04 14:56:03.472188
10.51273782,0.5010589957,0.05938674137,0.8738905191,2024-06-04 14:56:03.512738
10.55321328,0.5621767044,0.02423405088,0.9774844646,2024-06-04 14:56:03.553213
10.59366334,0.5754921436,-0.1892120093,1.078415275,2024-06-04 14:56:03.593663
