Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.0439829583,-4.006119232,4.940476227,7.512727203,2024-06-15 02:32:14.043983
0.08427895838,-3.628753967,5.052892456,7.415279846,2024-06-15 02:32:14.084279
0.1245759584,-3.66123642,4.849166107,7.646848297,2024-06-15 02:32:14.124576
0.1648729583,-4.341721344,4.551884308,7.558531952,2024-06-15 02:32:14.164873
0.2051699583,-3.090922394,5.911956024,5.307213593,2024-06-15 02:32:14.205170
0.2454669584,-2.44082428,5.485941925,8.33451828,2024-06-15 02:32:14.245467
0.2857639584,-3.32772995,2.833158417,8.697812805,2024-06-15 02:32:14.285764
0.3260609583,-5.054389343,2.241438904,7.217840424,2024-06-15 02:32:14.326061
0.3663579583,-3.990252228,2.242636414,7.647896118,2024-06-15 02:32:14.366358
0.4066549584,-4.461622009,1.491199036,9.954449615,2024-06-15 02:32:14.406655
0.4469519584,-4.598138123,2.211650848,6.928791504,2024-06-15 02:32:14.446952
0.4872489583,-4.894222412,1.58550293,5.241350555,2024-06-15 02:32:14.487249
0.5275459583,-6.364914093,0.7111711121,1.288819885,2024-06-15 02:32:14.527546
0.5678429584,-4.14098877,1.298399963,4.294120331,2024-06-15 02:32:14.567843
0.6081399583,-1.955533447,0.841999054,3.974085846,2024-06-15 02:32:14.608140
0.6484369583,-4.489913177,-1.806144104,3.241658936,2024-06-15 02:32:14.648437
0.6887349583,-6.170767822,-3.802841949,2.989283752,2024-06-15 02:32:14.688735
0.7290319584,-9.687854004,-7.137457581,6.6846492,2024-06-15 02:32:14.729032
0.7693289584,-13.12770081,-6.778653717,7.68277359,2024-06-15 02:32:14.769329
0.8096259583,-6.471342773,-6.815926208,4.443060608,2024-06-15 02:32:14.809626
0.8499229583,0.04056564331,-3.934268646,9.129515076,2024-06-15 02:32:14.849923
0.8902199584,-10.47910858,-8.209827576,20.95327744,2024-06-15 02:32:14.890220
0.9305182083,-7.286846924,-3.676654358,10.08452911,2024-06-15 02:32:14.930518
0.9708152084,-7.267836456,-6.718029785,4.925956421,2024-06-15 02:32:14.970815
1.011112208,-7.009024658,-6.580316162,2.670596466,2024-06-15 02:32:15.011112
1.051409208,-7.862549744,-5.339845734,5.098397827,2024-06-15 02:32:15.051409
