Time (s),X (µT),Y (µT),Z (µT),Datetime
162.4189616,211.5942383,-111.7316437,-128.533844,2024-06-15 02:34:56.418962
162.4592616,209.1846008,-109.9082184,-128.3445892,2024-06-15 02:34:56.459262
162.4995606,206.7902222,-108.1076965,-126.1913681,2024-06-15 02:34:56.499561
162.5398596,203.3442688,-107.3743134,-125.5266342,2024-06-15 02:34:56.539860
162.5801596,201.2595825,-106.4080353,-124.9230576,2024-06-15 02:34:56.580160
162.6204586,199.8714294,-105.7011261,-125.8119049,2024-06-15 02:34:56.620459
162.6607586,199.5440674,-105.6422272,-127.9355316,2024-06-15 02:34:56.660759
162.7010576,199.4634399,-106.0638885,-129.1423035,2024-06-15 02:34:56.701058
162.7413576,201.6245117,-107.2466583,-128.8033295,2024-06-15 02:34:56.741358
162.7816566,203.7701111,-107.5636749,-128.7609863,2024-06-15 02:34:56.781657
162.8219566,203.6992493,-107.7636566,-128.9177094,2024-06-15 02:34:56.821957
162.8622556,204.3263855,-108.2821045,-128.9414978,2024-06-15 02:34:56.862256
162.9025556,207.4856873,-108.557663,-126.2870178,2024-06-15 02:34:56.902556
162.9428546,211.3948975,-108.2519836,-124.0132828,2024-06-15 02:34:56.942855
162.9831546,214.5289917,-108.1757812,-123.1489868,2024-06-15 02:34:56.983155
163.0234536,216.9820557,-108.8434143,-122.3149185,2024-06-15 02:34:57.023454
163.0637535,218.763092,-110.0613708,-123.7747345,2024-06-15 02:34:57.063753
163.1040525,220.8696594,-112.2937927,-126.7097168,2024-06-15 02:34:57.104052
163.1443525,221.6315308,-114.5566559,-130.2584839,2024-06-15 02:34:57.144352
163.1846515,221.6201782,-116.444046,-132.0790863,2024-06-15 02:34:57.184652
163.2249505,221.607605,-117.4088287,-132.7982178,2024-06-15 02:34:57.224951
163.2652505,220.0033264,-118.0004578,-133.8890839,2024-06-15 02:34:57.265251
163.3055495,218.5192261,-118.3187866,-133.9689484,2024-06-15 02:34:57.305550
163.3458495,218.0903931,-118.2589417,-133.8252869,2024-06-15 02:34:57.345850
163.3861485,217.7496643,-117.3125916,-132.6022644,2024-06-15 02:34:57.386148
163.4264485,216.5549622,-116.1278381,-131.2858887,2024-06-15 02:34:57.426448
163.4667475,215.8372192,-114.1786652,-127.8855743,2024-06-15 02:34:57.466747
163.5070475,212.468811,-112.0710907,-128.4923401,2024-06-15 02:34:57.507047
163.5473465,209.3053894,-111.5842285,-128.5080872,2024-06-15 02:34:57.547347
163.5876465,208.3873596,-110.4237061,-126.2207108,2024-06-15 02:34:57.587647
163.6279455,205.4118347,-109.3029938,-126.5703888,2024-06-15 02:34:57.627946
163.6682445,203.0210876,-108.2258759,-127.328537,2024-06-15 02:34:57.668244
163.7085445,202.5756836,-107.4974976,-127.2036285,2024-06-15 02:34:57.708544
163.7488435,200.7736816,-106.7246704,-128.850708,2024-06-15 02:34:57.748843
163.7891435,199.6368713,-107.3334503,-129.5856323,2024-06-15 02:34:57.789143
163.8294425,200.2360229,-107.732666,-130.5395355,2024-06-15 02:34:57.829442
163.8697425,201.9138489,-108.731308,-129.3853607,2024-06-15 02:34:57.869743
163.9100415,203.1729126,-109.0360718,-130.1959381,2024-06-15 02:34:57.910042
163.9503415,203.5949097,-109.6832886,-129.8713989,2024-06-15 02:34:57.950342
163.9906405,205.8855591,-109.9764862,-126.17836,2024-06-15 02:34:57.990641
164.0309405,208.8477478,-109.5481567,-125.0700378,2024-06-15 02:34:58.030941
164.07124,209.4869995,-110.035202,-126.1596985,2024-06-15 02:34:58.071240
164.111539,213.1553955,-110.5578003,-125.489212,2024-06-15 02:34:58.111539
164.151839,216.1862793,-111.6897736,-125.9353485,2024-06-15 02:34:58.151839
164.192138,218.690918,-113.3670807,-127.4049225,2024-06-15 02:34:58.192138
164.232438,219.8751831,-115.1230316,-129.1136169,2024-06-15 02:34:58.232438
164.272737,221.3096924,-116.2569885,-129.6655731,2024-06-15 02:34:58.272737
164.313037,220.6216431,-118.4035034,-132.8195496,2024-06-15 02:34:58.313037
164.353336,220.9770813,-119.7209473,-132.2660065,2024-06-15 02:34:58.353336
164.393636,220.9126587,-119.7993011,-132.448288,2024-06-15 02:34:58.393636
164.433935,220.4026794,-119.1686096,-131.8261566,2024-06-15 02:34:58.433935
164.474234,219.1200562,-118.3682556,-130.9102936,2024-06-15 02:34:58.474234
164.514534,216.949707,-116.9563141,-130.5005798,2024-06-15 02:34:58.514534
164.554833,214.7354126,-116.0831299,-129.9139099,2024-06-15 02:34:58.554833
164.595133,212.6583862,-114.7876129,-128.5102844,2024-06-15 02:34:58.595133
164.635432,210.378479,-113.2649078,-127.4178009,2024-06-15 02:34:58.635432
164.675732,208.327301,-111.1858673,-126.6468353,2024-06-15 02:34:58.675732
164.716031,204.3830566,-110.4386749,-127.9465179,2024-06-15 02:34:58.716031
164.75633,201.6529541,-109.6487122,-126.969986,2024-06-15 02:34:58.756330
164.79663,200.5910034,-108.3132019,-126.6898804,2024-06-15 02:34:58.796630
164.836929,197.9710083,-107.71521,-128.4909973,2024-06-15 02:34:58.836929
164.877229,197.8237915,-107.6634064,-128.7017365,2024-06-15 02:34:58.877229
164.917528,198.3657227,-107.7523346,-129.4933624,2024-06-15 02:34:58.917528
164.957828,199.2696838,-107.8208923,-129.3641663,2024-06-15 02:34:58.957828
164.998127,200.1620789,-108.5011444,-129.2166443,2024-06-15 02:34:58.998127
165.038426,201.8126831,-109.5970764,-127.2632599,2024-06-15 02:34:59.038426
165.078725,204.6152954,-109.495636,-126.0540848,2024-06-15 02:34:59.078725
165.119024,205.8312378,-110.7458191,-126.8887939,2024-06-15 02:34:59.119024
165.159324,207.9196777,-110.9651642,-126.1255951,2024-06-15 02:34:59.159324
165.199623,210.9589539,-111.312027,-125.5583191,2024-06-15 02:34:59.199623
165.239923,213.1642761,-111.5204926,-125.6430588,2024-06-15 02:34:59.239923
165.280222,215.8218689,-112.4673157,-125.8337708,2024-06-15 02:34:59.280222
165.320521,216.848114,-113.91922,-128.3284149,2024-06-15 02:34:59.320521
165.360821,218.6520081,-115.34552,-129.2378082,2024-06-15 02:34:59.360821
165.40112,219.246582,-117.1582947,-132.1957245,2024-06-15 02:34:59.401120
165.44142,220.0538025,-118.3060608,-131.6047668,2024-06-15 02:34:59.441420
165.481719,219.9703064,-118.6086121,-131.600769,2024-06-15 02:34:59.481719
165.522019,219.684845,-118.4799805,-131.4525757,2024-06-15 02:34:59.522019
165.562318,219.2384949,-117.9120331,-131.5047913,2024-06-15 02:34:59.562318
165.602617,218.4929504,-117.1527405,-130.2487946,2024-06-15 02:34:59.602617
165.642917,217.0863342,-115.7390594,-129.6527557,2024-06-15 02:34:59.642917
165.683216,215.862854,-114.4577637,-128.1189575,2024-06-15 02:34:59.683216
165.723516,213.2443542,-112.6237793,-126.2994461,2024-06-15 02:34:59.723516
165.763815,210.6262512,-110.4664917,-125.4965897,2024-06-15 02:34:59.763815
165.804114,207.5918579,-109.342804,-125.7905197,2024-06-15 02:34:59.804114
165.844414,203.9342957,-108.6577148,-126.0757599,2024-06-15 02:34:59.844414
165.884713,201.828949,-107.975769,-126.5388641,2024-06-15 02:34:59.884713
165.925013,199.1968994,-106.7733002,-128.114212,2024-06-15 02:34:59.925013
165.965312,197.2877808,-107.0675964,-128.8338928,2024-06-15 02:34:59.965312
166.005612,196.9981995,-107.490921,-129.5514526,2024-06-15 02:35:00.005612
166.045911,198.8891296,-107.8379364,-129.219635,2024-06-15 02:35:00.045911
166.0862105,200.4050598,-108.0798645,-129.0298004,2024-06-15 02:35:00.086210
166.1265105,200.9681091,-108.1656342,-128.1332703,2024-06-15 02:35:00.126510
166.1668095,202.5213013,-108.0352936,-126.7215576,2024-06-15 02:35:00.166809
166.2071095,204.5308228,-107.6925049,-124.7823715,2024-06-15 02:35:00.207110
166.2474085,207.2988586,-107.9492035,-123.0823669,2024-06-15 02:35:00.247409
166.2877075,211.0116272,-108.8165131,-122.2557297,2024-06-15 02:35:00.287708
166.3280075,214.0273132,-110.0879822,-122.808342,2024-06-15 02:35:00.328008
166.3683065,217.6289673,-110.5853577,-123.7770157,2024-06-15 02:35:00.368306
166.4086065,219.4559631,-111.6573792,-125.1776123,2024-06-15 02:35:00.408606
166.4489055,220.8639526,-113.624176,-127.8796844,2024-06-15 02:35:00.448905
166.4892045,221.1470947,-115.9085541,-130.9192505,2024-06-15 02:35:00.489204
166.5295045,222.5899048,-117.6062622,-131.0091553,2024-06-15 02:35:00.529505
166.5698035,223.3933716,-118.6403656,-131.9386749,2024-06-15 02:35:00.569804
166.6101035,223.193512,-118.7058716,-132.2413025,2024-06-15 02:35:00.610104
166.6504025,223.2838135,-118.3554535,-131.5019836,2024-06-15 02:35:00.650403
166.6907015,221.4393616,-117.5518646,-131.4715576,2024-06-15 02:35:00.690701
166.7310015,219.4701538,-116.7947083,-130.3313904,2024-06-15 02:35:00.731001
166.7713005,216.5700684,-115.2734222,-129.0184326,2024-06-15 02:35:00.771300
166.8116005,213.5722656,-112.9575348,-126.740921,2024-06-15 02:35:00.811600
166.8518995,209.8433228,-110.8269958,-126.9157715,2024-06-15 02:35:00.851900
166.8921985,205.368103,-109.7172852,-125.6074677,2024-06-15 02:35:00.892199
166.9324985,201.8436279,-109.5802002,-125.2552261,2024-06-15 02:35:00.932499
166.9727975,199.056488,-108.8288269,-127.200531,2024-06-15 02:35:00.972798
167.0130975,198.1619568,-108.4647827,-127.3987885,2024-06-15 02:35:01.013097
167.0533964,197.9760437,-107.9113922,-127.456604,2024-06-15 02:35:01.053396
167.0936954,197.5948792,-107.5257416,-128.9906921,2024-06-15 02:35:01.093695
167.1339954,198.6354675,-107.4194946,-129.5963135,2024-06-15 02:35:01.133995
167.1742944,199.1244202,-107.1363525,-130.9255829,2024-06-15 02:35:01.174294
167.2145934,199.0101318,-108.1761932,-131.6044312,2024-06-15 02:35:01.214593
167.2548934,201.3460999,-109.3602905,-128.6448669,2024-06-15 02:35:01.254893
167.2951924,203.6873474,-109.2100372,-125.8209686,2024-06-15 02:35:01.295192
167.3354924,203.8651123,-109.6349792,-125.8386154,2024-06-15 02:35:01.335492
167.3757914,205.368042,-109.5232697,-124.4955292,2024-06-15 02:35:01.375791
167.4160904,208.217041,-109.5634308,-122.4715347,2024-06-15 02:35:01.416090
167.4563904,211.6867981,-110.4463196,-122.5375214,2024-06-15 02:35:01.456390
167.4966894,214.9286804,-112.3395233,-126.517334,2024-06-15 02:35:01.496689
167.5369894,217.0342712,-115.0351257,-130.3501892,2024-06-15 02:35:01.536989
167.5772884,219.6561584,-116.3455658,-131.0343628,2024-06-15 02:35:01.577288
167.6175874,220.7825623,-117.9351807,-133.6089935,2024-06-15 02:35:01.617587
167.6578874,221.2319031,-118.928772,-133.740921,2024-06-15 02:35:01.657887
167.6981864,221.0058594,-119.7307739,-133.3746033,2024-06-15 02:35:01.698186
167.7384854,220.3930054,-119.8978729,-134.5536652,2024-06-15 02:35:01.738485
167.7787854,219.7286682,-119.8943634,-133.2324524,2024-06-15 02:35:01.778785
167.8190844,218.7585449,-118.9622192,-132.6173706,2024-06-15 02:35:01.819084
167.8593834,217.3876343,-117.4692993,-131.0512695,2024-06-15 02:35:01.859383
167.8996834,215.0119934,-116.020752,-129.3601379,2024-06-15 02:35:01.899683
167.9399824,212.1899719,-114.6956482,-127.7415466,2024-06-15 02:35:01.939982
167.9802824,209.3508911,-113.5530396,-126.9256897,2024-06-15 02:35:01.980282
168.0205814,205.8377991,-112.4945526,-126.4386749,2024-06-15 02:35:02.020581
168.0608803,201.9474487,-111.6954041,-127.4565582,2024-06-15 02:35:02.060880
168.1011803,199.630127,-110.7627106,-128.0643768,2024-06-15 02:35:02.101180
168.1414793,198.5406189,-109.5933228,-128.7474976,2024-06-15 02:35:02.141479
168.1817783,197.4077148,-109.5237579,-128.9624634,2024-06-15 02:35:02.181778
168.2220783,197.476593,-109.6607513,-131.5668182,2024-06-15 02:35:02.222078
168.2623773,198.8426514,-110.1378784,-133.3265991,2024-06-15 02:35:02.262377
168.3026773,199.7173462,-111.0036774,-133.2680969,2024-06-15 02:35:02.302677
168.3429762,201.3578796,-111.8465424,-131.9236145,2024-06-15 02:35:02.342976
168.3832752,201.7477112,-112.2924194,-130.2113495,2024-06-15 02:35:02.383275
168.4235752,202.4147644,-112.1434479,-129.4438629,2024-06-15 02:35:02.423575
168.4638742,205.0032043,-113.1047516,-130.7521973,2024-06-15 02:35:02.463874
168.5041733,209.1783142,-113.8695068,-128.4614868,2024-06-15 02:35:02.504173
168.5444733,212.4214172,-113.5663147,-126.4547806,2024-06-15 02:35:02.544473
168.5847723,214.6324463,-113.651413,-127.1432037,2024-06-15 02:35:02.584772
168.6250713,217.3205566,-114.7600708,-128.852356,2024-06-15 02:35:02.625071
168.6653713,218.7019348,-116.0326843,-129.3361664,2024-06-15 02:35:02.665371
168.7056702,219.5626526,-117.9954529,-133.4290314,2024-06-15 02:35:02.705670
168.7459702,219.0505066,-119.3568115,-133.4940186,2024-06-15 02:35:02.745970
168.7862692,218.3983459,-119.1937256,-134.309845,2024-06-15 02:35:02.786269
168.8265682,218.4576416,-118.5283508,-132.981308,2024-06-15 02:35:02.826568
168.8668682,217.724823,-117.5043182,-130.9094391,2024-06-15 02:35:02.866868
168.9071673,216.9482727,-116.5741119,-129.7111359,2024-06-15 02:35:02.907167
168.9474663,216.1955261,-115.5664978,-128.0063629,2024-06-15 02:35:02.947466
168.9877663,214.4292297,-114.1876526,-126.3409042,2024-06-15 02:35:02.987766
169.0280653,212.1629944,-112.4094238,-125.8657303,2024-06-15 02:35:03.028065
169.0683646,209.5976868,-111.2696228,-124.7648087,2024-06-15 02:35:03.068365
169.1086646,207.1807861,-109.8598785,-124.1874619,2024-06-15 02:35:03.108665
169.1489636,202.8396912,-109.0312653,-125.7233582,2024-06-15 02:35:03.148964
169.1892626,199.207428,-108.8402405,-126.6201019,2024-06-15 02:35:03.189263
169.2295626,198.1820374,-108.2229156,-127.31604,2024-06-15 02:35:03.229563
169.2698616,196.7778625,-107.5783844,-128.0377655,2024-06-15 02:35:03.269862
169.3101606,196.1347961,-107.4967041,-129.0790405,2024-06-15 02:35:03.310161
169.3504606,195.5396729,-107.8090515,-130.0923309,2024-06-15 02:35:03.350461
169.3907596,196.8668213,-108.6795502,-129.9606476,2024-06-15 02:35:03.390760
169.4310586,198.730072,-109.5130615,-130.3435516,2024-06-15 02:35:03.431059
169.4713586,200.4107971,-110.3898926,-129.5540466,2024-06-15 02:35:03.471359
169.5116576,202.7042542,-110.6269684,-127.7289734,2024-06-15 02:35:03.511658
169.5519566,204.6231995,-110.7453766,-126.7083893,2024-06-15 02:35:03.551957
169.5922566,207.1414185,-110.9076996,-125.9364471,2024-06-15 02:35:03.592257
169.6325556,209.8998718,-111.4665375,-125.7126694,2024-06-15 02:35:03.632556
169.6728546,213.4382935,-112.5723877,-124.8237915,2024-06-15 02:35:03.672855
169.7131546,216.6539917,-113.1752319,-126.5627899,2024-06-15 02:35:03.713155
169.7534536,218.5841675,-114.2132568,-127.6881409,2024-06-15 02:35:03.753454
169.7937526,219.6888123,-115.2608948,-129.1630554,2024-06-15 02:35:03.793753
169.8340526,219.901886,-116.2499237,-131.031723,2024-06-15 02:35:03.834053
169.8743516,220.036438,-117.0457764,-132.0669403,2024-06-15 02:35:03.874352
169.9146506,219.4977417,-117.8599854,-132.960434,2024-06-15 02:35:03.914651
