Time (s),X (hPa),Datetime
104.9318495,999.996109,2024-06-15 02:33:58.931849
106.0072645,999.991684,2024-06-15 02:34:00.007265
107.0826505,999.991684,2024-06-15 02:34:01.082650
108.1580655,999.9933624,2024-06-15 02:34:02.158066
109.2334785,999.9944305,2024-06-15 02:34:03.233479
110.3088945,999.9991608,2024-06-15 02:34:04.308894
111.3843095,999.9991608,2024-06-15 02:34:05.384310
112.4597125,999.9990082,2024-06-15 02:34:06.459712
113.5351265,999.9976349,2024-06-15 02:34:07.535127
114.6105055,999.9973297,2024-06-15 02:34:08.610506
115.6859385,999.9967194,2024-06-15 02:34:09.685939
116.7613615,999.9967194,2024-06-15 02:34:10.761362
117.8367765,999.9997711,2024-06-15 02:34:11.836776
118.9121535,1000.000153,2024-06-15 02:34:12.912154
119.9875655,1000.001221,2024-06-15 02:34:13.987566
121.0630305,1000.001221,2024-06-15 02:34:15.063030
122.1384575,1000.001221,2024-06-15 02:34:16.138458
123.2139115,999.9934387,2024-06-15 02:34:17.213911
124.2893835,999.9878693,2024-06-15 02:34:18.289383
125.3648345,999.9852753,2024-06-15 02:34:19.364835
126.4402885,999.9848175,2024-06-15 02:34:20.440288
127.5157565,999.9848175,2024-06-15 02:34:21.515756
128.5912165,999.9855042,2024-06-15 02:34:22.591217
129.6666795,999.9872589,2024-06-15 02:34:23.666679
130.7420935,999.9855042,2024-06-15 02:34:24.742094
131.8175255,999.9848175,2024-06-15 02:34:25.817525
132.8929195,999.9822998,2024-06-15 02:34:26.892920
133.9683305,999.9822998,2024-06-15 02:34:27.968331
135.0438065,999.9867249,2024-06-15 02:34:29.043806
136.1192775,999.9923706,2024-06-15 02:34:30.119278
137.1946655,1000.0,2024-06-15 02:34:31.194666
138.2700355,1000.008621,2024-06-15 02:34:32.270036
139.3454215,1000.017242,2024-06-15 02:34:33.345421
140.4208605,1000.024185,2024-06-15 02:34:34.420861
141.4962615,1000.024872,2024-06-15 02:34:35.496262
142.5716465,1000.024185,2024-06-15 02:34:36.571647
143.6470485,1000.023956,2024-06-15 02:34:37.647049
144.7224505,1000.022964,2024-06-15 02:34:38.722451
145.7978365,1000.018921,2024-06-15 02:34:39.797836
146.8732205,1000.018082,2024-06-15 02:34:40.873221
147.9485935,1000.017166,2024-06-15 02:34:41.948593
149.0239935,1000.014191,2024-06-15 02:34:43.023993
150.0993905,1000.014191,2024-06-15 02:34:44.099390
151.1747965,1000.01442,2024-06-15 02:34:45.174797
152.2501895,1000.015793,2024-06-15 02:34:46.250190
153.3256255,1000.018616,2024-06-15 02:34:47.325626
154.4010355,1000.019684,2024-06-15 02:34:48.401036
155.4764525,1000.021362,2024-06-15 02:34:49.476452
156.5518755,1000.022812,2024-06-15 02:34:50.551875
157.6272845,1000.023041,2024-06-15 02:34:51.627285
158.7026715,1000.023041,2024-06-15 02:34:52.702672
159.7781155,1000.022812,2024-06-15 02:34:53.778116
160.8534785,1000.022125,2024-06-15 02:34:54.853478
161.9288545,1000.02182,2024-06-15 02:34:55.928854
163.0042575,1000.021362,2024-06-15 02:34:57.004257
164.0796205,1000.020294,2024-06-15 02:34:58.079621
165.1549695,1000.019836,2024-06-15 02:34:59.154969
166.2303675,1000.019836,2024-06-15 02:35:00.230367
167.3058055,1000.020981,2024-06-15 02:35:01.305805
168.3812875,1000.023117,2024-06-15 02:35:02.381288
169.4566665,1000.023193,2024-06-15 02:35:03.456667
170.5320385,1000.024185,2024-06-15 02:35:04.532038
171.6073885,1000.024185,2024-06-15 02:35:05.607389
172.6827635,1000.017624,2024-06-15 02:35:06.682763
173.7581225,1000.016861,2024-06-15 02:35:07.758123
174.8334765,1000.015259,2024-06-15 02:35:08.833476
175.9088025,1000.013123,2024-06-15 02:35:09.908803
176.9841695,1000.013123,2024-06-15 02:35:10.984170
178.0595865,1000.015411,2024-06-15 02:35:12.059586
179.1349945,1000.015411,2024-06-15 02:35:13.134995
180.2103585,1000.013885,2024-06-15 02:35:14.210359
181.2856995,1000.013199,2024-06-15 02:35:15.285699
182.3610825,1000.01297,2024-06-15 02:35:16.361083
183.4364245,1000.012741,2024-06-15 02:35:17.436424
