Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
6.401629486,-0.4193644524,0.8458757401,-1.704959154,2024-06-11 14:42:30.401629
6.442130789,2.919231892,1.661803722,-0.9936760664,2024-06-11 14:42:30.442131
6.482617611,0.5733041763,0.8421430588,1.186611891,2024-06-11 14:42:30.482618
6.523094018,-3.303331852,-1.316755295,0.7941340804,2024-06-11 14:42:30.523094
6.563570424,-2.263396025,-0.2894353867,2.313269615,2024-06-11 14:42:30.563570
6.603970372,-1.696068287,0.1516704559,0.6349027157,2024-06-11 14:42:30.603970
6.644486049,-4.161456585,-1.414341927,-1.299301505,2024-06-11 14:42:30.644486
6.685006309,-3.740312338,-2.841744423,-2.8198843,2024-06-11 14:42:30.685006
6.725465632,0.7127792835,-4.297519684,-5.782560349,2024-06-11 14:42:30.725466
6.765915476,9.693056107,-2.902680397,-1.496545196,2024-06-11 14:42:30.765915
6.806421518,3.060845852,0.07046890259,7.658807278,2024-06-11 14:42:30.806422
6.846919174,1.833520889,3.653104782,-1.442456722,2024-06-11 14:42:30.846919
6.887393705,-0.03805565834,3.780215263,-6.044615746,2024-06-11 14:42:30.887394
6.927858497,-2.434869051,1.198879719,-5.296252251,2024-06-11 14:42:30.927858
6.968352039,0.648170948,0.699631691,-3.849001884,2024-06-11 14:42:30.968352
7.008824799,2.009072065,1.188130856,-3.87259388,2024-06-11 14:42:31.008825
7.049292559,0.4396965504,0.9454660416,-2.75663662,2024-06-11 14:42:31.049293
7.089735997,-1.31544292,-1.623351097,-0.2520250082,2024-06-11 14:42:31.089736
7.13022558,-0.6614584923,-1.667737961,2.898681164,2024-06-11 14:42:31.130226
7.170692455,-0.7155367136,-0.596997261,0.7325642109,2024-06-11 14:42:31.170692
7.211191986,-2.934295416,-1.791259766,1.136243582,2024-06-11 14:42:31.211192
7.251650632,-4.255821228,-4.694999695,3.712757111,2024-06-11 14:42:31.251651
7.292159486,-4.482746601,-4.594455719,8.410268784,2024-06-11 14:42:31.292159
7.332646257,-0.2687573433,0.1674051285,2.059322357,2024-06-11 14:42:31.332646
7.373045476,1.947650433,1.104482651,-2.098169565,2024-06-11 14:42:31.373045
7.413582507,4.747223854,-1.614035606,0.894738555,2024-06-11 14:42:31.413583
7.454070736,3.610564947,0.3941917419,10.4493494,2024-06-11 14:42:31.454071
7.49451907,-1.509595156,-0.1199903488,-0.251855731,2024-06-11 14:42:31.494519
7.534993653,-1.337116241,0.6820774078,-0.5639019012,2024-06-11 14:42:31.534994
7.575485945,0.421630621,0.956372261,-0.9161400199,2024-06-11 14:42:31.575486
7.615930945,2.142614365,0.8573493958,-1.07040906,2024-06-11 14:42:31.615931
7.656443497,1.211709738,-0.1121492386,0.6374590993,2024-06-11 14:42:31.656443
7.696943705,-0.7799377441,-0.3397140503,3.737641335,2024-06-11 14:42:31.696944
7.737420216,-0.305157423,-0.01296138763,0.7532438636,2024-06-11 14:42:31.737420
7.777897872,0.3052561283,0.5943660736,-0.651645422,2024-06-11 14:42:31.777898
7.818360007,-0.6497242451,-0.3160533905,-0.2815689445,2024-06-11 14:42:31.818360
7.858836101,-0.8716773987,-0.6689739227,0.2974788547,2024-06-11 14:42:31.858836
7.89931157,0.1948525906,0.06414031982,1.830397129,2024-06-11 14:42:31.899312
7.939804799,1.82658577,0.6711759567,1.901737928,2024-06-11 14:42:31.939805
7.980238914,0.2979488373,-0.1925582886,0.4001021385,2024-06-11 14:42:31.980239
8.020808809,0.1472036839,0.09633922577,-1.533765554,2024-06-11 14:42:32.020809
8.061218445,0.3166389465,0.2034225464,-0.6365749836,2024-06-11 14:42:32.061218
8.101697039,-0.1330401897,-0.4587287903,-0.6565127373,2024-06-11 14:42:32.101697
8.142178393,-0.3608560562,-0.5262336731,-0.8834468126,2024-06-11 14:42:32.142178
8.18267532,0.535349369,-0.05033111572,-0.5093175173,2024-06-11 14:42:32.182675
8.223154591,1.102780819,-0.1446990967,3.311050177,2024-06-11 14:42:32.223155
8.263622455,0.6343479156,-0.2025594711,3.081034899,2024-06-11 14:42:32.263622
8.304099382,0.6830482483,0.377737999,0.1707584858,2024-06-11 14:42:32.304099
8.344513289,1.694370985,0.1296491623,-0.9254559278,2024-06-11 14:42:32.344513
8.38498907,2.088778734,0.4543247223,-3.547094345,2024-06-11 14:42:32.384989
8.425516778,-0.1954193115,0.8027877808,-6.095804691,2024-06-11 14:42:32.425517
8.465974643,-1.754742503,-0.7008628845,-2.22696352,2024-06-11 14:42:32.465975
8.506491361,-1.164283276,0.1363506317,0.6551122665,2024-06-11 14:42:32.506491
8.546974955,-0.7733020782,0.7255048752,-1.504532218,2024-06-11 14:42:32.546975
8.587453341,-0.3849592209,0.8900880814,-0.2224767208,2024-06-11 14:42:32.587453
8.627933184,0.2744772434,0.6309995651,6.660223961,2024-06-11 14:42:32.627933
8.668406986,1.974832535,-0.8210639954,4.364694118,2024-06-11 14:42:32.668407
8.708871934,0.7614145279,-1.055117607,-0.21246773,2024-06-11 14:42:32.708872
8.749333601,0.4586136341,0.4284248352,-1.566633463,2024-06-11 14:42:32.749334
8.789800997,0.2010257244,1.979418755,-1.915671825,2024-06-11 14:42:32.789801
8.830297507,0.5285127163,0.7891979218,-1.210652828,2024-06-11 14:42:32.830298
8.870796518,1.89312458,-0.2484464645,0.2492626607,2024-06-11 14:42:32.870797
8.911260372,0.2994990349,-0.5403728485,3.066151142,2024-06-11 14:42:32.911260
8.951722351,-0.4732172489,-1.056119919,-1.554921627,2024-06-11 14:42:32.951722
