Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.001309695,-4.340580463,5.931209087,7.922037601,2024-06-11 14:42:24.001310
0.021588653,-3.102294445,5.521737576,9.174679756,2024-06-11 14:42:24.021589
0.061588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.061589
0.101588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.101589
0.141588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.141589
0.181588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.181589
0.221588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.221589
0.261588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.261589
0.301588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.301589
0.341588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.341589
0.381588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.381589
0.421588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.421589
0.461588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.461589
0.501588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.501589
0.541588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.541589
0.581588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.581589
0.621588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.621589
0.661588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.661589
0.701588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.701589
0.741588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.741589
0.781588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.781589
0.821588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.821589
0.861588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.861589
0.901588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.901589
0.941588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.941589
0.981588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:24.981589
1.021588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.021589
1.061588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.061589
1.101588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.101589
1.141588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.141589
1.181588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.181589
1.221588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.221589
1.261588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.261589
1.301588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.301589
1.341588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.341589
1.381588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.381589
1.421588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.421589
1.461588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.461589
1.501588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.501589
1.541588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.541589
1.581588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.581589
1.621588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.621589
1.661588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.661589
1.701588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.701589
1.741588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.741589
1.781588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.781589
1.821588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.821589
1.861588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.861589
1.901588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.901589
1.941588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.941589
1.981588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:25.981589
2.021588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:26.021589
2.061588653,-2.723630428,5.337191105,9.838389397,2024-06-11 14:42:26.061589
2.101588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.101589
2.141588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.141589
2.181588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.181589
2.221588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.221589
2.261588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.261589
2.301588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.301589
2.341588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.341589
2.381588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.381589
2.421588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.421589
2.461588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.461589
2.501588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.501589
2.541588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.541589
2.581588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.581589
2.621588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.621589
2.661588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.661589
2.701588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.701589
2.741588653,-4.897509575,-2.417049885,3.64127779,2024-06-11 14:42:26.741589
2.781588653,-8.40329361,-1.412064433,3.335594654,2024-06-11 14:42:26.781589
2.821588653,-6.164808273,0.6526423693,7.966304779,2024-06-11 14:42:26.821589
2.861588653,-10.5858469,-3.021835804,2.476870537,2024-06-11 14:42:26.861589
2.901588653,-6.559025764,-2.581257343,4.07348156,2024-06-11 14:42:26.901589
2.941588653,-8.789136887,-4.057928085,3.498605728,2024-06-11 14:42:26.941589
2.981588653,-9.677771568,-4.626821518,3.157329559,2024-06-11 14:42:26.981589
3.021588653,-7.187740326,-4.256831646,4.230510235,2024-06-11 14:42:27.021589
3.061588653,-5.404190063,-3.347857952,4.30827713,2024-06-11 14:42:27.061589
3.101588653,-12.60748386,-9.222537041,4.992325306,2024-06-11 14:42:27.101589
3.141588653,-8.376973152,-9.693324089,1.959422588,2024-06-11 14:42:27.141589
3.181588653,-6.300302029,-8.522037506,-2.504388094,2024-06-11 14:42:27.181589
3.221588653,-7.962715626,-5.487041473,3.18006134,2024-06-11 14:42:27.221589
3.261588653,-8.627322197,-1.395314693,5.249852657,2024-06-11 14:42:27.261589
3.301588653,-8.627322197,-1.395314693,5.249852657,2024-06-11 14:42:27.301589
3.341588653,-8.627322197,-1.395314693,5.249852657,2024-06-11 14:42:27.341589
3.381588653,-8.627322197,-1.395314693,5.249852657,2024-06-11 14:42:27.381589
3.421588653,-7.460821152,-4.446163654,5.640182018,2024-06-11 14:42:27.421589
3.461588653,-8.026124954,-6.6260252,4.423431873,2024-06-11 14:42:27.461589
3.501588653,-10.05763149,-3.910769463,1.82781744,2024-06-11 14:42:27.501589
3.541588653,-10.05763149,-3.910769463,1.82781744,2024-06-11 14:42:27.541589
3.581588653,-10.05763149,-3.910769463,1.82781744,2024-06-11 14:42:27.581589
3.621588653,-7.86670351,-4.995914459,4.138087749,2024-06-11 14:42:27.621589
3.661588653,-3.131008387,-6.388836384,1.943869352,2024-06-11 14:42:27.661589
3.701588653,-6.5288167,-6.647560596,5.268995285,2024-06-11 14:42:27.701589
3.741588653,-4.901099205,-4.926223755,4.042374611,2024-06-11 14:42:27.741589
3.781588653,-2.988336325,-4.789832592,3.849453449,2024-06-11 14:42:27.781589
3.821588653,0.2180459648,-3.42323184,1.840977907,2024-06-11 14:42:27.821589
3.861588653,-2.341675997,-4.756333351,2.18105793,2024-06-11 14:42:27.861589
3.901588653,-6.834499836,-12.47109222,0.8300103545,2024-06-11 14:42:27.901589
3.941588653,-14.02433395,-12.01107216,5.434100151,2024-06-11 14:42:27.941589
3.981588653,-4.235296249,-7.398607731,-0.4636093974,2024-06-11 14:42:27.981589
4.021588653,-0.8001000881,-10.50060272,1.793121457,2024-06-11 14:42:28.021589
4.061588653,4.500001907,-9.235996246,7.153044224,2024-06-11 14:42:28.061589
4.101588653,5.357530117,-14.60668659,4.356133461,2024-06-11 14:42:28.101589
4.141588653,-6.996015072,-14.15743446,6.418746948,2024-06-11 14:42:28.141589
4.181588653,-1.82781744,-12.21356487,-7.647760391,2024-06-11 14:42:28.181589
4.221588653,-7.446464062,-8.408080101,-6.706184387,2024-06-11 14:42:28.221589
4.261588653,5.114359379,-8.361419678,-1.825424552,2024-06-11 14:42:28.261589
4.301588653,-4.667499542,-13.15125275,5.21994257,2024-06-11 14:42:28.301589
4.341588653,28.71237564,-4.060320854,1.058824062,2024-06-11 14:42:28.341589
4.381588653,-4.092624187,-6.630810738,14.64856148,2024-06-11 14:42:28.381589
4.421588653,9.602396965,-3.24466753,1.333101273,2024-06-11 14:42:28.421589
4.461588653,4.03399992,-7.031907558,-1.209870934,2024-06-11 14:42:28.461589
4.501588653,4.93579483,-13.04716492,-0.1725823283,2024-06-11 14:42:28.501589
4.541588653,2.363211393,-13.358531,4.917848587,2024-06-11 14:42:28.541589
4.581588653,-0.4229314029,-10.56281662,5.33240509,2024-06-11 14:42:28.581589
4.621588653,5.03300333,-6.887141705,1.267298698,2024-06-11 14:42:28.621589
4.661588653,5.341976643,-5.907280922,4.431806564,2024-06-11 14:42:28.661589
4.701588653,4.185046673,-7.18534708,1.025324464,2024-06-11 14:42:28.701589
4.741588653,11.7906332,-11.54506969,6.476174355,2024-06-11 14:42:28.741589
4.781588653,11.7906332,-11.54506969,6.476174355,2024-06-11 14:42:28.781589
4.821588653,2.629113913,-4.431806564,-2.655434847,2024-06-11 14:42:28.821589
4.861588653,0.9678967595,-7.475177765,-0.6382854581,2024-06-11 14:42:28.861589
4.901588653,3.099901676,-12.74895859,-1.000199914,2024-06-11 14:42:28.901589
4.941588653,0.2527419031,-13.15603828,-6.771986961,2024-06-11 14:42:28.941589
4.981588653,-2.195414782,-9.800104141,12.16899872,2024-06-11 14:42:28.981589
5.021588653,0.4923232496,-8.411668777,-0.256331116,2024-06-11 14:42:29.021589
5.061588653,6.689435005,-8.622536659,6.267699718,2024-06-11 14:42:29.061589
5.101588653,7.706384659,-7.833203793,5.089234829,2024-06-11 14:42:29.101589
5.141588653,4.703691006,-9.841979027,3.395714521,2024-06-11 14:42:29.141589
5.181588653,3.524926901,-12.27577877,2.772683144,2024-06-11 14:42:29.181589
5.221588653,4.941776752,-9.40947628,0.5676971674,2024-06-11 14:42:29.221589
5.261588653,3.26141715,-8.536395073,-3.532105207,2024-06-11 14:42:29.261589
5.301588653,3.953840256,-9.525827408,-7.155436993,2024-06-11 14:42:29.301589
