Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
0.1190199852,52.33101629,4.852234491,0.5091371536,,,157.6010287,26.25168419,2024-06-11 14:09:30.119020
0.8746590614,52.33104062,4.852298065,0.3870329857,,,35.0,20.13323212,2024-06-11 14:09:30.874659
9.303312063,52.33106087,4.852174858,0.3640418053,,,35.0,21.46912766,2024-06-11 14:09:39.303312
16.08705306,52.33105842,4.85223737,0.3823611736,,,35.0,21.18412781,2024-06-11 14:09:46.087053
22.650177,52.33103837,4.852336063,0.4999990463,,,35.0,21.02532387,2024-06-11 14:09:52.650177
29.24799001,52.33105029,4.85219312,0.5446350574,,,35.0,20.99763489,2024-06-11 14:09:59.247990
36.00511706,52.33107159,4.852215389,0.5722436905,,,35.0,21.05324554,2024-06-11 14:10:06.005117
42.46084201,52.3310498,4.85216086,0.5181982517,,,35.0,20.94828987,2024-06-11 14:10:12.460842
49.04619598,52.33102913,4.852114089,0.5725610256,,,35.0,20.97258759,2024-06-11 14:10:19.046196
55.64625704,52.33102983,4.851929316,0.5950844288,,,35.0,20.98478508,2024-06-11 14:10:25.646257
62.249663,52.33103778,4.852151189,0.5643396378,,,35.0,20.98929405,2024-06-11 14:10:32.249663
68.84287,52.33102306,4.852304756,0.5695877075,,,35.0,20.98641586,2024-06-11 14:10:38.842870
75.44751906,52.3310239,4.85219097,0.5609283447,,,35.0,20.99021339,2024-06-11 14:10:45.447519
82.04488397,52.33102354,4.85217038,0.557281971,,,37.0,20.98830795,2024-06-11 14:10:52.044884
88.64629698,52.33104262,4.852102344,0.5585198402,,,35.0,20.98941994,2024-06-11 14:10:58.646297
95.24158096,52.33106425,4.852116111,0.5103394985,,,35.0,20.98727417,2024-06-11 14:11:05.241581
102.004014,52.33105103,4.852275118,0.542304039,,,35.0,21.0526619,2024-06-11 14:11:12.004014
108.782467,52.33104157,4.852309849,0.6416885853,,,35.0,21.07568932,2024-06-11 14:11:18.782467
115.342738,52.33105766,4.852206828,0.6969177723,,,35.0,20.99588585,2024-06-11 14:11:25.342738
121.3549631,52.33106013,4.852155777,0.5961613655,,,35.0,20.75091934,2024-06-11 14:11:31.354963
122.133512,52.33106065,4.852149739,0.5579342842,,,35.0,17.69817352,2024-06-11 14:11:32.133512
128.732563,52.3310536,4.852188345,0.5365281105,,,35.0,20.11860275,2024-06-11 14:11:38.732563
135.3290501,52.33104456,4.852107777,0.6000785828,,,35.0,20.75958824,2024-06-11 14:11:45.329050
142.078593,52.33102508,4.852153737,0.5397350788,,,35.0,20.9889946,2024-06-11 14:11:52.078593
148.641557,52.3310172,4.852187082,0.5726232529,,,35.0,20.97429657,2024-06-11 14:11:58.641557
155.2418081,52.33104072,4.852169392,0.5950350761,,,35.0,20.98530579,2024-06-11 14:12:05.241808
162.18134,52.33106835,4.85224172,0.5665252209,,,35.0,21.12095451,2024-06-11 14:12:12.181340
162.360742,52.33107319,4.852259018,0.5567526817,,,35.0,17.41690254,2024-06-11 14:12:12.360742
168.7428451,52.33103955,4.852383259,0.5660321712,,,35.0,19.93632889,2024-06-11 14:12:18.742845
175.340566,52.33103582,4.852134475,0.5694634914,,,35.0,20.71209145,2024-06-11 14:12:25.340566
181.9406871,52.33101926,4.852145345,0.5610091686,,,35.0,20.91679764,2024-06-11 14:12:31.940687
188.5437291,52.33102373,4.852121287,0.5931465626,,,35.0,20.97142792,2024-06-11 14:12:38.543729
195.137798,52.33106486,4.85223875,0.6454713345,,,35.0,20.98209953,2024-06-11 14:12:45.137798
201.742008,52.33104465,4.852140161,0.6436984539,,,35.0,20.98891258,2024-06-11 14:12:51.742008
208.337314,52.33101937,4.851977074,0.6842329502,,,35.0,20.98715019,2024-06-11 14:12:58.337314
214.936224,52.33105985,4.852119735,0.6943643093,,,37.0,20.98812294,2024-06-11 14:13:04.936224
221.5365471,52.33105054,4.852069406,0.7945837975,,,35.0,20.98893929,2024-06-11 14:13:11.536547
228.1376181,52.33102908,4.852094651,0.6006832123,,,35.0,20.98944855,2024-06-11 14:13:18.137618
234.7384371,52.33105941,4.852138089,0.6046628952,,,35.0,20.98948097,2024-06-11 14:13:24.738437
241.336351,52.33103627,4.852196516,0.5945789814,,,35.0,20.98833466,2024-06-11 14:13:31.336351
247.9368531,52.33104054,4.85201451,0.5915777683,,,35.0,20.98906517,2024-06-11 14:13:37.936853
254.535253,52.33103799,4.852147025,0.5441014767,,,35.0,20.98842049,2024-06-11 14:13:44.535253
261.1355391,52.33103332,4.852094455,0.5555408001,,,35.0,20.98900223,2024-06-11 14:13:51.135539
267.735224,52.33105795,4.852271331,0.5655071735,,,35.0,20.98891449,2024-06-11 14:13:57.735224
274.332914,52.33104097,4.852160045,0.5536351204,,,37.0,20.98809814,2024-06-11 14:14:04.332914
280.9331191,52.33102795,4.852043214,0.492688179,,,35.0,20.98888588,2024-06-11 14:14:10.933119
287.534229,52.33105909,4.852199216,0.5571675301,,,35.0,20.98945045,2024-06-11 14:14:17.534229
294.135371,52.3310495,4.852073867,0.5785672665,,,35.0,20.98960876,2024-06-11 14:14:24.135371
300.73461,52.33103922,4.852148934,0.5689458847,,,35.0,20.98889542,2024-06-11 14:14:30.734610
307.339656,52.33104396,4.852078619,0.54981637,,,35.0,20.99101639,2024-06-11 14:14:37.339656
313.935672,52.33105124,4.852135331,0.6139242649,,,35.0,20.9879818,2024-06-11 14:14:43.935672
