Time (s),X (µT),Y (µT),Z (µT),Datetime
0.05987887501,25.87371826,-4.878562927,-35.16754913,2024-06-11 14:09:30.059879
0.09961487498,24.97042084,-5.507881165,-35.70191193,2024-06-11 14:09:30.099615
0.139350875,24.2977829,-5.671945572,-36.04524994,2024-06-11 14:09:30.139351
0.179087875,22.43927765,-5.285043716,-37.24518585,2024-06-11 14:09:30.179088
0.218823875,20.97684479,-5.527656555,-38.11501312,2024-06-11 14:09:30.218824
0.258560875,21.00487518,-5.78471756,-38.25173187,2024-06-11 14:09:30.258561
0.298296875,20.95656586,-5.950719833,-38.20967865,2024-06-11 14:09:30.298297
0.338033875,21.24168396,-5.718967438,-38.23618317,2024-06-11 14:09:30.338034
0.377769875,22.62763214,-5.054849625,-37.03594208,2024-06-11 14:09:30.377770
0.417506875,25.2249527,-7.053602219,-35.23641205,2024-06-11 14:09:30.417507
0.457242875,26.74562836,-9.140029907,-33.6667099,2024-06-11 14:09:30.457243
0.496979875,28.22779846,-8.914527893,-32.06356049,2024-06-11 14:09:30.496980
0.536715875,33.88848114,-6.807374954,-26.65900421,2024-06-11 14:09:30.536716
0.576452875,37.11289978,-4.501176834,-23.03197479,2024-06-11 14:09:30.576453
0.616188875,35.25424957,-2.420207977,-25.69428253,2024-06-11 14:09:30.616189
0.655925875,34.10406494,-1.52796936,-27.00276947,2024-06-11 14:09:30.655926
0.695661875,33.53748322,0.6993503571,-27.73082733,2024-06-11 14:09:30.695662
0.735397875,33.108284,7.722921371,-27.42388153,2024-06-11 14:09:30.735398
0.775134875,29.99043274,21.0852108,-23.63220978,2024-06-11 14:09:30.775135
0.814870875,22.19511414,33.98040771,-17.38132477,2024-06-11 14:09:30.814871
0.854607875,14.69841003,41.03345871,-9.867866516,2024-06-11 14:09:30.854608
0.894343875,6.407245636,44.98039627,0.7472839355,2024-06-11 14:09:30.894344
0.934080875,-1.338348389,44.25785828,12.51657867,2024-06-11 14:09:30.934081
0.973816875,-4.02413559,39.90161133,23.55146027,2024-06-11 14:09:30.973817
1.013553875,-10.07950592,38.09856033,25.56155396,2024-06-11 14:09:31.013554
