"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
8.953973137E1,5.233395669E1,4.863960370E0,4.738384680E0,9.300000072E-1,1.215999985E2,6.068433285E0,6.677271366E0
9.054122939E1,5.233395417E1,4.863976420E0,4.660631529E0,8.000000119E-1,1.358999939E2,6.106713772E0,6.664123535E0
9.154175549E1,5.233395312E1,4.863985440E0,5.311086874E0,4.099999964E-1,1.596999969E2,6.116751671E0,6.696172237E0
9.253855549E1,5.233394944E1,4.863989660E0,6.024035773E0,8.000000119E-1,1.781999969E2,6.183171272E0,6.763482571E0
9.354148106E1,5.233394170E1,4.863995880E0,5.980754521E0,1.179999948E0,1.666999969E2,6.845026493E0,7.133462429E0
9.454234028E1,5.233393662E1,4.864016180E0,6.143478718E0,1.429999948E0,1.225000000E2,7.250202656E0,7.369633675E0
9.554091189E1,5.233394577E1,4.864033810E0,5.784675989E0,1.139999986E0,7.009999847E1,7.282351971E0,7.435636520E0
9.653810793E1,5.233395986E1,4.864041640E0,7.060823330E0,7.400000095E-1,2.689999962E1,6.972825527E0,7.180503368E0
9.753740278E1,5.233397598E1,4.864052140E0,7.307373002E0,1.110000014E0,2.900000000E1,7.097671986E0,7.191183567E0
9.854121809E1,5.233399105E1,4.864060100E0,7.644617987E0,1.039999962E0,1.200000000E1,6.990426540E0,7.368898869E0
9.953931163E1,5.233400017E1,4.864056920E0,7.462439051E0,5.099999905E-1,3.502999878E2,6.623322487E0,7.144721985E0
1.005369063E2,5.233400841E1,4.864051830E0,7.652633274E0,3.000000119E-1,2.777999878E2,7.122041225E0,7.368284702E0
1.015398581E2,5.233401463E1,4.864050990E0,8.040519958E0,0.000000000E0,NaN,6.935953617E0,7.367057323E0
1.025392245E2,5.233401470E1,4.864031390E0,8.580181694E0,1.970000029E0,2.436000061E2,7.155035019E0,7.648313522E0
1.035411564E2,5.233401885E1,4.864025230E0,8.880293869E0,2.599999905E-1,2.371999969E2,6.935039043E0,7.483391762E0
1.045421225E2,5.233401313E1,4.864015340E0,9.492645889E0,1.970000029E0,2.111000061E2,7.225860596E0,7.629590034E0
1.055414619E2,5.233401320E1,4.864007800E0,1.043978523E1,9.200000167E-1,2.156999969E2,7.376454830E0,7.788020611E0
1.065417373E2,5.233401363E1,4.864002970E0,1.054976842E1,9.499999881E-1,2.053999939E2,7.288217068E0,7.795132637E0
1.075416006E2,5.233400949E1,4.864004780E0,1.200117965E1,1.240000010E0,1.770000000E2,7.070115566E0,7.673056126E0
1.085381876E2,5.233400537E1,4.864011210E0,1.391658281E1,1.139999986E0,1.761999969E2,6.991886616E0,7.627327442E0
1.095374385E2,5.233399722E1,4.864020740E0,1.515681118E1,1.879999995E0,1.701999969E2,7.576437473E0,7.952356815E0
1.105393020E2,5.233399964E1,4.864041420E0,1.594924584E1,1.269999981E0,1.274000015E2,7.843264580E0,8.104428291E0
1.115414598E2,5.233400870E1,4.864060610E0,1.630492142E1,6.100000143E-1,1.050000000E2,7.886579514E0,8.229498863E0
1.125415437E2,5.233401674E1,4.864093190E0,1.825655049E1,1.570000052E0,9.700000000E1,8.096261978E0,8.497768402E0
1.135384296E2,5.233402355E1,4.864121790E0,1.950108326E1,1.120000005E0,9.919999695E1,8.535833359E0,8.872774124E0
1.145378895E2,5.233402698E1,4.864155530E0,2.003925436E1,1.480000019E0,1.021999969E2,8.914372444E0,9.227175713E0
1.155417216E2,5.233402847E1,4.864185380E0,2.037594346E1,1.500000000E0,1.073000031E2,9.327765465E0,9.724963188E0
1.165417838E2,5.233403248E1,4.864206230E0,2.088352939E1,1.070000052E0,1.056999969E2,9.354423523E0,9.918238640E0
1.175406519E2,5.233403518E1,4.864237740E0,2.146857318E1,1.860000014E0,9.819999695E1,9.214618683E0,9.890675545E0
1.185402415E2,5.233403619E1,4.864266010E0,2.238027291E1,1.529999971E0,9.819999695E1,8.943840027E0,9.733006477E0
1.195370214E2,5.233403850E1,4.864290050E0,2.178678405E1,1.429999948E0,9.440000153E1,8.342132568E0,9.125572205E0
1.205620829E2,5.233404045E1,4.864315590E0,2.235998256E1,1.639999986E0,9.019999695E1,8.437609673E0,8.860145569E0
1.215389299E2,5.233404315E1,4.864334510E0,2.343244591E1,1.159999967E0,8.590000153E1,9.254837036E0,8.878257751E0
1.225401639E2,5.233405923E1,4.864353660E0,2.022953759E1,1.169999957E0,7.450000000E1,8.558106422E0,8.596620560E0
1.235383700E2,5.233408691E1,4.864370800E0,1.633133193E1,1.169999957E0,5.529999924E1,8.193914413E0,8.211504936E0
1.245412757E2,5.233411673E1,4.864377370E0,1.456288397E1,1.110000014E0,3.829999924E1,7.423968315E0,8.265891075E0
1.255460853E2,5.233414804E1,4.864386960E0,1.362763076E1,1.100000024E0,3.929999924E1,7.317964077E0,8.428806305E0
1.265418941E2,5.233417589E1,4.864395580E0,1.336223296E1,8.000000119E-1,2.679999924E1,7.305093288E0,8.630237579E0
1.275396396E2,5.233420297E1,4.864413210E0,1.388016443E1,1.460000038E0,5.029999924E1,7.456590652E0,8.889905930E0
1.285369525E2,5.233423747E1,4.864439940E0,1.394431516E1,1.950000048E0,4.370000076E1,7.363965034E0,8.952900887E0
1.295397189E2,5.233425939E1,4.864453470E0,1.354414621E1,1.379999995E0,3.000000000E1,7.022735596E0,8.927268982E0
1.305424566E2,5.233427710E1,4.864465470E0,1.318614575E1,1.220000029E0,2.689999962E1,6.828027725E0,8.820691109E0
1.315379543E2,5.233428581E1,4.864474950E0,1.306183481E1,9.599999785E-1,1.439999962E1,6.488105774E0,8.634514809E0
1.325417588E2,5.233429934E1,4.864488830E0,1.234793356E1,1.019999981E0,1.870000076E1,6.468008518E0,8.768403053E0
1.335416754E2,5.233431410E1,4.864504180E0,1.189752365E1,1.110000014E0,3.900000000E1,6.414930344E0,8.960839272E0
1.345400015E2,5.233432735E1,4.864511080E0,1.023079819E1,1.070000052E0,2.010000038E1,6.178255081E0,8.918622971E0
1.355428671E2,5.233434230E1,4.864515690E0,1.048485017E1,1.110000014E0,3.900000095E0,6.202479362E0,8.754087448E0
1.365422140E2,5.233435682E1,4.864522310E0,9.726756702E0,1.110000014E0,7.300000191E0,6.112639904E0,8.754364014E0
1.375424386E2,5.233437011E1,4.864527760E0,1.081582880E1,1.149999976E0,9.500000000E0,6.062842846E0,8.513965607E0
1.385420546E2,5.233438250E1,4.864530190E0,9.717825158E0,1.100000024E0,3.900000095E0,5.940760612E0,8.350342751E0
1.395378512E2,5.233439613E1,4.864541960E0,9.972123523E0,1.330000043E0,2.810000038E1,5.985714436E0,8.333873749E0
1.405373514E2,5.233440885E1,4.864547710E0,9.701942065E0,1.230000019E0,1.560000038E1,6.031596184E0,8.316998482E0
1.415391700E2,5.233442056E1,4.864555320E0,9.754514158E0,1.240000010E0,2.860000038E1,6.106871128E0,8.337921143E0
1.425422985E2,5.233443153E1,4.864558710E0,8.992507600E0,1.230000019E0,1.679999924E1,6.296291351E0,8.427795410E0
1.435419612E2,5.233444235E1,4.864560800E0,8.246979579E0,1.220000029E0,1.160000038E1,6.266005516E0,8.169286728E0
1.445380218E2,5.233445285E1,4.864565690E0,8.453540113E0,1.230000019E0,2.160000038E1,6.282701015E0,7.887499809E0
1.455372172E2,5.233446177E1,4.864573800E0,7.273869799E0,1.200000048E0,2.920000076E1,6.209387779E0,7.651811123E0
1.465379036E2,5.233447148E1,4.864579180E0,6.076193662E0,1.220000029E0,1.729999924E1,5.887552738E0,7.268255234E0
1.475383603E2,5.233448184E1,4.864580620E0,4.692847240E0,1.230000019E0,3.200000048E0,1.077160645E1,6.566403866E0
1.485391105E2,5.233449217E1,4.864585760E0,3.181329064E0,1.259999990E0,1.670000076E1,1.071258450E1,6.191780090E0
1.495393688E2,5.233450376E1,4.864594840E0,3.936721654E0,1.580000043E0,2.700000000E1,1.069507504E1,5.999881268E0
1.505425638E2,5.233451209E1,4.864593540E0,2.009974812E0,1.779999971E0,1.050000000E1,1.068181610E1,5.878962994E0
1.515395497E2,5.233452205E1,4.864595260E0,2.892558164E0,1.539999962E0,2.250000000E1,1.077511597E1,5.902678490E0
1.525370984E2,5.233453202E1,4.864597800E0,2.870356842E0,1.120000005E0,1.580000019E1,1.057532978E1,5.546063423E0
1.535382741E2,5.233454438E1,4.864594400E0,2.364696010E0,1.409999967E0,3.525000000E2,1.054953194E1,5.454624176E0
1.545374018E2,5.233455843E1,4.864593050E0,1.754424469E0,1.700000048E0,3.483999939E2,1.090310764E1,6.200422764E0
1.555438011E2,5.233457684E1,4.864596810E0,2.743405149E0,1.940000057E0,5.199999809E0,1.123817921E1,6.786483288E0
1.565419344E2,5.233459363E1,4.864599000E0,3.356833336E0,1.879999995E0,1.239999962E1,1.155404091E1,7.333305359E0
1.575371589E2,5.233461074E1,4.864595510E0,3.290388116E0,1.909999967E0,3.400000095E0,1.167271137E1,7.462007046E0
1.585382410E2,5.233463121E1,4.864596140E0,3.631847930E0,1.870000005E0,8.600000381E0,1.165448666E1,7.347559452E0
1.595390604E2,5.233464849E1,4.864595830E0,3.882787582E0,1.720000029E0,8.100000381E0,1.172016525E1,7.447247505E0
1.605379300E2,5.233466225E1,4.864596520E0,4.499506547E0,1.580000043E0,1.330000019E1,1.173719692E1,7.473972321E0
1.615397747E2,5.233467568E1,4.864601450E0,4.495011654E0,1.620000005E0,1.810000038E1,1.183339882E1,7.680953979E0
1.625410331E2,5.233468803E1,4.864603140E0,4.407566612E0,1.690000057E0,1.139999962E1,1.175304317E1,7.642395973E0
1.635431500E2,5.233470333E1,4.864601750E0,4.207880302E0,1.779999971E0,3.590000000E2,1.166470242E1,7.415414333E0
1.645417009E2,5.233471481E1,4.864600000E0,3.588632751E0,1.710000038E0,5.300000191E0,1.152268314E1,7.275337696E0
1.655378923E2,5.233472520E1,4.864603370E0,4.437770385E0,1.450000048E0,1.519999981E1,1.156881905E1,7.271076679E0
1.665377002E2,5.233473236E1,4.864606490E0,4.462440444E0,1.019999981E0,2.089999962E1,1.150052738E1,7.083373070E0
1.675394945E2,5.233474160E1,4.864601430E0,4.605272809E0,1.110000014E0,3.567999878E2,1.154485989E1,7.169508934E0
1.685391438E2,5.233475254E1,4.864597980E0,3.144592861E0,1.070000052E0,7.099999905E0,1.144182491E1,6.920875549E0
1.695392934E2,5.233476509E1,4.864587370E0,2.514660591E0,1.429999948E0,3.341000061E2,1.141802025E1,6.812338829E0
1.705421193E2,5.233478198E1,4.864586580E0,2.241673639E0,1.779999971E0,3.575000000E2,1.129005623E1,6.462390423E0
1.715385493E2,5.233479952E1,4.864597660E0,2.404668515E0,1.970000029E0,1.810000038E1,1.126113224E1,6.364612579E0
1.725378922E2,5.233481661E1,4.864601090E0,3.223481134E0,1.809999943E0,6.000000000E0,1.131633568E1,6.395397186E0
1.735386586E2,5.233483247E1,4.864605610E0,3.977351241E0,1.750000000E0,1.260000038E1,1.122195530E1,6.144401550E0
1.745422644E2,5.233484737E1,4.864608720E0,4.625323194E0,1.690000057E0,8.399999619E0,1.125831699E1,6.134906769E0
1.755424678E2,5.233486427E1,4.864610640E0,5.445843666E0,1.259999990E0,1.419999981E1,1.109263706E1,5.868187428E0
1.765411962E2,5.233488461E1,4.864612680E0,5.814342678E0,1.470000029E0,1.419999981E1,1.139863396E1,6.437092781E0
1.775424219E2,5.233490803E1,4.864613930E0,6.331588245E0,1.830000043E0,5.300000191E0,1.196280575E1,7.474982738E0
1.785428296E2,5.233493081E1,4.864615790E0,7.932329355E0,1.470000029E0,1.039999962E1,1.233656979E1,8.263182640E0
1.795395998E2,5.233495219E1,4.864620830E0,7.926930179E0,1.450000048E0,1.439999962E1,1.239957619E1,8.513741493E0
1.805365753E2,5.233497262E1,4.864621070E0,7.701190006E0,1.889999986E0,0.000000000E0,1.241883469E1,8.536124229E0
1.815386778E2,5.233498450E1,4.864632770E0,7.936015656E0,1.740000010E0,3.139999962E1,1.255680752E1,8.895882607E0
1.825387221E2,5.233499201E1,4.864643840E0,7.432736655E0,1.100000024E0,3.750000000E1,1.258590889E1,9.000476837E0
1.835420066E2,5.233500036E1,4.864653300E0,7.175429594E0,1.139999986E0,2.150000000E1,1.262587452E1,9.241121292E0
1.845430702E2,5.233500851E1,4.864669740E0,7.619481227E0,1.230000019E0,4.800000000E1,1.267503834E1,9.477248192E0
1.855422463E2,5.233501729E1,4.864682700E0,7.541742204E0,1.139999986E0,3.409999847E1,1.279328442E1,9.770316124E0
1.865400842E2,5.233502491E1,4.864701130E0,7.284805461E0,1.200000048E0,5.459999847E1,1.283476925E1,9.977953911E0
1.875376043E2,5.233503126E1,4.864723060E0,9.073401162E0,1.120000005E0,5.620000076E1,1.290544605E1,9.953466415E0
1.885397472E2,5.233503290E1,4.864744120E0,8.771718745E0,1.159999967E0,3.570000076E1,1.290218353E1,9.994319916E0
1.895398245E2,5.233502928E1,4.864769030E0,8.470397344E0,1.159999967E0,5.140000153E1,1.289593315E1,9.967143059E0
1.905409794E2,5.233502038E1,4.864799240E0,7.994022723E0,1.559999943E0,8.559999847E1,1.289246559E1,9.909677505E0
1.915383508E2,5.233502385E1,4.864824550E0,8.442101171E0,1.940000057E0,4.609999847E1,1.280758572E1,9.669972420E0
1.925409581E2,5.233502698E1,4.864849900E0,8.581646450E0,1.799999952E0,6.050000000E1,1.287253571E1,9.479272842E0
1.935367298E2,5.233502424E1,4.864872760E0,8.276418864E0,1.429999948E0,7.109999847E1,1.304576492E1,9.457051277E0
1.945376465E2,5.233502222E1,4.864901970E0,8.918583620E0,1.309999943E0,7.030000305E1,1.322728729E1,9.766206741E0
1.955393979E2,5.233502339E1,4.864925520E0,8.291157338E0,1.240000010E0,5.440000153E1,1.352862072E1,9.965128899E0
1.965389975E2,5.233502527E1,4.864948390E0,8.030552954E0,1.309999943E0,6.279999924E1,1.373714352E1,9.789381027E0
1.975464546E2,5.233502220E1,4.864971620E0,7.634199627E0,1.240000010E0,8.130000305E1,1.375087261E1,9.549693108E0
1.985402747E2,5.233500179E1,4.864981880E0,5.910666051E0,9.900000095E-1,1.116999969E2,1.354990005E1,9.655078888E0
1.995372253E2,5.233497142E1,4.864981810E0,3.348794684E0,9.100000262E-1,1.493999939E2,1.301778793E1,9.162161827E0
2.005410541E2,5.233493723E1,4.864981350E0,1.627066647E0,1.220000029E0,1.548999939E2,1.302066994E1,9.154385567E0
2.015395840E2,5.233491330E1,4.864983060E0,1.236531039E0,6.700000167E-1,1.423000031E2,1.268217659E1,8.833374977E0
2.025418455E2,5.233489020E1,4.865000090E0,1.640316890E0,1.659999967E0,1.268000031E2,1.250465107E1,8.604788780E0
2.035369435E2,5.233487634E1,4.865005380E0,1.509624155E0,8.100000024E-1,1.458000031E2,1.251844406E1,8.653365135E0
2.045407480E2,5.233486154E1,4.865007380E0,4.233007727E-1,1.090000033E0,1.580000000E2,1.272004414E1,8.610295296E0
2.055391539E2,5.233484831E1,4.865009730E0,1.729783344E-1,1.070000052E0,1.620000000E2,1.328740406E1,8.703753471E0
2.065414109E2,5.233483589E1,4.865010670E0,-6.776125217E-2,1.080000043E0,1.683000031E2,1.390325165E1,8.517935753E0
2.075419232E2,5.233482319E1,4.865004090E0,-2.024874698E-1,1.120000005E0,1.828999939E2,1.449288177E1,8.497378349E0
2.085394427E2,5.233481253E1,4.864999780E0,-7.840478981E-1,1.029999971E0,1.803999939E2,1.472536755E1,8.559979439E0
2.095377246E2,5.233481313E1,4.864996570E0,6.274501321E-1,0.000000000E0,NaN,1.376601028E1,8.494030952E0
2.105406428E2,5.233480147E1,4.865002200E0,3.952592205E-1,9.399999976E-1,1.666000061E2,1.930746651E1,9.682464600E0
2.115390574E2,5.233479531E1,4.865010920E0,4.126505667E-1,0.000000000E0,NaN,2.242450523E1,1.032969379E1
2.125410854E2,5.233479201E1,4.865011100E0,2.649409502E-1,3.499999940E-1,1.900000000E2,2.869286728E1,1.613046265E1
2.135420074E2,5.233478958E1,4.865007200E0,1.207702615E-1,3.499999940E-1,2.291000061E2,3.969810486E1,2.540947533E1
