Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.0,3.023032188,5.318048477,5.995815277,2024-06-04 14:06:23.000000
0.019826784,5.334797859,5.236692429,8.96889782,2024-06-04 14:06:23.019827
0.059826784,0.0,0.0,0.0,2024-06-04 14:06:23.059827
0.099826784,3.274577856,4.781457901,7.3540411,2024-06-04 14:06:23.099827
0.139826784,3.274577856,4.781457901,7.3540411,2024-06-04 14:06:23.139827
0.179826784,3.274577856,4.781457901,7.3540411,2024-06-04 14:06:23.179827
0.219826784,3.274577856,4.781457901,7.3540411,2024-06-04 14:06:23.219827
0.259826784,3.274577856,4.781457901,7.3540411,2024-06-04 14:06:23.259827
0.299826784,3.274577856,4.781457901,7.3540411,2024-06-04 14:06:23.299827
0.339826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.339827
0.379826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.379827
0.419826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.419827
0.459826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.459827
0.499826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.499827
0.539826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.539827
0.579826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.579827
0.619826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.619827
0.659826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.659827
0.699826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.699827
0.739826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.739827
0.779826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.779827
0.819826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.819827
0.859826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.859827
0.899826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.899827
0.939826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.939827
0.979826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:23.979827
1.019826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:24.019827
1.059826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:24.059827
1.099826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:24.099827
1.139826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:24.139827
1.179826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:24.179827
1.219826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:24.219827
1.259826784,2.112862349,4.123730659,7.494320393,2024-06-04 14:06:24.259827
1.299826784,2.362015009,5.447260857,10.0899353,2024-06-04 14:06:24.299827
1.339826784,1.973779559,5.230710506,9.192625999,2024-06-04 14:06:24.339827
1.379826784,2.108076811,5.102395058,7.514659405,2024-06-04 14:06:24.379827
1.419826784,2.450549603,4.764708042,7.066603661,2024-06-04 14:06:24.419827
1.459826784,2.275873423,4.516751766,7.41176796,2024-06-04 14:06:24.459827
1.499826784,2.645863533,4.39800787,8.177172661,2024-06-04 14:06:24.499827
1.539826784,2.324926376,4.446163654,8.370990753,2024-06-04 14:06:24.539827
1.579826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.579827
1.619826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.619827
1.659826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.659827
1.699826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.699827
1.739826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.739827
1.779826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.779827
1.819826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.819827
1.859826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.859827
1.899826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.899827
1.939826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.939827
1.979826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:24.979827
2.019826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.019827
2.059826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.059827
2.099826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.099827
2.139826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.139827
2.179826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.179827
2.219826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.219827
2.259826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.259827
2.299826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.299827
2.339826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.339827
2.379826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.379827
2.419826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.419827
2.459826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.459827
2.499826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.499827
2.539826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.539827
2.579826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.579827
2.619826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.619827
2.659826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.659827
2.699826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.699827
2.739826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.739827
2.779826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.779827
2.819826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.819827
2.859826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.859827
2.899826784,2.114058733,4.356133461,7.76500845,2024-06-04 14:06:25.899827
2.939826784,1.366600871,3.231507063,6.596114635,2024-06-04 14:06:25.939827
2.979826784,0.03230310604,2.680559635,7.715955734,2024-06-04 14:06:25.979827
3.019826784,3.630510092,3.226721287,9.56770134,2024-06-04 14:06:26.019827
3.059826784,0.1256231815,2.614757061,5.642574787,2024-06-04 14:06:26.059827
3.099826784,4.546662331,4.532305241,12.66610718,2024-06-04 14:06:26.099827
3.139826784,4.958825588,3.251846075,13.91187096,2024-06-04 14:06:26.139827
3.179826784,4.145266056,2.656631231,13.80897903,2024-06-04 14:06:26.179827
3.219826784,2.779861689,2.647060156,8.944669724,2024-06-04 14:06:26.219827
3.259826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.259827
3.299826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.299827
3.339826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.339827
3.379826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.379827
3.419826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.419827
3.459826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.459827
3.499826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.499827
3.539826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.539827
3.579826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.579827
3.619826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.619827
3.659826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.659827
3.699826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.699827
3.739826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.739827
3.779826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.779827
3.819826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.819827
3.859826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.859827
3.899826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.899827
3.939826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.939827
3.979826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:26.979827
4.019826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:27.019827
4.059826784,4.141676903,2.419442892,7.27866745,2024-06-04 14:06:27.059827
4.099826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.099827
4.139826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.139827
4.179826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.179827
4.219826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.219827
4.259826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.259827
4.299826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.299827
4.339826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.339827
4.379826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.379827
4.419826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.419827
4.459826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.459827
4.499826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.499827
4.539826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.539827
4.579826784,2.126022816,5.040181637,6.29790926,2024-06-04 14:06:27.579827
4.619826784,0.8503493667,4.289134502,6.373282909,2024-06-04 14:06:27.619827
4.659826784,0.9125627279,5.398207664,5.157430172,2024-06-04 14:06:27.659827
4.699826784,2.389532566,6.185147285,7.520641804,2024-06-04 14:06:27.699827
4.739826784,-0.01076770201,4.95015192,11.59651566,2024-06-04 14:06:27.739827
4.779826784,2.296212435,5.828317642,8.970093727,2024-06-04 14:06:27.779827
