Time (s),X (rad/s),Y (rad/s),Z (rad/s),Datetime
0.01197245833,0.3068484366,-0.3061844409,-0.6956501603,2024-06-11 14:36:45.011972
0.05170645835,-0.4135978818,-0.4788218439,-0.6424182057,2024-06-11 14:36:45.051706
0.09144045835,-0.05901547521,-0.143335253,-0.885912776,2024-06-11 14:36:45.091440
0.1311744583,-0.1033069566,-0.34635818,-0.9007205367,2024-06-11 14:36:45.131174
0.1709094583,0.02046550438,-0.3543822765,-0.770308733,2024-06-11 14:36:45.170909
0.2106434584,0.1923300177,0.4995246232,-1.410965204,2024-06-11 14:36:45.210643
0.2503774583,-0.3430271447,1.75794661,-2.331841707,2024-06-11 14:36:45.250377
0.2901114583,-1.337674975,3.94851923,-4.028973579,2024-06-11 14:36:45.290111
0.3298464583,-4.130851269,4.830843925,-6.258789062,2024-06-11 14:36:45.329846
0.3695804584,-3.211875916,1.977544665,-6.124434471,2024-06-11 14:36:45.369580
0.40931475,-4.185782433,0.7458044291,-6.825534821,2024-06-11 14:36:45.409315
0.44904875,-6.10530138,4.144196033,-7.028600693,2024-06-11 14:36:45.449049
0.48878375,-4.579305649,10.91500282,-5.242679596,2024-06-11 14:36:45.488784
0.52851775,-3.467997789,3.342626572,-1.388043046,2024-06-11 14:36:45.528518
0.56825175,-2.503600121,4.067562103,-2.180792332,2024-06-11 14:36:45.568252
0.60798575,-3.555968523,2.958349466,-1.311829567,2024-06-11 14:36:45.607986
0.64772075,-0.9806006551,1.344704032,-0.9112780094,2024-06-11 14:36:45.647721
0.68745475,-0.2956154048,-1.259244919,1.652976513,2024-06-11 14:36:45.687455
0.72718875,0.05247012898,-3.465838432,3.607422829,2024-06-11 14:36:45.727189
0.76692275,-0.5795491338,-2.533070564,4.834738731,2024-06-11 14:36:45.766923
0.80665675,0.7859115601,-3.893282175,1.964233518,2024-06-11 14:36:45.806657
0.84639175,-0.3184581399,-3.439095497,2.976740122,2024-06-11 14:36:45.846392
0.88612575,-2.107337713,-1.392181039,0.2814678848,2024-06-11 14:36:45.886126
0.92585975,-0.847618103,-1.300018191,0.3971248567,2024-06-11 14:36:45.925860
0.96559375,-0.4816695154,-0.8078479767,1.383203506,2024-06-11 14:36:45.965594
1.00532875,1.504679084,-0.2560423613,-1.357995749,2024-06-11 14:36:46.005329
1.04506275,0.9651247263,-1.221568346,-2.311628103,2024-06-11 14:36:46.045063
1.08479675,1.090063095,1.051553249,0.2083092779,2024-06-11 14:36:46.084797
1.12453075,1.21870935,-2.461606979,-2.095418453,2024-06-11 14:36:46.124531
1.16426575,2.146431208,-0.6556199789,0.08744413406,2024-06-11 14:36:46.164266
1.20399975,-1.710044622,-0.3006837368,-0.2604030073,2024-06-11 14:36:46.204000
1.24373375,-1.728011608,3.130516291,-0.4118362665,2024-06-11 14:36:46.243734
1.28346775,-2.067805052,-1.358028293,-0.5912288427,2024-06-11 14:36:46.283468
1.32320275,0.8427904248,-1.346904159,-3.462016821,2024-06-11 14:36:46.323203
1.36293675,0.8870037198,-2.347754717,-0.06037468836,2024-06-11 14:36:46.362937
1.402670833,-0.7363234758,-4.214365959,-0.1600168496,2024-06-11 14:36:46.402671
1.442404833,-0.04635684565,1.528007507,-0.2385637313,2024-06-11 14:36:46.442405
1.482138833,-1.239023685,1.90218854,-0.3851810992,2024-06-11 14:36:46.482139
1.521873833,-0.8687642813,-6.649810791,2.25031352,2024-06-11 14:36:46.521874
1.561607833,0.3154068291,-0.5404888988,-0.3172695041,2024-06-11 14:36:46.561608
1.601341833,-0.1946462691,1.73941946,1.222343206,2024-06-11 14:36:46.601342
1.641075833,-0.1951244026,11.7126112,7.981142521,2024-06-11 14:36:46.641076
1.680810833,1.912588358,6.449429035,1.277251124,2024-06-11 14:36:46.680811
1.720544833,-1.372847319,-2.148761511,0.3192636669,2024-06-11 14:36:46.720545
1.760278833,-0.4347183406,0.8520058393,-1.045725703,2024-06-11 14:36:46.760279
1.800012833,0.9913514853,-0.3844443262,0.2764808536,2024-06-11 14:36:46.800013
1.839747833,1.32706809,-0.7929564118,0.4946688116,2024-06-11 14:36:46.839748
1.879481833,0.8067050576,0.3199276924,0.2100038081,2024-06-11 14:36:46.879482
1.919215833,0.1686955243,1.122544527,-0.001733921934,2024-06-11 14:36:46.919216
1.958949833,-0.08396290988,1.616743326,-0.09049817175,2024-06-11 14:36:46.958950
1.998684833,0.5363971591,0.6078370214,0.000821297057,2024-06-11 14:36:46.998685
2.038418833,0.679602623,0.2422986031,0.07438164949,2024-06-11 14:36:47.038419
2.078152833,0.3031591475,0.3345462978,0.04818059504,2024-06-11 14:36:47.078153
2.117886833,0.418261975,0.8049932718,-0.03510984778,2024-06-11 14:36:47.117887
2.157621833,1.040559411,0.4606915712,-0.03134899214,2024-06-11 14:36:47.157622
2.197355833,0.7746899128,0.3618024588,-0.02878160961,2024-06-11 14:36:47.197356
2.237089833,0.2721399069,0.6463187337,-0.160578385,2024-06-11 14:36:47.237090
2.276823833,0.5498726368,0.2556808889,-0.1656561494,2024-06-11 14:36:47.276824
2.316557833,0.359844625,-0.4284006059,-0.1013154387,2024-06-11 14:36:47.316558
2.356292833,-0.4372823536,-0.1995731294,-0.1687965989,2024-06-11 14:36:47.356293
2.396026875,-0.1982405633,-0.3343041539,-0.3236603737,2024-06-11 14:36:47.396027
2.435760875,0.1181602776,-0.4375902116,-0.2781249881,2024-06-11 14:36:47.435761
2.475494875,-0.1183040962,-0.181963563,-0.4621879458,2024-06-11 14:36:47.475495
2.515229875,-0.1257389337,-0.4404294193,-0.6430846453,2024-06-11 14:36:47.515230
2.554963875,-0.0686821267,-0.238956213,-0.6893780231,2024-06-11 14:36:47.554964
2.594697875,-0.04065963626,-0.3928151429,-0.7647589445,2024-06-11 14:36:47.594698
2.634431875,0.0906021595,-0.688188374,-0.8227908611,2024-06-11 14:36:47.634432
2.674166875,-0.074612014,-1.034450889,-0.8518663049,2024-06-11 14:36:47.674167
2.713900875,-0.4460191429,-0.9775855541,-0.8665898442,2024-06-11 14:36:47.713901
2.753634875,-0.7589123249,-1.515879512,-0.6797091365,2024-06-11 14:36:47.753635
2.793368875,-0.9464710355,-1.782255292,-0.2903490961,2024-06-11 14:36:47.793369
2.833103875,-1.395975232,-1.80515337,-0.4284413159,2024-06-11 14:36:47.833104
2.872837875,-1.241602063,-1.198613167,0.656545341,2024-06-11 14:36:47.872838
2.912571875,-0.3150536418,-1.039421201,2.081364632,2024-06-11 14:36:47.912572
2.952305875,0.2482566833,-1.248294234,1.589160562,2024-06-11 14:36:47.952306
2.992040875,0.4980016053,-0.701631844,2.055450439,2024-06-11 14:36:47.992041
3.031774875,0.342358768,-2.088493824,1.708747745,2024-06-11 14:36:48.031775
3.071508875,-0.923676312,0.5131531954,0.6718611717,2024-06-11 14:36:48.071509
3.111242875,-0.3036013544,-3.479750395,0.5265356898,2024-06-11 14:36:48.111243
3.150977875,0.08740886301,-1.455181599,0.4578920305,2024-06-11 14:36:48.150978
3.190711875,-0.09296030551,-2.861211777,0.4686113298,2024-06-11 14:36:48.190712
3.230445875,-0.9419447184,-2.874196053,0.2021421343,2024-06-11 14:36:48.230446
3.270179875,-0.9815580249,-2.955917597,0.3206265867,2024-06-11 14:36:48.270180
3.309913875,-0.5494170785,-2.134220839,0.1343634278,2024-06-11 14:36:48.309914
3.349648875,0.04456942528,-1.195312381,0.300945878,2024-06-11 14:36:48.349649
3.389382583,-0.1234051064,-0.7098036408,0.1300781965,2024-06-11 14:36:48.389383
3.429116583,-0.5837070346,-0.5834956169,-0.2586243749,2024-06-11 14:36:48.429117
3.468850583,-0.9092447758,-0.4454061389,-0.5574367046,2024-06-11 14:36:48.468851
3.508585583,-1.706040978,-1.001337767,-0.7616542578,2024-06-11 14:36:48.508586
3.548319583,-1.551722169,-1.454066634,0.0954169482,2024-06-11 14:36:48.548320
3.588053583,-0.5943728089,0.9668874741,1.275052071,2024-06-11 14:36:48.588054
3.627788583,-1.46854794,-1.304663897,-0.4447803795,2024-06-11 14:36:48.627789
