Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.02314745836,-0.1046324158,0.6505471802,8.672365723,2024-06-11 14:36:45.023147
0.06288245835,0.1710942078,1.318009186,9.677974548,2024-06-11 14:36:45.062882
0.1026164583,0.2984793091,0.9145980835,10.11416748,2024-06-11 14:36:45.102616
0.1423504583,-0.229921875,0.3097059631,9.639953613,2024-06-11 14:36:45.142350
0.1820844584,0.6033952332,-0.02499801636,11.04807541,2024-06-11 14:36:45.182084
0.2218184583,2.542013855,-1.999242554,7.20541626,2024-06-11 14:36:45.221818
0.2615534583,3.497626648,-5.285359039,0.9997709656,2024-06-11 14:36:45.261553
0.3012874583,7.024891663,-8.084388428,-4.407285004,2024-06-11 14:36:45.301287
0.3410214584,3.481460266,-14.95959137,-3.249891815,2024-06-11 14:36:45.341021
0.3807554583,-0.8553213501,-18.67321884,-1.644929352,2024-06-11 14:36:45.380755
0.42049075,-8.16252594,-25.9555751,5.243446198,2024-06-11 14:36:45.420491
0.46022475,-25.26580948,-25.15818329,15.2272348,2024-06-11 14:36:45.460225
0.49995875,-26.71300003,-23.14591782,15.35327271,2024-06-11 14:36:45.499959
0.53969275,-13.6507132,-15.51328995,-3.697012024,2024-06-11 14:36:45.539693
0.57942775,-8.242759094,-7.304510193,9.409582672,2024-06-11 14:36:45.579428
0.61916175,-10.8849147,-14.21803345,2.187101898,2024-06-11 14:36:45.619162
0.65889575,-2.620600433,-8.498427429,6.371650085,2024-06-11 14:36:45.658896
0.69862975,-11.44819336,-12.61187347,0.06735992432,2024-06-11 14:36:45.698630
0.73836475,-6.905140686,-9.174272003,-7.270231476,2024-06-11 14:36:45.738365
0.77809875,4.587360535,4.250111847,-3.272345123,2024-06-11 14:36:45.778099
0.81783275,-1.694626007,-1.974244537,-7.495063934,2024-06-11 14:36:45.817833
0.85756675,-5.389841766,-1.823657684,1.692081299,2024-06-11 14:36:45.857567
0.89730175,-1.503623199,-11.26198059,-3.004252625,2024-06-11 14:36:45.897302
0.93703575,-5.456902313,-17.08187805,-3.234324188,2024-06-11 14:36:45.937036
0.97676975,-7.468868408,-11.17067047,0.7125183105,2024-06-11 14:36:45.976770
1.01650375,-0.8008346558,-7.696395264,4.748425598,2024-06-11 14:36:46.016504
1.05623775,-1.561403046,-12.45919098,-8.031847687,2024-06-11 14:36:46.056238
1.09597275,-8.132438507,-10.8968898,5.234015808,2024-06-11 14:36:46.095973
1.13570675,-11.62243103,-2.483186188,0.776585083,2024-06-11 14:36:46.135707
1.17544075,-8.576415253,-10.24574387,4.344864807,2024-06-11 14:36:46.175441
1.21517475,-2.688559113,-10.86889801,1.223705292,2024-06-11 14:36:46.215175
1.25490975,-2.450404358,-7.516768799,0.3622467041,2024-06-11 14:36:46.254910
1.29464375,3.198099518,-4.501888275,-5.015919342,2024-06-11 14:36:46.294644
1.33189375,-6.604865112,-4.224664764,6.270759888,2024-06-11 14:36:46.331894
1.37162775,-9.056017914,-8.49603241,-0.3225791931,2024-06-11 14:36:46.371628
1.411362833,-4.776567078,-3.330574036,2.897524567,2024-06-11 14:36:46.411363
1.451096833,-7.072193298,-9.297016754,5.480253754,2024-06-11 14:36:46.451097
1.490830833,1.775158539,-2.161056061,-1.392703857,2024-06-11 14:36:46.490831
1.530564833,0.3490740967,-9.853709106,-13.06303528,2024-06-11 14:36:46.530565
1.570299833,-0.2077679443,-1.589095459,0.05269042969,2024-06-11 14:36:46.570300
1.610033833,-10.88341782,-21.03545654,2.78241394,2024-06-11 14:36:46.610034
1.649767833,-10.24649231,-26.724077,7.675588531,2024-06-11 14:36:46.649768
